scientific_name;genus;specific_epithet;species_author;collector_id;recorded_by;colnum_full;prefix;colnum;sufix;col_date;col_day;col_month;col_year;det_by;det_date;det_day;det_month;det_year;country_id;country;continent;locality;coordinate_id;ddlong;ddlat;institute;herbarium_code;barcode;orig_bc;coll_surname;specificEpithet;orig_recby;orig_detby;country_iso3;status;accepted_name;ipni_no;huh_name;geo_col;wiki_url
Platymitra arborea (Blanco) Kessler;Platymitra;arborea;(Blanco) Kessler;0;Rosenbluth, R;Rosenbluth, R PNH 12729 ;Rosenbluth;12729;;0;1.0;3.0;1909.0;;2003-09-25T00:00:00;25.0;9.0;2003.0;PH;Philippines;0;Leyte.;0;124.833333;10.833333;;Botany;L1758548;L.1758548;Rosenbluth;0.0;Rosenbluth R;;PHL;ACCEPTED;Platymitra arborea;https://ipni.org/n/945814-1;Rosenbluth, R.;Philippines;0
Sageraea lanceolata Miq.;Sageraea;lanceolata;Miq.;0;Ruffo, CK;Ruffo, CK PNH 40306 ;Ruffo;40306;;0;20.0;4.0;1960.0;Heusden, ECH van;;;;;PH;Philippines;0;Philippines. Saddle, Infanta, Quezon Province, Luzon.;0;121.649533;14.744949;;Botany;L1770363;L.1770363;Ruffo;0.0;Ruffo CK;Heusden ECH van;PHL;ACCEPTED;Sageraea lanceolata;https://ipni.org/n/75133-1;Ruffo, Christopher Kilanga;Tanzania;0
Anaxagorea radiata C.B.Rob.;Anaxagorea;javanica;Blume;0;Santos, JV;Santos, JV  4152 , Santos, JV  4152 , Santos, JV  4152 , Santos, JV  4152 , Santos, JV  4152 ;Santos;4152;;0;8.0;5.0;1948.0;nan, nan, nan, nan, nan;;;;;PH;Philippines;0;Philippines, District of Lamitan, Basilan City, Zamboanga Province. Bureau of Animal Husbandry Breeding Station, Barrio Malsong bordering N. East side of;0;121.966667;6.7;<NA>, <NA>, <NA>, <NA>, <NA>;Botany, Botany, Botany, Botany, Botany;L1744472, L1092821, L1092820, L1092822, L1092823;L.1744472, L.1092821, L.1092820, L.1092822, L.1092823;Santos;;;;PHL;ACCEPTED;Anaxagorea javanica;https://ipni.org/n/72037-1;Santos, José Vera;Mexico, Philippines;0
Popowia pisocarpa (Blume) Endl.;Popowia;pisocarpa;(Blume) Endl. ex Walp.;0;Santos, JV;Santos, JV  4257 ;Santos;4257;;0;17.0;5.0;1948.0;Moeljono, S;2002-10-12T00:00:00;12.0;10.0;2002.0;PH;Philippines;0;Philippines Land Grant, District of Lamitan, Basilan City, Zamboanga Province.;0;121.966667;6.7;;Botany;L1759054;L.1759054;Santos;0.0;Santos JV;Moeljono S;PHL;ACCEPTED;Popowia pisocarpa;https://ipni.org/n/74881-1;Santos, José Vera;Mexico, Philippines;0
Anaxagorea luzonensis A.Gray;Anaxagorea;luzonensis;A.Gray;0;Sinclair, J;"Sinclair, J; Edaño, GE  9464 ";Sinclair;9464;;0;30.0;5.0;1958.0;Benthem, FDJ van;;;;;PH;Philippines;0;Philippines, above College of Forestry, Mount Makiling, Prov. Laguna, Luzon;0;121.194423;14.136252;;Botany;L1744587;L.1744587;Sinclair;0.0;"Sinclair J; Edaño GE";Benthem FDJ van;PHL;ACCEPTED;Anaxagorea luzonensis;https://ipni.org/n/72039-1;Sinclair, John F.;United States of America;0
Polyalthia lanceolata S.Vidal;Haplostichanthus;lanceolata;S.Vidal;0;Sinclair, J;"Sinclair, J; Edaño, GE  9581 ";Sinclair;9581;;0;16.0;6.0;1958.0;Xue, B;2012-10-01T00:00:00;1.0;10.0;2012.0;PH;Philippines;0;Philippines, Lake Bulusan, Prov. Sorsogon, Luzon;0;124.05222;12.770556;;Botany;L1762660;L.1762660;Sinclair;0.0;"Sinclair J; Edaño GE";Xue B;PHL;SYNONYM;Polyalthia lanceolata;https://ipni.org/n/979807-1;Sinclair, John F.;United States of America;0
Uvaria micrantha (A.DC.) Hook.f. & Thomson;Uvaria;micrantha;(A.DC.) Hook.f. & Thomson;0;Soejarto, DD;"Soejarto, DD; Reynoso, EJ  6242 ";Soejarto;6242;;0;30.0;7.0;1988.0;;;;;;PH;Philippines;0;Philippines, Palawan island, Municip. Puerto Princesa, Takdua Zigzag, 35-40km from Puerto Princesa;0;118.7;9.616667;;Botany;L1768498;L.1768498;Soejarto;0.0;"Soejarto DD; Reynoso EJ";;PHL;ACCEPTED;Uvaria micrantha;https://ipni.org/n/75821-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Goniothalamus obtusifolius Merr.;Goniothalamus;obtusifolius;Merr.;0;Soejarto, DD;"Soejarto, DD; Reynoso, EJ  6286 ";Soejarto;6286;;0;31.0;7.0;1988.0;;;;;;PH;Philippines;0;Philippines, Palawan island, Municip. Puerto Princesa, Takdua Zigzag, 35-38 km from Puerto Princesa;0;118.7;9.616667;;Botany;L2067238;L.2067238;Soejarto;0.0;"Soejarto DD; Reynoso EJ";;PHL;ACCEPTED;Goniothalamus obtusifolius;https://ipni.org/n/73228-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Artabotrys suaveolens (Blume) Blume;Artabotrys;suaveolens;(Blume) Blume;0;Soejarto, DD;"Soejarto, DD; Madulid, DA  6350 ";Soejarto;6350;;0;4.0;8.0;1988.0;;;;;;PH;Philippines;0;"Philippines, Palawan Island, Municip. San Vicente, Pagdanan Timber Concession near Port Barton10.19N; 11909E";0;119.15;10.316667;;Botany;L1749682;L.1749682;Soejarto;0.0;"Soejarto DD; Madulid DA";;PHL;ACCEPTED;Artabotrys suaveolens;https://ipni.org/n/72472-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Uvaria micrantha (A.DC.) Hook.f. & Thomson;Uvaria;micrantha;(A.DC.) Hook.f. & Thomson;0;Soejarto, DD;"Soejarto, DD; et al.  6407 ";Soejarto;6407;;0;4.0;4.0;1989.0;;;;;;PH;Philippines;0;"Philippines, Palawan: Municipality Puerto Princesa, Irawan river valley, base of Mt. Beaufort, Tatanarom9.51N; 118.37E";0;118.616667;9.85;;Botany;L1768562;L.1768562;Soejarto;0.0;"Soejarto DD; et al.";;PHL;ACCEPTED;Uvaria micrantha;https://ipni.org/n/75821-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Mitrephora samarensis Merr.;Mitrephora;samarensis;Merr.;0;Soejarto, DD;"Soejarto, DD; Reynoso, EJ; Sagcal, E; Edrada, R  7047 ";Soejarto;7047;;0;25.0;3.0;1990.0;Weerasooriya, AD;2001-03-01T00:00:00;1.0;3.0;2001.0;PH;Philippines;0;"Philippines, Palawan, Municipality Puerto Princesa, Irawan, northern base of Mt. Beaufort at Tatanarom, eastern side of Irawan river, c. 9.50 N; 118.38 E.";0;118.633333;9.833333;;Botany;L1762094;L.1762094;Soejarto;0.0;"Soejarto DD; Reynoso EJ; Sagcal E; Edrada R";Weerasooriya AD;PHL;ACCEPTED;Mitrephora samarensis;https://ipni.org/n/74042-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;ophthalmicus;(Roxb. ex G.Don) J.Sinclair;0;Soejarto, DD;"Soejarto, DD; Fernando, O  7362 ";Soejarto;7362;;0;24.0;1.0;1991.0;Mols, JB;;;;;PH;Philippines;0;"Philippines, Palawan, Brooke's point, Addison Peak, S slope, c. 8.50 N; 117.50 E.";0;117.833333;8.833333;;Botany;L1758782;L.1758782;Soejarto;0.0;"Soejarto DD; Fernando O";Mols JB;PHL;ACCEPTED;Phaeanthus ophthalmicus;https://ipni.org/n/74450-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Pseuduvaria pamattonis (Miq.) Y.C.F.Su & R.M.K.Saunders;Pseuduvaria;pamattonis;(Miq.) Y.C.F.Su & R.M.K.Saunders;0;Soejarto, DD;"Soejarto, DD; Fernando, O  7374 ";Soejarto;7374;;0;25.0;1.0;1991.0;;2001-12-01T00:00:00;1.0;12.0;2001.0;PH;Philippines;0;"Philippines, Palawan, Brooke's Point, Addison Peak, southern slope.8.50 N; 117.50 E; 500-6-- m alt.";0;117.833333;8.833333;;Botany;L1764256;L.1764256;Soejarto;0.0;"Soejarto DD; Fernando O";Su Y-G;PHL;ACCEPTED;Pseuduvaria pamattonis;https://ipni.org/n/20002932-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;odorata;(Lam.) Hook.f. & Thomson;0;Soejarto, DD;"Soejarto, DD; Fernando, O  7403 ";Soejarto;7403;;0;27.0;1.0;1991.0;;;;;;PH;Philippines;0;"Philippines, Palawan, Pto. Princesam Tacduan ZigZag, 32-33 km south of Pt. Princesa on road to Aborlan, slopes of Inagawan Range9.38N; 118.40E";0;118.666667;9.633333;;Botany;L1753677;L.1753677;Soejarto;0.0;"Soejarto DD; Fernando O";;PHL;ACCEPTED;Cananga odorata;https://ipni.org/n/72580-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Miliusa vidalii J.Sinclair;Miliusa;vidalii;J.Sinclair;0;Soejarto, DD;"Soejarto, DD; et al.  7768 ";Soejarto;7768;;0;2.0;7.0;1992.0;Mols, JB;2004-03-01T00:00:00;1.0;3.0;2004.0;PH;Philippines;0;Morong municip., tractor road from Morong to Natib Mt.;0;120.3;14.65;;Botany;L3993722;L.3993722;Soejarto;0.0;"Soejarto DD; et al.";Mols JB;PHL;ACCEPTED;Miliusa vidalii;https://ipni.org/n/73962-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Monoon barnesii (Merr.) B.Xue & R.M.K.Saunders;Polyalthia;barnesii;(Merr.) B.Xue & R.M.K.Saunders;0;Soejarto, DD;"Soejarto, DD; Fernando, O  7775 ";Soejarto;7775;;0;5.0;7.0;1992.0;Nurmawati, S;2017-08-01T00:00:00;1.0;8.0;2017.0;PH;Philippines;0;"Philippines, Luzon, Bataan, Morong, road cut to Natib Mt. above Morong River and above the Refugee camp.14.39 N; 120.18 E; 300 m. alt.";0;120.3;14.65;;Botany;L1759955;L.1759955;Soejarto;0.0;"Soejarto DD; Fernando O";Nurmawati S;PHL;SYNONYM;Monoon barnesii;https://ipni.org/n/74503-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Orophea glabra Merr.;Orophea;glabra;Merr.;0;Soejarto, DD;"Soejarto, DD; et al.  7810 ";Soejarto;7810;;0;9.0;7.0;1992.0;Kessler, PJA;1992-12-01T00:00:00;1.0;12.0;1992.0;PH;Philippines;0;Luzon: Quezon Province, Quezon National Park, between Lucena and Atimonan, forest behind Park office, west entrance;0;121.616666;13.933333;;Botany;L1766755;L.1766755;Soejarto;0.0;"Soejarto DD; et al.";Kessler PJA;PHL;ACCEPTED;Orophea glabra;https://ipni.org/n/74228-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Neo-Uvaria acuminatissima (Miq.) Airy Shaw;Neo-Uvaria;acuminatissima;(Miq.) Airy Shaw;0;Soejarto, DD;"Soejarto, DD; et al.  7904 ";Soejarto;7904;;0;11.0;1.0;1993.0;;;;;;PH;Philippines;0;Philippines: Samar, Paranas Municip., Bgy. Lokilokon, south side of Catbalogan-Borongan road, c. 5 km east of village.;0;124.716667;11.966667;;Botany;L1757916;L.1757916;Soejarto;0.0;"Soejarto DD; et al.";;PHL;ACCEPTED;Neo-Uvaria acuminatissima;https://ipni.org/n/74172-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Neo-Uvaria acuminatissima (Miq.) Airy Shaw;Neo-Uvaria;acuminatissima;(Miq.) Airy Shaw;0;Soejarto, DD;"Soejarto, DD; et al.  7906 ";Soejarto;7906;;0;12.0;1.0;1993.0;;;;;;PH;Philippines;0;Philippines: Samar, Paranas Municip., Bgy. Lokilokon, south side of Catbalogan-Borongan road, c. 5 km east of village.;0;124.716667;11.966667;;Botany;L1757912;L.1757912;Soejarto;0.0;"Soejarto DD; et al.";;PHL;ACCEPTED;Neo-Uvaria acuminatissima;https://ipni.org/n/74172-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Pseuduvaria macgregorii Merr.;Pseuduvaria;macgregorii;Merr.;0;Soejarto, DD;"Soejarto, DD; et al.  7985 ";Soejarto;7985;;0;20.0;6.0;1993.0;Su, YCF;2004-06-01T00:00:00;1.0;6.0;2004.0;PH;Philippines;0;Samar: Municip. Paranas, Bgy. Lokilokon, west of Caughayanan bridge;0;125.166667;11.783333;;Botany;L1764451;L.1764451;Soejarto;0.0;"Soejarto DD; et al.";Su YCF;PHL;ACCEPTED;Pseuduvaria macgregorii;https://ipni.org/n/74954-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Goniothalamus elmeri Merr.;Goniothalamus;elmeri;Merr.;0;Soejarto, DD;"Soejarto, DD; et al.  8071 ";Soejarto;8071;;0;26.0;6.0;1993.0;Soejarto, DD;1993-10-01T00:00:00;1.0;10.0;1993.0;PH;Philippines;0;"Philippines, Leyte: Municip. Ormoc, Bgy. Danao, Lake Danao Natl. P., forest on slopes at souteast side of lake, below tower, east side of DENR Field station.11.05 N; 124.39 E";0;124.65;11.083333;;Botany;L3966185;L.3966185;Soejarto;0.0;"Soejarto DD; et al.";Soejarto DD;PHL;ACCEPTED;Goniothalamus elmeri;https://ipni.org/n/73186-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Cyathocalyx apoensis (Elmer) J.Sinclair;Drepananthus;apoensis;Elmer;0;Soejarto, DD;"Soejarto, DD; et al.  8134 , 8134";Soejarto;8134;;0;3.0;7.0;1993.0;Wang, R, nan;2001-08-01T00:00:00;1.0;8.0;2001.0;PH;Philippines;0;"Philippines, Mindanao: Surigao del Sur, Lianga, between Lianga and Sn Agustin, km 5-12 from Lianga8.43N; 126.10E";0;126.166667;8.716667;<NA>, NY;Botany, NY;L1753744, NY04241916;L.1753744, 04241916;Soejarto;;;;PHL;ACCEPTED;Drepananthus apoensis;https://ipni.org/n/72831-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Polyalthia obliqua Hook.f. & Thomson;Polyalthia;obliqua;Hook.f. & Thomson;0;Soejarto, DD;"Soejarto, DD; et al.  8259 ";Soejarto;8259;;0;12.0;6.0;1994.0;Xue, B;2012-10-01T00:00:00;1.0;10.0;2012.0;PH;Philippines;0;Palawan: Munic. Bataraza, Rio Tuba, Balanjao Range, road Rio Tuba - Sumbiling at Gamayon settlement, southern most reaches of Palawan's mountain system.;0;117.333333;8.583333;;Botany;L1767308;L.1767308;Soejarto;0.0;"Soejarto DD; et al.";Xue B;PHL;ACCEPTED;Polyalthia obliqua;https://ipni.org/n/74673-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Enicosanthum klemmei (Elmer) Airy Shaw;Enicosanthum;klemmei;(Elmer) B.Xue & R.M.K.Saunders;0;Soejarto, DD;"Soejarto, DD; et al.  8302 ";Soejarto;8302;;0;14.0;6.0;1994.0;;;;;;PH;Philippines;0;"Philippines, Palawan, Munic. Brooke's Point, Barangay Malis, Mangugurang slopes above Magagong Palaweno settlement at souterh reaches of Mantalingajan Range.8.48N; 117.45E";0;117.75;8.8;;Botany;L0046123;L  0046123;Soejarto;0.0;"Soejarto DD; et al.";;PHL;SYNONYM;Monoon klemmei;https://ipni.org/n/72963-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Friesodielsia lagunensis (Elmer) Steenis;Friesodielsia;lagunensis;(Elmer) Steenis;0;Soejarto, DD;"Soejarto, DD; et al.  8508 ";Soejarto;8508;;0;22.0;6.0;1994.0;;1995-01-01T00:00:00;1.0;1.0;1995.0;PH;Philippines;0;Palawan: Quezon Municip, Bgy Tuangan, Ladayon village, forested slopes near village, c.30km S of Quezon on road Quezon-Ransang;0;117.55;8.944444;;Botany;L4345977;L.4345977;Soejarto;0.0;"Soejarto DD; et al.";Regalado Jr JC;PHL;ACCEPTED;Friesodielsia lagunensis;https://ipni.org/n/73119-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Uvaria micrantha (A.DC.) Hook.f. & Thomson;Uvaria;micrantha;(A.DC.) Hook.f. & Thomson;0;Soejarto, DD;"Soejarto, DD; et al.  8551 ";Soejarto;8551;;0;24.0;6.0;1994.0;;;;;;PH;Philippines;0;Palawan: Bataraza Municip., Bgy Rio Tuba, Bulanjao Range, at Gamayon, on road Rio Tuba - Sumbiling.;0;117.383333;8.616667;;Botany;L1768563;L.1768563;Soejarto;0.0;"Soejarto DD; et al.";;PHL;ACCEPTED;Uvaria micrantha;https://ipni.org/n/75821-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Uvaria sorzogonensis C.Presl;Uvaria;littoralis;(Blume) Blume;0;Soejarto, DD;"Soejarto, DD; et al.  8556 ";Soejarto;8556;;0;24.0;6.0;1994.0;;;;;;PH;Philippines;0;Palawan: Bataraza Municip., Bgy Rio Tuba, Bulanjao Range, at Gamayon, on road Rio Tuba - Sumbiling.;0;117.383333;8.616667;;Botany;L1768685;L.1768685;Soejarto;0.0;"Soejarto DD; et al.";;PHL;ACCEPTED;Uvaria littoralis;https://ipni.org/n/75784-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Polyalthia obliqua Hook.f. & Thomson;Polyalthia;obliqua;Hook.f. & Thomson;0;Soejarto, DD;"Soejarto, DD; et al.  8558 ";Soejarto;8558;;0;24.0;6.0;1994.0;Xue, B;2012-10-01T00:00:00;1.0;10.0;2012.0;PH;Philippines;0;Palawan: Bataraza Municip. Bgy Rio Tuba, Bulanjao Range, at Gamayon, on road Rio Tuba - Sumbiling.;0;117.383333;8.616667;;Botany;L1767309;L.1767309;Soejarto;0.0;"Soejarto DD; et al.";Xue B;PHL;ACCEPTED;Polyalthia obliqua;https://ipni.org/n/74673-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Artabotrys suaveolens (Blume) Blume;Artabotrys;suaveolens;(Blume) Blume;0;Soejarto, DD;"Soejarto, DD; et al.  8589 ";Soejarto;8589;;0;26.0;6.0;1994.0;Soejarto, DD;1995-01-01T00:00:00;1.0;1.0;1995.0;PH;Philippines;0;"Phillipines, Palawan, Narra, Estrella Falls9.18N; 118.23E";0;118.383333;9.3;;Botany;L1749622;L.1749622;Soejarto;0.0;"Soejarto DD; et al.";Soejarto DD;PHL;ACCEPTED;Artabotrys suaveolens;https://ipni.org/n/72472-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Xylopia dehiscens (Blanco) Merr.;Xylopia;blancoi;(Blanco) Merr.;0;Soejarto, DD;"Soejarto, DD; Madulid, DA; Gaerlan, FJM; Sagcal, E; Fernando, O  8640 ";Soejarto;8640;;0;30.0;6.0;1994.0;;;;;;PH;Philippines;0;Palawan: Balabac island, Danglis trail from village to water tank.;0;117.033333;7.983333;;Botany;L1775199;L.1775199;Soejarto;0.0;"Soejarto DD; Madulid DA; Gaerlan FJM; Sagcal E; Fernando O";;PHL;SYNONYM;Xylopia dehiscens;https://ipni.org/n/76076-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Goniothalamus puncticulifolius Merr.;Goniothalamus;puncticulifolius;Merr.;0;Soejarto, DD;"Soejarto, DD; et al.  8641 ";Soejarto;8641;;0;30.0;6.0;1994.0;Tang, CC;2014-10-01T00:00:00;1.0;10.0;2014.0;PH;Philippines;0;"Philippines, Palawan, Balabac Island, Danglis trail from village to water tank.07.59 N; 117.02 E; 90 - 150 m alt.";0;117.033333;7.983333;;Botany;L2067146;L.2067146;Soejarto;0.0;"Soejarto DD; et al.";Tang CC;PHL;ACCEPTED;Goniothalamus puncticulifolius;https://ipni.org/n/73238-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Enicosanthum grandifolium (Elmer) Airy Shaw;Enicosanthum;grandifolium;(Elmer) B.Xue & R.M.K.Saunders;0;Soejarto, DD;"Soejarto, DD; et al.  8651 ";Soejarto;8651;;0;30.0;6.0;1994.0;Kessler, PJA;1997-06-01T00:00:00;1.0;6.0;1997.0;PH;Philippines;0;"Philippines, Palawan, Balabac island, Danglis trail from village to water tank, Water tank site007.59N; 117.02E";0;117.033333;7.983333;;Botany;L0046122;L  0046122;Soejarto;0.0;"Soejarto DD; et al.";Kessler PJA;PHL;SYNONYM;Monoon grandifolium;https://ipni.org/n/72962-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;odorata;(Lam.) Hook.f. & Thomson;0;Soejarto, DD;"Soejarto, DD; Madulid, DA  9000 ";Soejarto;9000;;0;19.0;3.0;1995.0;;;;;;PH;Philippines;0;"Philippines, Palawan: Bataraza, Rio Tuba, Sumbiling Bgy., at western plains of the Bulanjo Range, Sitio Tambilikan8.31N; 117.21 E";0;117.35;8.516667;;Botany;L1753678;L.1753678;Soejarto;0.0;"Soejarto DD; Madulid DA";;PHL;ACCEPTED;Cananga odorata;https://ipni.org/n/72580-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Miliusa horsfieldii (Benn.) Pierre;Miliusa;horsfieldii;(Benn.) Baill. ex Pierre;0;Soejarto, DD;"Soejarto, DD; et al.  9129 ";Soejarto;9129;;0;27.0;3.0;1995.0;Mols, JB;2004-03-01T00:00:00;1.0;3.0;2004.0;PH;Philippines;0;Philippines, Palawan, Puerto Princesa, Iwahig Prison colony at Balsaban river, trail to Thumb peak.;0;118.633333;9.783333;;Botany;L2109928;L.2109928;Soejarto;0.0;"Soejarto DD; et al.";Mols JB;PHL;ACCEPTED;Miliusa horsfieldii;https://ipni.org/n/73936-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Monoon mindanaense (Elmer) B.Xue & R.M.K.Saunders;Enicosanthum;mindanaense;(Elmer) B.Xue & R.M.K.Saunders;0;Soejarto, DD;"Soejarto, DD; et al.  9139 ";Soejarto;9139;;0;28.0;3.0;1995.0;Nurmawati, S;2017-08-01T00:00:00;1.0;8.0;2017.0;PH;Philippines;0;"Philippines, Palawan, Pto. Princesa, Irawan River Valley at Irawan River below Tatanarom, northern lower slopes of Mt. Beaufort.9.50 N; 118.40 E; 200 m alt.";0;118.666667;9.833333;;Botany;L1759975;L.1759975;Soejarto;0.0;"Soejarto DD; et al.";Nurmawati S;PHL;SYNONYM;Monoon mindanaense;https://ipni.org/n/72968-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Cyathostemma micranthum (A.DC.) J.Sinclair;Uvaria;micrantha;(A.DC.) Hook.f. & Thomson;0;Soejarto, DD;Collector Number: 6242;Collector;6242;;0;30.0;7.0;1988.0;;;;;;PH;Philippines;0;Palawan Island, Municip. Puerto Princesa, Takdua Zigzag, 35 - 40 km from Puerto Princesa;0;118.7;9.61667;BPBM;BISH;BISH603448;603448;;0.0;Soejarto, D.D. Reynoso, E.;;PHL;ACCEPTED;Uvaria micrantha;https://ipni.org/n/75821-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Pseuduvaria pamattonis (Miq.) Y.C.F.Su & R.M.K.Saunders;Pseuduvaria;pamattonis;(Miq.) Y.C.F.Su & R.M.K.Saunders;0;Soejarto, DD;"Soejarto, DD; Fernando, O  7374 ";Soejarto;7374;;0;25.0;1.0;1991.0;Su, YG;2001-12-01T00:00:00;1.0;12.0;2001.0;PH;Philippines;0;"Philippines, Palawan, Brooke's Point, Addison Peak, southern slope.8.50 N; 117.50 E; 500-6-- m alt.";0;117.833333;8.833333;;Botany;L1764256;L.1764256;;0.0;"Soejarto DD; Fernando O";Su Y-G;PHL;ACCEPTED;Pseuduvaria pamattonis;https://ipni.org/n/20002932-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Friesodielsia lagunensis (Elmer) Steenis;Friesodielsia;lagunensis;(Elmer) Steenis;0;Soejarto, DD;"Soejarto, DD; et al.  8508 ";Soejarto;8508;;0;22.0;6.0;1994.0;Regalado Jr, JC;1995-01-01T00:00:00;1.0;1.0;1995.0;PH;Philippines;0;Palawan: Quezon Municip, Bgy Tuangan, Ladayon village, forested slopes near village, c.30km S of Quezon on road Quezon-Ransang;0;117.55;8.944444;;Botany;L4345977;L.4345977;;0.0;"Soejarto DD; et al.";Regalado Jr JC;PHL;ACCEPTED;Friesodielsia lagunensis;https://ipni.org/n/73119-1;Soejarto, Djaja Djendoel;Colombia, Philippines;0
Uvaria rufa (Dunal) Blume;Uvaria;rufa;(Hook.f. & Thomson) Merr.;0;Steiner, ML;Steiner, ML PNH 36944 ;Steiner;36944;;0;1.0;5.0;1956.0;;2002-05-22T00:00:00;22.0;5.0;2002.0;PH;Philippines;0;Novaliches, Rizal Province, Luzon.;0;121.034401;14.72204;;Botany;L1768747;L.1768747;Steiner;0.0;Steiner ML;;PHL;SYNONYM;Pyramidanthe prismatica;https://ipni.org/n/75912-1;Steiner, Mona Lisa [née Lindenberg];Philippines;0
Anaxagorea luzonensis A.Gray;Anaxagorea;luzonensis;A.Gray;0;Stern, WL;Stern, WL  2068 ;Stern;2068;;0;14.0;9.0;1963.0;Benthem, FDJ van;;;;;PH;Philippines;0;Mt. Makiling, Philippines, banks of Molawin River;0;121.194423;14.136252;;Botany;L1744527;L.1744527;Stern;0.0;Stern WL;Benthem FDJ van;PHL;ACCEPTED;Anaxagorea luzonensis;https://ipni.org/n/72039-1;Stern, William Louis;Panama, Philippines, United States of America;0
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;ophthalmicus;(Roxb. ex G.Don) J.Sinclair;0;Stone, BC;"Stone, BC; et al. PPI 6787 ";Stone;6787;;0;28.0;5.0;1992.0;Mols, JB;1999-01-01T00:00:00;1.0;1.0;1999.0;PH;Philippines;0;Sibuyan, Romblon, Magdiwang, Barrio Hawassan;0;122.513512;12.491032;;Botany;L1758745;L.1758745;Stone;0.0;"Stone BC; et al.";Mols JB;PHL;ACCEPTED;Phaeanthus ophthalmicus;https://ipni.org/n/74450-1;Stone, Benjamin Clemens Masterman;Malaysia;0
Miliusa vidalii J.Sinclair;Miliusa;vidalii;J.Sinclair;0;Sulit;17156;;17156;;0;;;;Mols, JB ;;;;;PH;Philippines;0;;0;120.8786;15.2628;NHMUK;BOT;BM000595542;BM000595542;Sulit;0.0;Sulit;J. B. Mols;PHL;ACCEPTED;Miliusa vidalii;https://ipni.org/n/73962-1;<NA>;<NA>;<NA>
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;ophthalmicus;(Roxb. ex G.Don) J.Sinclair;0;Sulit, MD;Sulit, MD  10 ;Sulit;10;;0;22.0;7.0;1973.0;;;;;;PH;Philippines;0;"Philippines, Laguna Province, Municipality of Los Banos; Mt. Makiling (NE).";0;121.19;14.135833;;Botany;WAG1494503;WAG.1494503;Sulit;0.0;Sulit MD;;PHL;ACCEPTED;Phaeanthus ophthalmicus;https://ipni.org/n/74450-1;Sulit, Mamerto D.;Philippines;0
Goniothalamus philippinensis Merr.;Goniothalamus;philippinensis;Merr.;0;Sulit, MD;Sulit, MD PNH 10109 , Sulit, MD PNH 10109 ;Sulit;10109;;0;9.0;4.0;1949.0;Tang, CC, Tang, CC;2014-10-01T00:00:00;1.0;10.0;2014.0;PH;Philippines;0;Philippines, Mindanao, Bukidnon Province, Mt. Katanglad, S slope of middle peak, vicinity of Bo. Songco.;0;124.923333;8.116111;<NA>, <NA>;Botany, Botany;L2067248, L2067247;L.2067248, L.2067247;Sulit;;;;PHL;ACCEPTED;Goniothalamus philippinensis;https://ipni.org/n/73235-1;Sulit, Mamerto D.;Philippines;0
