"genus";"specific_epithet";"species_author";"collector_id";"recorded_by";"colnum_full";"prefix";"colnum";"sufix";"col_date";"col_day";"col_month";"col_year";"det_by";"det_date";"det_day";"det_month";"det_year";"country_id";"country";"continent";"locality";"coordinate_id";"ddlong";"ddlat";"institute";"herbarium_code";"barcode";"orig_bc";"coll_surname";"huh_name";"geo_col";"wiki_url";"region";"specificEpithet";"orig_recby";"orig_detby";"country_iso3";"sp_idx";"status";"accepted_name";"ipni_species_author";"ipni_no";"geo_issues";".summary"
"Goniothalamus";"multiovulatus";0;0;"Clemens, J";"3437";"";3437;"";"04/06/1927 - 15/06/1927";4;6;1927;"Saunders, RMK";"01/03/2010 - 31/03/2010";1;3;2010;"VN";"Viet Nam";0;"Tourane, Annam, Indo Chine";0;108.212;16.068;"0";"0";"P00361406";"P00361406";"Clemens";"Clemens, Joseph (Rev.)";"Papua New Guinea";"0";"Đà Nẵng";0;"Clemens, J.";"Saunders, R.M.K.";"VNM";"Goniothalamus multiovulatus";"ACCEPTED";"Goniothalamus multiovulatus";"Ast";"https://ipni.org/n/73225-1";"";TRUE
"Goniothalamus";"multiovulatus";0;0;"Clemens, J";"4245";"";4245;"";"10/08/1927 - 10/08/1927";10;8;1927;"Saunders, RMK";"01/03/2010 - 31/03/2010";1;3;2010;"VN";"Viet Nam";0;"Forest trail to Asclep.falls. Hoi-Mit. Tourane, Annam, Indo Chine";0;108.0483;16.22;"0";"0";"P00361407";"P00361407";"Clemens";"Clemens, Joseph (Rev.)";"Papua New Guinea";"0";"Thừa Thiên - Huế";0;"Clemens, J.";"Saunders, R.M.K.";"VNM";"Goniothalamus multiovulatus";"ACCEPTED";"Goniothalamus multiovulatus";"Ast";"https://ipni.org/n/73225-1";"";TRUE
"Goniothalamus";"multiovulatus";0;0;"Poilane";"1000, 1000, 1000";"";1000;"";"13/02/1920 - 13/02/1920";13;2;1920;"Saunders, RMK, nan, nan";"01/03/2010 - 31/03/2010";1;3;2010;"VN";"Viet Nam";0;"Annam : Hoi mit pro/ce de Thua-thien";0;108.0448;16.2195333333333;"0, 0, 0";"0, 0, 0";"P00361408, P00432175, P00432176";"P00361408, P00432175, P00432176";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"";NA;"";"";"VNM";"Goniothalamus multiovulatus";"ACCEPTED";"Goniothalamus multiovulatus";"Ast";"https://ipni.org/n/73225-1";"";TRUE
"Goniothalamus";"multiovulatus";0;0;"Poilane";"1011, 1011";"";1011;"";"15/02/1920 - 15/02/1920";15;2;1920;"Saunders, RMK, nan";"01/03/2010 - 31/03/2010";1;3;2010;"VN";"Viet Nam";0;"Annam : Hoi mit province de Thua-thiên";0;108.0432;16.2193;"0, 0";"0, 0";"P00361409, P00389816";"P00361409, P00389816";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"";NA;"";"";"VNM";"Goniothalamus multiovulatus";"ACCEPTED";"Goniothalamus multiovulatus";"Ast";"https://ipni.org/n/73225-1";"";TRUE
"Goniothalamus";"obtusifolius";0;0;"Marche, A";"131, B 131";"";131;"";"01/06/1884 - 30/06/1884";1;6;1884;"Kessler, P, nan";"01/05/2004 - 31/05/2004";1;5;2004;"PH";"Philippines";0;"Ile Culion. Philippines";0;119.98;11.85;"0, 0";"0, 0";"P01988130, P01988131";"P01988130, P01988131";"Marche";"Marche, Alfred";"Philippines";"0";"";NA;"";"";"PHL";"Goniothalamus obtusifolius";"ACCEPTED";"Goniothalamus obtusifolius";"Merr.";"https://ipni.org/n/73228-1";"";TRUE
"Goniothalamus";"obtusifolius";0;0;"Merrill, ED";"9215";"";9215;"";"01/04/1913 - 30/04/1913";1;4;1913;"Merrill, ED";"<NA>";NA;NA;NA;"PH";"Philippines";0;"Philippines Taytay Palawan";0;119.5159199;10.8264031;"0";"0";"P01988129";"P01988129";"Merrill";"Merrill, Elmer Drew";"China, Indonesia, Malaysia, New Caledonia, Papua New Guinea, Philippines, United States of America";"http://en.wikipedia.org/wiki/Elmer_Drew_Merrill";"Palawan";0;"Merrill, E.D.";"Merrill, E.D.";"PHL";"Goniothalamus obtusifolius";"ACCEPTED";"Goniothalamus obtusifolius";"Merr.";"https://ipni.org/n/73228-1";"";TRUE
"Goniothalamus";"obtusifolius";0;0;"Ramos, M";"40989";"";40989;"";"01/06/1922 - 30/06/1922";1;6;1922;"nan";"<NA>";NA;NA;NA;"PH";"Philippines";0;"Philippines. Pinamalayan. Mindoro";0;121.4801563;13.0386691;"0";"0";"P01988128";"P01988128";"Ramos";"Ramos, Maximo";"Malaysia, Philippines";"0";"Oriental Mindoro";0;"Ramos, M.";"<NA>";"PHL";"Goniothalamus obtusifolius";"ACCEPTED";"Goniothalamus obtusifolius";"Merr.";"https://ipni.org/n/73228-1";"";TRUE
"Goniothalamus";"obtusifolius";0;0;"Curran, HM";"";"<NA>";NA;"<NA>";"01/04/1906 - 30/04/1906";1;4;1906;"nan";"<NA>";NA;NA;NA;"PH";"Philippines";0;"Philippines. Palawan";0;118.75;10;"0";"0";"P01988127";"P01988127";"Curran";"Curran, HM";"<NA>";"<NA>";"Palawan";0;"Curran, H.M.";"<NA>";"PHL";"Goniothalamus obtusifolius";"ACCEPTED";"Goniothalamus obtusifolius";"Merr.";"https://ipni.org/n/73228-1";"";TRUE
"Goniothalamus";"philippinensis";0;0;"Cumming";"1746";"";1746;"";"<NA>";NA;NA;NA;"Rainer, H";"21/12/2007 - 21/12/2007";21;12;2007;"PH";"Philippines";0;"Manille";0;120.9809674;14.5907332;"0";"0";"P00601046";"P00601046";"Cumming";"Cumming";"<NA>";"<NA>";"National Capital Region (NCR)";0;"Cumming";"Rainer, H.";"PHL";"Goniothalamus philippinensis";"ACCEPTED";"Goniothalamus philippinensis";"Merr.";"https://ipni.org/n/73235-1";".cap,.cen";FALSE
"Goniothalamus";"philippinensis";0;0;"Ramos, M";"24286";"";24286;"";"01/02/1916 - 31/03/1916";1;2;1916;"nan";"<NA>";NA;NA;NA;"PH";"Philippines";0;"Philippines. Catubig River, Samar";0;125.03;12.467;"0";"0";"P01988113";"P01988113";"Ramos";"Ramos, Maximo";"Malaysia, Philippines";"0";"Northern Samar";0;"Ramos, M.";"<NA>";"PHL";"Goniothalamus philippinensis";"ACCEPTED";"Goniothalamus philippinensis";"Merr.";"https://ipni.org/n/73235-1";"";TRUE
"Goniothalamus";"prainianus";0;0;"Scortechini";"1576";"";1576;"";"<NA>";NA;NA;NA;"nan";"<NA>";NA;NA;NA;"not found";"Malaisie";0;"Perak";0;100.98;4.81;"0";"0";"P01986205";"P01986205";"Scortechini";"Scortechini";"<NA>";"<NA>";"Perak";0;"Scortechini";"<NA>";"not found";"Goniothalamus prainianus";"SYNONYM";"Goniothalamus ridleyi";"King";"https://ipni.org/n/73236-1";".con";FALSE
"Goniothalamus";"puncticulifolius";0;0;"Ramos, M";"39519";"";39519;"";"01/04/1921 - 30/04/1921";1;4;1921;"Lerat, E";"01/01/2010 - 31/12/2010";1;1;2010;"PH";"Philippines";0;"Philippines. Paluan. Mindoro";0;120.4623373;13.4155816;"0";"0";"P00732408";"P00732408";"Ramos";"Ramos, Maximo";"Malaysia, Philippines";"0";"Occidental Mindoro";0;"Ramos, M.";"Lerat, E.";"PHL";"Goniothalamus puncticulifolius";"ACCEPTED";"Goniothalamus puncticulifolius";"Merr.";"https://ipni.org/n/73238-1";"";TRUE
"Goniothalamus";"puncticulifolius";0;0;"Ramos, M";"39676";"";39676;"";"01/04/1921 - 30/04/1921";1;4;1921;"Lerat, E";"01/01/2010 - 31/12/2010";1;1;2010;"PH";"Philippines";0;"Philippines. Paluan. Mindoro";0;120.4623373;13.4155816;"0";"0";"P00732409";"P00732409";"Ramos";"Ramos, Maximo";"Malaysia, Philippines";"0";"Occidental Mindoro";0;"Ramos, M.";"Lerat, E.";"PHL";"Goniothalamus puncticulifolius";"ACCEPTED";"Goniothalamus puncticulifolius";"Merr.";"https://ipni.org/n/73238-1";"";TRUE
"Goniothalamus";"puncticulifolius";0;0;"Ramos, M";"41106";"";41106;"";"01/06/1922 - 30/06/1922";1;6;1922;"nan";"<NA>";NA;NA;NA;"PH";"Philippines";0;"Philippines. Pinamalayan. Mindoro";0;121.4801563;13.0386691;"0";"0";"P01988111";"P01988111";"Ramos";"Ramos, Maximo";"Malaysia, Philippines";"0";"Oriental Mindoro";0;"Ramos, M.";"<NA>";"PHL";"Goniothalamus puncticulifolius";"ACCEPTED";"Goniothalamus puncticulifolius";"Merr.";"https://ipni.org/n/73238-1";"";TRUE
"Goniothalamus";"puncticulifolius";0;0;"Ramos, M";"";"<NA>";NA;"<NA>";"01/04/1921 - 30/04/1921";1;4;1921;"nan";"<NA>";NA;NA;NA;"PH";"Philippines";0;"Philippines. Paluan, Mindoro";0;120.4623373;13.4155816;"0";"0";"P00389819";"P00389819";"Ramos";"Ramos, Maximo";"Malaysia, Philippines";"0";"Occidental Mindoro";0;"Ramos, M.";"<NA>";"PHL";"Goniothalamus puncticulifolius";"ACCEPTED";"Goniothalamus puncticulifolius";"Merr.";"https://ipni.org/n/73238-1";"";TRUE
"Goniothalamus";"repevensis";0;0;"Harmand";"1757";"";1757;"";"01/01/1873 - 31/12/1873";1;1;1873;"nan";"<NA>";NA;NA;NA;"not found";"Cambodge";0;"ad Preacan in prov. Angkor Cambodiae";0;103.871;13.465;"0";"0";"P00361410";"P00361410";"Harmand";"Harmand";"<NA>";"<NA>";"Siem Reap";0;"Harmand";"<NA>";"not found";"Goniothalamus repevensis";"ACCEPTED";"Goniothalamus repevensis";"Pierre ex Finet & Gagnep.";"https://ipni.org/n/73239-1";".con";FALSE
"Goniothalamus";"repevensis";0;0;"Pierre, L";"607, 607, 607, 607, 607, 607, 607, 607, 607, 607, 607, 607, 607, 607, 607, 607";"";607;"";"01/05/1870 - 31/05/1870";1;5;1870;"Kessler, P, Pierre, L, Pierre, L, nan, nan, nan, nan, nan, nan, nan, nan, Pierre, L, Pierre, L, Pierre, L, nan, nan";"01/06/2004 - 30/06/2004";1;6;2004;"not found";"Cambodge";0;"apice montis Knangue Reheu prov. Tpong. Cambodiâ";0;103.849;11.616;"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0";"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0";"P00753685, P00361411, P00361412, P03300236, P04447735, P04459034, P04459035, P06901289, P06901298, P00890068, P00890069, P01954561, P01954565, P00432337, P01965542, P01965543";"P00753685, P00361411, P00361412, P03300236, P04447735, P04459034, P04459035, P06901289, P06901298, P00890068, P00890069, P01954561, P01954565, P00432337, P01965542, P01965543";"Pierre";"Pierre, Jean Baptiste Louis";"Cambodia, Vietnam";"0";"";NA;"";"";"not found";"Goniothalamus repevensis";"ACCEPTED";"Goniothalamus repevensis";"Pierre ex Finet & Gagnep.";"https://ipni.org/n/73239-1";".con";FALSE
"Goniothalamus";"repevensis";0;0;"Poilane, E";"17672, 17672";"";17672;"";"17/06/1930 - 17/06/1930";17;6;1930;"nan, nan";"<NA>";NA;NA;NA;"not found";"Cambodge";0;"Cambodge : Pn. Krapoeu pr: Kg. Speu. 800 m alt.";0;103.996;11.855;"0, 0";"0, 0";"P01986194, P01986195";"P01986194, P01986195";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"";NA;"";"";"not found";"Goniothalamus repevensis";"ACCEPTED";"Goniothalamus repevensis";"Pierre ex Finet & Gagnep.";"https://ipni.org/n/73239-1";".con";FALSE
"Goniothalamus";"repevensis";0;0;"Poilane, E";"17674, 17674";"";17674;"";"17/06/1930 - 17/06/1930";17;6;1930;"nan, nan";"<NA>";NA;NA;NA;"not found";"Cambodge";0;"Cambodge : Pn Krapoeu pr: Kg Speu. 800 m alt.";0;103.996;11.855;"0, 0";"0, 0";"P01986196, P01986197";"P01986196, P01986197";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"";NA;"";"";"not found";"Goniothalamus repevensis";"ACCEPTED";"Goniothalamus repevensis";"Pierre ex Finet & Gagnep.";"https://ipni.org/n/73239-1";".con";FALSE
"Goniothalamus";"repevensis";0;0;"Poilane, E";"17702, 17702, 17702";"";17702;"";"18/06/1930 - 18/06/1930";18;6;1930;"nan, nan, nan";"<NA>";NA;NA;NA;"not found";"Cambodge";0;"Cambodge : Pn. Krapoeu pr: Kg. Speu.";0;103.996;11.855;"0, 0, 0";"0, 0, 0";"P01986193, P01986203, P01986204";"P01986193, P01986203, P01986204";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"";NA;"";"";"not found";"Goniothalamus repevensis";"ACCEPTED";"Goniothalamus repevensis";"Pierre ex Finet & Gagnep.";"https://ipni.org/n/73239-1";".con";FALSE
"Goniothalamus";"repevensis";0;0;"Poilane, E";"17712, 17712, 17712";"";17712;"";"18/06/1930 - 18/06/1930";18;6;1930;"nan, nan, nan";"<NA>";NA;NA;NA;"not found";"Cambodge";0;"Cambodge: Pn. Krapoeu pro: Kg. Speu";0;103.947;11.7753333333333;"0, 0, 0";"0, 0, 0";"P01986200, P01986201, P01986202";"P01986200, P01986201, P01986202";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"";NA;"";"";"not found";"Goniothalamus repevensis";"ACCEPTED";"Goniothalamus repevensis";"Pierre ex Finet & Gagnep.";"https://ipni.org/n/73239-1";".con";FALSE
"Goniothalamus";"repevensis";0;0;"Poilane, E";"23189, 23189";"";23189;"";"06/12/1933 - 06/12/1933";6;12;1933;"nan, nan";"<NA>";NA;NA;NA;"not found";"Cambodge";0;"Cambodge : Montagne de l'Elephant. 600 m alt sur piste de la Cascade a Cam Chai";0;104.118;10.697;"0, 0";"0, 0";"P01986198, P01986199";"P01986198, P01986199";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"";NA;"";"";"not found";"Goniothalamus repevensis";"ACCEPTED";"Goniothalamus repevensis";"Pierre ex Finet & Gagnep.";"https://ipni.org/n/73239-1";".con";FALSE
"Goniothalamus";"ridleyi";0;0;"Kiah";"32345";"";32345;"";"07/03/1937 - 07/03/1937";7;3;1937;"Henderson, MR";"<NA>";NA;NA;NA;"not found";"Malaisie";0;"Malay Peninsula. Sungai Kayu, Johore";0;104.059;1.539;"0";"0";"P01988109";"P01988109";"Kiah";"Sidek bin Kiah";"Malaysia";"0";"Johor";0;"Kiah";"Henderson, M.R.";"not found";"Goniothalamus ridleyi";"ACCEPTED";"Goniothalamus ridleyi";"King";"https://ipni.org/n/73243-1";".con";FALSE
"Goniothalamus";"ridleyi";0;0;"Wray, L";"3454";"";3454;"";"01/05/1884 - 31/05/1884";1;5;1884;"Kessler, P";"01/05/2004 - 31/05/2004";1;5;2004;"not found";"Malaisie";0;"Upper Perak. alt. 300 ft";0;100.98;4.812;"0";"0";"P00601049";"P00601049";"Wray";"Wray, Leonard (Sr.?)";"Malaysia";"0";"Perak";0;"Wray, L.";"Kessler, P.";"not found";"Goniothalamus ridleyi";"ACCEPTED";"Goniothalamus ridleyi";"King";"https://ipni.org/n/73243-1";".con";FALSE
"Goniothalamus";"roseus";0;0;"Weber, JF";"112, 112";"";112;"";"20/10/1982 - 20/10/1982";20;10;1982;"Weber, JF, Weber, JF";"<NA>";NA;NA;NA;"not found";"Malaisie";0;"Sg Merisuli area, near Lahad Datu (Sabah)";0;118.2395;5.0777;"0, 0";"0, 0";"P01988107, P01988108";"P01988107, P01988108";"Weber";"Weber, JF";"<NA>";"<NA>";"";NA;"";"";"not found";"Goniothalamus roseus";"ACCEPTED";"Goniothalamus roseus";"Stapf";"https://ipni.org/n/73244-1";".con";FALSE
"Goniothalamus";"saigonensis";0;0;"Dien, P van";"67";"";67;"";"04/08/1931 - 04/08/1931";4;8;1931;"nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Cochinchine : Trang Bôm";0;107.0059;10.9536;"0";"0";"P01986157";"P01986157";"Dien";"Dien, P van";"<NA>";"<NA>";"Đồng Nai";0;"Phung van Dien";"<NA>";"VNM";"Goniothalamus saigonensis";"SYNONYM";"Goniothalamus gabriacianus";"(Baill.) Ast";"https://ipni.org/n/73247-1";"";TRUE
"Goniothalamus";"saigonensis";0;0;"Dieu, P van";"67";"";67;"";"04/08/1931 - 04/08/1931";4;8;1931;"nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Cochinchine Trg bôm";0;107.001;10.96;"0";"0";"P01986156";"P01986156";"Dieu";"Dieu, P van";"<NA>";"<NA>";"Đồng Nai";0;"Phung van Dieu";"<NA>";"VNM";"Goniothalamus saigonensis";"SYNONYM";"Goniothalamus gabriacianus";"(Baill.) Ast";"https://ipni.org/n/73247-1";"";TRUE
"Goniothalamus";"saigonensis";0;0;"Harmand";"706";"";706;"";"01/08/1876 - 31/08/1876";1;8;1876;"Saunders, RMK";"01/03/2010 - 31/03/2010";1;3;2010;"VN";"Viet Nam";0;"Iles de Poulo-Condor (Cochinchine française).";0;106.607777777778;8.68472222222222;"0";"0";"P00361414";"P00361414";"Harmand";"Harmand";"<NA>";"<NA>";"Bà Rịa - Vũng Tàu";0;"Harmand";"Saunders, R.M.K.";"VNM";"Goniothalamus saigonensis";"SYNONYM";"Goniothalamus gabriacianus";"(Baill.) Ast";"https://ipni.org/n/73247-1";"";TRUE
"Goniothalamus";"saigonensis";0;0;"Harmand";"815";"";815;"";"01/09/1876 - 30/09/1876";1;9;1876;"nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Iles de Poulo-Condor (Cochinchine française).";0;106.588;8.695;"0";"0";"P00361415";"P00361415";"Harmand";"Harmand";"<NA>";"<NA>";"Bà Rịa - Vũng Tàu";0;"Harmand";"<NA>";"VNM";"Goniothalamus saigonensis";"SYNONYM";"Goniothalamus gabriacianus";"(Baill.) Ast";"https://ipni.org/n/73247-1";"";TRUE
"Goniothalamus";"saigonensis";0;0;"Hayata";"968, 968";"";968;"";"23/06/1921 - 23/06/1921";23;6;1921;"nan, nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Krong-Pha";0;108.75485;11.79015;"0, 0";"0, 0";"P01986176, P01986175";"P01986176, P01986175";"Hayata";"Hayata, Bunzo";"China, Japan";"0";"";NA;"";"";"VNM";"Goniothalamus saigonensis";"SYNONYM";"Goniothalamus gabriacianus";"(Baill.) Ast";"https://ipni.org/n/73247-1";"";TRUE
"Goniothalamus";"saigonensis";0;0;"Kerr, AFG";"20898";"";20898;"";"05/04/1932 - 05/04/1932";5;4;1932;"nan";"<NA>";NA;NA;NA;"LA";"Laos, République démocratique populaire";0;"Indochina. Laos. Tawieng, Chiengkwang. c. 400 m.";0;103.401;19.033;"0";"0";"P01986155";"P01986155";"Kerr";"Kerr, Arthur Francis George";"France, Laos, Malaysia, Myanmar, Thailand";"0";"Xiangkhouang";0;"Kerr, A.F.G.";"<NA>";"LAO";"Goniothalamus saigonensis";"SYNONYM";"Goniothalamus gabriacianus";"(Baill.) Ast";"https://ipni.org/n/73247-1";"";TRUE
"Goniothalamus";"saigonensis";0;0;"Pierre, L";"172, 172, 172, 172, 172, 172, 172, 172, 172, 172, 172, 172";"";172;"";"01/08/1867 - 31/08/1867";1;8;1867;"Kessler, P, Pierre, L, Pierre, L, Pierre, L, Pierre, L, Pierre, L, Pierre, L, Pierre, L, Pierre, L, Pierre, L, Pierre, L, nan";"01/11/2003 - 30/11/2003";1;11;2003;"VN";"Viet Nam";0;"in montibus Dinh (Mu xoài) in prov. Baria. Cochinchinae.";0;107.070811525;10.5843573333333;"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0";"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0";"P00361420, P02117014, P02117015, P02117017, P06839265, P01954547, P01954548, P01954549, P01954550, P01954551, P00411184, P00411185";"P00361420, P02117014, P02117015, P02117017, P06839265, P01954547, P01954548, P01954549, P01954550, P01954551, P00411184, P00411185";"Pierre";"Pierre, Jean Baptiste Louis";"Cambodia, Vietnam";"0";"";NA;"";"";"VNM";"Goniothalamus saigonensis";"SYNONYM";"Goniothalamus gabriacianus";"(Baill.) Ast";"https://ipni.org/n/73247-1";"";TRUE
"Goniothalamus";"saigonensis";0;0;"Pierre, L";"1759";"";1759;"";"01/10/1876 - 31/10/1876";1;10;1876;"Pierre, L";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"in montibus Dinh (Mu noài) alt 500 met.";0;107.133;10.533;"0";"0";"P00389893";"P00389893";"Pierre";"Pierre, Jean Baptiste Louis";"Cambodia, Vietnam";"0";"Bà Rịa - Vũng Tàu";0;"Pierre, L.";"Pierre, L.";"VNM";"Goniothalamus saigonensis";"SYNONYM";"Goniothalamus gabriacianus";"(Baill.) Ast";"https://ipni.org/n/73247-1";"";TRUE
"Goniothalamus";"saigonensis";0;0;"Poilane, E";"15371, 15371, 15371";"";15371;"";"29/06/1928 - 29/06/1928";29;6;1928;"nan, nan, nan";"<NA>";NA;NA;NA;"not found";"Cambodge";0;"Cambodge : Nord Mimot pr: Kg. Cham";0;106.176792533333;11.822512;"0, 0, 0";"0, 0, 0";"P01986169, P01986170, P01986171";"P01986169, P01986170, P01986171";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"";NA;"";"";"not found";"Goniothalamus saigonensis";"SYNONYM";"Goniothalamus gabriacianus";"(Baill.) Ast";"https://ipni.org/n/73247-1";".con";FALSE
"Goniothalamus";"saigonensis";0;0;"Poilane, E";"17841, 17841";"";17841;"";"15/07/1930 - 15/07/1930";15;7;1930;"nan, nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Annam : Cana pro: Phanrang. 350 m alt.";0;108.84385;11.377;"0, 0";"0, 0";"P01986174, P01986177";"P01986174, P01986177";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"";NA;"";"";"VNM";"Goniothalamus saigonensis";"SYNONYM";"Goniothalamus gabriacianus";"(Baill.) Ast";"https://ipni.org/n/73247-1";"";TRUE
"Goniothalamus";"saigonensis";0;0;"Poilane, E";"17939";"";17939;"";"09/08/1930 - 09/08/1930";9;8;1930;"nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Annam : An Khê prov: Qui Nhôn. 3 a 400 m alt.";0;108.6605;13.951;"0";"0";"P01986178";"P01986178";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"Gia Lai";0;"Poilane, E.";"<NA>";"VNM";"Goniothalamus saigonensis";"SYNONYM";"Goniothalamus gabriacianus";"(Baill.) Ast";"https://ipni.org/n/73247-1";"";TRUE
"Goniothalamus";"saigonensis";0;0;"Poilane, E";"30171";"";30171;"";"26/05/1940 - 26/05/1940";26;5;1940;"nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Cochinchine : Bau Ca pro: de Bienhoa";0;106.883;11.466;"0";"0";"P01986161";"P01986161";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"Bình Phước";0;"Poilane, E.";"<NA>";"VNM";"Goniothalamus saigonensis";"SYNONYM";"Goniothalamus gabriacianus";"(Baill.) Ast";"https://ipni.org/n/73247-1";"";TRUE
"Goniothalamus";"saigonensis";0;0;"Poilane, E";"6658, 6658";"";6658;"";"24/05/1923 - 24/05/1923";24;5;1923;"nan, nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Annam : Massif de la Mère et l'Enfant pr. Nhatrang. Versant sud-est du massif de la Mère et l'Enfant";0;108.9855;12.669;"0, 0";"0, 0";"P01986172, P01986173";"P01986172, P01986173";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"";NA;"";"";"VNM";"Goniothalamus saigonensis";"SYNONYM";"Goniothalamus gabriacianus";"(Baill.) Ast";"https://ipni.org/n/73247-1";"";TRUE
"Goniothalamus";"saigonensis";0;0;"Poilane";"8341, 8341";"";8341;"";"20/10/1923 - 20/10/1923";20;10;1923;"nan, nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Annam : km 25 route de Nhatrang à Ninh Hoa. 600 m alt.";0;109.142;12.42;"0, 0";"0, 0";"P01986189, P01986190";"P01986189, P01986190";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"";NA;"";"";"VNM";"Goniothalamus saigonensis";"SYNONYM";"Goniothalamus gabriacianus";"(Baill.) Ast";"https://ipni.org/n/73247-1";"";TRUE
"Goniothalamus";"saigonensis";0;0;"Poilane";"8343, 8343, 8343";"";8343;"";"20/10/1923 - 20/10/1923";20;10;1923;"nan, nan, nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Annam : route de Nhatrang à Ninh-hoa";0;109.142766666667;12.4213333333333;"0, 0, 0";"0, 0, 0";"P01986184, P01986185, P01986191";"P01986184, P01986185, P01986191";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"";NA;"";"";"VNM";"Goniothalamus saigonensis";"SYNONYM";"Goniothalamus gabriacianus";"(Baill.) Ast";"https://ipni.org/n/73247-1";"";TRUE
"Goniothalamus";"saigonensis";0;0;"Poilane";"8347, 8347, 8347, 8347, 8347";"";8347;"";"20/10/1923 - 20/10/1923";20;10;1923;"nan, nan, nan, nan, nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Annam : Km. 25 route de Nhatrang à Ninh-hoa. 600 m alt.";0;109.139004444444;12.4351333333333;"0, 0, 0, 0, 0";"0, 0, 0, 0, 0";"P01986179, P01986186, P01986187, P01986188, P01986180";"P01986179, P01986186, P01986187, P01986188, P01986180";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"";NA;"";"";"VNM";"Goniothalamus saigonensis";"SYNONYM";"Goniothalamus gabriacianus";"(Baill.) Ast";"https://ipni.org/n/73247-1";"";TRUE
"Goniothalamus";"saigonensis";0;0;"Poilane";"9364";"";9364;"";"27/12/1923 - 27/12/1923";27;12;1923;"nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"Annam : Ca-na pro: Phanrang. 500 m alt.";0;108.844;11.377;"0";"0";"P01986181";"P01986181";"Poilane";"Poilane, Eugène";"Cambodia, Laos, Vietnam";"0";"Ninh Thuận";0;"Poilane";"<NA>";"VNM";"Goniothalamus saigonensis";"SYNONYM";"Goniothalamus gabriacianus";"(Baill.) Ast";"https://ipni.org/n/73247-1";"";TRUE
"Goniothalamus";"saigonensis";0;0;"Harmand";"";"<NA>";NA;"<NA>";"01/09/1873 - 30/09/1873";1;9;1873;"Saunders, RMK";"01/03/2010 - 31/03/2010";1;3;2010;"not found";"Cambodge";0;"Préacan, prov. d'Angkor, Cambodge";0;103.871;13.465;"0";"0";"P00361413";"P00361413";"Harmand";"Harmand";"<NA>";"<NA>";"Siem Reap";0;"Harmand";"Saunders, R.M.K.";"not found";"Goniothalamus saigonensis";"SYNONYM";"Goniothalamus gabriacianus";"(Baill.) Ast";"https://ipni.org/n/73247-1";".con";FALSE
"Goniothalamus";"saigonensis";0;0;"Pierre, L";"";"<NA>";NA;"<NA>";"01/08/1866 - 31/08/1866";1;8;1866;"nan";"<NA>";NA;NA;NA;"VN";"Viet Nam";0;"in montibus Binh Dinh";0;107.133;10.533;"0";"0";"P00361418";"P00361418";"Pierre";"Pierre, Jean Baptiste Louis";"Cambodia, Vietnam";"0";"Bà Rịa - Vũng Tàu";0;"Pierre, L.";"<NA>";"VNM";"Goniothalamus saigonensis";"SYNONYM";"Goniothalamus gabriacianus";"(Baill.) Ast";"https://ipni.org/n/73247-1";"";TRUE
