scientific_name;genus;specific_epithet;species_author;collector_id;recorded_by;colnum_full;prefix;colnum;sufix;col_date;col_day;col_month;col_year;det_by;det_date;det_day;det_month;det_year;country_id;country;continent;locality;coordinate_id;ddlong;ddlat;institute;herbarium_code;barcode;orig_bc;coll_surname;huh_name;geo_col;wiki_url;specificEpithet;orig_recby;orig_detby;country_iso3;sp_idx;status;accepted_name;ipni_species_author;ipni_no
Miliusa macropoda Miq.;Miliusa;macropoda;0;0;Kostermans, AJGH;Kostermans, AJGH  13973 , Kostermans, AJGH  13973 , Kostermans, AJGH  13973 , Kostermans, AJGH  13973 ;Kostermans;13973;;0;20;9;1957;nan, nan, nan, nan;<NA>;;;;ID;Indonesia;0;East Borneo, Berouw, Mapulu at base of Mt. Ilas Mapulu.;0;117.5;1.75;<NA>, <NA>, <NA>, <NA>;Botany, Botany, Botany, Botany;L4293468, L4293469, L2066293, L2066294;L.4293468, L.4293469, L.2066293, L.2066294;Kostermans;Kostermans, Andre Joseph Guillaume Henri;Indonesia, Sri Lanka, Thailand;0;;;;IDN;Miliusa macropoda;ACCEPTED;Miliusa macropoda;Miq.;https://ipni.org/n/73944-1
Miliusa macropoda Miq.;Miliusa;macropoda;0;0;Kostermans, AJGH;Kostermans, AJGH  21219 ;Kostermans;21219;;0;11;10;1963;Mols, JB;2004-03-01T00:00:00;1;3;2004;ID;Indonesia;0;Indonesian East Borneo, Berau.;0;117.5;1.75;<NA>;Botany;L2066301;L.2066301;Kostermans;Kostermans, Andre Joseph Guillaume Henri;Indonesia, Sri Lanka, Thailand;0;0;Kostermans AJGH;Mols JB;IDN;Miliusa macropoda;ACCEPTED;Miliusa macropoda;Miq.;https://ipni.org/n/73944-1
Miliusa macropoda Miq.;Miliusa;macropoda;0;0;Kostermans, AJGH;Kostermans, AJGH  5308 ;Kostermans;5308;;0;18;6;1951;Mols, JB;2004-03-01T00:00:00;1;3;2004;ID;Indonesia;0;East Borneo, E. Kutei, G. Tepian Lobang on Menubar R.;0;118.483333;0.833333;<NA>;Botany;L2066306;L.2066306;Kostermans;Kostermans, Andre Joseph Guillaume Henri;Indonesia, Sri Lanka, Thailand;0;0;Kostermans AJGH;Mols JB;IDN;Miliusa macropoda;ACCEPTED;Miliusa macropoda;Miq.;https://ipni.org/n/73944-1
Miliusa macropoda Miq.;Miliusa;macropoda;0;0;Sidiyasa, K;"Sidiyasa, K; et al. Berau 1244 ";Sidiyasa;1244;;0;13;5;1998;Mols, JB;2004-03-01T00:00:00;1;3;2004;ID;Indonesia;0;Indonesia, Kalimantan Timur, Pt. Inhutani area, Km 35 from Labanan.;0;117.216667;1.9;<NA>;Botany;L2066307;L.2066307;Sidiyasa;Sidiyasa, K;<NA>;<NA>;0;"Sidiyasa K; et al.";Mols JB;IDN;Miliusa macropoda;ACCEPTED;Miliusa macropoda;Miq.;https://ipni.org/n/73944-1
Miliusa macropoda Miq.;Miliusa;macropoda;0;0;Sidiyasa, K;"Sidiyasa, K; et al.  3568 , Sidiyasa, K; et al.  3568 , Sidiyasa, K; et al.  3568 ";Sidiyasa;3568;;0;24;11;2005;nan, nan, nan;<NA>;;;;ID;Indonesia;0;East Kalimantan, Paser District, Gunung Lumut Protection Forest, southern slope of Mount Lumut.;0;115.983333;-1.4166669999999997;<NA>, <NA>, <NA>;Botany, Botany, Botany;L3728301, L3728289, L3728290;L.3728301, L.3728289, L.3728290;Sidiyasa;Sidiyasa, K;<NA>;<NA>;;;;IDN;Miliusa macropoda;ACCEPTED;Miliusa macropoda;Miq.;https://ipni.org/n/73944-1
Miliusa novoguineensis Mols & Kessler;Miliusa;novoguineensis;0;0;Koster, C;Koster, C BW(Ind.) 7247 ;Koster;7247;;0;7;11;1958;Mols, JB;2004-03-01T00:00:00;1;3;2004;ID;Indonesia;0;Kebar Valley, div. West N. Guinea.;0;132.666667;-0.916667;<NA>;Botany;L0048758;L  0048758;Koster;Koster, Christiaan;Indonesia;0;0;Koster C;Mols JB;IDN;Miliusa novoguineensis;ACCEPTED;Miliusa novoguineensis;Mols & Kessler;https://ipni.org/n/50426092-2
Miliusa Lesch. ex A.DC.;Miliusa;novoguineensis;0;0;Schram, FAW;BW 7847, Schram, FAW BW(Ind.) 7847 ;BW;7847;;0;30;10;1958;Mols, JB, Mols, JB;2004-03-01T00:00:00;1;3;2004;ID;Indonesia;0;Anisandau, Kebar Valley.Div. Western New Guinea.;0;133.1;-0.85;CANB, <NA>;CANB, Botany;CANB1, L0048554;CANB 96455.1, L  0048554;Schram;Schram, Ferdinand August Willem;Indonesia;0;;;;IDN;Miliusa novoguineensis;ACCEPTED;Miliusa novoguineensis;Mols & Kessler;https://ipni.org/n/50426092-2
Miliusa Lesch. ex A.DC.;Miliusa;novoguineensis;0;0;Schram, FAW;BW 7862, Schram, FAW BW(Ind.) 7862 ;BW;7862;;0;4;11;1958;Mols, JB, Mols, JB;2004-03-01T00:00:00;1;3;2004;ID;Indonesia;0;Anisandau, Kebar Valley, Div West New Guinea.;0;133.1;-0.85;CANB, <NA>;CANB, Botany;CANB1, L0048553;CANB 96456.1, L  0048553;Schram;Schram, Ferdinand August Willem;Indonesia;0;;;;IDN;Miliusa novoguineensis;ACCEPTED;Miliusa novoguineensis;Mols & Kessler;https://ipni.org/n/50426092-2
Miliusa Lesch. ex A.DC.;Miliusa;novoguineensis;0;0;Schram, FAW;BW 7896, BW 7896, Schram, FAW BW(Ind.) 7896 ;BW;7896;;0;5;11;1958;Mols, JB, Mols, JB, Mols, JB;2004-03-01T00:00:00;1;3;2004;ID;Indonesia;0;Kebar Valley, Div. West New Guinea.;0;133.116667;-0.733333;CANB, CANB, <NA>;CANB, CANB, Botany;CANB1, CANB2, L0048552;CANB 96457.1, CANB 96458.2, L  0048552;Schram;Schram, Ferdinand August Willem;Indonesia;0;;;;IDN;Miliusa novoguineensis;ACCEPTED;Miliusa novoguineensis;Mols & Kessler;https://ipni.org/n/50426092-2
Miliusa parviflora Ridl.;Miliusa;parviflora;0;0;Kessler, PJA;Kessler, PJA XX.D 180 ;Kessler;180;;0;1;1;1999;Chaowasku, T;2007-09-01T00:00:00;1;9;2007;ID;Indonesia;0;Kebun Raya Bogor.;0;106.783333;-6.583333;<NA>;Botany;L3993786;L.3993786;Kessler;Kessler, PJA;<NA>;<NA>;0;Kessler PJA;Chaowasku T;IDN;Miliusa parviflora;ACCEPTED;Miliusa parviflora;Ridl.;https://ipni.org/n/73948-1
Mitrella clementis (Merr.) I.M.Turner;Mitrella;clementis;0;0;Ambriansyah;"Ambriansyah; Arifin, Z AA 1703 ";Ambriansyah;1703;;0;8;4;1996;Turner, IM;2010-03-04T00:00:00;4;3;2010;ID;Indonesia;0;East Kalimantan, KPC area Bengalon, Sebongkok utara.;0;117.516667;0.8;<NA>;Botany;L1761859;L.1761859;Ambriansyah;Ambriansyah;Indonesia;0;0;"Ambriansyah; Arifin Z";Turner IM;IDN;Mitrella clementis;ACCEPTED;Mitrella clementis;(Merr.) I.M.Turner;https://ipni.org/n/77104366-1
Mitrella clementis (Merr.) I.M.Turner;Mitrella;clementis;0;0;Ambriansyah;Ambriansyah AA 724 ;Ambriansyah;724;;0;8;5;1993;Turner, IM;2010-03-04T00:00:00;4;3;2010;ID;Indonesia;0;East Kalimantan, Long sei. Barang Kec. Kayan Hulu, area.;0;115.0;1.666667;<NA>;Botany;L1761841;L.1761841;Ambriansyah;Ambriansyah;Indonesia;0;0;Ambriansyah;Turner IM;IDN;Mitrella clementis;ACCEPTED;Mitrella clementis;(Merr.) I.M.Turner;https://ipni.org/n/77104366-1
Mitrella clementis (Merr.) I.M.Turner;Mitrella;clementis;0;0;Kato, M;"Kato, M; Okada, H; Uji, T; Murata, J; Darnaedi, D; Akiyama, H; Watano, Y; Hasebe B/ 20643 ";Kato;20643;;0;19;11;1989;Turner, IM;2010-03-04T00:00:00;4;3;2010;ID;Indonesia;0;Indonesia. Central East Kalimantan: Along Malegung River, Miau, Baru north of Muara Wahau, Wahau.;0;116.866666;1.033333;<NA>;Botany;L1761863;L.1761863;Kato;Kato, Masahiro;Indonesia, Japan, United States of America;0;0;"Kato M; Okada H; Uji T; Murata J; Darnaedi D; Akiyama H; Watano Y; Hasebe";Turner IM;IDN;Mitrella clementis;ACCEPTED;Mitrella clementis;(Merr.) I.M.Turner;https://ipni.org/n/77104366-1
Mitrella clementis (Merr.) I.M.Turner;Mitrella;clementis;0;0;Kessler, PJA;"Kessler, PJA; et al.  1009 , Kessler, PJA; et al.  1009 ";Kessler;1009;;0;29;3;1995;Turner, IM, Turner, IM;2010-03-04T00:00:00;4;3;2010;ID;Indonesia;0;East Kalimantan, P.T. ITCI, road from Kenangan to   Sepaku I, km 50, Jl. 2500.;0;116.7;-1.083333;<NA>, <NA>;Botany, Botany;L1761857, L1761856;L.1761857, L.1761856;Kessler;Kessler, PJA;<NA>;<NA>;;;;IDN;Mitrella clementis;ACCEPTED;Mitrella clementis;(Merr.) I.M.Turner;https://ipni.org/n/77104366-1
Mitrella clementis (Merr.) I.M.Turner;Mitrella;clementis;0;0;Kessler, PJA;"Kessler, PJA; et al.  1040 , Kessler, PJA; et al.  1040 ";Kessler;1040;;0;30;3;1995;Turner, IM, Turner, IM;2010-03-04T00:00:00;4;3;2010;ID;Indonesia;0;East Kalimantan, PT. ITCI, road Kenangan to camp 88, km 58.;0;116.7;-1.083333;<NA>, <NA>;Botany, Botany;L1761850, L1761849;L.1761850, L.1761849;Kessler;Kessler, PJA;<NA>;<NA>;;;;IDN;Mitrella clementis;ACCEPTED;Mitrella clementis;(Merr.) I.M.Turner;https://ipni.org/n/77104366-1
Mitrella clementis (Merr.) I.M.Turner;Mitrella;clementis;0;0;Kessler, PJA;"Kessler, PJA; et al.  1157 ";Kessler;1157;;0;13;4;1995;Turner, IM;2010-03-04T00:00:00;4;3;2010;ID;Indonesia;0;East Kalimantan, Coal mining company, Sangatta, Gunung Hatari.;0;117.066667;0.083333;<NA>;Botany;L1761868;L.1761868;Kessler;Kessler, PJA;<NA>;<NA>;0;"Kessler PJA; et al.";Turner IM;IDN;Mitrella clementis;ACCEPTED;Mitrella clementis;(Merr.) I.M.Turner;https://ipni.org/n/77104366-1
Mitrella clementis (Merr.) I.M.Turner;Mitrella;clementis;0;0;Kessler, PJA;"Kessler, PJA; et al.  1228 ";Kessler;1228;;0;15;4;1995;Turner, IM;2010-03-04T00:00:00;4;3;2010;ID;Indonesia;0;East Kalimantan, Coal mining company KPC, Sangatta, Gunung Batu merah.;0;117.066667;0.083333;<NA>;Botany;L1761869;L.1761869;Kessler;Kessler, PJA;<NA>;<NA>;0;"Kessler PJA; et al.";Turner IM;IDN;Mitrella clementis;ACCEPTED;Mitrella clementis;(Merr.) I.M.Turner;https://ipni.org/n/77104366-1
Mitrella clementis (Merr.) I.M.Turner;Mitrella;clementis;0;0;Kessler, PJA;"Kessler, PJA; et al.  1362 , Kessler, PJA; et al.  1362 ";Kessler;1362;;0;5;4;1996;Turner, IM, Turner, IM;2010-03-04T00:00:00;4;3;2010;ID;Indonesia;0;East Kalimantan, KPC area road to Muara Wahau.;0;117.483333;0.616667;<NA>, <NA>;Botany, Botany;L1761855, L1761854;L.1761855, L.1761854;Kessler;Kessler, PJA;<NA>;<NA>;;;;IDN;Mitrella clementis;ACCEPTED;Mitrella clementis;(Merr.) I.M.Turner;https://ipni.org/n/77104366-1
Mitrella clementis (Merr.) I.M.Turner;Mitrella;clementis;0;0;Kessler, PJA;"Kessler, PJA; et al.  1855 , Kessler, PJA; et al.  1855 ";Kessler;1855;;0;12;11;1996;Turner, IM, Turner, IM;2010-03-04T00:00:00;4;3;2010;ID;Indonesia;0;South Kalimantan, along road from Kandangan to Loksado.;0;115.416667;-2.8;<NA>, <NA>;Botany, Botany;L1761853, L1761852;L.1761853, L.1761852;Kessler;Kessler, PJA;<NA>;<NA>;;;;IDN;Mitrella clementis;ACCEPTED;Mitrella clementis;(Merr.) I.M.Turner;https://ipni.org/n/77104366-1
Mitrella clementis (Merr.) I.M.Turner;Mitrella;clementis;0;0;Kessler, PJA;"Kessler, PJA; et al. Berau 20 ";Kessler;20;;0;2;10;1996;Turner, IM;2010-03-04T00:00:00;4;3;2010;ID;Indonesia;0;East Kalimantan, Berau, Inhutani I area, road to plot 9, Swakelola Labanan.;0;117.216667;1.916667;<NA>;Botany;L1761845;L.1761845;Kessler;Kessler, PJA;<NA>;<NA>;0;"Kessler PJA; et al.";Turner IM;IDN;Mitrella clementis;ACCEPTED;Mitrella clementis;(Merr.) I.M.Turner;https://ipni.org/n/77104366-1
Mitrella clementis (Merr.) I.M.Turner;Mitrella;clementis;0;0;Kessler, PJA;"Kessler, PJA; et al.  2312 ";Kessler;2312;;0;2;4;1997;Turner, IM;2010-03-04T00:00:00;4;3;2010;ID;Indonesia;0;East Kalimantan, KPC area Sangatta, Pit c North area.;0;117.583333;0.833333;<NA>;Botany;L1761846;L.1761846;Kessler;Kessler, PJA;<NA>;<NA>;0;"Kessler PJA; et al.";Turner IM;IDN;Mitrella clementis;ACCEPTED;Mitrella clementis;(Merr.) I.M.Turner;https://ipni.org/n/77104366-1
Mitrella clementis (Merr.) I.M.Turner;Mitrella;clementis;0;0;Kessler, PJA;"Kessler, PJA; et al.  2361 , Kessler, PJA; et al.  2361 , Kessler, PJA; et al.  2361 , Kessler, PJA; et al.  2361 ";Kessler;2361;;0;5;4;1997;Turner, IM, Turner, IM, Turner, IM, Turner, IM;2010-03-04T00:00:00;4;3;2010;ID;Indonesia;0;East Kalimantan, KPC area Sangatta, Gunung Pasir.;0;117.583333;0.833333;<NA>, <NA>, <NA>, <NA>;Botany, Botany, Botany, Botany;L1761878, L1761877, L1761876, L1761879;L.1761878, L.1761877, L.1761876, L.1761879;Kessler;Kessler, PJA;<NA>;<NA>;;;;IDN;Mitrella clementis;ACCEPTED;Mitrella clementis;(Merr.) I.M.Turner;https://ipni.org/n/77104366-1
Mitrella clementis (Merr.) I.M.Turner;Mitrella;clementis;0;0;Kessler, PJA;"Kessler, PJA; Arifin, Z  2740 , Kessler, PJA; Arifin, Z  2740 ";Kessler;2740;;0;22;2;2000;Turner, IM, Turner, IM;2010-03-04T00:00:00;4;3;2010;ID;Indonesia;0;Indonesia, Kalimantan Selatan, Tabalong distr., near Tanjung, PT Aya Yayang logging concession, near plot 9;0;115.483333;-1.7;<NA>, <NA>;Botany, Botany;L1761861, L1761860;L.1761861, L.1761860;Kessler;Kessler, PJA;<NA>;<NA>;;;;IDN;Mitrella clementis;ACCEPTED;Mitrella clementis;(Merr.) I.M.Turner;https://ipni.org/n/77104366-1
Mitrella clementis (Merr.) I.M.Turner;Mitrella;clementis;0;0;Kessler, PJA;"Kessler, PJA; et al.  2799 ";Kessler;2799;;0;6;4;2000;Turner, IM;2010-03-03T00:00:00;3;3;2010;ID;Indonesia;0;Indonesia, East Kalimantan, Sungai Tulus, base of Gunung Meratus.;0;116.333333;-0.966667;<NA>;Botany;L1761851;L.1761851;Kessler;Kessler, PJA;<NA>;<NA>;0;"Kessler PJA; et al.";Turner IM;IDN;Mitrella clementis;ACCEPTED;Mitrella clementis;(Merr.) I.M.Turner;https://ipni.org/n/77104366-1
Mitrella clementis (Merr.) I.M.Turner;Mitrella;clementis;0;0;Kessler, PJA;Kessler, PJA  908 ;Kessler;908;;0;27;3;1995;Turner, IM;2010-03-04T00:00:00;4;3;2010;ID;Indonesia;0;East kalimantan, PT. ITCI, road Kenangan to G. Meratus, km 54.;0;115.733333;-1.816667;<NA>;Botany;L1761840;L.1761840;Kessler;Kessler, PJA;<NA>;<NA>;0;Kessler PJA;Turner IM;IDN;Mitrella clementis;ACCEPTED;Mitrella clementis;(Merr.) I.M.Turner;https://ipni.org/n/77104366-1
