"scientific_name";"genus";"specific_epithet";"species_author";"collector_id";"recorded_by";"colnum_full";"prefix";"colnum";"sufix";"col_date";"col_day";"col_month";"col_year";"det_by";"det_date";"det_day";"det_month";"det_year";"country_id";"country";"continent";"locality";"coordinate_id";"ddlong";"ddlat";"institute";"herbarium_code";"barcode";"orig_bc";"coll_surname";"specificEpithet";"orig_recby";"orig_detby";"country_iso3";"global_id";"childData_id";"accSpecies_id";"colnum_fullprefix";"status";"accepted_name";"ipni_no";".val";".equ";".zer";".cap";".cen";".con";".gbf";".inst";".summary"
"Xylopia dicarpa Hook.f. & Thomson";"Xylopia";"malayana";0;0;"Achmad";"Achmad  772 , Achmad  772 , Achmad  772 , Achmad  772 , Achmad  772 , Achmad  772 ";"Achmad";772;"";0;2;12;1918;"Johnson, DM, nan, nan, nan, nan, nan";"2014-03-01T00:00:00";1;3;2014;"ID";"Indonesia";0;"Eil: Simaloer bij Sumatra.";0;96.0805555;2.5805555;"<NA>, <NA>, <NA>, <NA>, <NA>, <NA>";"Botany, Botany, Botany, Botany, Botany, Botany";"L1775327, U1074768, L4301762, L4301759, L4301760, L4301761";"L.1775327, U.1074768, L.4301762, L.4301759, L.4301760, L.4301761";"Achmad";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Xylopia malayana Hook.f. & Thomson";"Xylopia";"malayana";0;0;"Achmad";"Achmad  871 , Achmad  871 ";"Achmad";871;"";0;23;1;1919;"nan, nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"<NA>";0;96.08;2.58;"<NA>, <NA>";"Botany, Botany";"U1074770, L1775343";"U.1074770, L.1775343";"Achmad";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Xylopia dicarpa Hook.f. & Thomson";"Xylopia";"malayana";0;0;"Achmad";"Achmad  884 , Achmad  884 , Achmad  884 , Achmad  884 , Achmad  884 , Achmad  884 ";"Achmad";884;"";0;27;1;1919;"Johnson, DM, nan, nan, nan, nan, nan";"2014-03-01T00:00:00";1;3;2014;"ID";"Indonesia";0;"Eil. Simaloer bij Sumatra.";0;96.08;2.58;"<NA>, <NA>, <NA>, <NA>, <NA>, <NA>";"Botany, Botany, Botany, Botany, Botany, Botany";"L1776011, L4301763, U1074774, L4301766, L4301765, L4301764";"L.1776011, L.4301763, U.1074774, L.4301766, L.4301765, L.4301764";"Achmad";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Mitrephora simeuluensis Weeras. & R.M.K.Saunders";"Mitrephora";"simeuluensis";0;0;"Achmad";"Achmad  976 ";"Achmad";976;"";0;11;3;1919;"Weerasooriya, AD";"2001-03-01T00:00:00";1;3;2001;"ID";"Indonesia";0;"Indonesia. Eil Simaloer, Sumatra.";0;96.08;2.58;"<NA>";"Botany";"L1762101";"L.1762101";"Achmad";0;"Achmad";"Weerasooriya AD";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Maasia glauca (Hassk.) Mols, Kessler & Rogstad";"Maasia";"glauca";0;0;"Achmad";"Achmad  983 , Achmad  983 ";"Achmad";983;"";0;14;3;1919;"nan, nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Eil. simaloer, Sumatra";0;96.08;2.58;"<NA>, <NA>";"Botany, Botany";"L1761310, L1761311";"L.1761310, L.1761311";"Achmad";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Maasia glauca (Hassk.) Mols, Kessler & Rogstad";"Maasia";"glauca";0;0;"Achmat";"Achmat bb 34287 ";"Achmat";34287;"";0;2;9;1950;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"S.E.Borneo, subdistr. Balikpapan; Sungei Wain.";0;116.811111;-1.205555;"<NA>";"Botany";"L1761270";"L.1761270";"Achmat";0;"Achmat";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE
"Xylopia elliptica Maingay ex Hook.f. & Thomson";"Xylopia";"elliptica";0;0;"Achmat";"Achmat bb 34421 ";"Achmat";34421;"";0;17;10;1950;"Johnson, DM";"2014-03-01T00:00:00";1;3;2014;"ID";"Indonesia";0;"SE Borneo; subdistr. Balikpapan; Sungei Wain.";0;116.811111;-1.205555;"<NA>";"Botany";"L1775188";"L.1775188";"Achmat";0;"Achmat";"Johnson DM";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE
"Maasia glauca (Hassk.) Mols, Kessler & Rogstad";"Maasia";"glauca";0;0;"Achmat";"Achmat bb 34460 ";"Achmat";34460;"";0;22;10;1950;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"SE Borneo; subdistr. Balikpapan; Sungei Wain";0;116.811111;-1.205555;"<NA>";"Botany";"L1761262";"L.1761262";"Achmat";0;"Achmat";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE
"Xylopia ferruginea (Hook.f. & Thomson) Baill.";"Xylopia";"ferruginea";0;0;"Achmat";"Achmat bb 34470 ";"Achmat";34470;"";0;24;10;1950;"Kessler, PJA";"1992-09-01T00:00:00";1;9;1992;"ID";"Indonesia";0;"SE Borneo; subdistr. Balikpapan; Sungei Wain";0;116.811111;-1.205555;"<NA>";"Botany";"L0195987";"L  0195987";"Achmat";0;"Achmat";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE
"Cananga odorata (Lam.) Hook.f. & Thomson";"Cananga";"odorata";0;0;"Adan, A bin";"Abar bin Adan  32468 ";"Abar";32468;"";0;10;10;1920;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Archipel. Ind. Z.O.Borneo, Sei Manarang (Kapoeas).";0;109.666667;-0.416667;"<NA>";"Botany";"L1753721";"L.1753721";"Adan";0;"Abar bin Adan";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Marsypopetalum pallidum (Blume) Backer";"Marsypopetalum";"pallidum";0;0;"Adriansyah";"Adriansyah; Boestani, AN AA 2197 ";"Adriansyah";2197;"";0;29;4;1998;"Xue, B";"2011-10-01T00:00:00";1;10;2011;"ID";"Indonesia";0;"East Kalimantan, P.T. Kalimanis area, Berau, Makajang.";0;117.65;1.9;"<NA>";"Botany";"L1756801";"L.1756801";"Adriansyah";0;"Adriansyah; Boestani AN";"Xue B";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Polyalthia microtus Miq.";"Polyalthia";"microtus";0;0;"Afriastini, JJ";"Afriastini, JJ  115 ";"Afriastini";115;"";0;28;9;1979;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Borneo, Wanariset, Balikpapan, East Kalimantan";0;116.933333;-0.983333;"<NA>";"Botany";"L1767199";"L.1767199";"Afriastini";0;"Afriastini JJ";"Johnson DM; Murray NA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Polyalthia Blume";"Polyalthia";"nan";0;0;"Afriastini, JJ";"Afriastini, JJ  1237 ";"Afriastini";1237;"";0;5;11;1983;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Java, Nusa Barung Isl., E Java";0;113.333333;-8.466667;"<NA>";"Botany";"L1764025";"L.1764025";"Afriastini";0;"Afriastini JJ";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE
"Anomianthus dulcis (Dunal) J.Sinclair";"Anomianthus";"dulcis";0;0;"Afriastini, JJ";"Afriastini, JJ  1475 ";"Afriastini";1475;"";0;19;2;1984;"Kessler, PJA";"1988-07-19T00:00:00";19;7;1988;"ID";"Indonesia";0;"Java, Baluran National Park, E. Java.";0;114.360277;-7.846944;"<NA>";"Botany";"L1760788";"L.1760788";"Afriastini";0;"Afriastini JJ";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Uvaria rufa (Dunal) Blume";"Uvaria";"rufa";0;0;"Afriastini, JJ";"Afriastini, JJ  1476 ";"Afriastini";1476;"";0;19;2;1984;"nan";"2002-05-22T00:00:00";22;5;2002;"ID";"Indonesia";0;"Java, Baluran National Park, E.Java.";0;114.360277;-7.846944;"<NA>";"Botany";"L0192761";"L  0192761";"Afriastini";0;"Afriastini JJ";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Uvaria L.";"Uvaria";"nan";0;0;"Afriastini, JJ";"Afriastini, JJ  1570 ";"Afriastini";1570;"";0;18;4;1984;"Kessler, PJA";"1988-04-01T00:00:00";1;4;1988;"ID";"Indonesia";0;"Flores, Bukit wato, Larantuka, E. Flores.";0;122.091667;-8.675;"<NA>";"Botany";"L1768182";"L.1768182";"Afriastini";0;"Afriastini JJ";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Uvaria L.";"Uvaria";"nan";0;0;"Afriastini, JJ";"Afriastini, JJ  1660 ";"Afriastini";1660;"";0;1;5;1984;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Flores, Watokobu, Nagawutung, Lowoleba";0;122.091667;-8.675;"<NA>";"Botany";"L1768213";"L.1768213";"Afriastini";0;"Afriastini JJ";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Desmos Lour.";"Desmos";"nan";0;0;"Afriastini, JJ";"Afriastini, JJ  1898 ";"Afriastini";1898;"";0;1;7;1992;"Afriastini, JJ";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Siberut Island";0;98.92;-1.33;"<NA>";"Botany";"L1760645";"L.1760645";"Afriastini";0;"Afriastini JJ";"Afriastini JJ";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Polyalthia cauliflora Hook.f. & Thomson";"Polyalthia";"cauliflora";0;0;"Afriastini, JJ";"Afriastini, JJ  1915 ";"Afriastini";1915;"";0;1;7;1992;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Sumatra, Teiteibati Nat. Reserve, Siberut Island.";0;99.210974;-1.597869;"<NA>";"Botany";"L1758140";"L.1758140";"Afriastini";0;"Afriastini JJ";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Goniothalamus longistaminus R.M.K.Saunders";"Goniothalamus";"longistaminus";0;0;"Afriastini, JJ";"Afriastini, JJ  2378 ";"Afriastini";2378;"";0;19;5;1993;"Saunders, RMK";"2002-05-01T00:00:00";1;5;2002;"ID";"Indonesia";0;"Sumatra, Sibul-buali via Bulumario, Sipirok, S Sumatra.";0;99.266667;1.616667;"<NA>";"Botany";"L3966155";"L.3966155";"Afriastini";0;"Afriastini JJ";"Saunders RMK";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Goniothalamus longistaminus R.M.K.Saunders";"Goniothalamus";"longistaminus";0;0;"Afriastini, JJ";"Afriastini, JJ  2481 ";"Afriastini";2481;"";0;24;5;1993;"Saunders, RMK";"2002-05-01T00:00:00";1;5;2002;"ID";"Indonesia";0;"Sibual-Buali via Bulumario, Sipirok, S. Sumatra.";0;99.266667;1.616667;"<NA>";"Botany";"L3966156";"L.3966156";"Afriastini";0;"Afriastini JJ";"Saunders RMK";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Goniothalamus longistaminus R.M.K.Saunders";"Goniothalamus";"longistaminus";0;0;"Afriastini, JJ";"Afriastini, JJ  2502 , Afriastini, JJ  2502 ";"Afriastini";2502;"";0;24;5;1993;"nan, nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Sibual-bueli via Bulumario, Sipirok,  S. Sumatra.";0;99.266667;1.616667;"<NA>, <NA>";"Botany, Botany";"L0180061, L0180060";"L  0180061, L  0180060";"Afriastini";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Polyalthia cauliflora Hook.f. & Thomson";"Polyalthia";"cauliflora";0;0;"Afriastini, JJ";"Afriastini, JJ  2503 ";"Afriastini";2503;"";0;24;5;1993;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Sibual-buali via Bulumario, Sipirok, S. Sumatra";0;99.266667;1.616667;"<NA>";"Botany";"L1758187";"L.1758187";"Afriastini";0;"Afriastini JJ";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Polyalthia cauliflora Hook.f. & Thomson";"Polyalthia";"cauliflora";0;0;"Afriastini, JJ";"Afriastini, JJ  2539 ";"Afriastini";2539;"";0;30;5;1993;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Sibual - buali via Labuan Rasoki Julu, Sipirok, S. Sumatra";0;99.266667;1.616667;"<NA>";"Botany";"L1758186";"L.1758186";"Afriastini";0;"Afriastini JJ";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Polyalthia cauliflora Hook.f. & Thomson";"Polyalthia";"cauliflora";0;0;"Afriastini, JJ";"Afriastini, JJ  2601 ";"Afriastini";2601;"";0;9;10;1993;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"<NA>";0;102.266667;-3.8;"<NA>";"Botany";"L1758188";"L.1758188";"Afriastini";0;"Afriastini JJ";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Maasia sumatrana (Miq.) Mols, Kessler & Rogstad";"Maasia";"sumatrana";0;0;"Afriastini, JJ";"Afriastini, JJ  2608 ";"Afriastini";2608;"";0;10;10;1993;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Sumatra, Ketahun River, Kec. Ketahun, Bengkulu";0;102.266667;-3.8;"<NA>";"Botany";"L1756741";"L.1756741";"Afriastini";0;"Afriastini JJ";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Maasia sumatrana (Miq.) Mols, Kessler & Rogstad";"Maasia";"sumatrana";0;0;"Afriastini, JJ";"Afriastini, JJ  2627 ";"Afriastini";2627;"";0;12;10;1993;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Sumatra, S. Ketahun, Kec. Ketahun, Bengkulu.";0;102.266667;-3.8;"<NA>";"Botany";"L1756743";"L.1756743";"Afriastini";0;"Afriastini JJ";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Sageraea lanceolata Miq.";"Sageraea";"lanceolata";0;0;"Afriastini, JJ";"Afriastini, JJ  2707 ";"Afriastini";2707;"";0;23;5;1994;"Afriastini, JJ";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Kec. Sikabaluan, N. Siberut";0;98.92;-1.33;"<NA>";"Botany";"L1764869";"L.1764869";"Afriastini";0;"Afriastini JJ";"Afriastini JJ";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Polyalthia Blume";"Polyalthia";"nan";0;0;"Afriastini, JJ";"Afriastini, JJ  2723 ";"Afriastini";2723;"";0;24;5;1994;"Afriastini, JJ";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Siberut (Sumatra Mentawai), G. Simapipit, Kec. Sikabaluan, n. Siberut";0;99.210974;-1.597869;"<NA>";"Botany";"L1763610";"L.1763610";"Afriastini";0;"Afriastini JJ";"Afriastini JJ";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Desmos Lour.";"Desmos";"nan";0;0;"Afriastini, JJ";"Afriastini, JJ  2757 ";"Afriastini";2757;"";0;28;5;1994;"Afriastini, JJ";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Siberut (Sumatra Mentawai)Leleu Silipang, Malancan, N. Siberut.";0;99.210974;-1.597869;"<NA>";"Botany";"L1760565";"L.1760565";"Afriastini";0;"Afriastini JJ";"Afriastini JJ";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Pseuduvaria oxycarpa (Boerl. ex Koord.) Y.C.F.Su & R.M.K.Saunders";"Pseuduvaria";"oxycarpa";0;0;"Afriastini, JJ";"Afriastini, JJ; Rohajawati  2876 ";"Afriastini";2876;"";0;23;12;1994;"Su, YCF";"2005-10-01T00:00:00";1;10;2005;"ID";"Indonesia";0;"Desa TulaboloKec. Suwawa, Kab. Gorontalo";0;123.4007;0.4578;"<NA>";"Botany";"L1764304";"L.1764304";"Afriastini";0;"Afriastini JJ; Rohajawati";"Su YCF";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Orophea celebica (Blume) Miq.";"Orophea";"celebica";0;0;"Afriastini, JJ";"Afriastini, JJ; Rohajawati  2932 ";"Afriastini";2932;"";0;27;12;1994;"Kessler, PJA";"2002-09-01T00:00:00";1;9;2002;"ID";"Indonesia";0;"T.N. Dumoga Bone, Lombongo, Kec. Suwawa, Kab. Gorontalo, Sulawesi Utara";0;123.1785;0.5385;"<NA>";"Botany";"L1757829";"L.1757829";"Afriastini";0;"Afriastini JJ; Rohajawati";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Anaxagorea luzonensis A.Gray";"Anaxagorea";"luzonensis";0;0;"Afriastini, JJ";"Afriastini, JJ; Rohajawati  2976 ";"Afriastini";2976;"";0;30;12;1994;"Kessler, PJA";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Desa TombolilatoKec. Bone Pantai, Kab. gorontalo.Sulawesi Utara";0;123.68;0.5606;"<NA>";"Botany";"L1744530";"L.1744530";"Afriastini";0;"Afriastini JJ; Rohajawati";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Uvaria cordata (Dunal) Alston";"Uvaria";"littoralis";0;0;"Afriastini, JJ";"Afriastini, JJ  304 ";"Afriastini";304;"";0;23;2;1982;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Borneo, Mentaya I..ir Utara, Sampit, C. Kalimantan";0;112.35;-1.483333;"<NA>";"Botany";"L0195602";"L  0195602";"Afriastini";0;"Afriastini JJ";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Polyalthia obliqua Hook.f. & Thomson";"Polyalthia";"obliqua";0;0;"Afriastini, JJ";"Afriastini, JJ  370 ";"Afriastini";370;"";0;26;2;1982;"Turner, IM";"2009-11-01T00:00:00";1;11;2009;"ID";"Indonesia";0;"Borneo, Kualakuayan, Sei Sampit, C. Borneo";0;112.95;-2.533333;"<NA>";"Botany";"L1767328";"L.1767328";"Afriastini";0;"Afriastini JJ";"Turner IM";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Goniothalamus (Blume) Hook.f. & Thomson";"Goniothalamus";"nan";0;0;"Afriastini, JJ";"Afriastini, JJ  743 ";"Afriastini";743;"";0;11;2;1983;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Sumatra, Bukit Palelawan NR, S. Sumatra.";0;103.8436;-4.9273;"<NA>";"Botany";"L3965528";"L.3965528";"Afriastini";0;"Afriastini JJ";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Polyalthia cauliflora var. beccarii (King) J.Sinclair";"Polyalthia";"cauliflora";0;0;"Afriastini, JJ";"Afriastini, JJ  758 ";"Afriastini";758;"";0;11;2;1983;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Sumatra, Bukit Palelawan NR, S Sumatra";0;103.8436;-4.9273;"<NA>";"Botany";"L1758142";"L.1758142";"Afriastini";0;"Afriastini JJ";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Meiogyne virgata (Blume) Miq.";"Meiogyne";"virgata";0;0;"Afriastini, JJ";"Afriastini, JJ  765 , Afriastini, JJ  765 ";"Afriastini";765;"";0;11;2;1983;"Heusden, ECH van, Heusden, ECH van";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Sumatra, Bukit Palelawan NR, S Sumatra";0;103.8436;-4.9273;"<NA>, <NA>";"Botany, Botany";"L1756983, L1756984";"L.1756983, L.1756984";"Afriastini";NA;"nan";"";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Orophea corymbosa (Blume) Miq.";"Orophea";"corymbosa";0;0;"Afriastini, JJ";"Afriastini, JJ  800 A";"Afriastini";800;"A";0;16;2;1983;"Kessler, PJA";"1987-10-01T00:00:00";1;10;1987;"ID";"Indonesia";0;"Sumatra Bukit Palelawan NR, S. Sumatra.";0;103.8436;-4.9273;"<NA>";"Botany";"L1766438";"L.1766438";"Afriastini";0;"Afriastini JJ";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Artabotrys suaveolens (Blume) Blume";"Artabotrys";"suaveolens";0;0;"Afriastini, JJ";"Afriastini, JJ  881 ";"Afriastini";881;"";0;24;4;1983;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Borneo, Nanga Era - Putusibau, W. Borneo.";0;113.1667;0.7667;"<NA>";"Botany";"L1749757";"L.1749757";"Afriastini";0;"Afriastini JJ";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Mitrephora glabra Scheff.";"Mitrephora";"glabra";0;0;"Afriastini, JJ";"Afriastini, JJ  938 ";"Afriastini";938;"";0;24;4;1983;"Weerasooriya, AD";"1999-09-01T00:00:00";1;9;1999;"ID";"Indonesia";0;"Indonesia. Borneo, Nanga Era - Putusibau, W. Borneo.";0;113.1667;0.7667;"<NA>";"Botany";"L1757412";"L.1757412";"Afriastini";0;"Afriastini JJ";"Weerasooriya AD";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Miliusa horsfieldii (Benn.) Pierre";"Miliusa";"horsfieldii";0;0;"Agung";"Agung  5 ";"Agung";5;"";0;7;9;1994;"Mols, JB";"2004-03-01T00:00:00";1;3;2004;"ID";"Indonesia";0;"Indonesia, Java, Java Timor, Kebon Raya Purwodadi.";0;110.9;-7.083333;"<NA>";"Botany";"L2109242";"L.2109242";"Agung";0;"Agung";"Mols JB";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Mitrephora (Blume) Hook.f. & Thomson";"Mitrephora";"nan";0;0;"Agung";"Agung  6 ";"Agung";6;"";0;7;9;1994;"Kessler, PJA";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"Indonesia, Java, Java Timur, Kebon Raya Purwodadi.";0;112.7252;-7.8105;"<NA>";"Botany";"L1762228";"L.1762228";"Agung";0;"Agung";"Kessler PJA";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
"Maasia sumatrana (Miq.) Mols, Kessler & Rogstad";"Maasia";"sumatrana";0;0;"Albertus";"Albertus  13 ";"Albertus";13;"";0;8;3;2000;"nan";"<NA>";NA;NA;NA;"ID";"Indonesia";0;"West Kalimantan, Kapuas Hulu, Harongon (Sub Mendalam river's).";0;113.316667;1.1;"<NA>";"Botany";"L1756956";"L.1756956";"Albertus";0;"Albertus";"<NA>";"IDN";"<NA>";"<NA>";"<NA>";NA;"<NA>";"<NA>";"<NA>";TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE
