genus;specific_epithet;species_author;collector_id;recorded_by;colnum_full;prefix;colnum;sufix;col_date;col_day;col_month;col_year;det_by;det_date;det_day;det_month;det_year;country_id;country;continent;locality;coordinate_id;ddlong;ddlat;institute;herbarium_code;barcode;orig_bc;coll_surname;huh_name;geo_col;wiki_url;specificEpithet;tmp_det_date;expert_det;orig_recby;orig_detby;recby_regex;country_iso3;sp_idx;status;accepted_name;ipni_species_author;ipni_no;geo_issues;.summary;tmp_det_date.1;expert_det.1;recby_regex.1;modified;scientific_name;colnum_fullprefix;region;Unnamed: 0
Cyathostemma;sp.;0.0;0.0;Poilane, E;21902, 21902, 21902, 21902;nan;21902;nan;08/02/1933 - 08/02/1933;8;2;1933;Kessler, P, Kessler, P, Kessler, P, Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;VN;Viet Nam;0.0;Annam : prov. du Haut Donaï. Blao. 800 m. alt.;0.0;107.8049;11.53855;0, 0, 0, 0;0, 0, 0, 0;P02005981, P02005982, P02005983, P02005984;P02005981, P02005982, P02005983, P02005984;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;;;nan;nan;;;VNM;Cyathostemma sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;;
Polyalthia;sp.;0.0;0.0;Poilane, E;22022, 22022, 22022;nan;22022;nan;21/02/1933 - 21/02/1933;21;2;1933;, , ;nan;;;;VN;Viet Nam;0.0;Annam : P. Sapoum sud de la Station agricole de Blao prov: du Haut Donaï. 1000 a 1200 m alt.;0.0;107.802;11.5288;0, 0, 0;0, 0, 0;P01955564, P01955565, P01955566;P01955564, P01955565, P01955566;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;;;nan;nan;;;VNM;Polyalthia sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;;
Melodorum;mesnyi;0.0;0.0;Poilane, E;22908;nan;22908;nan;23/11/1933 - 23/11/1933;23;11;1933;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;not found;Cambodge;0.0;Cambodge : Kampong Smach;0.0;103.866;10.716;0;0;P00557067;P00557067;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;0.0;;nan;Poilane, E.;Kessler, P.;;not found;Melodorum mesnyi;nan;nan;nan;nan;nan;;;;;nan;0.0;;Krong Preah Sihanouk;
Polyalthia;sp.;0.0;0.0;Poilane, E;23663, 23663, 23663;nan;23663;nan;07/01/1935 - 07/01/1935;7;1;1935;Kessler, P, Kessler, P, Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;VN;Viet Nam;0.0;Annam mérid. : col de Braïan. Près station agricole de Blao. Prov. du Haut Donaï, pente nord 1000 m alt.;0.0;107.802;11.5288;0, 0, 0;0, 0, 0;P01955567, P01955568, P01955569;P01955567, P01955568, P01955569;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;;;nan;nan;;;VNM;Polyalthia sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;;
Fissistigma;sp.;0.0;0.0;Poilane, E;24176, 24176;nan;24176;nan;08/02/1935 - 08/02/1935;8;2;1935;Kessler, P, Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;VN;Viet Nam;0.0;Annam : massif du Braïan près de Djiring pro: du Haut Donaï. 11 a 1300 m alt.;0.0;108.167;11.567;0, 0;0, 0;P02027004, P02027005;P02027004, P02027005;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;;;nan;nan;;;VNM;Fissistigma sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;;
Uvaria;sp.;0.0;0.0;Poilane, E;24456;nan;24456;nan;20/02/1935 - 20/02/1935;20;2;1935;Kessler, P;26/10/1984 - 26/10/1984;26;10;1984;VN;Viet Nam;0.0;Annam : Braïan près de Djiring pro: du Haut Donaï. 1200 m alt.;0.0;108.167;11.567;0;0;P00142647;P00142647;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;0.0;;nan;Poilane, E.;Kessler, P.;;VNM;Uvaria sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Lâm Đồng;
Artabotrys;sp.;0.0;0.0;Poilane, E;27285, 27285;nan;27285;nan;20/06/1938 - 20/06/1938;20;6;1938;Kessler, P, Kessler, P;06/09/1985 - 06/09/1985;6;9;1985;not found;Cambodge;0.0;Cambodge: Kep près Kampot. station agricole;0.0;104.30460785;10.4826228;0, 0;0, 0;P01982732, P01982733;P01982732, P01982733;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;;;nan;nan;;;not found;Artabotrys sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;;
Orophea;sp.;0.0;0.0;Poilane, E;27548, 27548;nan;27548;nan;15/08/1938 - 15/08/1938;15;8;1938;, ;nan;;;;VN;Viet Nam;0.0;Annam : C/ion Poilane de Lang Trame Prov.: de Quangtri.;0.0;106.6975;16.561;0, 0;0, 0;P01967229, P01965501;P01967229, P01965501;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;;;nan;nan;;;VNM;Orophea sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;;
Fissistigma;sp.;0.0;0.0;Poilane, E;29125;nan;29125;nan;27/02/1939 - 27/02/1939;27;2;1939;Kessler, P;26/10/1989 - 26/10/1989;26;10;1989;VN;Viet Nam;0.0;Annam : Ba-na près Tourane;0.0;107.989;15.998;0;0;P02027007;P02027007;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;0.0;;nan;Poilane, E.;Kessler, P.;;VNM;Fissistigma sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Đà Nẵng;
Polyalthia;clemensorum;0.0;0.0;Poilane, E;29462;nan;29462;nan;20/03/1939 - 20/03/1939;20;3;1939;nan;nan;;;;VN;Viet Nam;0.0;Annam : Poste 6. prov: du Quang Nam. 400 m alt.;0.0;107.6554;15.6692;0;0;P00735918;P00735918;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;0.0;;nan;Poilane, E.;;;VNM;Polyalthia clemensorum;nan;nan;nan;nan;nan;;;;;nan;0.0;;Quảng Nam;
Orophea;sp.;0.0;0.0;Poilane, E;29475, 29475, 29475;nan;29475;nan;20/03/1939 - 20/03/1939;20;3;1939;Kessler, P, , ;06/09/1985 - 06/09/1985;6;9;1985;VN;Viet Nam;0.0;Annam : Poste 6 pro: du Quang Nam. 5 a 600 alt.;0.0;107.6554;15.669199999999998;0, 0, 0;0, 0, 0;P01967191, P01967230, P01967231;P01967191, P01967230, P01967231;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;;;nan;nan;;;VNM;Orophea sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;;
Polyalthia;clemensorum;0.0;0.0;Poilane, E;29657;nan;29657;nan;19/03/1939 - 19/03/1939;19;3;1939;nan;nan;;;;VN;Viet Nam;0.0;Annam : Poste 6 pro: du Quang Nam. 400 m alt.;0.0;107.6554;15.6692;0;0;P00735917;P00735917;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;0.0;;nan;Poilane, E.;;;VNM;Polyalthia clemensorum;nan;nan;nan;nan;nan;;;;;nan;0.0;;Quảng Nam;
Polyalthia;clemensorum;0.0;0.0;Poilane, E;31513;nan;31513;nan;22/02/1941 - 22/02/1941;22;2;1941;nan;nan;;;;VN;Viet Nam;0.0;"Annam : près du village Moï de ""Go-Di"" sud-ouest de la province du Quang-Nam. 500 ? m alt.";0.0;107.989;15.177;0;0;P00735920;P00735920;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;0.0;;nan;Poilane, E.;;;VNM;Polyalthia clemensorum;nan;nan;nan;nan;nan;;;;;nan;0.0;;Quảng Nam;
Polyalthia;clemensorum;0.0;0.0;Poilane, E;31636;nan;31636;nan;24/02/1941 - 24/02/1941;24;2;1941;nan;nan;;;;VN;Viet Nam;0.0;"Annam : sud-ouest de Tramy au confin de la province de Quang-nam près du village Moï de ""Go-Oi"". 500 ? m alt.";0.0;108.2201956;15.3392872;0;0;P00735915;P00735915;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;0.0;;nan;Poilane, E.;;;VNM;Polyalthia clemensorum;nan;nan;nan;nan;nan;;;;;nan;0.0;;Quảng Nam;
Popowia;sp.;0.0;0.0;Poilane, E;31793, 31793;nan;31793;nan;26/02/1941 - 26/02/1941;26;2;1941;Kessler, P, ;06/09/1985 - 06/09/1985;6;9;1985;VN;Viet Nam;0.0;Annam : Confin sud de la prov: de Quang nam près du village Moï de Hang-tra. 15 a 1800 ? m alt.;0.0;108.035;15.05;0, 0;0, 0;P01960404, P01960389;P01960404, P01960389;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;;;nan;nan;;;VNM;Popowia sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;;
Popowia;sp.;0.0;0.0;Poilane, E;31980, 31980, 31980, 31980;nan;31980;nan;03/03/1941 - 03/03/1941;3;3;1941;Kessler, P, , , ;06/09/1985 - 06/09/1985;6;9;1985;VN;Viet Nam;0.0;Annam : Confin sud de la province de Quang nam près du village Moï de Mang-lum. 1500 m alt.;0.0;108.035;15.05;0, 0, 0, 0;0, 0, 0, 0;P01960405, P01960390, P01960391, P01960392;P01960405, P01960390, P01960391, P01960392;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;;;nan;nan;;;VNM;Popowia sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;;
Fissistigma;sp.;0.0;0.0;Poilane, E;32364;nan;32364;nan;21/03/1941 - 21/03/1941;21;3;1941;Kessler, P;26/10/1989 - 26/10/1989;26;10;1989;VN;Viet Nam;0.0;Annam : pro. du Kontum près poste de Komplon. 1200 m alt.;0.0;108.4167;14.6333;0;0;P00750943;P00750943;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;0.0;;nan;Poilane, E.;Kessler, P.;;VNM;Fissistigma sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Kon Tum;
Artabotrys;sp.;0.0;0.0;Poilane, E;32729, 32729, 32729, 32729, 32729;nan;32729;nan;17/01/1947 - 17/01/1947;17;1;1947;Kessler, P, , , , ;06/09/1985 - 06/09/1985;6;9;1985;VN;Viet Nam;0.0;Annam : Dak Gley pro. de Kontum. 1200 m alt;0.0;107.7488;15.1054;0, 0, 0, 0, 0;0, 0, 0, 0, 0;P01984447, P01982728, P01982729, P01982730, P01982731;P01984447, P01982728, P01982729, P01982730, P01982731;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;;;nan;nan;;;VNM;Artabotrys sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;;
Polyalthia;sp.;0.0;0.0;Poilane, E;33013, 33013, 33013;nan;33013;nan;15/02/1947 - 15/02/1947;15;2;1947;, , ;nan;;;;VN;Viet Nam;0.0;Annam : Kan hsieng [Kon hrieng] prov. Kontume. 500-600 m.;0.0;107.88926666666669;14.9705;0, 0, 0;0, 0, 0;P01955560, P01955561, P01955562;P01955560, P01955561, P01955562;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;;;nan;nan;;;VNM;Polyalthia sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;;
Goniothalamus;sp.;0.0;0.0;Poilane, E;35648;nan;35648;nan;27/11/1946 - 27/11/1946;27;11;1946;Kessler, P;26/10/1989 - 26/10/1989;26;10;1989;VN;Viet Nam;0.0;Annam : Massif du Ngok Guga près de Dakto pro: du Kontum. 1000 m alt.;0.0;107.8167;14.75;0;0;P01954545;P01954545;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;0.0;;nan;Poilane, E.;Kessler, P.;;VNM;Goniothalamus sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Kon Tum;
Friesodielsia;sp.;0.0;0.0;Poilane, E;35715, 35715;nan;35715;nan;07/12/1946 - 07/12/1946;7;12;1946;Kessler, P, Kessler, P;26/10/1989 - 26/10/1989;26;10;1989;VN;Viet Nam;0.0;Annam : un peu au Sud du village de Dak Bro, au pied du Ngok Pan, Nord de Dakto, prov. de Kontum.;0.0;107.88315;14.6915;0, 0;0, 0;P00888727, P01981837;P00888727, P01981837;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;;;nan;nan;;;VNM;Friesodielsia sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;;
Goniothalamus;sp.;0.0;0.0;Poilane, E;35719;nan;35719;nan;08/12/1946 - 08/12/1946;8;12;1946;Kessler, P;26/10/1989 - 26/10/1989;26;10;1989;VN;Viet Nam;0.0;Annam : pied du Ngok Pan nord de Dakto pro. du Kontum. 1500 m alt.;0.0;107.8833;14.7;0;0;P01982103;P01982103;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;0.0;;nan;Poilane, E.;Kessler, P.;;VNM;Goniothalamus sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Kon Tum;
Artabotrys;sp.;0.0;0.0;Poilane, E;35912, 35912;nan;35912;nan;17/12/1946 - 17/12/1946;17;12;1946;Kessler, P, ;06/09/1985 - 06/09/1985;6;9;1985;VN;Viet Nam;0.0;Annam : Massif du Ngok Pan pro. du Kontum. a plus de 2000 m alt.;0.0;107.8935;14.701;0, 0;0, 0;P01984446, P01982738;P01984446, P01982738;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;;;nan;nan;;;VNM;Artabotrys sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;;
Artabotrys;sp.;0.0;0.0;Poilane, E;35912;nan;35912;nan;nan;;;;nan;nan;;;;VN;Viet Nam;0.0;Annam : massif du Ngok Pan prov. du Kontoume;0.0;107.881;14.683;0;0;P01982737;P01982737;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;0.0;;nan;Poilane, E.;;;VNM;Artabotrys sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Kon Tum;
Orophea;sp.;0.0;0.0;Poilane, E;5559, 5559;nan;5559;nan;04/03/1923 - 04/03/1923;4;3;1923;Kessler, P, ;09/09/1985 - 09/09/1985;9;9;1985;VN;Viet Nam;0.0;Annam : Ca na pro: Phanrang. 400 m alt.;0.0;108.844;11.377;0, 0;0, 0;P01967197, P01967228;P01967197, P01967228;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;;;nan;nan;;;VNM;Orophea sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;;
Melodorum;mesnyi;0.0;0.0;Poilane, E;5695;nan;5695;nan;08/03/1923 - 08/03/1923;8;3;1923;Kessler, P;04/09/1985 - 04/09/1985;4;9;1985;VN;Viet Nam;0.0;Annam : Ca na pro: Phanrang. 300 m alt. Vietnam, Ninh Thuân;0.0;108.844;11.377;0;0;P00556988;P00556988;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;0.0;;nan;Poilane, E.;Kessler, P.;;VNM;Melodorum mesnyi;nan;nan;nan;nan;nan;;;;;nan;0.0;;Ninh Thuận;
Melodorum;mesnyi;0.0;0.0;Poilane, E;5985;nan;5985;nan;01/04/1923 - 01/04/1923;1;4;1923;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;VN;Viet Nam;0.0;Annam : Ca-na pro. Phanrang. 1100 m alt.;0.0;108.844;11.377;0;0;P00556989;P00556989;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;0.0;;nan;Poilane, E.;Kessler, P.;;VNM;Melodorum mesnyi;nan;nan;nan;nan;nan;;;;;nan;0.0;;Ninh Thuận;
Mitrephora;sp.;0.0;0.0;Poilane, E;6033, 6033;nan;6033;nan;02/04/1923 - 02/04/1923;2;4;1923;Kessler, PJA, Kessler, P;09/09/1985 - 09/09/1985;9;9;1985;VN;Viet Nam;0.0;Annam, Cana, prov. Phanrang;0.0;108.84385;11.377;0, 0;0, 0;P00387220, P00133852;P00387220, P00133852;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;;;nan;nan;;;VNM;Mitrephora sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;;
Melodorum;siamensis;0.0;0.0;Poilane, E;6147;nan;6147;nan;30/04/1923 - 30/04/1923;30;4;1923;nan;nan;;;;VN;Viet Nam;0.0;Annam : Honcohé (près Ninh hoa) pr: Nhatrang;0.0;109.225;12.568;0;0;P00252358;P00252358;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;0.0;;nan;Poilane, E.;;;VNM;Melodorum siamensis;nan;nan;nan;nan;nan;;;;;nan;0.0;;Khánh Hòa;
Polyalthia;sp.;0.0;0.0;Poilane, E;6714, 6714, 6714;nan;6714;nan;24/05/1923 - 24/05/1923;24;5;1923;Kessler, P, Kessler, P, ;01/11/2003 - 30/11/2003;1;11;2003;VN;Viet Nam;0.0;Annam : massif de la Mère et l'enfant pr. Nhatrang. Versant sud-est du massif de la Mère et l'Enfant. 600 m alt.;0.0;109.005;12.655;0, 0, 0;0, 0, 0;P02030905, P02030906, P02081241;P02030905, P02030906, P02081241;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;;;nan;nan;;;VNM;Polyalthia sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;;
Uvaria;orientalis;0.0;0.0;Poilane, E;6781, 6781;nan;6781;nan;24/05/1923 - 24/05/1923;24;5;1923;Meade, C, ;01/07/2000 - 31/07/2000;1;7;2000;VN;Viet Nam;0.0;Annam : Massif de la Mère et l'Enfant. 1500-1700 m alt.;0.0;108.9855;12.669;0, 0;0, 0;P00248301, P00248300;P00248301, P00248300;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;;;nan;nan;;;VNM;Uvaria orientalis;nan;nan;nan;nan;nan;;;;;nan;0.0;;;
Mitrephora;sp.;0.0;0.0;Poilane, E;7924, 7924, 7924, 7924;nan;7924;nan;11/09/1923 - 11/09/1923;11;9;1923;, , Kessler, P, Kessler, P;01/01/1994 - 31/12/1994;1;1;1994;VN;Viet Nam;0.0;Annam, Col des Nuages près Tourane. alt.: 400 m;0.0;108.131275;16.187475;0, 0, 0, 0;0, 0, 0, 0;P02007565, P02007566, P00387221, P00133855;P02007565, P02007566, P00387221, P00133855;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;;;nan;nan;;;VNM;Mitrephora sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;;
Melodorum;mesnyi;0.0;0.0;Poilane, E;nan;nan;nan;nan;14/02/1935 - 14/02/1935;14;2;1935;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;VN;Viet Nam;0.0;Annam : Braïan près de Djiring pr. du Haut Donaï. 12 a 1500 m alt.;0.0;108.167;11.567;0;0;P01984713;P01984713;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;0.0;;nan;Poilane, E.;Kessler, P.;;VNM;Melodorum mesnyi;nan;nan;nan;nan;nan;;;;;nan;0.0;;Lâm Đồng;
Orophea;sp.;0.0;0.0;Poilane, E;nan;nan;nan;nan;25/03/1932 - 25/03/1932;25;3;1932;nan;nan;;;;LA;Laos, République démocratique populaire;0.0;Laos : Pae Bae, prov: L. Prabang;0.0;102.584;20.5855;0;0;P01967220;P01967220;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;0.0;;nan;Poilane, E.;;;LAO;Orophea sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Louangphabang;
Polyalthia;sp.;0.0;0.0;Poilane, E;nan;nan;nan;nan;11/01/1931 - 11/01/1931;11;1;1931;nan;nan;;;;VN;Viet Nam;0.0;Tonkin. pro: de LaoKay, entre Trinh Thuong et Muông Hum . 2000 m alt.;0.0;103.736;22.609;0;0;P01955587;P01955587;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;0.0;;nan;Poilane, E.;;;VNM;Polyalthia sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Lào Cai;
Xylopia;sp.;0.0;0.0;Poilane, E;nan;nan;nan;nan;22/10/1925 - 22/10/1925;22;10;1925;nan;nan;;;;VN;Viet Nam;0.0;Annam : Cana province de Phamang;0.0;109.0188145;11.3650601;0;0;P02006092;P02006092;Poilane;Poilane, Eugène;Cambodia, Laos, Vietnam;0;0.0;;nan;Poilane, E.;;;VNM;Xylopia sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Ninh Thuận;
Melodorum;mesnyi;0.0;0.0;Poli, H de;nan;nan;nan;nan;nan;;;;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;VN;Viet Nam;0.0;Vietnam, Hô Chi Minh Ville;0.0;106.7017555;10.7758439;0;0;P00557005;P00557005;Poli;Poli, Henri de;China, Indonesia;0;0.0;;nan;Poli, H. de;Kessler, P.;;VNM;Melodorum mesnyi;nan;nan;nan;nan;nan;;;;;nan;0.0;;Hồ Chí Minh;
Pseuduvaria;sp.;0.0;0.0;Pooma, R;1727;nan;1727;nan;23/04/1999 - 23/04/1999;23;4;1999;nan;nan;;;;not found;Thaïlande;0.0;Thailand. Orange nature trail, Khao Chong, Na Yong, Trang. Altitude 100 - 150 m;0.0;99.783;7.549;0;0;P02006236;P02006236;Pooma;Pooma, Rachun;Thailand;0;0.0;;nan;Pooma, R.;;;not found;Pseuduvaria sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Trang(ตรัง);
Orophea;sp.;0.0;0.0;Pooma, R;3513;nan;3513;nan;07/05/2002 - 07/05/2002;7;5;2002;nan;nan;;;;not found;Thaïlande;0.0;Thailand. Tham Suai Huai Thong Meditation centre, Ban Khao Thalu, Sawi district, Chumphon.;0.0;98.95;10.183333333333334;0;0;P02008541;P02008541;Pooma;Pooma, Rachun;Thailand;0;0.0;;nan;Pooma, R.;;;not found;Orophea sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Chumphon(ชุมพร);
Desmos;sp.;0.0;0.0;Pooma, R;4145, 4145;nan;4145;nan;20/05/2004 - 20/05/2004;20;5;2004;, ;nan;;;;not found;Thaïlande;0.0;"Thailand. Bung Khla district; Nong Khai Phu Wua WS. headquarter area. Altitude 200 m.";0.0;103.5767;18.1479;0, 0;0, 0;P06839278, P06839288;P06839278, P06839288;Pooma;Pooma, Rachun;Thailand;0;;;nan;nan;;;not found;Desmos sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;;
Polyalthia;sp.;0.0;0.0;Pooma, R;5021;nan;5021;nan;22/03/2005 - 22/03/2005;22;3;2005;nan;nan;;;;not found;Thaïlande;0.0;Thailand. Tak, Phop Phra, Nang-Khruan Falls. Altitudes : 450 m.;0.0;98.69472222222224;16.415277777777778;0;0;P02006048;P02006048;Pooma;Pooma, Rachun;Thailand;0;0.0;;nan;Pooma, R.;;;not found;Polyalthia sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Tak(ตาก);
nan;indet.;0.0;0.0;Pottier;308;nan;308;nan;25/05/1968 - 25/05/1968;25;5;1968;nan;nan;;;;LA;Laos, République démocratique populaire;0.0;Jardin en ville au bord du fleuve Nam Khan. Luang-Prabang. Prov.: idem. Laos;0.0;102.139;19.889;0;0;P01965502;P01965502;Pottier;Pottier, Jacques Georges;0;0;0.0;;nan;Pottier;;;LAO;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Louangphabang;
Artabotrys;sp.;0.0;0.0;Prades;27;nan;27;nan;15/09/1905 - 15/09/1905;15;9;1905;Kessler, P;09/09/1985 - 09/09/1985;9;9;1985;VN;Viet Nam;0.0;Pho-Vi, Tonkin;0.0;106.7667;21.7333;0;0;P01984445;P01984445;Prades;Prades;nan;nan;0.0;;nan;Prades;Kessler, P.;;VNM;Artabotrys sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Lạng Sơn;
Popowia;sp.;0.0;0.0;Prapat, D;126;nan;126;nan;07/12/1975 - 07/12/1975;7;12;1975;Kessler, P;05/09/1985 - 05/09/1985;5;9;1985;not found;Thaïlande;0.0;Thailand. Surat Thani;0.0;99.329055;9.1415643;0;0;P01960403;P01960403;Prapat;Prapat, D;nan;nan;0.0;;nan;Prapat, D.;Kessler, P.;;not found;Popowia sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Surat Thani(สุราษฎร์ธานี);
Goniothalamus;sp.;0.0;0.0;Prapat, D;17;nan;17;nan;01/08/1975 - 31/08/1975;1;8;1975;nan;nan;;;;not found;Thaïlande;0.0;Thailand. Surat Thani;0.0;99.329055;9.1415643;0;0;P01954585;P01954585;Prapat;Prapat, D;nan;nan;0.0;;nan;Prapat, D.;;;not found;Goniothalamus sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Surat Thani(สุราษฎร์ธานี);
nan;indet.;0.0;0.0;Puasa;4550;nan;4550;nan;27/03/1935 - 27/03/1935;27;3;1935;nan;nan;;;;not found;Malaisie;0.0;British North Borneo. Bettotan, Sandakan. Alt. 150';0.0;117.853;5.774;0;0;P02001244;P02001244;Puasa;Puasa, Mohamed;Malaysia;0;0.0;;nan;Puasa;;;not found;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Sabah;
nan;indet.;0.0;0.0;Puasa;4655;nan;4655;nan;23/04/1935 - 23/04/1935;23;4;1935;nan;nan;;;;not found;Malaisie;0.0;British North Borneo. Bettotan, Sandakan. Alt. 150';0.0;117.853;5.774;0;0;P01956204;P01956204;Puasa;Puasa, Mohamed;Malaysia;0;0.0;;nan;Puasa;;;not found;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Sabah;
nan;indet.;0.0;0.0;Puasa;4664;nan;4664;nan;01/05/1935 - 01/05/1935;1;5;1935;nan;nan;;;;not found;Malaisie;0.0;North Borneo. Bettotan, Sandakan. Alt. 140';0.0;117.853;5.774;0;0;P01956203;P01956203;Puasa;Puasa, Mohamed;Malaysia;0;0.0;;nan;Puasa;;;not found;<NA> indet.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Sabah;
nan;nan;nan;nan;Puglisi, Carmen;CP317;CP;317;nan;nan;29;5;2012;nan;nan;;;;PH;Philippines;nan;Sabang, jungle trail between CPS and underground river;nan;118.918056;10.198056;E;E;E00625174;E00625174;Puglisi;Puglisi, Carmen;nan;nan;;;nan;Puglisi, Carmen;;Puglisi, C;PHL;;nan;nan;nan;nan;nan;True;;;;sef_2023-04-28_08-15-00;nan;;;
nan;nan;nan;nan;Puglisi, Carmen;CP323;CP;323;nan;nan;30;5;2012;nan;nan;;;;PH;Philippines;nan;Underground river inflow;nan;118.918056;10.198056;E;E;E00625154;E00625154;Puglisi;Puglisi, Carmen;nan;nan;;;nan;Puglisi, Carmen;;Puglisi, C;PHL;;nan;nan;nan;nan;nan;True;;;;sef_2023-04-28_08-15-00;nan;;;
Xylopia;sp.;0.0;0.0;Put;3076;nan;3076;nan;21/03/1930 - 21/03/1930;21;3;1930;Kessler, P;10/05/1989 - 10/05/1989;10;5;1989;not found;Thaïlande;0.0;Thailand. Ban Chum Seng, Korat;0.0;101.942;14.683;0;0;P00785028;P00785028;Put;Put, Nai;Thailand;0;0.0;;nan;Put;Kessler, P.;;not found;Xylopia sp.;nan;nan;nan;nan;nan;;;;;nan;0.0;;Nakhon Ratchasima(นครราชสีมา);
Fissistigma;cylindrica;0.0;0.0;Ramos, M;1143;nan;1143;nan;01/09/1920 - 31/12/1920;1;9;1920;nan;30/03/2011 - 30/03/2011;30;3;2011;not found;Malaisie;0.0;British North Borneo. Sandakan and vicinity.;0.0;118.1158919;5.8391337;0;0;P00751025;P00751025;Ramos;Ramos, Maximo;Malaysia, Philippines;0;0.0;;nan;Ramos, M.;;;not found;Fissistigma cylindrica;nan;nan;nan;nan;nan;;;;;nan;0.0;;Sabah;
