scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby
Artabotrys cumingianus S.Vidal;Artabotrys;PH;Philippines, Bongabon.;12.74642;121.487415;Vidal;Vidal y Soler, S  959 ;;;;nan;<NA>;<NA>;Botany;L.1744896;0;0;0;Vidal;;0;;;;0;0;0;L1744896;959;cumingianus;Vidal y Soler S;<NA>
Alphonsea Hook.f. & Thomson;Alphonsea;PH;Philippines, Palawan: Municipality Taytay, Lake Manguao, c. 10km south of Taytay;10.05;119.116667;Soejarto, DD;"Soejarto, DD; et al.  6641 ";18;4;1989;Kessler, PJA;1990-02-01T00:00:00;<NA>;Botany;L.1744771;0;0;0;Soejarto;;0;1;2;1990;0;0;0;L1744771;6641;;"Soejarto DD; et al.";Kessler PJA
Anaxagorea luzonensis A.Gray;Anaxagorea;PH;Luzon, Laguna, UPLB, college, Mt. Makiling;14.135833;121.19;Gaerlan, FJM;"Gaerlan, FJM; et al. PPI 10402 ";1;11;1992;nan;<NA>;<NA>;Botany;L.1744583;0;0;0;Gaerlan;;0;;;;0;0;0;L1744583;10402;luzonensis;"Gaerlan FJM; et al.";<NA>
Alphonsea Hook.f. & Thomson;Alphonsea;PH;Palawan: Munic. Brooke's Point, Barangay Malis, Mangugurang slopes above Magagong Palaweno settlement at southern reaches of Mantalingajang Range.;8.8;117.75;Soejarto, DD;"Soejarto, DD; et al.  8266 ";14;6;1994;nan;1995-01-01T00:00:00;<NA>;Botany;L.1744770;0;0;0;Soejarto;;0;1;1;1995;0;0;0;L1744770;8266;;"Soejarto DD; et al.";Regalado Jr JC
Artabotrys cumingianus S.Vidal;Artabotrys;PH;Pagdanan Range, Ibangley Brookside Hill.;10.3;119.216667;Podzorski, AC;Podzorski, AC SMHI 891 ;21;4;1984;nan;<NA>;<NA>;Botany;L.1744895;0;0;0;Podzorski;;0;;;;0;0;0;L1744895;891;cumingianus;Podzorski AC;<NA>
Anaxagorea luzonensis A.Gray;Anaxagorea;PH;Mt. Makiling, Philippines, banks of Molawin River;14.136252;121.194423;Stern, WL;Stern, WL  2068 ;14;9;1963;Benthem, FDJ van;<NA>;<NA>;Botany;L.1744527;0;0;0;Stern;;0;;;;0;0;0;L1744527;2068;luzonensis;Stern WL;Benthem FDJ van
Anaxagorea radiata C.B.Rob.;Anaxagorea;PH;Philippines, District of Lamitan, Basilan City, Zamboanga Province. Bureau of Animal Husbandry Breeding Station, Barrio Malsong bordering N. East side of;6.7;121.966667;Santos, JV;Santos, JV  4152 ;8;5;1948;nan;<NA>;<NA>;Botany;L.1092821;0;0;0;Santos;;0;;;;0;0;0;L1092821;4152;javanica;Santos JV;<NA>
Anaxagorea radiata C.B.Rob.;Anaxagorea;PH;Philippines, District of Lamitan, Basilan City, Zamboanga Province. Bureau of Animal Husbandry Breeding Station, Barrio Malsong bordering N. East side of;6.7;121.966667;Santos, JV;Santos, JV  4152 ;8;5;1948;nan;<NA>;<NA>;Botany;L.1092820;0;0;0;Santos;;0;;;;0;0;0;L1092820;4152;javanica;Santos JV;<NA>
Anaxagorea radiata C.B.Rob.;Anaxagorea;PH;Philippines, District of Lamitan, Basilan City, Zamboanga Province. Bureau of Animal Husbandry Breeding Station, Barrio Malsong bordering N. East side of;6.7;121.966667;Santos, JV;Santos, JV  4152 ;8;5;1948;nan;<NA>;<NA>;Botany;L.1092822;0;0;0;Santos;;0;;;;0;0;0;L1092822;4152;javanica;Santos JV;<NA>
Anaxagorea radiata C.B.Rob.;Anaxagorea;PH;Philippines, District of Lamitan, Basilan City, Zamboanga Province. Bureau of Animal Husbandry Breeding Station, Barrio Malsong bordering N. East side of;6.7;121.966667;Santos, JV;Santos, JV  4152 ;8;5;1948;nan;<NA>;<NA>;Botany;L.1092823;0;0;0;Santos;;0;;;;0;0;0;L1092823;4152;javanica;Santos JV;<NA>
Artabotrys rolfei S.Vidal;Artabotrys;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  12942 ;1;1;1911;nan;<NA>;<NA>;Botany;L.1088915;0;0;0;Elmer;;0;;;;0;0;0;L1088915;12942;suaveolens;Elmer ADE;<NA>
Artabotrys rolfei S.Vidal;Artabotrys;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  12942 ;1;1;1911;nan;<NA>;<NA>;Botany;L.1088912;0;0;0;Elmer;;0;;;;0;0;0;L1088912;12942;suaveolens;Elmer ADE;<NA>
Artabotrys rolfei S.Vidal;Artabotrys;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  12942 ;1;1;1911;nan;<NA>;<NA>;Botany;L.1088914;0;0;0;Elmer;;0;;;;0;0;0;L1088914;12942;suaveolens;Elmer ADE;<NA>
Artabotrys rolfei S.Vidal;Artabotrys;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  12942 ;1;1;1911;nan;<NA>;<NA>;Botany;L.1088913;0;0;0;Elmer;;0;;;;0;0;0;L1088913;12942;suaveolens;Elmer ADE;<NA>
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;PH;"Philippines, Mindoro, San Teodoro, at and above Subaan R., c. 13.22 N; 121.00 E.";13.366667;121.0;Ridsdale, CE;Ridsdale, CE  1250 ;25;4;1986;nan;<NA>;<NA>;Botany;L  0771389;0;0;0;Ridsdale;;0;;;;0;0;0;L0771389;1250;ophthalmicus;Ridsdale CE;<NA>
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;PH;Puerto Princesa municipality, Mt. Beaufort, north spur, west side, old track.;9.739167;118.735278;Ridsdale, CE;Ridsdale, CE SMHI 1684 ;14;5;1984;nan;1985-01-01T00:00:00;<NA>;Botany;L  0771810;0;0;0;Ridsdale;;0;1;1;1985;0;0;0;L0771810;1684;;Ridsdale CE;"; Bakhuizen van den Brink Jr RC"
Mitrephora samarensis Merr.;Mitrephora;PH;Mt. Beaufort;9.816667;118.633333;Podzorski, AC;Podzorski, AC SMHI 535 ;14;3;1984;nan;<NA>;<NA>;Botany;L  0771577;0;0;0;Podzorski;;0;;;;0;0;0;L0771577;535;samarensis;Podzorski AC;<NA>
Meiogyne mindorensis (Merr.) Heusden;Meiogyne;PH;Puerto Princesa municipality Irawan River valley head.;9.8019;118.6991;Ridsdale, CE;Ridsdale, CE SMHI 76 ;15;3;1984;Heusden, ECH van;<NA>;<NA>;Botany;L  0771574;0;0;0;Ridsdale;;0;;;;0;0;0;L0771574;76;mindorensis;Ridsdale CE;Heusden ECH van
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;PH;North coast, Mindoro. Subaan River headwaters, inland from San Teodoro.;13.433333;121.016667;Coode, MJE;Coode, MJE  5680 ;2;5;1986;nan;<NA>;<NA>;Botany;L  0771292;0;0;0;Coode;;0;;;;0;0;0;L0771292;5680;;Coode MJE;<NA>
Canangium odoratum (Lam.) King;Cananga;PH;Philippines, Luzon, Manila.;14.6042;120.9822;Unknown;Unknown BF 21806 ;;;;nan;<NA>;<NA>;Botany;L  0734105;0;0;0;Unknown;;0;;;;0;0;0;L0734105;21806;odorata;Unknown;<NA>
Mitrephora williamsii C.B.Rob.;Mitrephora;PH;Philippines, Mindanao, Davao City.;7.316667;125.43333;Unknown;Unknown BF 27464 ;;;;nan;<NA>;<NA>;Botany;L  0734043;0;0;0;Unknown;;0;;;;0;0;0;L0734043;27464;williamsii;Unknown;<NA>
Annonaceae;<NA>;PH;Philippines, Mindanao, Davao City.;7.316667;125.43333;Unknown;Unknown BF 27485 ;;;;nan;<NA>;<NA>;Botany;L  0734122;0;0;0;Unknown;;0;;;;0;0;0;L0734122;27485;;Unknown;<NA>
Xylopia dehiscens (Blanco) Merr.;Xylopia;PH;Philippines, Mindanao, Davao City.;7.316667;125.43333;Unknown;Unknown BF 27557 ;;;;nan;<NA>;<NA>;Botany;L  0733987;0;0;0;Unknown;;0;;;;0;0;0;L0733987;27557;blancoi;Unknown;<NA>
Uvaria L.;Uvaria;PH;Narra, Victoria Peaks, Trident Mining Company concession area, below McGregor's tunnel.;9.26877;118.404298;Ridsdale, CE;Ridsdale, CE SMHI 1795 ;21;5;1984;Balgooy, MMJ van;1986-12-01T00:00:00;<NA>;Botany;L  0572718;0;0;0;Ridsdale;;0;1;12;1986;0;0;0;L0572718;1795;;Ridsdale CE;Balgooy MMJ van
Enicosanthum grandifolium (Elmer) Airy Shaw;Enicosanthum;PH;Philippines, Cabadbaran (Mt. Urdaneta), Province of Agusan, Island of Mindanao.;9.123611;125.534444;Elmer, ADE;Elmer, ADE  13611 ;1;8;1912;nan;<NA>;<NA>;Botany;L  0484298;0;0;0;Elmer;;0;;;;0;0;0;L0484298;13611;grandifolium;Elmer ADE;<NA>
Enicosanthum grandiflorum (Becc.) Airy Shaw;Enicosanthum;PH;Philippines. Puerto Princesa municipality Irawan River valley head.;9.739167;118.735278;Ridsdale, CE;Ridsdale, CE SMHI 74 ;15;3;1984;nan;<NA>;<NA>;Botany;L  0333191;0;0;0;Ridsdale;;0;;;;0;0;0;L0333191;74;grandiflorum;Ridsdale CE;<NA>
Sageraea lanceolata Miq.;Sageraea;PH;Philippines, Luzon, Tayabas Province, Laguimanoc.;13.916667;121.833333;Merrill, ED;Merrill, ED  4021 ;1;3;1905;Heusden, ECH van;<NA>;<NA>;Botany;L  0333180;0;0;0;Merrill;;0;;;;0;0;0;L0333180;4021;lanceolata;Merrill ED;Heusden ECH van
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;PH;Quezon;9.066667;117.783333;Rojo, JP;Rojo, JP  266 ;;;;nan;<NA>;<NA>;Botany;L  0197190;0;0;0;Rojo;;0;;;;0;0;0;L0197190;266;odorata;Rojo JP;<NA>
Enicosanthum grandiflorum (Becc.) Airy Shaw;Enicosanthum;PH;Philippines. Irawan River valley head on the lower slopes of Mt. Beaufort.;9.783333;118.683333;Ridsdale, CE;Ridsdale, CE SMHI 8 A;11;3;1984;nan;<NA>;<NA>;Botany;L  0197203;0;0;0;Ridsdale;A;0;;;;0;0;0;L0197203;8;grandiflorum;Ridsdale CE;<NA>
Uvaria micrantha (A.DC.) Hook.f. & Thomson;Uvaria;PH;<NA>;9.783333;118.7;Ridsdale, CE;Ridsdale, CE SMHI 1866 ;29;5;1984;nan;<NA>;<NA>;Botany;L  0197197;0;0;0;Ridsdale;;0;;;;0;0;0;L0197197;1866;micrantha;Ridsdale CE;<NA>
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;PH;Palawan, Lake Manguao;10.765833;119.548055;Podzorski, AC;Podzorski, AC SMHI 756 ;6;4;1984;nan;1999-07-01T00:00:00;<NA>;Botany;L  0197603;0;0;0;Podzorski;;0;1;7;1999;0;0;0;L0197603;756;creaghii;Podzorski AC;Leonardía AAP
Annonaceae;<NA>;PH;Mindanao, Agusan del Sur, near Talacogon, bank and hillside by the Tutu-an Creek, by the Casilayan River;8.456111;125.784167;Podzorski, AC;Podzorski, AC  771 ;28;8;1981;nan;<NA>;<NA>;Botany;L  0196552;0;0;0;Podzorski;;0;;;;0;0;0;L0196552;771;;Podzorski AC;<NA>
Friesodielsia Steenis;Friesodielsia;PH;Pagdanan Range, Ibangley Brookside Hill;10.484882;119.327104;Podzorski, AC;Podzorski, AC SMHI 910 ;21;4;1984;nan;<NA>;<NA>;Botany;L  0197088;0;0;0;Podzorski;;0;;;;0;0;0;L0197088;910;;Podzorski AC;<NA>
Monoon grandiflorum (Becc.) B.Xue & R.M.K.Saunders;Enicosanthum;PH;Philippines. Lake Manguao (Danao), valley of stream leading into NNW bay of lake.;10.765833;119.548055;Podzorski, AC;Podzorski, AC SMHI 727 ;5;4;1984;Nurmawati, S;2017-08-01T00:00:00;<NA>;Botany;L  0197201;0;0;0;Podzorski;;0;1;8;2017;0;0;0;L0197201;727;grandiflorum;Podzorski AC;Nurmawati S
Uvaria zschokkei Elmer;Uvaria;PH;Philippines, Cabadbaran (Mt. Urdaneta), Province of Agusan, Island of Mindanao.;9.123611;125.534444;Elmer, ADE;Elmer, ADE  13274 ;1;7;1912;Kessler, PJA;2000-09-01T00:00:00;<NA>;Botany;L  0195692;0;0;0;Elmer;;0;1;9;2000;0;0;0;L0195692;13274;zschokkei;Elmer ADE;Kessler PJA
Enicosanthum grandiflorum (Becc.) Airy Shaw;Enicosanthum;PH;Philippines. Puerto Princesa municipality Irawan River valley head.;9.739167;118.735278;Ridsdale, CE;Ridsdale, CE SMHI 74 ;15;3;1984;nan;<NA>;<NA>;Botany;L  0197202;0;0;0;Ridsdale;;0;;;;0;0;0;L0197202;74;grandiflorum;Ridsdale CE;<NA>
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;PH;Palawan, Lake Manguao;10.765833;119.548055;Podzorski, AC;Podzorski, AC SMHI 709 ;5;4;1984;nan;1999-07-01T00:00:00;<NA>;Botany;L  0197602;0;0;0;Podzorski;;0;1;7;1999;0;0;0;L0197602;709;creaghii;Podzorski AC;Leonardía AAP
Meiogyne mindorensis (Merr.) Heusden;Meiogyne;PH;Mt. Beaufort, NNW spur, east side.;9.816667;118.633333;Podzorski, AC;Podzorski, AC SMHI 539 ;14;3;1984;Heusden, ECH van;<NA>;<NA>;Botany;L  0192135;0;0;0;Podzorski;;0;;;;0;0;0;L0192135;539;mindorensis;Podzorski AC;Heusden ECH van
Mitrephora weberi Merr.;Mitrephora;PH;Philippines. Environs Sibul Springs.;15.166667;121.066667;Ridsdale, CE;Ridsdale, CE  1882 ;18;4;1986;Weerasooriya, AD;2001-03-01T00:00:00;<NA>;Botany;L  0200774;0;0;0;Ridsdale;;0;1;3;2001;0;0;0;L0200774;1882;weberi;Ridsdale CE;Weerasooriya AD
Cyathocalyx Champ. ex Hook.f. & Thomson;Cyathocalyx;PH;Philippines, Luzon, Bataan prov., Mt. Natib, So. Ulingan, Barangay Banawang, Mun. of Bgac;14.713333;120.4;Fuentes, RE;"Fuentes, RE; Rosa de la PPI 38736 ";15;12;1996;Kessler, PJA;2002-06-01T00:00:00;<NA>;Botany;L  0197205;0;0;0;Fuentes;;0;1;6;2002;0;0;0;L0197205;38736;;"Fuentes RE; Rosa de la";Kessler PJA
Pseuduvaria pamattonis (Miq.) Y.C.F.Su & R.M.K.Saunders;Pseuduvaria;PH;Philippines, Palawan, Puerto Princesa municipality, Mt. Beaufort, NNW spur, east side;9.816667;118.633333;Podzorski, AC;Podzorski, AC SMHI 520 ;10;3;1984;Su, YCF;2001-12-01T00:00:00;<NA>;Botany;L  0197224;0;0;0;Podzorski;;0;1;12;2001;0;0;0;L0197224;520;pamattonis;Podzorski AC;Su YCF
Uvaria peninsula Elmer;Uvaria;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  16852 ;1;8;1916;nan;<NA>;<NA>;Botany;L  0195658;0;0;0;Elmer;;0;;;;0;0;0;L0195658;16852;peninsula;Elmer ADE;<NA>
Uvaria L.;Uvaria;PH;Puerto Princesa municipality Irawan R. valley head on the lower slopes of Mt. Beaufort.;9.8019;118.6991;Ridsdale, CE;Ridsdale, CE SMHI 1854 ;29;5;1984;nan;<NA>;<NA>;Botany;L  0191153;0;0;0;Ridsdale;;0;;;;0;0;0;L0191153;1854;;Ridsdale CE;<NA>
Cyathocalyx Champ. ex Hook.f. & Thomson;Cyathocalyx;PH;Philippines, inland San Teodoro at & above Subaan R.;13.366667;121.0;Ridsdale, CE;Ridsdale, CE  1212 ;23;4;1986;Wang, R;2004-01-01T00:00:00;<NA>;Botany;L  0186275;0;0;0;Ridsdale;;0;1;1;2004;0;0;0;L0186275;1212;;Ridsdale CE;Wang R
Cyathocalyx crassipetalus R.J.Wang & R.M.K.Saunders;Drepananthus;PH;Philippines, Samar, Mt. Cansayao, Lope de Vega, Catarman.;12.313372;124.689157;Sulit, MD;Sulit, MD PNH 14339 ;3;4;1951;Wang, RJ;2004-03-01T00:00:00;<NA>;Botany;L  0186052;0;0;0;Sulit;;0;1;3;2004;0;0;0;L0186052;14339;crassipetalus;Sulit MD;Wang RJ
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;PH;"Philippines, Palawan, Province Palawan, Irawan River valley Head, Puerto Princesa Municipality, c. 9.44 N; 118.44 E.";9.733333;118.733333;Ridsdale, CE;Ridsdale, CE SMHI 99 ;16;5;1984;Mols, JB;<NA>;<NA>;Botany;L  0197241;0;0;0;Ridsdale;;0;;;;0;0;0;L0197241;99;ophthalmicus;Ridsdale CE;Mols JB
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;PH;Quezon;9.066667;117.783333;Rojo, JP;Rojo, JP  267 ;;;;nan;<NA>;<NA>;Botany;L  0197191;0;0;0;Rojo;;0;;;;0;0;0;L0197191;267;odorata;Rojo JP;<NA>
Mitrephora samarensis Merr.;Mitrephora;PH;Mt. Beaufort;9.816667;118.633333;Podzorski, AC;Podzorski, AC SMHI 535 ;14;3;1984;nan;<NA>;<NA>;Botany;L  0197229;0;0;0;Podzorski;;0;;;;0;0;0;L0197229;535;samarensis;Podzorski AC;<NA>
Cyathocalyx Champ. ex Hook.f. & Thomson;Cyathocalyx;PH;Philippines, inland San Teodoro at & above Subaan R.;13.366667;121.0;Ridsdale, CE;Ridsdale, CE  1212 ;23;4;1986;Wang, R;2004-01-01T00:00:00;<NA>;Botany;L  0197100;0;0;0;Ridsdale;;0;1;1;2004;0;0;0;L0197100;1212;;Ridsdale CE;Wang R
Xylopia ferruginea (Hook.f. & Thomson) Baill.;Xylopia;PH;Provident Tree Farm, Talacogon Agusan del Sur;8.456111;125.784167;Rojo, JP;Rojo, JP  191 ;1;11;1974;nan;<NA>;<NA>;Botany;L  0196005;0;0;0;Rojo;;0;;;;0;0;0;L0196005;191;ferruginea;Rojo JP;<NA>
Xylopia L.;Xylopia;PH;E. Samar, Balangiga.;11.109722;125.3875;Madulid, DA;"Madulid, DA; et al. PNH 118325 ";1;5;1971;nan;<NA>;<NA>;Botany;L  0191432;0;0;0;Madulid;;0;;;;0;0;0;L0191432;118325;;"Madulid DA; et al.";"Setten AK van; Heusden ECH van"
Mitrephora weberi Merr.;Mitrephora;PH;Santa cruz;16.285186;120.0;Ridsdale, CE;Ridsdale, CE  1334 ;20;5;1986;nan;<NA>;<NA>;Botany;L  0197228;0;0;0;Ridsdale;;0;;;;0;0;0;L0197228;1334;weberi;Ridsdale CE;<NA>
Artabotrys hexapetalus (L.f.) Bhandari;Artabotrys;PH;Philippines, Luzon, Rizal Province, Antipolo.;14.5886;121.1757;Merrill, ED;Merrill, ED Sp. Blanc. 964 ;1;1;1915;Veldkamp, JF;2009-03-01T00:00:00;<NA>;Botany;L  0185526;0;0;0;Merrill;;0;1;3;2009;0;0;0;L0185526;964;hexapetalus;Merrill ED;Veldkamp JF
Annonaceae;<NA>;PH;Lake Manguao (Danao);10.765833;119.548055;Podzorski, AC;Podzorski, AC SMHI 728 ;5;4;1984;nan;<NA>;<NA>;Botany;L  0196550;0;0;0;Podzorski;;0;;;;0;0;0;L0196550;728;;Podzorski AC;<NA>
Enicosanthum Becc.;Enicosanthum;PH;Luzon, Cagayan, Claveria, Brgy. Kilkiling, Taggat Watershed Area.;18.6;121.033333;Garcia, HG;"Garcia, HG; et al. PPI 18326 ";5;8;1995;Kessler, PJA;2000-08-01T00:00:00;<NA>;Botany;L  0192897;0;0;0;Garcia;;0;1;8;2000;0;0;0;L0192897;18326;;"Garcia HG; et al.";Kessler PJA
Polyalthia minutiflora Elmer;Polyalthia;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  13055 ;1;4;1911;Heusden, ECH van;<NA>;<NA>;Botany;L  0189072;0;0;0;Elmer;;0;;;;0;0;0;L0189072;13055;obliqua;Elmer ADE;Heusden ECH van
Enicosanthum Becc.;Enicosanthum;PH;Luzon, Catanduanes, Tagmasuso submountain, Brgy. Sagrada, Viga.;13.866667;124.283333;Reynoso, EJ;"Reynoso, EJ; et al. PPI 27079 ";15;11;1996;Kessler, PJA;2000-08-01T00:00:00;<NA>;Botany;L  0192862;0;0;0;Reynoso;;0;1;8;2000;0;0;0;L0192862;27079;;"Reynoso EJ; et al.";Kessler PJA
Cyathocalyx apoensis (Elmer) J.Sinclair;Drepananthus;PH;Philippines, Todaya (Mt. Apo), District of Davao, Island of Mindanao.;6.9894;125.2697;Elmer, ADE;Elmer, ADE  11290 ;1;8;1909;nan;<NA>;<NA>;Botany;L  0181320;0;0;0;Elmer;;0;;;;0;0;0;L0181320;11290;apoensis;Elmer ADE;<NA>
Popowia Endl.;Popowia;PH;Taytay municipality, Lake Manguao (Danao), valley stream leading into NNW bay of lake.;10.825;119.517778;Ridsdale, CE;Ridsdale, CE SMHI 351 ;7;4;1984;Kessler, PJA;1987-06-01T00:00:00;<NA>;Botany;L  0190512;0;0;0;Ridsdale;;0;1;6;1987;0;0;0;L0190512;351;;Ridsdale CE;Kessler PJA
Polyalthia Blume;Polyalthia;PH;Santa Maria, Dist. of Zamboanga, Mindanao;6.933119;122.070311;Reillo, J;Reillo, J BS 16460 ;1;9;1912;nan;<NA>;<NA>;Botany;L  0189965;0;0;0;Reillo;;0;;;;0;0;0;L0189965;16460;;Reillo J;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;PH;Mindanao, Agusan de Sur, near Talacogon, 1 km from the Tina-og Creek by the Agusan River.;8.5;125.833333;Podzorski, AC;Podzorski, AC  724 ;27;8;1981;Kessler, PJA;1989-04-01T00:00:00;<NA>;Botany;L  0181889;0;0;0;Podzorski;;0;1;4;1989;0;0;0;L0181889;724;odorata;Podzorski AC;Kessler PJA
Polyalthia igniflora D.M.Johnson;Polyalthia;PH;Philippines, Brooks Point (Addison Peak), Province of Palawan, Island of Palawan.;8.8;117.833333;Elmer, ADE;Elmer, ADE  12718 ;1;3;1911;nan;<NA>;<NA>;Botany;L  0183919;0;0;0;Elmer;;0;;;;0;0;0;L0183919;12718;igniflora;Elmer ADE;"Johnson DM; Murray NA"
Uvaria nudistellata Elmer;Uvaria;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  13015 ;1;4;1911;nan;<NA>;<NA>;Botany;L  0190867;0;0;0;Elmer;;0;;;;0;0;0;L0190867;13015;concava;Elmer ADE;<NA>
Xylopia L.;Xylopia;PH;E. Samar, Balangiga.;11.109722;125.3875;Madulid, DA;"Madulid, DA; et al. PNH 118476 ";1;5;1971;Heusden, ECH van;<NA>;<NA>;Botany;L  0191433;0;0;0;Madulid;;0;;;;0;0;0;L0191433;118476;;"Madulid DA; et al.";Heusden ECH van
Enicosanthum Becc.;Enicosanthum;PH;Philippines, Hinabaan, Guinayangan, Quezon;13.9486;122.4009;Mendoza, DR;Mendoza, DR PNH 97881 ;16;6;1965;Mendoza, DR;1967-10-01T00:00:00;<NA>;Botany;L  0186714;0;0;0;Mendoza;;0;1;10;1967;0;0;0;L0186714;97881;;Mendoza DR;Mendoza DR
Monoon klemmei (Elmer) B.Xue & R.M.K.Saunders;Enicosanthum;PH;Philippines, Brooks Point (Addison Peak), Province of palawan, Island of Palawan.;8.8;117.833333;Elmer, ADE;Elmer, ADE  12644 ;1;2;1911;Xue, B;2012-10-01T00:00:00;<NA>;Botany;L  0186656;0;0;0;Elmer;;0;1;10;2012;0;0;0;L0186656;12644;klemmei;Elmer ADE;Xue B
Meiogyne virgata (Blume) Miq.;Meiogyne;PH;Samar.;11.833333;125.0;Ramos, M;Ramos, M BS 1640 ;1;4;1914;Heusden, ECH van;<NA>;<NA>;Botany;L  0192271;0;0;0;Ramos;;0;;;;0;0;0;L0192271;1640;virgata;Ramos M;Heusden ECH van
Artabotrys vidaliana Elmer;Artabotrys;PH;Philippines, Puerto Princesa (Mt. Pulgar), Province of Palawan, Island of Palawan.;9.798722;118.605667;Elmer, ADE;Elmer, ADE  13007 ;1;4;1911;nan;<NA>;<NA>;Botany;L  0180832;0;0;0;Elmer;;0;;;;0;0;0;L0180832;13007;vidaliana;Elmer ADE;<NA>
Artabotrys vidaliana Elmer;Artabotrys;PH;Puerto Princessa municipality, Irawan R. valley head, north side.;9.739167;118.735278;Ridsdale, CE;Ridsdale, CE SMHI 128 ;18;3;1984;nan;<NA>;<NA>;Botany;L  0192143;0;0;0;Ridsdale;;0;;;;0;0;0;L0192143;128;vidaliana;Ridsdale CE;<NA>
Meiogyne mindorensis (Merr.) Heusden;Meiogyne;PH;Luzon, Sierra Madre Mountains, NNE of Dingalan.;15.45;121.416667;Jacobs, M;Jacobs, M  7623 ;11;3;1968;nan;<NA>;<NA>;Botany;L  0182948;0;0;0;Jacobs;;0;;;;0;0;0;L0182948;7623;mindorensis;Jacobs M;<NA>
Monoon zamboangaense (Merr.) B.Xue & R.M.K.Saunders;Polyalthia;PH;Taytay municipality, between Calauag and Salder Point;10.825;119.517778;Podzorski, AC;Podzorski, AC SMHI 809 ;11;4;1984;Nurmawati, S;2017-08-01T00:00:00;<NA>;Botany;L  0195070;0;0;0;Podzorski;;0;1;8;2017;0;0;0;L0195070;809;zamboangaensis;Podzorski AC;Nurmawati S
Desmos chinensis Lour.;Desmos;PH;Puerto Princessa municipality, Irawan River valley head on lower slopes of Mt. Beaufort.;9.8019;118.6991;Podzorski, AC;Podzorski, AC SMHI 2176 ;29;5;1984;nan;<NA>;<NA>;Botany;L  0182463;0;0;0;Podzorski;;0;;;;0;0;0;L0182463;2176;chinensis;Podzorski AC;<NA>
Artabotrys suaveolens (Blume) Blume;Artabotrys;PH;Irawan River valley head, NNW side.;9.8019;118.6991;Podzorski, AC;Podzorski, AC SMHI 656 ;27;3;1984;nan;<NA>;<NA>;Botany;L  0181875;0;0;0;Podzorski;;0;;;;0;0;0;L0181875;656;suaveolens;Podzorski AC;<NA>
Goniothalamus epiphyticus Elmer;Goniothalamus;PH;Philippines, Cabadbaran (Mt. Urdaneta), Province of Agusan, Island of Mindanao.;9.123611;125.534444;Elmer, ADE;Elmer, ADE  13830 ;1;9;1912;nan;<NA>;<NA>;Botany;L  0182437;0;0;0;Elmer;;0;;;;0;0;0;L0182437;13830;epiphyticus;Elmer ADE;<NA>
Artabotrys vidaliana Elmer;Artabotrys;PH;Irawan R. valley head on lower slopes of Mt. Beaufort.;9.816667;118.633333;Podzorski, AC;Podzorski, AC SMHI 594 ;20;3;1984;nan;<NA>;<NA>;Botany;L  0192142;0;0;0;Podzorski;;0;;;;0;0;0;L0192142;594;vidaliana;Podzorski AC;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;PH;Philippines, Luzon, Rizal Province, Antipolo.;14.5886;121.1757;Merrill, ED;Merrill, ED Sp. Blanc. 466 ;1;1;1914;nan;<NA>;<NA>;Botany;L  0181064;0;0;0;Merrill;;0;;;;0;0;0;L0181064;466;odorata;Merrill ED;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;PH;Lake Manguao (Danao), valley of stream leading into NNW bay of lake.;10.765833;119.548055;Podzorski, AC;Podzorski, AC SMHI 737 ;6;4;1984;nan;<NA>;<NA>;Botany;L  0181888;0;0;0;Podzorski;;0;;;;0;0;0;L0181888;737;odorata;Podzorski AC;<NA>
