scientificName;genus;countryID;locality;ddlat;ddlong;recordedBy;colNum_full;colDay;colMonth;colYear;detBy;detDate;institute;herbarium_code;orig_BC;specificEpithet;speciesAuthor;collectorID;prefix;sufix;colDate;detDay;detMonth;detYear;country;continent;coordinateID;barcode;colNum;ORIG_recBy;coll_surname;genus_old;specificEpithet_old
Goniothalamus rufus Miq.;Goniothalamus;ID;Indonesia, Borneo, East Kalimantan, Long Iram subdistrict, Maruwai, North East Lampunut to block Pari, Bukit Ateng.;-0.033333;114.9;Kessler, PJA;"Kessler, PJA; et al.  2482 ";10;3;1999;Saunders RMK;2001-03-01T00:00:00;nan;Botany;L  0693285;rufus;0;0;Kessler;;0;0;0;0;0;0;0;L0693285;2482;"Kessler PJA; et al.";Kessler;Goniothalamus;rufus
Cyathocalyx havilandii Boerl.;Drepananthus;ID;Indonesia, Borneo, East Kalimantan, Long Iram subdistrict, Maruwai, block North East Lampunut, direction to block Pari;-0.033333;114.9;Kessler, PJA;"Kessler, PJA; et al.  2601 ";17;3;1999;Wang R;2001-09-01T00:00:00;nan;Botany;L.1756022;havilandii;0;0;Kessler;;0;0;0;0;0;0;0;L1756022;2601;"Kessler PJA; et al.";Kessler;Drepananthus;havilandii
Cyathocalyx havilandii Boerl.;Drepananthus;ID;Indonesia, Borneo, East Kalimantan, Long Iram subdistrict, Maruwai, block North East Lampunut, direction to block Pari;-0.033333;114.9;Kessler, PJA;"Kessler, PJA; et al.  2601 ";17;3;1999;Wang R;2001-09-01T00:00:00;nan;Botany;L  0423931;havilandii;0;0;Kessler;;0;0;0;0;0;0;0;L0423931;2601;"Kessler PJA; et al.";Kessler;Drepananthus;havilandii
Friesodielsia excisa (Miq.) Steenis;Friesodielsia;ID;Indonesia, Borneo, East Kalimantan, Long Iram subdistrict, Maruwai, block Lampunut.;-0.066667;114.866667;Kessler, PJA;"Kessler, PJA; et al.  2621 ";19;3;1999;Kessler PJA;2000-07-01T00:00:00;nan;Botany;L  0192574;excisa;0;0;Kessler;;0;0;0;0;0;0;0;L0192574;2621;"Kessler PJA; et al.";Kessler;Friesodielsia;excisa
Friesodielsia affinis (Hook.f. & Thomson) D.Das;Friesodielsia;ID;Long Iram subdistrict, Maruwai, block Lampunut;-0.066667;114.866667;Kessler, P;PK2621;19;3;1999;nan;nan;E;E;E00180792;excisa;0;0;PK;;0;0;0;0;0;0;0;E00180792;2621;Kessler, P.;Kessler;Friesodielsia;affinis
Artabotrys suaveolens (Blume) Blume;Artabotrys;ID;Indonesia, Kalimantan Selatan, Tabalong distr., near Tanjung, PT Aya Yayang logging concession, near plot 6;-1.7;115.483333;Kessler, PJA;"Kessler, PJA; Arifin, Z  2728 ";21;2;2000;Kessler PJA;2000-02-01T00:00:00;nan;Botany;L.1749840;suaveolens;0;0;Kessler;;0;0;0;0;0;0;0;L1749840;2728;"Kessler PJA; Arifin Z";Kessler;Artabotrys;suaveolens
Artabotrys suaveolens (Blume) Blume;Artabotrys;ID;Indonesia, Kalimantan Selatan, Tabalong distr., near Tanjung, PT Aya Yayang logging concession, near plot 6;-1.7;115.483333;Kessler, PJA;"Kessler, PJA; Arifin, Z  2728 ";21;2;2000;Kessler PJA;2000-02-01T00:00:00;nan;Botany;L.1749839;suaveolens;0;0;Kessler;;0;0;0;0;0;0;0;L1749839;2728;"Kessler PJA; Arifin Z";Kessler;Artabotrys;suaveolens
Monocarpia kalimantanensis Kessler;Monocarpia;ID;Indonesia, Kalimantan Selatan, Tabalong distr., near Tanjung, PT Aya Yayang logging concession, near plot 6.;-1.7;115.483333;Kessler, PJA;"Kessler, PJA; Arifin, Z  2734 ";21;2;2000;Xue B;2012-10-01T00:00:00;nan;Botany;L.2067155;kalimantanensis;0;0;Kessler;;0;0;0;0;0;0;0;L2067155;2734;"Kessler PJA; Arifin Z";Kessler;Monocarpia;kalimantanensis
Monocarpia kalimantanensis Kessler;Monocarpia;ID;Indonesia, Kalimantan Selatan, Tabalong distr., near Tanjung, PT Aya Yayang logging concession, near plot 6.;-1.7;115.483333;Kessler, PJA;"Kessler, PJA; Arifin, Z  2734 ";21;2;2000;Xue B;2012-10-01T00:00:00;nan;Botany;L  0778707;kalimantanensis;0;0;Kessler;;0;0;0;0;0;0;0;L0778707;2734;"Kessler PJA; Arifin Z";Kessler;Monocarpia;kalimantanensis
Mitrella clementis (Merr.) I.M.Turner;Mitrella;ID;Indonesia, Kalimantan Selatan, Tabalong distr., near Tanjung, PT Aya Yayang logging concession, near plot 9;-1.7;115.483333;Kessler, PJA;"Kessler, PJA; Arifin, Z  2740 ";22;2;2000;Turner IM;2010-03-04T00:00:00;nan;Botany;L.1761861;clementis;0;0;Kessler;;0;0;0;0;0;0;0;L1761861;2740;"Kessler PJA; Arifin Z";Kessler;Mitrella;clementis
Mitrella clementis (Merr.) I.M.Turner;Mitrella;ID;Indonesia, Kalimantan Selatan, Tabalong distr., near Tanjung, PT Aya Yayang logging concession, near plot 9;-1.7;115.483333;Kessler, PJA;"Kessler, PJA; Arifin, Z  2740 ";22;2;2000;Turner IM;2010-03-04T00:00:00;nan;Botany;L.1761860;clementis;0;0;Kessler;;0;0;0;0;0;0;0;L1761860;2740;"Kessler PJA; Arifin Z";Kessler;Mitrella;clementis
Uvaria L.;Uvaria;ID;East Kalimantan, Berau, Inhutani I area, road Tanjung Redeb.;2.083333;117.283333;Kessler, PJA;"Kessler, PJA; et al. Berau 276 ";14;2;1997;Kessler PJA;1997-02-01T00:00:00;nan;Botany;L  0490661;nan;0;0;Kessler;;0;0;0;0;0;0;0;L0490661;276;"Kessler PJA; et al.";Kessler;Uvaria;nan
Uvaria L.;Uvaria;ID;East Kalimantan, Berau, Inhutani I area, road Tanjung Redeb.;2.083333;117.283333;Kessler, PJA;"Kessler, PJA; et al. Berau 276 ";14;2;1997;Kessler PJA;1997-02-01T00:00:00;nan;Botany;L  0192541;nan;0;0;Kessler;;0;0;0;0;0;0;0;L0192541;276;"Kessler PJA; et al.";Kessler;Uvaria;nan
Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;ID;East Kalimantan, Berau, Inhutani I area, road to tanjung Redeb. c. 1 km from Labanan ( base camp Inhutani I ).;2.083333;117.283333;Kessler, PJA;"Kessler, PJA; et al. Berau 282 ";14;2;1997;Turner IM;2010-03-05T00:00:00;nan;Botany;L.1758298;cauliflora;0;0;Kessler;;0;0;0;0;0;0;0;L1758298;282;"Kessler PJA; et al.";Kessler;Polyalthia;cauliflora
Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;ID;East Kalimantan, Berau, Inhutani I area, road to tanjung Redeb. c. 1 km from Labanan ( base camp Inhutani I ).;2.083333;117.283333;Kessler, PJA;"Kessler, PJA; et al. Berau 282 ";14;2;1997;Turner IM;2010-03-05T00:00:00;nan;Botany;L.1758299;cauliflora;0;0;Kessler;;0;0;0;0;0;0;0;L1758299;282;"Kessler PJA; et al.";Kessler;Polyalthia;cauliflora
Uvaria monticola Miq.;Uvaria;ID;Indonesia, East Kalimantan, middle slopw of Gunung Meratus.;-0.983333;116.333333;Kessler, PJA;"Kessler, PJA; et al.  2820 ";8;4;2000;Turner IM;2010-03-04T00:00:00;nan;Botany;L.1768516;monticola;0;0;Kessler;;0;0;0;0;0;0;0;L1768516;2820;"Kessler PJA; et al.";Kessler;Uvaria;monticola
Uvaria monticola Miq.;Uvaria;ID;Indonesia, East Kalimantan, middle slopw of Gunung Meratus.;-0.983333;116.333333;Kessler, PJA;"Kessler, PJA; et al.  2820 ";8;4;2000;Turner IM;2010-03-04T00:00:00;nan;Botany;L  0778679;monticola;0;0;Kessler;;0;0;0;0;0;0;0;L0778679;2820;"Kessler PJA; et al.";Kessler;Uvaria;monticola
Goniothalamus ridleyi King;Goniothalamus;ID;Indonesia, East Kalimantan, upper slope of Gunung Meratus.;-1.016667;116.333333;Kessler, PJA;"Kessler, PJA; et al.  2843 ";10;4;2000;Turner IM;2010-03-03T00:00:00;nan;Botany;L.1765406;ridleyi;0;0;Kessler;;0;0;0;0;0;0;0;L1765406;2843;"Kessler PJA; et al.";Kessler;Goniothalamus;ridleyi
Goniothalamus ridleyi King;Goniothalamus;ID;Indonesia, East Kalimantan, upper slope of Gunung Meratus.;-1.016667;116.333333;Kessler, PJA;"Kessler, PJA; et al.  2843 ";10;4;2000;Turner IM;2010-03-03T00:00:00;nan;Botany;L  0778701;ridleyi;0;0;Kessler;;0;0;0;0;0;0;0;L0778701;2843;"Kessler PJA; et al.";Kessler;Goniothalamus;ridleyi
Goniothalamus ridleyi King;Goniothalamus;ID;Indonesia, East Kalimantan, upper slope of Gunung Meratus.;-1.016667;116.333333;Kessler, PJA;"Kessler, PJA; et al.  2846 ";10;4;2000;Turner IM;2010-03-03T00:00:00;nan;Botany;L.1765402;ridleyi;0;0;Kessler;;0;0;0;0;0;0;0;L1765402;2846;"Kessler PJA; et al.";Kessler;Goniothalamus;ridleyi
Goniothalamus ridleyi King;Goniothalamus;ID;Indonesia, East Kalimantan, upper slope of Gunung Meratus.;-1.016667;116.333333;Kessler, PJA;"Kessler, PJA; et al.  2846 ";10;4;2000;Turner IM;2010-03-03T00:00:00;nan;Botany;L.1765403;ridleyi;0;0;Kessler;;0;0;0;0;0;0;0;L1765403;2846;"Kessler PJA; et al.";Kessler;Goniothalamus;ridleyi
Mezzettia parviflora Becc.;Mezzettia;ID;East Kalimantan, Berau, INHUTANI I area, tryek E c. 16 km from Labanan (base camp Inhutani I).;2.083333;117.283333;Kessler, PJA;"Kessler, PJA; et al. Berau 289 ";15;2;1997;Kessler PJA;1997-02-01T00:00:00;nan;Botany;L.1761717;parviflora;0;0;Kessler;;0;0;0;0;0;0;0;L1761717;289;"Kessler PJA; et al.";Kessler;Mezzettia;parviflora
Mezzettia parviflora Becc.;Mezzettia;ID;East Kalimantan, Berau, INHUTANI I area, tryek E c. 16 km from Labanan (base camp Inhutani I).;2.083333;117.283333;Kessler, PJA;"Kessler, PJA; et al. Berau 289 ";15;2;1997;Kessler PJA;1997-02-01T00:00:00;nan;Botany;L  0490579;parviflora;0;0;Kessler;;0;0;0;0;0;0;0;L0490579;289;"Kessler PJA; et al.";Kessler;Mezzettia;parviflora
Mezzettia parviflora Becc.;Mezzettia;ID;East Kalimantan, Berau, INHUTANI I area, tryek E c. 16 km from Labanan (base camp Inhutani I).;2.083333;117.283333;Kessler, PJA;"Kessler, PJA; et al. Berau 289 ";15;2;1997;Kessler PJA;1997-02-01T00:00:00;nan;Botany;L  0281254;parviflora;0;0;Kessler;;0;0;0;0;0;0;0;L0281254;289;"Kessler PJA; et al.";Kessler;Mezzettia;parviflora
Mezzettia parviflora Becc.;Mezzettia;ID;East Kalimantan, Berau, INHUTANI I area, tryek E c. 16 km from Labanan (base camp Inhutani I).;2.083333;117.283333;Kessler, PJA;"Kessler, PJA; et al. Berau 289 ";15;2;1997;Kessler PJA;1997-02-01T00:00:00;nan;Botany;L  0197317;parviflora;0;0;Kessler;;0;0;0;0;0;0;0;L0197317;289;"Kessler PJA; et al.";Kessler;Mezzettia;parviflora
Polyalthia Blume;Polyalthia;ID;Indonesia, Sulawesi Tengah, Palolo, Kamarora, forest garden behind Lore Lindu National Park fieldstation.;-1.25;120.216667;Kessler, PJA;"Kessler, PJA; Arbainsyah, UNTAD students  3081 ";22;3;2001;Kessler PJA;2001-03-01T00:00:00;nan;Botany;L.1759912;nan;0;0;Kessler;;0;0;0;0;0;0;0;L1759912;3081;"Kessler PJA; Arbainsyah UNTAD students";Kessler;Polyalthia;nan
Polyalthia Blume;Polyalthia;ID;Indonesia, Sulawesi Tengah, Palolo, Kamarora, forest garden behind Lore Lindu National Park fieldstation.;-1.25;120.216667;Kessler, PJA;"Kessler, PJA; Arbainsyah, UNTAD students  3081 ";22;3;2001;Kessler PJA;2001-03-01T00:00:00;nan;Botany;L.1759911;nan;0;0;Kessler;;0;0;0;0;0;0;0;L1759911;3081;"Kessler PJA; Arbainsyah UNTAD students";Kessler;Polyalthia;nan
Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;ID;East Kalimantan, Berau, Inhutani I area, road to Tanjung Redeb. c. 2 km from Labanan (base camp Inhutani I).;2.083333;117.28333300000001;Kessler, PJA;"Kessler, PJA; et al. Berau 309 ";15;2;1997;Turner IM;2008-02-01T00:00:00;nan;Botany;L.1758228;cauliflora;0;0;Kessler;;0;0;0;0;0;0;0;L1758228;309;"Kessler PJA; et al.";Kessler;Polyalthia;cauliflora
Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;ID;East Kalimantan, Berau, Inhutani I area, road to Tanjung Redeb. c. 2 km from Labanan (base camp Inhutani I).;2.083333;117.28333300000001;Kessler, PJA;"Kessler, PJA; et al. Berau 309 ";15;2;1997;Turner IM;2008-02-01T00:00:00;nan;Botany;L.1758230;cauliflora;0;0;Kessler;;0;0;0;0;0;0;0;L1758230;309;"Kessler PJA; et al.";Kessler;Polyalthia;cauliflora
Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;ID;East Kalimantan, Berau, Inhutani I area, road to Tanjung Redeb. c. 2 km from Labanan (base camp Inhutani I).;2.083333;117.28333300000001;Kessler, PJA;"Kessler, PJA; et al. Berau 309 ";15;2;1997;Turner IM;2008-02-01T00:00:00;nan;Botany;L.1758229;cauliflora;0;0;Kessler;;0;0;0;0;0;0;0;L1758229;309;"Kessler PJA; et al.";Kessler;Polyalthia;cauliflora
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;East Kalimantan, Berau, Inhutani I area, road to Samarinda. 16 km from Labanan ( base camp Inhutani I), in plot 2 subplot 6.;2.083333;117.283333;Kessler, PJA;"Kessler, PJA; et al. Berau 319 ";17;2;1997;Kessler PJA;1997-02-01T00:00:00;nan;Botany;L.1767572;rumphii;0;0;Kessler;;0;0;0;0;0;0;0;L1767572;319;"Kessler PJA; et al.";Kessler;Hubera;rumphii
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;East Kalimantan, Berau, Inhutani I area, road to Samarinda. 16 km from Labanan ( base camp Inhutani I), in plot 2 subplot 6.;2.083333;117.283333;Kessler, PJA;"Kessler, PJA; et al. Berau 319 ";17;2;1997;Kessler PJA;1997-02-01T00:00:00;nan;Botany;L.1767573;rumphii;0;0;Kessler;;0;0;0;0;0;0;0;L1767573;319;"Kessler PJA; et al.";Kessler;Hubera;rumphii
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;East Kalimantan, Berau, Inhutani I area, road to Samarinda. 16 km from Labanan ( base camp Inhutani I), in plot 2 subplot 6.;2.083333;117.283333;Kessler, PJA;"Kessler, PJA; et al. Berau 319 ";17;2;1997;Kessler PJA;1997-02-01T00:00:00;nan;Botany;L.1767571;rumphii;0;0;Kessler;;0;0;0;0;0;0;0;L1767571;319;"Kessler PJA; et al.";Kessler;Hubera;rumphii
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;East Kalimantan, Berau, Inhutani I area, road to Samarinda. 16 km from Labanan ( base camp Inhutani I), in plot 2 subplot 6.;2.083333;117.283333;Kessler, PJA;"Kessler, PJA; et al. Berau 319 ";17;2;1997;Kessler PJA;1997-02-01T00:00:00;nan;Botany;L.1767570;rumphii;0;0;Kessler;;0;0;0;0;0;0;0;L1767570;319;"Kessler PJA; et al.";Kessler;Hubera;rumphii
Maasia sumatrana (Miq.) Mols, Kessler & Rogstad;Maasia;ID;East Kalimantan, Berau, Inhutanai I area, road to Tanjung Redeb. 3 km from Labanan ( base camp Inhutani I).;2.083333;117.28333300000001;Kessler, PJA;"Kessler, PJA; et al. Berau 325 ";18;2;1997;nan;nan;nan;Botany;L.1756660;sumatrana;0;0;Kessler;;0;0;0;0;0;0;0;L1756660;325;"Kessler PJA; et al.";Kessler;Maasia;sumatrana
Maasia sumatrana (Miq.) Mols, Kessler & Rogstad;Maasia;ID;East Kalimantan, Berau, Inhutanai I area, road to Tanjung Redeb. 3 km from Labanan ( base camp Inhutani I).;2.083333;117.28333300000001;Kessler, PJA;"Kessler, PJA; et al. Berau 325 ";18;2;1997;nan;nan;nan;Botany;L.1756947;sumatrana;0;0;Kessler;;0;0;0;0;0;0;0;L1756947;325;"Kessler PJA; et al.";Kessler;Maasia;sumatrana
Maasia sumatrana (Miq.) Mols, Kessler & Rogstad;Maasia;ID;East Kalimantan, Berau, Inhutanai I area, road to Tanjung Redeb. 3 km from Labanan ( base camp Inhutani I).;2.083333;117.28333300000001;Kessler, PJA;"Kessler, PJA; et al. Berau 325 ";18;2;1997;nan;nan;nan;Botany;L  0197332;sumatrana;0;0;Kessler;;0;0;0;0;0;0;0;L0197332;325;"Kessler PJA; et al.";Kessler;Maasia;sumatrana
Artabotrys suaveolens (Blume) Blume;Artabotrys;ID;East Kalimantan, Berau, INHUTANI I area, road to Samarinda, c. 33 km from Labanan (base camp Inhutani I ) c. km from main road.;2.083333;117.283333;Kessler, PJA;"Kessler, PJA; et al. Berau 343 ";19;2;1997;Kessler PJA;1997-02-01T00:00:00;nan;Botany;L.1749879;suaveolens;0;0;Kessler;;0;0;0;0;0;0;0;L1749879;343;"Kessler PJA; et al.";Kessler;Artabotrys;suaveolens
Artabotrys suaveolens (Blume) Blume;Artabotrys;ID;East Kalimantan, Berau, INHUTANI I area, road to Samarinda, c. 33 km from Labanan (base camp Inhutani I ) c. km from main road.;2.083333;117.283333;Kessler, PJA;"Kessler, PJA; et al. Berau 343 ";19;2;1997;Kessler PJA;1997-02-01T00:00:00;nan;Botany;L.1749882;suaveolens;0;0;Kessler;;0;0;0;0;0;0;0;L1749882;343;"Kessler PJA; et al.";Kessler;Artabotrys;suaveolens
Artabotrys suaveolens (Blume) Blume;Artabotrys;ID;East Kalimantan, Berau, INHUTANI I area, road to Samarinda, c. 33 km from Labanan (base camp Inhutani I ) c. km from main road.;2.083333;117.283333;Kessler, PJA;"Kessler, PJA; et al. Berau 343 ";19;2;1997;Kessler PJA;1997-02-01T00:00:00;nan;Botany;L.1749881;suaveolens;0;0;Kessler;;0;0;0;0;0;0;0;L1749881;343;"Kessler PJA; et al.";Kessler;Artabotrys;suaveolens
Artabotrys suaveolens (Blume) Blume;Artabotrys;ID;East Kalimantan, Berau, INHUTANI I area, road to Samarinda, c. 33 km from Labanan (base camp Inhutani I ) c. km from main road.;2.083333;117.283333;Kessler, PJA;"Kessler, PJA; et al. Berau 343 ";19;2;1997;Kessler PJA;1997-02-01T00:00:00;nan;Botany;L.1749880;suaveolens;0;0;Kessler;;0;0;0;0;0;0;0;L1749880;343;"Kessler PJA; et al.";Kessler;Artabotrys;suaveolens
Uvaria chamae P.Beauv.;Uvaria;ID;Java, Kebun Raya, Bogor.;-6.5897;106.7913;Kessler, PJA;Kessler, PJA  5 ;26;11;1988;Kessler PJA;nan;nan;Botany;L.1770510;chamae;0;0;Kessler;;0;0;0;0;0;0;0;L1770510;5;Kessler PJA;Kessler;Uvaria;chamae
Uvaria chamae P.Beauv.;Uvaria;ID;Java, Kebun Raya, Bogor.;-6.5897;106.7913;Kessler, PJA;Kessler, PJA  5 ;26;11;1988;Kessler PJA;nan;nan;Botany;L.1770509;chamae;0;0;Kessler;;0;0;0;0;0;0;0;L1770509;5;Kessler PJA;Kessler;Uvaria;chamae
Mitrephora celebica Scheff.;Mitrephora;ID;Indonesia, Java, Kebun Raya Bogor.;-6.583333;106.783333;Kessler, PJA;Kessler, PJA IV.H.51/ 51 a;1;1;1999;nan;nan;nan;Botany;L.1757451;celebica;0;0;Kessler;a;0;0;0;0;0;0;0;L1757451;51;Kessler PJA;Kessler;Mitrephora;celebica
Mitrephora celebica Scheff.;Mitrephora;ID;Indonesia, Java, Kebun Raya Bogor.;-6.583333;106.783333;Kessler, PJA;Kessler, PJA IV.H.51/ 51 a;1;1;1999;nan;nan;nan;Botany;L.1757452;celebica;0;0;Kessler;a;0;0;0;0;0;0;0;L1757452;51;Kessler PJA;Kessler;Mitrephora;celebica
Maasia sumatrana (Miq.) Mols, Kessler & Rogstad;Maasia;ID;Kalimantan Timur, Wanariset - Research area Rintis Wartono Kadri;-0.983333;116.933333;Kessler, PJA;Kessler, PJA  612 ;10;9;1991;nan;nan;nan;Botany;L.1756648;sumatrana;0;0;Kessler;;0;0;0;0;0;0;0;L1756648;612;Kessler PJA;Kessler;Maasia;sumatrana
Maasia sumatrana (Miq.) Mols, Kessler & Rogstad;Maasia;ID;Kalimantan Timur, Wanariset - Research area Rintis Wartono Kadri;-0.983333;116.933333;Kessler, PJA;Kessler, PJA  612 ;10;9;1991;nan;nan;nan;Botany;L  0189732;sumatrana;0;0;Kessler;;0;0;0;0;0;0;0;L0189732;612;Kessler PJA;Kessler;Maasia;sumatrana
Friesodielsia biglandulosa (Blume) Steenis;Friesodielsia;ID;Kalimantan Timur, Wanariset research area;-1.0;117.0;Kessler, PJA;Kessler, PJA  617 ;19;9;1991;Turner IM;2008-10-01T00:00:00;nan;Botany;L.1754887;biglandulosa;0;0;Kessler;;0;0;0;0;0;0;0;L1754887;617;Kessler PJA;Kessler;Friesodielsia;biglandulosa
Friesodielsia biglandulosa (Blume) Steenis;Friesodielsia;ID;Kalimantan Timur, Wanariset research area;-1.0;117.0;Kessler, PJA;Kessler, PJA  617 ;19;9;1991;Turner IM;2008-10-01T00:00:00;nan;Botany;L.1754888;biglandulosa;0;0;Kessler;;0;0;0;0;0;0;0;L1754888;617;Kessler PJA;Kessler;Friesodielsia;biglandulosa
Cyathocalyx deltoideus (Airy Shaw) R.J.Wang & R.M.K.Saunders;Drepananthus;ID;Borneo, Kalimantan Timur, Wanariset research area, Rintis Baru.;-1.0;117.0;Kessler, PJA;Kessler, PJA  621 ;17;9;1991;Wang R;2004-01-01T00:00:00;nan;Botany;L.1753954;deltoideus;0;0;Kessler;;0;0;0;0;0;0;0;L1753954;621;Kessler PJA;Kessler;Drepananthus;deltoideus
Cyathocalyx deltoideus (Airy Shaw) R.J.Wang & R.M.K.Saunders;Drepananthus;ID;Borneo, Kalimantan Timur, Wanariset research area, Rintis Baru.;-1.0;117.0;Kessler, PJA;Kessler, PJA  621 ;17;9;1991;Wang R;2004-01-01T00:00:00;nan;Botany;L.1753955;deltoideus;0;0;Kessler;;0;0;0;0;0;0;0;L1753955;621;Kessler PJA;Kessler;Drepananthus;deltoideus
Cyathocalyx deltoideus (Airy Shaw) R.J.Wang & R.M.K.Saunders;Drepananthus;ID;Borneo, Kalimantan Timur, Wanariset research area, Rintis Baru.;-1.0;117.0;Kessler, PJA;Kessler, PJA  621 ;17;9;1991;Wang R;2004-01-01T00:00:00;nan;Botany;L  0181880;deltoideus;0;0;Kessler;;0;0;0;0;0;0;0;L0181880;621;Kessler PJA;Kessler;Drepananthus;deltoideus
Friesodielsia borneensis (Miq.) Steenis;Friesodielsia;ID;East Kalimantan, Wanariset research.;-1.0;117.0;Kessler, PJA;Kessler, PJA  625 ;22;1;1992;Turner IM;2008-10-01T00:00:00;nan;Botany;L.1754863;borneensis;0;0;Kessler;;0;0;0;0;0;0;0;L1754863;625;Kessler PJA;Kessler;Friesodielsia;borneensis
Friesodielsia borneensis (Miq.) Steenis;Friesodielsia;ID;East Kalimantan, Wanariset research.;-1.0;117.0;Kessler, PJA;Kessler, PJA  625 ;22;1;1992;Turner IM;2008-10-01T00:00:00;nan;Botany;L.1754864;borneensis;0;0;Kessler;;0;0;0;0;0;0;0;L1754864;625;Kessler PJA;Kessler;Friesodielsia;borneensis
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Java, Kebun Raya, Bogor.;-6.583333;106.783333;Kessler, PJA;Kessler, PJA  7 ;26;11;1988;Kessler PJA;nan;nan;Botany;L.1753818;odorata;0;0;Kessler;;0;0;0;0;0;0;0;L1753818;7;Kessler PJA;Kessler;Cananga;odorata
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Java, Kebun Raya, Bogor.;-6.583333;106.783333;Kessler, PJA;Kessler, PJA  7 ;26;11;1988;Kessler PJA;nan;nan;Botany;L.1753819;odorata;0;0;Kessler;;0;0;0;0;0;0;0;L1753819;7;Kessler PJA;Kessler;Cananga;odorata
Neo-Uvaria parallelivenia (Boerl.) H.Okada & K.Ueda;Neo-Uvaria;ID;Indonesia, Java, Kebun Raya Bogor.;-6.583333;106.783333;Kessler, PJA;Kessler, PJA IV.H 73 ;1;1;1999;Chaowasku T;nan;nan;Botany;L.2106063;parallelivenia;0;0;Kessler;;0;0;0;0;0;0;0;L2106063;73;Kessler PJA;Kessler;Neo-Uvaria;parallelivenia
Neo-Uvaria parallelivenia (Boerl.) H.Okada & K.Ueda;Neo-Uvaria;ID;Indonesia, Java, Kebun Raya Bogor.;-6.583333;106.783333;Kessler, PJA;Kessler, PJA IV.H 73 ;1;1;1999;Chaowasku T;nan;nan;Botany;L.2106064;parallelivenia;0;0;Kessler;;0;0;0;0;0;0;0;L2106064;73;Kessler PJA;Kessler;Neo-Uvaria;parallelivenia
Meiogyne virgata (Blume) Miq.;Meiogyne;ID;East Kalimantan, P.T. ITCI, Permanent plot 72-8.;-1.25;116.75;Kessler, PJA;"Kessler, PJA; et al.  768 ";21;3;1995;Kessler PJA;1995-03-01T00:00:00;nan;Botany;L.1766019;virgata;0;0;Kessler;;0;0;0;0;0;0;0;L1766019;768;"Kessler PJA; et al.";Kessler;Meiogyne;virgata
Meiogyne virgata (Blume) Miq.;Meiogyne;ID;East Kalimantan, P.T. ITCI, Permanent plot 72-8.;-1.25;116.75;Kessler, PJA;"Kessler, PJA; et al.  768 ";21;3;1995;Kessler PJA;1995-03-01T00:00:00;nan;Botany;L.1766020;virgata;0;0;Kessler;;0;0;0;0;0;0;0;L1766020;768;"Kessler PJA; et al.";Kessler;Meiogyne;virgata
Cyathocalyx magnificus Diels;Drepananthus;ID;East Kalimantan, P.T. ITCI, Permanent plot 72-8.;-1.25;116.75;Kessler, PJA;"Kessler, PJA; et al.  772 ";22;3;1995;Wang R;2001-08-01T00:00:00;nan;Botany;L.1755874;magnificus;0;0;Kessler;;0;0;0;0;0;0;0;L1755874;772;"Kessler PJA; et al.";Kessler;Drepananthus;magnificus
Cyathocalyx magnificus Diels;Drepananthus;ID;East Kalimantan, P.T. ITCI, Permanent plot 72-8.;-1.25;116.75;Kessler, PJA;"Kessler, PJA; et al.  772 ";22;3;1995;Wang R;2001-08-01T00:00:00;nan;Botany;L.1755875;magnificus;0;0;Kessler;;0;0;0;0;0;0;0;L1755875;772;"Kessler PJA; et al.";Kessler;Drepananthus;magnificus
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;East Kalimantan, P.T. ITCI, road Kenangan to Sepaku, km 14, jl. 1500, HTI.;-1.083333;116.7;Kessler, PJA;"Kessler, PJA; et al.  793 ";23;3;1995;Kessler PJA;1995-03-01T00:00:00;nan;Botany;L.1753732;odorata;0;0;Kessler;;0;0;0;0;0;0;0;L1753732;793;"Kessler PJA; et al.";Kessler;Cananga;odorata
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;East Kalimantan, P.T. ITCI, road Kenangan to Sepaku, km 14, jl. 1500, HTI.;-1.083333;116.7;Kessler, PJA;"Kessler, PJA; et al.  793 ";23;3;1995;Kessler PJA;1995-03-01T00:00:00;nan;Botany;L.1753731;odorata;0;0;Kessler;;0;0;0;0;0;0;0;L1753731;793;"Kessler PJA; et al.";Kessler;Cananga;odorata
Enicosanthum Becc.;Enicosanthum;ID;East Kalimantan, Berau, Inhutani I area, km 28, jl. to plot 10.;2.1;117.316667;Kessler, PJA;"Kessler, PJA; et al. Berau 795 ";3;10;1997;Kessler PJA;1997-10-01T00:00:00;nan;Botany;L  0490573;nan;0;0;Kessler;;0;0;0;0;0;0;0;L0490573;795;"Kessler PJA; et al.";Kessler;Enicosanthum;nan
