scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby;to_check
Cyathocalyx zeylanicus Champ. ex Hook.f. & Thomson;Cyathocalyx;ID;Cult. in Hort. Bog.;-6.5897;106.7913;Bogor Botanical Garden;Bogor Botanical Garden X.F. 9 a;1;6;1953;<NA>;<NA>;<NA>;Botany;L.1756195;0;0;0;Bogor;a;0;;;;0;0;0;L1756195;9;zeylanicus;Bogor Botanical Garden;<NA>;<NA>
Annonaceae;<NA>;ID;East Kutai Reserve, vicinity of Sengata and Mentoko Rivers.;0.55;117.333333;Leighton M;Leighton, M  999 ;21;8;1979;<NA>;<NA>;<NA>;Botany;L.1754579;0;0;0;Leighton;;0;;;;0;0;0;L1754579;999;;Leighton M;<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;W Ceram, Kairatu, Gomba;-3.360847;128.378042;Kuswata Kartawinata E;"Kuswata Kartawinata, E; Soepadmo, E  44 ";3;6;1959;<NA>;<NA>;<NA>;Botany;L.1753632;0;0;0;Kuswata;;0;;;;0;0;0;L1753632;44;odorata;"Kuswata Kartawinata E; Soepadmo E";<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Nemo, Onderafd. Hollandia;-2.702103;140.93979;Kalkman C;Kalkman, C BW(Ind.) 3459 ;29;3;1956;<NA>;<NA>;<NA>;Botany;L.1753524;0;0;0;Kalkman;;0;;;;0;0;0;L1753524;3459;odorata;Kalkman C;<NA>;<NA>
Dasymaschalon blumei Finet & Gagnep.;Dasymaschalon;ID;Kebun Raya Bogor, W. Java.;-6.583333;106.783333;Balgooy MMJ van;"Balgooy, MMJ van; Setten, AK van  5656 ";4;7;1986;<NA>;<NA>;<NA>;Botany;L.1756283;0;0;0;Balgooy;;0;;;;0;0;0;L1756283;5656;dasymaschalum;"Balgooy MMJ van; Setten AK van";<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;<NA>;-1.233333;132.2;Ridsdale CE;Ridsdale, CE  2273 ;24;11;1995;<NA>;<NA>;<NA>;Botany;L.1753948;0;0;0;Ridsdale;;0;;;;0;0;0;L1753948;2273;odorata;Ridsdale CE;<NA>;<NA>
Maasia sumatrana (Miq.) Mols, Kessler & Rogstad;Maasia;ID;Jambi Province, Berbak Reserve, Air Hitam Laut (River).;-1.333333;104.333333;Franken NAP;"Franken, NAP; Roos, MC  36 ";1;1;1980;<NA>;<NA>;<NA>;Botany;L.1756401;0;0;0;Franken;;0;;;;0;0;0;L1756401;36;sumatrana;"Franken NAP; Roos MC";<NA>;<NA>
Cananga odorata var. velutina (Blume) Koord. & Valeton;Uvaria;ID;Archipel. Ind. Java, Pekalongan, Soebah.;-6.966667;109.866667;Koorders SH;Koorders, SH  11404 ;5;10;1891;Bakhuizen van den Brink Sr RC;1958-05-01T00:00:00;<NA>;Botany;L.1753788;0;0;0;Koorders;;0;1;5;1958;0;0;0;L1753788;11404;hirsuta;Koorders SH;Bakhuizen van den Brink Sr RC;Bakhuizen van den Brink Sr RC
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;<NA>;-1.233333;132.2;Ridsdale CE;Ridsdale, CE  2273 ;24;11;1995;<NA>;<NA>;<NA>;Botany;L.1753947;0;0;0;Ridsdale;;0;;;;0;0;0;L1753947;2273;odorata;Ridsdale CE;<NA>;<NA>
Cyathocalyx sumatranus Scheff.;Cyathocalyx;ID;Java, Gouv. Midden Java, Regentsch. Wonosobo, Wadar-lintang;-7.36;109.9025;Boschproefstation;Boschproefstation Ja 2117 ;29;9;1930;Slageren MWSJM van;<NA>;<NA>;Botany;L.1755635;0;0;0;Boschproefstation;;0;;;;0;0;0;L1755635;2117;sumatranus;Boschproefstation;Slageren MWSJM van;M van
Fissistigma manubriatum (Hook.f. & Thomson) Merr.;Fissistigma;ID;G. Pamattan, Borneo.;-3.520189;114.949826;Korthals PW;Korthals, PW  s.n. ;;;;<NA>;<NA>;<NA>;Botany;L.1754394;0;0;0;Korthals;;0;;;;0;0;0;L1754394;nan;manubriatum;Korthals PW;<NA>;<NA>
Maasia hypoleuca (Hook.f. & Thomson) Mols, Kessler & Rogstad;Maasia;ID;NW part of Tigapuluh mountain range NE of Bukit Hulusipin, Riau Province, Sumatra.;-1.083333;102.5;Laumonier Y;Laumonier, Y  5812 ;27;1;1984;<NA>;<NA>;<NA>;Botany;L.1756485;0;0;0;Laumonier;;0;;;;0;0;0;L1756485;5812;hypoleuca;Laumonier Y;<NA>;<NA>
Fissistigma latifolium (Dunal) Merr.;Fissistigma;ID;Java, Batavia, Depok, Natuurmonument;-2.4869;140.3711;Beumée JGB;Beumée, JGB  5642 ;1;11;1922;<NA>;<NA>;<NA>;Botany;L.1754512;0;0;0;Beum;;0;;;;0;0;0;L1754512;5642;latifolium;Beumée JGB;<NA>;<NA>
Friesodielsia cuneiformis (Blume) Steenis;Friesodielsia;ID;Borneo 2km NE of Jaro, NE of Muara Uya Kalimantan Selatan;-1.9;115.6;Kuswata Kartawinata E;Kuswata Kartawinata, E  919 ;21;11;1971;<NA>;<NA>;<NA>;Botany;L.1754852;0;0;0;Kuswata;;0;;;;0;0;0;L1754852;919;cuneiformis;Kuswata Kartawinata E;<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;East Borneo, E. Kutei, G. Tepian Lobang on Henubar R.;0.833333;118.483333;Kostermans AJGH;Kostermans, AJGH  5275 ;17;6;1951;<NA>;<NA>;<NA>;Botany;L.1753706;0;0;0;Kostermans;;0;;;;0;0;0;L1753706;5275;odorata;Kostermans AJGH;<NA>;<NA>
Fissistigma latifolium (Dunal) Merr.;Fissistigma;ID;Java, Tjidadap, L. v. Tjibeber, Preanger;-7.0274;106.5509;Winckel WF;Winckel, WF  330 ;20;12;1918;<NA>;<NA>;<NA>;Botany;L.1754513;0;0;0;Winckel;;0;;;;0;0;0;L1754513;330;latifolium;Winckel WF;<NA>;<NA>
Cyathocalyx Champ. ex Hook.f. & Thomson;Cyathocalyx;ID;Dusun Aro, Muarabulian, Jambi Sumatra.;-1.133333;102.15;Laumonier Y;Laumonier, Y TFB 1442 ;1;10;1980;<NA>;<NA>;<NA>;Botany;L.1756156;0;0;0;Laumonier;;0;;;;0;0;0;L1756156;1442;;Laumonier Y;<NA>;<NA>
Fissistigma latifolium (Dunal) Merr.;Fissistigma;ID;Java, Laladon oedik, ZW van Buitenzorg;-6.5897;106.7913;Backer CA;Backer, CA  26320 ;10;10;1918;<NA>;<NA>;<NA>;Botany;L.1754543;0;0;0;Backer;;0;;;;0;0;0;L1754543;26320;latifolium;Backer CA;<NA>;<NA>
Anaxagorea A.St.-Hil.;Anaxagorea;ID;"Headwaters of S. Kahayan; 5 km NW of Tumbang Sian logging camp; Sikatan Wana Raya logging concession.";-0.583333;113.416667;Burley JS;"Burley, JS; Turkirin; et al.  819 ";26;4;1988;<NA>;<NA>;<NA>;Botany;L.1755418;0;0;0;Burley;;0;;;;0;0;0;L1755418;819;;"Burley JS; Turkirin; et al.";<NA>;<NA>
Cyathocalyx novoguineensis Baker f.;Drepananthus;ID;Tami Monding, Ned. N. Guinea, Hollandia.;-2.623155;140.921993;Schram FAW;Schram, FAW BW(Ind.) 2673 ;16;3;1956;<NA>;<NA>;<NA>;Botany;L.1755831;0;0;0;Schram;;0;;;;0;0;0;L1755831;2673;petiolatus;Schram FAW;<NA>;<NA>
Fissistigma latifolium (Dunal) Merr.;Fissistigma;ID;Sumatra, Tandjong Ning;-3.25;103.03;Forbes HO;Forbes, HO  2827 ;1;1;1881;Bakhuizen van den Brink Sr RC;1954-11-01T00:00:00;<NA>;Botany;L.1754567;0;0;0;Forbes;;0;1;11;1954;0;0;0;L1754567;2827;latifolium;Forbes HO;Bakhuizen van den Brink Sr RC;Bakhuizen van den Brink Sr RC
Annona muricata L.;Annona;ID;Java: in Buitenzorg.;-6.5897;106.7913;Weigel CE von;Weigel, CE von  47 ;;;;<NA>;<NA>;<NA>;Botany;L.1755300;0;0;0;Weigel;;0;;;;0;0;0;L1755300;47;muricata;Weigel CE von;<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Archipel. Ind. Java. Kediri, Gadoengan Pare.;-7.816667;112.016667;Koorders SH;Koorders, SH  22728 ;30;5;1896;<NA>;<NA>;<NA>;Botany;L.1753319;0;0;0;Koorders;;0;;;;0;0;0;L1753319;22728;odorata;Koorders SH;<NA>;<NA>
Marsypopetalum Scheff.;Marsypopetalum;ID;Borneo, Tumbang Tapi.;-1.016667;113.0;Veldkamp JF;Veldkamp, JF  8332 ;20;1;1983;<NA>;<NA>;<NA>;Botany;L.1756781;0;0;0;Veldkamp;;0;;;;0;0;0;L1756781;8332;;Veldkamp JF;<NA>;<NA>
Fissistigma fulgens (Hook.f. & Thomson) Merr.;Fissistigma;ID;Malaya, Hutan Simpan Air-Hitam, Puchong, Selangor;0.1;109.1667;Teo LE;"Teo, LE; Pachiappan, G KL 3454 ";19;2;1986;"Teo LE; David B";<NA>;<NA>;Botany;L.1754256;0;0;0;Teo;;0;;;;0;0;0;L1754256;3454;fulgens;"Teo LE; Pachiappan G";"Teo LE; David B";"Teo LE; David B"
Fissistigma manubriatum (Hook.f. & Thomson) Merr.;Fissistigma;ID;Pajakumbuh, Central-Sumatra, Mt. Sago near Pajakumbuh;-3.1167;101.95;Maradjo P;Maradjo, P  46 ;18;8;1956;<NA>;<NA>;<NA>;Botany;L.1754373;0;0;0;Maradjo;;0;;;;0;0;0;L1754373;46;manubriatum;Maradjo P;<NA>;<NA>
Cyathocalyx Champ. ex Hook.f. & Thomson;Cyathocalyx;ID;Sumatra, Aceh, Ketambe;3.6831;97.6486;Koop H;Koop, H  30 ;15;10;1992;<NA>;<NA>;<NA>;Botany;L.1756121;0;0;0;Koop;;0;;;;0;0;0;L1756121;30;;Koop H;<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Archipel. Ind. Nw. Guinea. Tisa near Babo.;-2.5383;133.4199;Aët;Aët 1941/ 4 ;8;5;1941;<NA>;<NA>;<NA>;Botany;L.1753940;0;0;0;A;;0;;;;0;0;0;L1753940;1941;odorata;Aët;<NA>;<NA>
Cyathocalyx Champ. ex Hook.f. & Thomson;Cyathocalyx;ID;<NA>;-1.233333;132.2;Ridsdale CE;Ridsdale, CE  2305 ;15;3;1996;<NA>;<NA>;<NA>;Botany;L.1756073;0;0;0;Ridsdale;;0;;;;0;0;0;L1756073;2305;;Ridsdale CE;<NA>;<NA>
Cananga odorata var. velutina (Blume) Koord. & Valeton;Uvaria;ID;Archipel. Ind. Java, Pekalongan, Soebah.;-6.966667;109.866667;Koorders SH;Koorders, SH  37015 ;22;6;1899;Bakhuizen van den Brink Sr RC;1958-05-01T00:00:00;<NA>;Botany;L.1753790;0;0;0;Koorders;;0;1;5;1958;0;0;0;L1753790;37015;hirsuta;Koorders SH;Bakhuizen van den Brink Sr RC;Bakhuizen van den Brink Sr RC
Cyathocalyx sumatranus Scheff.;Cyathocalyx;ID;Kebun raja, Bogor.;-6.5897;106.7913;Bogor Botanical Garden;"Bogor Botanical Garden; Heel, WA van XX.D 73 ";1;5;1969;<NA>;<NA>;<NA>;Botany;L.1755596;0;0;0;Bogor;;0;;;;0;0;0;L1755596;73;sumatranus;"Bogor Botanical Garden; Heel WA van";<NA>;<NA>
Annona montana Macfad.;Annona;ID;Kebun raja, Bogor.;-6.583333;106.783333;Bogor Botanical Garden;"Bogor Botanical Garden; Heel, WA van XX.D. 72 ";1;5;1969;<NA>;<NA>;<NA>;Botany;L.1755338;0;0;0;Bogor;;0;;;;0;0;0;L1755338;72;montana;"Bogor Botanical Garden; Heel WA van";<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Kebun raja, Bogor.;-6.583333;106.783333;Bogor Botanical Garden;"Bogor Botanical Garden; Heel, WA van XX.D. 87 ";1;5;1969;<NA>;<NA>;<NA>;Botany;L.1753816;0;0;0;Bogor;;0;;;;0;0;0;L1753816;87;odorata;"Bogor Botanical Garden; Heel WA van";<NA>;<NA>
Fissistigma Griff.;Fissistigma;ID;Sumatra, prov. Lampung, NW of Kota Agung.;-5.383333;104.416667;Jacobs M;Jacobs, M  8290 ;9;5;1968;<NA>;<NA>;<NA>;Botany;L.1754590;0;0;0;Jacobs;;0;;;;0;0;0;L1754590;8290;;Jacobs M;<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Oransbari, N.N.G., Manokwari;-1.3442;134.2587;Brouwer A;Brouwer, A BW(Ind.) 2542 ;31;3;1955;<NA>;<NA>;<NA>;Botany;L.1753522;0;0;0;Brouwer;;0;;;;0;0;0;L1753522;2542;odorata;Brouwer A;<NA>;<NA>
Fissistigma latifolium (Dunal) Merr.;Fissistigma;ID;Ceram: c.40km E of Masohi in Wae Ruatan/Wae Ruwata (Ruwa);-3.183333;129.25;Burley JS;"Burley, JS; Tukirin; Ismail  4356 ";6;12;1990;<NA>;<NA>;<NA>;Botany;L.1754458;0;0;0;Burley;;0;;;;0;0;0;L1754458;4356;latifolium;"Burley JS; Tukirin; Ismail";<NA>;<NA>
Cananga odorata var. fruticosa (Craib) J.Sinclair;Cananga;ID;W. Jawa, Bogor.;-6.5897;106.7913;Okada H;Okada, H  3396 ;7;4;1981;<NA>;<NA>;<NA>;Botany;L.1753775;0;0;0;Okada;;0;;;;0;0;0;L1753775;3396;odorata;Okada H;<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Archipel. Ind. N. Guinea, Duanwatan, Tisa (Steenkool).;-2.1084;133.537;<NA>; bb 32620 ;8;5;1941;<NA>;<NA>;<NA>;Botany;L.1753941;0;0;0;;;0;;;;0;0;0;L1753941;32620;odorata;<NA>;<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Central Sulawesi: Donggala Regency, Pangi-Binangga NR, Puncak Beringin Study Area;-0.716667;120.05;Bynum EL;Bynum, EL  7069 ;16;2;1991;<NA>;<NA>;<NA>;Botany;L.1753640;0;0;0;Bynum;;0;;;;0;0;0;L1753640;7069;odorata;Bynum EL;<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Indonesia, Java Preanger, Tjisalak (Halte Paroengkoeda);-6.903611;107.0175;Bakhuizen van den Brink Sr RC;Bakhuizen van den Brink Sr, RC  3146 ;7;1;1920;"; Bakhuizen van den Brink Jr RC";<NA>;<NA>;Botany;L.1753308;0;0;0;Bakhuizen;;0;;;;0;0;0;L1753308;3146;odorata;Bakhuizen van den Brink Sr RC;"; Bakhuizen van den Brink Jr RC";"; Bakhuizen van den Brink Jr RC"
Cyathocalyx sumatranus Scheff.;Cyathocalyx;ID;"Gunung Leuser Nat. Res., Ketambe Research Station and vicinity, Alas River valley; c. 35 km. NNW. of Kutacane.";3.666667;97.666667;Wilde WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  18611 ";11;7;1979;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L.1755649;0;0;0;Wilde;;0;;;;0;0;0;L1755649;18611;sumatranus;"Wilde WJJO de; Wilde-Duyfjes BEE de";"Setten AK van; Heusden ECH van";"Setten AK van; Heusden ECH van"
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;"Moluccas; Obi, Laiwoei; Kp. Baroe";-0.636562;127.371968;Nedi;Nedi  674 ;29;11;1937;<NA>;<NA>;<NA>;Botany;L.1753627;0;0;0;Nedi;;0;;;;0;0;0;L1753627;674;odorata;Nedi;<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Kamp. Baroe, Kedoeng halang.;-6.55;106.783333;Boerlage JG;Boerlage, JG  s.n. ;;;;<NA>;<NA>;<NA>;Botany;L.1753903;0;0;0;Boerlage;;0;;;;0;0;0;L1753903;nan;odorata;Boerlage JG;<NA>;<NA>
Dasymaschalon blumei Finet & Gagnep.;Dasymaschalon;ID;Kebun Raya Bogor, W. Java.;-6.583333;106.783333;Balgooy MMJ van;"Balgooy, MMJ van; Setten, AK van  5656 ";4;7;1986;<NA>;<NA>;<NA>;Botany;L.1756284;0;0;0;Balgooy;;0;;;;0;0;0;L1756284;5656;dasymaschalum;"Balgooy MMJ van; Setten AK van";<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Ketaja (Grobogan);-7.016667;110.916667;Voogd CNA de;Voogd, CNA de  33 ;15;10;1924;<NA>;<NA>;<NA>;Botany;L.1753273;0;0;0;Voogd;;0;;;;0;0;0;L1753273;33;odorata;Voogd CNA de;<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;"Indonesia, W. Kalimantan, G. Bentuang area, 5-10 km N of Masa villgae, 150 km NE of Pontianak, around Sembawang river.0.52N; 100.26E";0.866667;110.433333;Burley JS;"Burley, JS; et al.  2723 ";20;6;1989;<NA>;<NA>;<NA>;Botany;L.1753728;0;0;0;Burley;;0;;;;0;0;0;L1753728;2723;odorata;"Burley JS; et al.";<NA>;<NA>
Fissistigma latifolium (Dunal) Merr.;Fissistigma;ID;Java, Pekalongan, Soebah;-6.966667;109.866667;Koorders SH;Koorders, SH  27288 ;13;4;1897;<NA>;<NA>;<NA>;Botany;L.1754533;0;0;0;Koorders;;0;;;;0;0;0;L1754533;27288;latifolium;Koorders SH;<NA>;<NA>
Annona muricata L.;Annona;ID;Archipel. Ind. Java, Djapara Ngarengan.;-6.442;110.7569;Koorders SH;Koorders, SH  35126 ;23;5;1899;<NA>;<NA>;<NA>;Botany;L.1755315;0;0;0;Koorders;;0;;;;0;0;0;L1755315;35126;muricata;Koorders SH;<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Bogor, Indonesia.;-6.5897;106.7913;Bogor Botanical Garden;"Bogor Botanical Garden; Djoemadi, ND XX.D. 1 a";24;8;1960;<NA>;<NA>;<NA>;Botany;L.1753779;0;0;0;Bogor;a;0;;;;0;0;0;L1753779;1;odorata;"Bogor Botanical Garden; Djoemadi ND";<NA>;<NA>
Artabotrys R.Br.;Artabotrys;ID;Lesser Sunda Is.: Flores.;-8.675;122.091667;Verheijen JAJ;Verheijen, JAJ  2259 ;;;;<NA>;<NA>;<NA>;Botany;L.1753472;0;0;0;Verheijen;;0;;;;0;0;0;L1753472;2259;;Verheijen JAJ;<NA>;<NA>
Cyathocalyx polycarpus C.T.White & W.D.Francis;Drepananthus;ID;Wariki (c. 50 km west of Manokwari) Div. West N. Guinea.;-0.833333;133.5;Iwanggin GT;Iwanggin, GT BW(Ind.) 5803 ;7;8;1958;<NA>;<NA>;<NA>;Botany;L.1755477;0;0;0;Iwanggin;;0;;;;0;0;0;L1755477;5803;polycarpus;Iwanggin GT;<NA>;<NA>
Friesodielsia cuneiformis (Blume) Steenis;Friesodielsia;ID;Java, Tjampea, bij Buitenzorg;-6.5897;106.7913;Hallier JG;Hallier, JG  761 b;;;;<NA>;<NA>;<NA>;Botany;L.1754841;0;0;0;Hallier;b;0;;;;0;0;0;L1754841;761;cuneiformis;Hallier JG;<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;"Archipel. Ind.: Nw. Guinea, subdistrict Manokwari; Warsui near Ransiki.";-1.5;134.166667;Kostermans AJGH;Kostermans, AJGH  71 ;24;7;1948;<NA>;<NA>;<NA>;Botany;L.1753946;0;0;0;Kostermans;;0;;;;0;0;0;L1753946;71;odorata;Kostermans AJGH;<NA>;<NA>
Fissistigma latifolium (Dunal) Merr.;Fissistigma;ID;Java, Preanger, Takoka;-6.903611;107.0175;Koorders SH;Koorders, SH  33347 ;9;6;1900;<NA>;<NA>;<NA>;Botany;L.1754539;0;0;0;Koorders;;0;;;;0;0;0;L1754539;33347;latifolium;Koorders SH;<NA>;<NA>
Annona reticulata L.;Annona;ID;Kendeng, Res. Madioen;-7.9806;114.2169;Elbert J;Elbert, J  351 ;;;;<NA>;<NA>;<NA>;Botany;L.1755192;0;0;0;Elbert;;0;;;;0;0;0;L1755192;351;reticulata;Elbert J;<NA>;<NA>
Annona squamosa L.;Annona;ID;Malesia, Celebes, northern central part, near Palu, 3-4km to NE;-0.883333;119.883333;Meijer W;Meijer, W  9195 ;16;4;1975;<NA>;<NA>;<NA>;Botany;L.1755177;0;0;0;Meijer;;0;;;;0;0;0;L1755177;9195;squamosa;Meijer W;<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Sumatra, Aceh, Ketambe;3.6831;97.6486;Koop H;Koop, H  102 ;19;10;1992;<NA>;<NA>;<NA>;Botany;L.1753334;0;0;0;Koop;;0;;;;0;0;0;L1753334;102;odorata;Koop H;<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Sausapor, Onderafd. Sorong, Afd. West N. Guinea;-0.507921;132.087752;Versteegh C;Versteegh, C BW(Ind.) 3977 ;16;10;1956;"Versteegh C; Kalkman C";<NA>;<NA>;Botany;L.1753571;0;0;0;Versteegh;;0;;;;0;0;0;L1753571;3977;odorata;Versteegh C;"Versteegh C; Kalkman C"; C
Dasymaschalon blumei Finet & Gagnep.;Dasymaschalon;ID;Gungung Leuser NR, Atjeh, North Sumatra, Alas River valley, near the mouth of the Renun river, c.50km S of Kutacane;3.0;97.833333;Wilde WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  18887 ";19;7;1979;<NA>;<NA>;<NA>;Botany;L.1756330;0;0;0;Wilde;;0;;;;0;0;0;L1756330;18887;dasymaschalum;"Wilde WJJO de; Wilde-Duyfjes BEE de";<NA>;<NA>
Annona muricata L.;Annona;ID;Archipel. Ind. Java, Djapara Ngarengan.;-6.442;110.7569;Koorders SH;Koorders, SH  37212 ;22;5;1899;<NA>;<NA>;<NA>;Botany;L.1755314;0;0;0;Koorders;;0;;;;0;0;0;L1755314;37212;muricata;Koorders SH;<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Kaloal, Eiland Sulawati, West Nw. Guinea.;-1.257131;130.838132;Koster C;Koster, C BW(Ind.) 4263 ;27;10;1956;<NA>;<NA>;<NA>;Botany;L.1753509;0;0;0;Koster;;0;;;;0;0;0;L1753509;4263;odorata;Koster C;<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Indonesia. West New Guinea, Sidei, 50 Km west of Manokwari.;-0.721791;133.578255;Koster C;Koster, C BW(Ind.) 6966 ;28;7;1958;"Versteegh C; Kalkman C";<NA>;<NA>;Botany;L.1753588;0;0;0;Koster;;0;;;;0;0;0;L1753588;6966;odorata;Koster C;"Versteegh C; Kalkman C"; C
Cyathocalyx sumatranus Scheff.;Cyathocalyx;ID;Kebun raja, Bogor.;-6.5897;106.7913;Bogor Botanical Garden;"Bogor Botanical Garden; Heel, WA van XX.D 73 ";1;5;1969;<NA>;<NA>;<NA>;Botany;L.1755595;0;0;0;Bogor;;0;;;;0;0;0;L1755595;73;sumatranus;"Bogor Botanical Garden; Heel WA van";<NA>;<NA>
Fissistigma manubriatum (Hook.f. & Thomson) Merr.;Fissistigma;ID;"S Borneo; Sampit R. region near Kuala Kuajan";-1.926389;112.476389;Kostermans AJGH;Kostermans, AJGH  7965 ;27;7;1953;<NA>;<NA>;<NA>;Botany;L.1754350;0;0;0;Kostermans;;0;;;;0;0;0;L1754350;7965;manubriatum;Kostermans AJGH;<NA>;<NA>
Fissistigma latifolium (Dunal) Merr.;Fissistigma;ID;Java, Preanger, Pangentjongan;-7.1984;108.0428;Koorders SH;Koorders, SH  26690 ;18;1;1897;<NA>;<NA>;<NA>;Botany;L.1754538;0;0;0;Koorders;;0;;;;0;0;0;L1754538;26690;latifolium;Koorders SH;<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Beriat. (c. 12 km south of Teminaboean) Division W.N. Guinea.;-1.50255;132.00588;Kalkman C;Kalkman, C BW(Ind.) 6249 ;20;4;1958;"Versteegh C; Kalkman C";<NA>;<NA>;Botany;L.1753926;0;0;0;Kalkman;;0;;;;0;0;0;L1753926;6249;odorata;Kalkman C;"Versteegh C; Kalkman C"; C
Fissistigma Griff.;Fissistigma;ID;<NA>;-1.233333;132.2;Ridsdale CE;Ridsdale, CE  2312 ;16;3;1996;<NA>;<NA>;<NA>;Botany;L.1754958;0;0;0;Ridsdale;;0;;;;0;0;0;L1754958;2312;;Ridsdale CE;<NA>;<NA>
Artabotrys R.Br.;Artabotrys;ID;"Archipel. Ind.: Moluccas, Ceram (East). Kp. Kindiarat; G. Kilia. [Seram]";-3.0;129.0;Buwalda P;Buwalda, P  5659 ;19;8;1938;<NA>;<NA>;<NA>;Botany;L.1753454;0;0;0;Buwalda;;0;;;;0;0;0;L1753454;5659;;Buwalda P;<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Warossir bij Oransbari Onderafd. Ransiki Afd. West N. Guinea.;-1.3442;134.2587;Lasschuit JA;Lasschuit, JA BW(Ind.) 4530 ;15;2;1957;<NA>;<NA>;<NA>;Botany;L.1753508;0;0;0;Lasschuit;;0;;;;0;0;0;L1753508;4530;odorata;Lasschuit JA;<NA>;<NA>
Fissistigma manubriatum (Hook.f. & Thomson) Merr.;Fissistigma;ID;Bangka, Lobok-besar;-2.25;106.0;Kostermans AJGH;"Kostermans, AJGH; Anta  11 ";23;8;1949;<NA>;<NA>;<NA>;Botany;L.1754374;0;0;0;Kostermans;;0;;;;0;0;0;L1754374;11;manubriatum;"Kostermans AJGH; Anta";<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Archipel. Ind. Z.O.Borneo, Sei Manarang (Kapoeas).;-0.416667;109.666667;Abar bin Adan;Abar bin Adan  32468 ;10;10;1920;<NA>;<NA>;<NA>;Botany;L.1753721;0;0;0;Abar;;0;;;;0;0;0;L1753721;32468;odorata;Abar bin Adan;<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Sidei, N.N.G., Manokwari.;-1.133333;134.916667;Schram FAW;Schram, FAW BW(Ind.) 1729 ;9;3;1955;<NA>;<NA>;<NA>;Botany;L.1753507;0;0;0;Schram;;0;;;;0;0;0;L1753507;1729;odorata;Schram FAW;<NA>;<NA>
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Sidei (±50km west of Manokwari);-0.721791;133.578255;Koster C;Koster, C BW(Ind.) 6972 ;29;7;1958;"Versteegh C; Kalkman C";<NA>;<NA>;Botany;L.1753539;0;0;0;Koster;;0;;;;0;0;0;L1753539;6972;odorata;Koster C;"Versteegh C; Kalkman C"; C
Friesodielsia glauca (Hook.f. & Thomson) Steenis;Friesodielsia;ID;Sumatra, Upper Riauw, Pakanbaru, Tenajan R.;0.53;101.45;Soepadmo E;Soepadmo, E  117 ;19;8;1960;<NA>;<NA>;<NA>;Botany;L.1754788;0;0;0;Soepadmo;;0;;;;0;0;0;L1754788;117;glauca;Soepadmo E;<NA>;<NA>
Cyathocalyx bancanus Boerl.;Drepananthus;ID;Archipel. Ind. Sumatra, Palembang, Rawas.;-2.7;103.4;Unknown;Unknown  s.n. ;;;;<NA>;<NA>;<NA>;Botany;L.1754098;0;0;0;Unknown;;0;;;;0;0;0;L1754098;nan;ramuliflorus;Unknown;<NA>;<NA>
