scientificName;genus;countryID;locality;ddlat;ddlong;recordedBy;colNum_full;colDay;colMonth;colYear;detBy;detDate;institute;herbarium_code;orig_BC;specificEpithet;speciesAuthor;collectorID;prefix;sufix;colDate;detDay;detMonth;detYear;country;continent;coordinateID;barcode;colNum;ORIG_recBy
Popowia Endl.;Popowia;ID;Prope Puger.;-8.366667;113.466667;Zollinger, H;653;18;2;1845;National Herbarium of Victoria (MEL);2014-07-15T00:00:00;MEL;MEL;MEL 2121717A;nan;0;0;;;0;0;0;0;0;0;0;MEL2121717;653;Zollinger, H.
Annonaceae;nan;ID;"A Sungei bulu; Provincia di Padang; Sumatra occidentale [=At Sungaibuluh; Province of Padang; West Sumatra].";-0.75;100.283333;Beccari, O;936;;9;1878;nan;nan;MEL;MEL;MEL 2383116A;nan;0;0;;;0;0;0;0;0;0;0;MEL2383116;936;Beccari, O.
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Moeara Enim [=Muaraenim].;-3.65;103.766667;Teijsmann, JE;;;;;Foreign Collection Project;2014-07-22T00:00:00;MEL;MEL;MEL 2129526A;nan;0;0;;;0;0;0;0;0;0;0;MEL2129526;nan;Teijsmann, J.E.
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Archipel. Ind. Bangka.;-2.266667;106.016667;Teijsmann, JE;;;;;Foreign Collection Project;2014-07-22T00:00:00;MEL;MEL;MEL 2129496A;nan;0;0;;;0;0;0;0;0;0;0;MEL2129496;nan;Teijsmann, J.E.
Annona reticulata L.;Annona;ID;Weltevreden (culta). [=cultivated Gambir, Jakarta].;-6.183333;106.816667;Backer, CA;;;11;1903;Backer, C.A.;nan;MEL;MEL;MEL 2121537A;reticulata;0;0;;;0;0;0;0;0;0;0;MEL2121537;nan;Backer, C.A.
Melodorum Lour.;Melodorum;ID;Archipel. Ind. Bangka.;-2.266667;106.016667;Teijsmann, JE;;;;;nan;nan;MEL;MEL;MEL 2381855A;nan;0;0;;;0;0;0;0;0;0;0;MEL2381855;nan;Teijsmann, J.E.
Melodorum Lour.;Melodorum;ID;Archipel. Ind. Bangka.;-2.266667;106.016667;Teijsmann, JE;;;;;nan;nan;MEL;MEL;MEL 2381856A;nan;0;0;;;0;0;0;0;0;0;0;MEL2381856;nan;Teijsmann, J.E.
Melodorum Lour.;Melodorum;ID;Balie, Beleling [=Bali, Buleleng].;-8.116667;115.083333;Teijsmann, JE;2765;;;;nan;nan;MEL;MEL;MEL 2383082A;nan;0;0;;;0;0;0;0;0;0;0;MEL2383082;2765;Teijsmann, J.E.
Stelechocarpus Hook.f. & Thomson;Stelechocarpus;ID;Burahol, Sund.;-6.916667;107.666667;Zollinger, H;3033;;;;National Herbarium of Victoria (MEL);2014-08-26T00:00:00;MEL;MEL;MEL 2382445A;nan;0;0;;;0;0;0;0;0;0;0;MEL2382445;3033;Zollinger, H.
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Kananga Inc.;-7.233333;108.666667;Zollinger, H;;;;;Jessup, L.W.;1986-04-10T00:00:00;MEL;MEL;MEL 2121714A;odorata;0;0;;;0;0;0;0;0;0;0;MEL2121714;nan;Zollinger, H.
Uvaria L.;Uvaria;ID;Palak, Madura.;-7.0;113.333333;Teijsmann, JE;1781;;;;nan;nan;MEL;MEL;MEL 2383079A;nan;0;0;;;0;0;0;0;0;0;0;MEL2383079;1781;Teijsmann, J.E.
Artabotrys R.Br.;Artabotrys;ID;Bangka [Island], Blinyue [=Belinyu].;-1.633333;105.766667;Teijsmann, JE;7563;;;;nan;nan;MEL;MEL;MEL 2121609A;nan;0;0;;;0;0;0;0;0;0;0;MEL2121609;7563;Teijsmann, J.E.
Dasymaschalon (Hook.f. & Thomson) Dalla Torre & Harms;Dasymaschalon;ID;HBB [Horto Bot. Bogor (=Bogor Botanical Gardens)].;-6.6;106.783333;Zollinger, H;962 Z;;12;1846;National Herbarium of Victoria (MEL);2014-08-26T00:00:00;MEL;MEL;MEL 2382448A;nan;0;0;;Z;0;0;0;0;0;0;0;MEL2382448;962;Zollinger, H.
Uvaria L.;Uvaria;ID;Borneo. Banjer Marsing [=Banjarmasin].;-3.316667;114.583333;Korthals, PW;;;;;Macheda, D.R.;2014-08-29T00:00:00;MEL;MEL;MEL 2383020A;nan;0;0;;;0;0;0;0;0;0;0;MEL2383020;nan;Korthals, P.W.
Annonaceae;nan;ID;Ins. Narsa Baron [=Nusa Barung].;-8.466667;113.333333;Zollinger, H;2718;22;2;1845;National Herbarium of Victoria (MEL);2014-07-24T00:00:00;MEL;MEL;MEL 2123929A;nan;0;0;;;0;0;0;0;0;0;0;MEL2123929;2718;Zollinger, H.
Monoon Miq.;Monoon;ID;Prope Jambiran [=Gambiran] prov. Bunjuwangie [=Banyuwangi]. Kaju Wanintan, Jav.;-8.4;114.15;Zollinger, H;2885;11;5;1845;National Herbarium of Victoria (MEL);2014-07-23T00:00:00;MEL;MEL;MEL 2123928A;nan;0;0;;;0;0;0;0;0;0;0;MEL2123928;2885;Zollinger, H.
Annonaceae;nan;ID;Archipel Ind. Bangka.;-2.25;106.0;Teijsmann, JE;;;;;National Herbarium of Victoria (MEL);2014-08-05T00:00:00;MEL;MEL;MEL 2382243A;nan;0;0;;;0;0;0;0;0;0;0;MEL2382243;nan;Teijsmann, J.E.
Uvaria L.;Uvaria;ID;In Pr. Lampong inter Telok Beton et Tarabagie [=In near Lampung between Telukbetung and Terbanggi].;-2.316667;104.1;Zollinger, H;3076;18;9;1845;National Herbarium of Victoria (MEL);2014-08-29T00:00:00;MEL;MEL;MEL 2383043A;nan;0;0;;;0;0;0;0;0;0;0;MEL2383043;3076;Zollinger, H.
Artabotrys R.Br.;Artabotrys;ID;Archipel. Ind. Bangka [Island].;-2.266667;106.016667;Teijsmann, JE;;;;;nan;nan;MEL;MEL;MEL 2121653A;nan;0;0;;;0;0;0;0;0;0;0;MEL2121653;nan;Teijsmann, J.E.
Uvaria L.;Uvaria;ID;In HBB [=Horto. Bot. Bogor. Possibly cultivated at Bogor Botanical Gardens].;-6.6;106.783333;Zollinger, H;2986;16;8;1845;nan;nan;MEL;MEL;MEL 2383075A;nan;0;0;;;0;0;0;0;0;0;0;MEL2383075;2986;Zollinger, H.
Artabotrys R.Br.;Artabotrys;ID;Kebang, Lampongs [=Kerbang, Lampung].;-5.466667;104.933333;Teijsmann, JE;;;;;National Herbarium of Victoria (MEL);2014-07-14T00:00:00;MEL;MEL;MEL 2121597A;nan;0;0;;;0;0;0;0;0;0;0;MEL2121597;nan;Teijsmann, J.E.
Phaeanthus Hook.f. & Thomson;Phaeanthus;ID;Archipel. Ind. Bangka.;-2.25;106.0;Teijsmann, JE;;;;;nan;nan;MEL;MEL;MEL 2074410A;nan;0;0;;;0;0;0;0;0;0;0;MEL2074410;nan;Teijsmann, J.E.
Polyalthia Blume;Polyalthia;ID;Archipel. Ind. Ins. Lépar [=Pulau Lepar].;-2.966667;106.816667;Teijsmann, JE;;;;;National Herbarium of Victoria (MEL);2014-08-07T00:00:00;MEL;MEL;MEL 2382260A;nan;0;0;;;0;0;0;0;0;0;0;MEL2382260;nan;Teijsmann, J.E.
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;A Sungei bulu, Provincia di Padang, Sumatra occidentale [=At Sungaibuluh, Province of Padang, Western Sumatra].;-0.75;100.283333;Beccari, O;910;;9;1878;nan;nan;MEL;MEL;MEL 2129528A;nan;0;0;;;0;0;0;0;0;0;0;MEL2129528;910;Beccari, O.
Artabotrys R.Br.;Artabotrys;ID;Gunung Singgalang.;-0.383333;100.316667;Beccari, O;1;;6;1878;National Herbarium of Victoria (MEL);2014-07-11T00:00:00;MEL;MEL;MEL 2121596A;nan;0;0;;;0;0;0;0;0;0;0;MEL2121596;1;Beccari, O.
Annonaceae;nan;ID;Java, P. Peutjang (Meeuwen I.) [=Pulau Peucang] near Udjong Kulon [=Ujung Kulon].;-6.733333;105.25;Kostermans, A;9988;5;8;1955;nan;nan;MEL;MEL;MEL 2122524A;nan;0;0;;;0;0;0;0;0;0;0;MEL2122524;9988;Kostermans, A.
Polyalthia Blume;Polyalthia;ID;Bangka, Nr Djeboes [=Jebus].;-1.75;105.45;Teijsmann, JE;7535;;;;nan;nan;MEL;MEL;MEL 2382316A;nan;0;0;;;0;0;0;0;0;0;0;MEL2382316;7535;Teijsmann, J.E.
Cyathostemma micranthum (A.DC.) J.Sinclair;Uvaria;ID;Loerieng, Kibouw, Lampongs [=Lampung].;-5.45;105.266667;Teijsmann, JE;;;;;Foreign Collection Project;2014-07-09T00:00:00;MEL;MEL;MEL 2122500A;micranthum;0;0;;;0;0;0;0;0;0;0;MEL2122500;nan;Teijsmann, J.E.
Pseuduvaria reticulata (Blume) Miq.;Pseuduvaria;ID;Bataeradja [=Baturaja], Palembang.;-4.116667;104.166667;Teijsmann, JE;789;;;;Jessup, L.W.;1986-04-08T00:00:00;MEL;MEL;MEL 2382356A;reticulata;0;0;;;0;0;0;0;0;0;0;MEL2382356;789;Teijsmann, J.E.
Mitrella Miq.;Mitrella;ID;Archipel. Ind. Bangka.;-2.266667;106.016667;Teijsmann, JE;;;;;nan;nan;MEL;MEL;MEL 2381892A;nan;0;0;;;0;0;0;0;0;0;0;MEL2381892;nan;Teijsmann, J.E.
Mitrephora (Blume) Hook.f. & Thomson;Mitrephora;ID;"A Sungei bulu; Provincia di Padang; Sumatra occidentale [=At Sungaibuluh; Province of Padang; West Sumatra].";-0.75;100.283333;Beccari, O;968;;9;1878;Foreign Collection Project;2014-07-31T00:00:00;MEL;MEL;MEL 2381924A;nan;0;0;;;0;0;0;0;0;0;0;MEL2381924;968;Beccari, O.
Unona L.f., 1782;Unona;ID;"A Sungei bulu; Provincia di Padang; Sumatra occidentale [=At Sungaibuluh; Province of Padang; West Sumatra].";-0.75;100.283333;Beccari, O;935;;9;1878;nan;nan;MEL;MEL;MEL 2382429A;nan;0;0;;;0;0;0;0;0;0;0;MEL2382429;935;Beccari, O.
Annonaceae;nan;ID;ex HB Buitenzorg [?Possibly cultivated Bogor Botanical Gardens].;-6.6;106.783333;Zollinger, H;Sub 119;;;;nan;nan;MEL;MEL;MEL 2383143A;nan;0;0;Sub;;0;0;0;0;0;0;0;MEL2383143;119;Zollinger, H.
Polyalthia Blume;Polyalthia;ID;[Mt. Singalang (=Gunung Singgalang).];-0.383333;100.333333;Beccari, O;401;;;;Macheda, D.R.;2014-08-13T00:00:00;MEL;MEL;MEL 2382309A;nan;0;0;;;0;0;0;0;0;0;0;MEL2382309;401;Beccari, O.
Cyathostemma micranthum (A.DC.) J.Sinclair;Uvaria;ID;Tiga nennin, Lampongs [=Lampung].;-5.0;105.0;Teijsmann, JE;;;;;Foreign Collection Project;2014-07-09T00:00:00;MEL;MEL;MEL 2116047A;micranthum;0;0;;;0;0;0;0;0;0;0;MEL2116047;nan;Teijsmann, J.E.
Annonaceae;nan;ID;Javanica. Ex HBB [=Java. Hort. Bot. Bog. (?=Cultivated in Bogor Botanical Gardens)].;-6.6;106.783333;Zollinger, H;;;;;National Herbarium of Victoria (MEL);2014-08-07T00:00:00;MEL;MEL;MEL 2124002A;nan;0;0;;;0;0;0;0;0;0;0;MEL2124002;nan;Zollinger, H.
Fissistigma Griff.;Fissistigma;ID;Archipel. Ind. Bangka, prope Muntok.;-2.066667;105.166667;Teijsmann, JE;;;;;National Herbarium of Victoria (MEL);2014-08-27T00:00:00;MEL;MEL;MEL 2382481A;nan;0;0;;;0;0;0;0;0;0;0;MEL2382481;nan;Teijsmann, J.E.
Unona L.f., 1782;Unona;ID;"A Sungei bulu; Provincia di Padang; Sumatra occidentale [=At Sungaibuluh; Province of Padang; West Sumatra].";-0.75;100.283333;Beccari, O;976;;9;1878;nan;nan;MEL;MEL;MEL 2382430A;nan;0;0;;;0;0;0;0;0;0;0;MEL2382430;976;Beccari, O.
Annonaceae;nan;ID;H.B. [?Hort. Bog. Possibly cultivated Bogor Botanical Gardens].;-6.6;106.783333;Zollinger, H;Ad 1068 ?;;;;National Herbarium of Victoria (MEL);2014-08-08T00:00:00;MEL;MEL;MEL 2382263A;nan;0;0;Ad;;0;0;0;0;0;0;0;MEL2382263;1068;Zollinger, H.
Uvaria L.;Uvaria;ID;Mangala, Lampongs [=Menggala, Lampung].;-5.5;104.683333;Teijsmann, JE;4276;;;;nan;nan;MEL;MEL;MEL 2383081A;nan;0;0;;;0;0;0;0;0;0;0;MEL2383081;4276;Teijsmann, J.E.
Annonaceae;nan;ID;Sul M.e Singalan in Sumatra occidentale nel Padangsche bovenlanden (alto Padang) [=on Gunung Singgalang in West Sumatra in Padangsche bovenlanden (Padang Panjang)].;-0.383333;100.316667;Beccari, O;248;;6;1878;nan;nan;MEL;MEL;MEL 2383147A;nan;0;0;;;0;0;0;0;0;0;0;MEL2383147;248;Beccari, O.
Uvaria L.;Uvaria;ID;Prope Lampujang Pr. Lampong. Ins. Sumatra, prov. Lampong [=Lampung].;-5.0;105.0;Zollinger, H;3047;20;9;1845;nan;nan;MEL;MEL;MEL 2383073A;nan;0;0;;;0;0;0;0;0;0;0;MEL2383073;3047;Zollinger, H.
Annonaceae;nan;ID;"A Sungei bulu; Provincia di Padang; Sumatra occidentale [=At Sungaibuluh; Province of Padang; West Sumatra].";-0.75;100.283333;Beccari, O;976 bis;;9;1878;nan;nan;MEL;MEL;MEL 2383131A;nan;0;0;;bis;0;0;0;0;0;0;0;MEL2383131;976;Beccari, O.
Uvaria L.;Uvaria;ID;Ngawie, Madioen [=Ngawi, Madiun].;-7.633333;111.516667;Teijsmann, JE;;;;;nan;nan;MEL;MEL;MEL 2383080A;nan;0;0;;;0;0;0;0;0;0;0;MEL2383080;nan;Teijsmann, J.E.
Uvaria L.;Uvaria;ID;Ad littus Ins. Baron [=Nusa Barong].;-8.466667;113.333333;Zollinger, H;2700;21;2;1845;National Herbarium of Victoria (MEL);2014-08-29T00:00:00;MEL;MEL;MEL 2383024A;nan;0;0;;;0;0;0;0;0;0;0;MEL2383024;2700;Zollinger, H.
Pseuduvaria Miq.;Pseuduvaria;ID;Prope Puger.;-8.366667;113.466667;Zollinger, H;2688;18;2;1845;National Herbarium of Victoria (MEL);2014-09-12T00:00:00;MEL;MEL;MEL 2121720A;nan;0;0;;;0;0;0;0;0;0;0;MEL2121720;2688;Zollinger, H.
Guatteria Ruiz & Pav.;Guatteria;ID;Pulusari. Javanica.;-6.85;107.716667;Zollinger, H;1280;11;5;1843;nan;nan;MEL;MEL;MEL 2123848A;nan;0;0;;;0;0;0;0;0;0;0;MEL2123848;1280;Zollinger, H.
Mitrephora (Blume) Hook.f. & Thomson;Mitrephora;ID;"A Sungei bulu; Provincia di Padang; Sumatra occidentale [=At Sungaibuluh; Province of Padang; West Sumatra].";-0.75;100.283333;Beccari, O;916;;9;1878;Foreign Collection Project;2014-07-31T00:00:00;MEL;MEL;MEL 2381923A;nan;0;0;;;0;0;0;0;0;0;0;MEL2381923;916;Beccari, O.
Popowia Endl.;Popowia;ID;Archipel. Ind. Bangka.;-2.25;106.0;Teijsmann, JE;;;;;nan;nan;MEL;MEL;MEL 2382323A;nan;0;0;;;0;0;0;0;0;0;0;MEL2382323;nan;Teijsmann, J.E.
Desmos Lour.;Desmos;ID;Prope Lamadjang [=near Lamajang].;-7.116667;107.55;Zollinger, H;2657;3;2;1845;National Herbarium of Victoria (MEL);2014-08-26T00:00:00;MEL;MEL;MEL 2382451A;nan;0;0;;;0;0;0;0;0;0;0;MEL2382451;2657;Zollinger, H.
Desmos Lour.;Desmos;ID;Kombang. Java.;-7.1;114.033333;Kauak;1163;;;;Jessup, L.W.;1986-04-09T00:00:00;MEL;MEL;MEL 2123906A;nan;0;0;;;0;0;0;0;0;0;0;MEL2123906;1163;Kauak
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Archipel. Ind. Bangka.;-2.266667;106.016667;Teijsmann, JE;;;;;nan;nan;MEL;MEL;MEL 2129495A;nan;0;0;;;0;0;0;0;0;0;0;MEL2129495;nan;Teijsmann, J.E.
Orophea Blume;Orophea;ID;"A Sungei bulu; Provincia di Padang; Sumatra occidentale [=At Sungaibuluh; Province of Padang; West Sumatra].";-0.75;100.283333;Beccari, O;940;;9;1878;nan;nan;MEL;MEL;MEL 2382223A;nan;0;0;;;0;0;0;0;0;0;0;MEL2382223;940;Beccari, O.
Annonaceae;nan;ID;Dumoga Bone National Park, Gunung Mogogonipa, Bolaang Mongondow Regency;0.45;123.95;Vogel, EF de;7017;6;4;1985;Eduard Ferdinand de Vogel;1985-04-06T00:00:00;UTEP;Herb;UTEP:Herb:38449;nan;0;0;;;0;0;0;0;0;0;0;UTEP38449;7017;Collector(s): Eduard Ferdinand de Vogel
Annonaceae;nan;ID;Dumoga Bone National Park, Gunung Mogogonipa, Bolaang Mongondow Regency;0.45;123.95;Vogel, EF de;6948;1;4;1985;Eduard Ferdinand de Vogel;1985-04-01T00:00:00;UTEP;Herb;UTEP:Herb:38446;nan;0;0;;;0;0;0;0;0;0;0;UTEP38446;6948;Collector(s): Eduard Ferdinand de Vogel
Annonaceae;nan;ID;Dumoga Bone National Park, Gunung Mogogonipa, Bolaang Mongondow Regency;0.45;123.95;Vogel, EF de;6998;5;4;1985;Eduard Ferdinand de Vogel;1985-04-05T00:00:00;UTEP;Herb;UTEP:Herb:38447;nan;0;0;;;0;0;0;0;0;0;0;UTEP38447;6998;Collector(s): Eduard Ferdinand de Vogel
Annonaceae;nan;ID;Gunung Ambang Nature Reserve, Danau Mooat Area, Bolaang Mongondow Regency;0.733333;124.45;Vogel, EF de;7158;14;4;1985;Eduard Ferdinand de Vogel;1985-04-14T00:00:00;UTEP;Herb;UTEP:Herb:38450;nan;0;0;;;0;0;0;0;0;0;0;UTEP38450;7158;Collector(s): Eduard Ferdinand de Vogel
Annonaceae;nan;ID;Dumoga Bone National Park, Gunung Mogogonipa, Bolaang Mongondow Regency;0.45;123.95;Vogel, EF de;7016;6;4;1985;Eduard Ferdinand de Vogel;1985-04-06T00:00:00;UTEP;Herb;UTEP:Herb:38448;nan;0;0;;;0;0;0;0;0;0;0;UTEP38448;7016;Collector(s): Eduard Ferdinand de Vogel
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;between Long Bawan and Panado;3.866667;115.7;Geesink, R;9145;20;7;1981;Robert Geesink;1981-07-20T00:00:00;UTEP;Herb;UTEP:Herb:45129;nan;0;0;;;0;0;0;0;0;0;0;UTEP45129;9145;Collector(s): Robert Geesink
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;between Long Bawan and Panado;3.866667;115.7;Geesink, R;8959;7;7;1981;Robert Geesink;1981-07-07T00:00:00;UTEP;Herb;UTEP:Herb:45128;nan;0;0;;;0;0;0;0;0;0;0;UTEP45128;8959;Collector(s): Robert Geesink
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;between Long Bawan and Panado;3.866667;115.7;Geesink, R;9110;19;7;1981;Robert Geesink;1981-07-19T00:00:00;UTEP;Herb;UTEP:Herb:45130;nan;0;0;;;0;0;0;0;0;0;0;UTEP45130;9110;Collector(s): Robert Geesink
Polyalthia Blume;Polyalthia;ID;N shore of Lake Matano, E of Nuha;-2.333333;121.433333;Vogel, EF de;6061;2;7;1979;Eduard Ferdinand de Vogel;1979-07-02T00:00:00;UTEP;Herb;UTEP:Herb:38442;nan;0;0;;;0;0;0;0;0;0;0;UTEP38442;6061;Collector(s): Eduard Ferdinand de Vogel
Orophea celebica (Blume) Miq.;Orophea;ID;Dumoga Bone National Park, Toraut Dam, Bolaang Mongondow Regency;0.566667;123.9;Vogel, EF de;6609;18;3;1985;Eduard Ferdinand de Vogel;1985-03-18T00:00:00;UTEP;Herb;UTEP:Herb:38441;celebica;0;0;;;0;0;0;0;0;0;0;UTEP38441;6609;Collector(s): Eduard Ferdinand de Vogel
Cyathocalyx Champ. ex Hook.f. & Thomson;Cyathocalyx;ID;N shore of Lake Matano, Bonemaitu;-2.333333;121.45;Vogel, EF de;6248;14;7;1979;Eduard Ferdinand de Vogel;1979-07-14T00:00:00;UTEP;Herb;UTEP:Herb:38439;nan;0;0;;;0;0;0;0;0;0;0;UTEP38439;6248;Collector(s): Eduard Ferdinand de Vogel
Polyalthia Blume;Polyalthia;ID;Dumoga Bone National Park, Toraut Dam, Bolaang Mongondow Regency;0.566667;123.9;Vogel, EF de;6905;27;3;1985;Eduard Ferdinand de Vogel;1985-03-27T00:00:00;UTEP;Herb;UTEP:Herb:38443;nan;0;0;;;0;0;0;0;0;0;0;UTEP38443;6905;Collector(s): Eduard Ferdinand de Vogel
Goniothalamus woodii Merr. ex Mat Salleh;Goniothalamus;ID;Dumoga Bone National Park, Gunung Mogogonipa, Bolaang Mongondow Regency;0.45;123.95;Vogel, EF de;7010;5;4;1985;Eduard Ferdinand de Vogel;1985-04-05T00:00:00;UTEP;Herb;UTEP:Herb:38445;woodii;0;0;;;0;0;0;0;0;0;0;UTEP38445;7010;Collector(s): Eduard Ferdinand de Vogel
Pseuduvaria Miq.;Pseuduvaria;ID;Dumoga Bone National Park, Toraut Dam, Bolaang Mongondow Regency;0.566667;123.9;Vogel, EF de;6639;19;3;1985;Eduard Ferdinand de Vogel;1985-03-19T00:00:00;UTEP;Herb;UTEP:Herb:38444;nan;0;0;;;0;0;0;0;0;0;0;UTEP38444;6639;Collector(s): Eduard Ferdinand de Vogel
Mitrephora ferruginea Boerl. ex Koord.;Mitrephora;ID;Dumoga Bone National Park, Toraut Dam, Bolaang Mongondow Regency;0.566667;123.9;Vogel, EF de;6512;14;3;1985;Eduard Ferdinand de Vogel;1985-03-14T00:00:00;UTEP;Herb;UTEP:Herb:38440;ferruginea;0;0;;;0;0;0;0;0;0;0;UTEP38440;6512;Collector(s): Eduard Ferdinand de Vogel
Artabotrys gracilis King;Artabotrys;ID;Sintang. Bukit Baka National Park. River bank at edge of camp.;-0.62;112.25;Church, AC ;483;1;11;1993;nan;nan;NY;NY;02059364;gracilis;0;0;;;0;0;0;0;0;0;0;NY02059364;483;A. C. Church
Artabotrys R.Br.;Artabotrys;ID;Borneo [Island]: Mukit Raya, KTC Sumbang Sah, Km 96, Katingan River;-1.25;113.17;Nooteboom, HP ;Wiriadnata No.3547;4;2;1983;nan;nan;NY;NY;02059446;nan;0;0;Wiriadnata;;0;0;0;0;0;0;0;NY02059446;3547;H. P. Nooteboom
Friesodielsia Steenis;Friesodielsia;ID;Gunung Palung National Park, Cabang Panti Research Site, Trail SC10.25w3;-1.22;110.1;Laman, TG ;TL1223;13;10;1997;nan;nan;NY;NY;3736449;nan;0;0;TL;;0;0;0;0;0;0;0;NY3736449;1223;T. G. Laman
Artabotrys suaveolens (Blume) Blume;Artabotrys;ID;"Headwaters of S. Kahayan: 5 km S of Tumbang Sian logging camp; Sikatan Wana Raya logging concession";-0.58;113.42;Burley, JS ;842;1;5;1988;nan;nan;NY;NY;02059417;suaveolens;0;0;;;0;0;0;0;0;0;0;NY02059417;842;J. S. Burley
Annonaceae;nan;ID;Tujuh Belas, Raya Pasa Nature Reserve, sideslopes of Gunung Poteng;0.82;109.07;Peters, CM ;1012;20;6;1990;nan;nan;NY;NY;89965;nan;0;0;;;0;0;0;0;0;0;0;NY89965;1012;C. M. Peters
Polyalthia Blume;Polyalthia;ID;District Kolaka, Subdistrict Uluiwoi, village Sanggona, near Hutumolae, base of Gunong Pondunaa in Mount Watu Wila;-3.77414;121.654;Wen, J ;10192;12;5;2008;nan;nan;US;US;US 3592030;nan;0;0;;;0;0;0;0;0;0;0;US3592030;10192;J. Wen & A. Kartonegoro
Popowia Endl.;Popowia;ID;District Kolaka, subdistrict Uluiwoi, village Sanggona, Gunong Kumapodahu.;-3.77172;121.649;Wen, J ;10245;14;5;2008;nan;nan;US;US;US 3592025;nan;0;0;;;0;0;0;0;0;0;0;US3592025;10245;J. Wen & A. Kartonegoro
Goniothalamus majestatis Kessler;Goniothalamus;ID;Luwuk area;-1.15;122.52;Coode, M;;;;;nan;nan;K;Herbarium;K000607825;majestatis;0;0;;;0;0;0;0;0;0;0;K000607825;nan;Coode, M.
Goniothalamus majestatis Kessler;Goniothalamus;ID;Luwuk area;-1.15;122.52;Coode, M;;;;;nan;nan;K;Herbarium;K000607824;majestatis;0;0;;;0;0;0;0;0;0;0;K000607824;nan;Coode, M.
Marsypopetalum pallidum (Blume) Backer;Marsypopetalum;ID;nan;-7.669794;110.5311;Zollinger, H;710;;;;Jacek Wajer;nan;NHMUK;BOT;BM001191938;pallidum;0;0;;;0;0;0;0;0;0;0;BM001191938;710;Heinrich Zollinger
Miliusa Lesch. ex A.DC.;Miliusa;ID;nan;-0.6033;101.9111;Forbes, HO;1731;;;;Tanawat Chaowasku;nan;NHMUK;BOT;BM000099291;nan;0;0;;;0;0;0;0;0;0;0;BM000099291;1731;Henry Ogg Forbes
Saccopetalum horsfieldii Benn.;Miliusa;ID;SW peninsula. NE of Makassar within 54-60 km on the road. Ca. 05º01'S, 119º35'E.;-5.01666;119.58333;Meijer, W;Meijer 10755;4;7;1976;nan;nan;MO;MO;753812;horsfieldii;0;0;Meijer;;0;0;0;0;0;0;0;MO753812;10755;Willem Meijer
Orophea Blume;Orophea;ID;SW peninsula. NE of Makassar within 54-60 km on the road. Ca. 05º01'S, 119º35'E.;-5.01666;119.58333;Meijer, W;Meijer 10782;4;7;1976;nan;nan;MO;MO;753723;nan;0;0;Meijer;;0;0;0;0;0;0;0;MO753723;10782;Willem Meijer
Artabotrys suaveolens (Blume) Blume;Artabotrys;ID;Central Halmahera. Weda Bay. Bukit Limber KM 7.;0.504194;128.01075;Rachman, IA ;Rachman 1055;13;9;2015;"I. Rachman (BO);";2016-01-01T00:00:00;MO;MO;100888871;suaveolens;0;0;Rachman;;0;0;0;0;0;0;0;MO100888871;1055;"Ismail A. Rachman;Tjut Bangun;Bilal Sau"
Polyalthia Blume;Polyalthia;ID;Central Halmahera. Weda Bay. ORR.;0.4788;127.928422;Rachman, IA ;Rachman 1044;12;9;2015;"I. Rachman (BO);";2016-01-01T00:00:00;MO;MO;100888860;nan;0;0;Rachman;;0;0;0;0;0;0;0;MO100888860;1044;"Ismail A. Rachman;Tjut Bangun;Bilal Sau"
Xylopia L.;Xylopia;ID;East Halmahera. Weda Bay. Kao Rahai. Camp 5.;0.677361;128.010694;Haris, I;Haris 109;7;1;2014;S. Arias (L);2015-01-01T00:00:00;MO;MO;100676637;nan;0;0;Haris;;0;0;0;0;0;0;0;MO100676637;109;"Idris Haris;Roji Mahroji;Darius Loha;Ahmad Yani"
Xylopia L.;Xylopia;ID;East Halmahera. Kao Rahai. Camp Central 7. Weda Bay.;0.691194;128.001917;Mahroji, R;Mahroji 388;17;11;2013;S. Arias (L);2015-01-01T00:00:00;MO;MO;100655543;nan;0;0;Mahroji;;0;0;0;0;0;0;0;MO100655543;388;"Roji Mahroji;Idris Haris;Darius Loha"
Uvaria rufa (Dunal) Blume;Uvaria;ID;Central Halmahera. North Jira. Weda Bay.;0.652222;127.94425;Mahroji, R;Mahroji 374;8;11;2013;Ismail Rachman (BO);2014-01-01T00:00:00;MO;MO;100655529;rufa;0;0;Mahroji;;0;0;0;0;0;0;0;MO100655529;374;"Roji Mahroji;Samsul Lasut"
Uvaria L.;Uvaria;ID;Central Halmahera. Bukit Limber. Weda Bay.;0.49825;128.020306;Bangun, T;Bangun 961;26;10;2013;Ismail Rachman (BO);2014-01-01T00:00:00;MO;MO;100645213;nan;0;0;Bangun;;0;0;0;0;0;0;0;MO100645213;961;"Tjut Bangun;Bahar Fabanyo;Samsul Lasut"
