recorded_by;colnum_full;det_by;det_date;col_date;region;locality;barcode;country;genus;specific_epithet;scientific_name;specificEpithet;species_author;collector_id;prefix;sufix;col_day;col_month;col_year;det_day;det_month;det_year;country_id;continent;coordinate_id;ddlong;ddlat;institute;herbarium_code;colnum;orig_bc;orig_recby;orig_detby;coll_surname;huh_name;geo_col;wiki_url
Stocks;;Kessler, P;01/11/2003 - 30/11/2003;<NA>;;Ind. Or. Malabar, Concan etc;P01753455;Inde;Desmos;sp.;0;0;0;0;<NA>;<NA>;;;;1;11;2003;0;0;0;;;0;0;nan;P01753455;Stocks;Kessler, P.;Stocks;Stocks;<NA>;<NA>
Stocks;;nan;01/01/1987 - 31/12/1987;<NA>;;Ind. or.. Malabar , Concan. Regio. trop.;P01753480;Inde;Meiogyne;pannosa;0;0;0;0;<NA>;<NA>;;;;1;1;1987;0;0;0;;;0;0;nan;P01753480;Stocks;van Setten, A.K.;Stocks;Stocks;<NA>;<NA>
Stocks;;Kessler, P;10/01/1986 - 10/01/1986;<NA>;;Ind. Or. Malabar, Concan, &. Regio. trop.;P00734879;Inde;Orophea;zeylanica;0;0;0;0;<NA>;<NA>;;;;10;1;1986;0;0;0;;;0;0;nan;P00734879;Stocks;Kessler, P.;Stocks;Stocks;<NA>;<NA>
Tada, BA;;Ashton, PS;<NA>;01/02/1963 - 28/02/1963;Sarawak;Semengoh arboretum, Kuching. c. 15 m. alt.;P01983831;Malaisie;Polyalthia;sumatrana;0;0;0;0;<NA>;<NA>;1;2;1963;;;;0;0;0;110.3145;1.4018;0;0;nan;P01983831;Tada, B.A.;Ashton, P.S.;Tada;Tada, Brain Anak;Malaysia;0
Talmy;;Meade, C;01/01/2000 - 31/12/2000;01/01/1868 - 31/12/1868;;Cochinchine;P00248258;Viet Nam;Uvaria;micrantha;0;0;0;0;<NA>;<NA>;1;1;1868;1;1;2000;0;0;0;;;0;0;nan;P00248258;Talmy;Meade, C.;Talmy;Talmy;Senegal, Vietnam;0
Talmy;;Meade, C;17/05/1999 - 17/05/1999;01/01/1868 - 31/12/1868;;Cochinchine.;P00248278;Viet Nam;Uvaria;microcarpa;0;0;0;0;<NA>;<NA>;1;1;1868;17;5;1999;0;0;0;;;0;0;nan;P00248278;Talmy;Meade, C.;Talmy;Talmy;Senegal, Vietnam;0
Talmy;;nan;<NA>;01/06/1868 - 30/06/1868;Hồ Chí Minh;Plaine des Tombeaux, Saïgon, Cochinchine. Indo-Chine;P00248390;Viet Nam;Uvaria;rufa;0;0;0;0;<NA>;<NA>;1;6;1868;;;;0;0;0;106.7017555;10.7758439;0;0;nan;P00248390;Talmy;<NA>;Talmy;Talmy;Senegal, Vietnam;0
Talmy;;nan;<NA>;01/06/1868 - 30/06/1868;Hồ Chí Minh;Plaine des Tombeaux, près Saïgon. Indo-Chine;P00248391;Viet Nam;Uvaria;rufa;0;0;0;0;<NA>;<NA>;1;6;1868;;;;0;0;0;106.7017555;10.7758439;0;0;nan;P00248391;Talmy;<NA>;Talmy;Talmy;Senegal, Vietnam;0
Talmy;;nan;<NA>;01/01/1868 - 31/12/1868;;Cochinchine.;P01986182;Viet Nam;Goniothalamus;saigonensis;0;0;0;0;<NA>;<NA>;1;1;1868;;;;0;0;0;;;0;0;nan;P01986182;Talmy;<NA>;Talmy;Talmy;Senegal, Vietnam;0
Talmy;;nan;<NA>;01/01/1868 - 31/12/1868;;Cochinchine;P01986183;Viet Nam;Goniothalamus;saigonensis;0;0;0;0;<NA>;<NA>;1;1;1868;;;;0;0;0;;;0;0;nan;P01986183;Talmy;<NA>;Talmy;Talmy;Senegal, Vietnam;0
Talmy;;nan;<NA>;01/06/1867 - 30/06/1867;;Cultivé en Cochinchine;P01983501;Viet Nam;Annona;squamosa;0;0;0;0;<NA>;<NA>;1;6;1867;;;;0;0;0;;;0;0;nan;P01983501;Talmy;<NA>;Talmy;Talmy;Senegal, Vietnam;0
Teijsmann;;nan;<NA>;<NA>;;Java;P00260040;Indonésie;Uvaria;grandiflora;0;0;0;0;<NA>;<NA>;;;;;;;0;0;0;;;0;0;nan;P00260040;Teijsmann;<NA>;Teijsmann;Teijsmann, Johannes Elias;Indonesia, Malaysia, Papua New Guinea;0
Teijsmann;;Kessler, P;12/01/1986 - 12/01/1986;<NA>;;Java;P01987495;Indonésie;Orophea;enneandra;0;0;0;0;<NA>;<NA>;;;;12;1;1986;0;0;0;;;0;0;nan;P01987495;Teijsmann;Kessler, P.;Teijsmann;Teijsmann, Johannes Elias;Indonesia, Malaysia, Papua New Guinea;0
Teijsmann;;nan;<NA>;<NA>;Jakarta;Batavia;P01983914;Indonésie;Polyalthia;longifolia;0;0;0;0;<NA>;<NA>;;;;;;;0;0;0;106.827183;-6.1753942;0;0;nan;P01983914;Teijsmann;<NA>;Teijsmann;Teijsmann, Johannes Elias;Indonesia, Malaysia, Papua New Guinea;0
Teijsmann;;Kessler, P;01/05/2004 - 31/05/2004;<NA>;;Java;P00404577;Indonésie;Marsypopetalum;sp.;0;0;0;0;<NA>;<NA>;;;;1;5;2004;0;0;0;;;0;0;nan;P00404577;Teijsmann;Kessler, P.;Teijsmann;Teijsmann, Johannes Elias;Indonesia, Malaysia, Papua New Guinea;0
Thomson, G;;nan;<NA>;<NA>;Tamil Nadu;Ind. Or. Madras (Cult). Regio. tropica;P01988665;Inde;Polyalthia;longifolia;0;0;0;0;<NA>;<NA>;;;;;;;0;0;0;80.270186;13.0836939;0;0;nan;P01988665;Thomson, G.;<NA>;Thomson;Thomson, G;<NA>;<NA>
Thomson, G;;nan;<NA>;<NA>;Tamil Nadu;Ind. Or. Madras. Regio. tropica.;P01988715;Inde;Polyalthia;suberosa;0;0;0;0;<NA>;<NA>;;;;;;;0;0;0;80.270186;13.0836939;0;0;nan;P01988715;Thomson, G.;<NA>;Thomson;Thomson, G;<NA>;<NA>
Thomson, G;;nan;<NA>;<NA>;Tamil Nadu;Ind. Or. Madras. Regio. trop. alt. 0;P01983520;Inde;Annona;squamosa;0;0;0;0;<NA>;<NA>;;;;;;;0;0;0;80.270186;13.0836939;0;0;nan;P01983520;Thomson, G.;<NA>;Thomson;Thomson, G;<NA>;<NA>
Thorel;;Weerasooriya, AD;01/03/2001 - 31/03/2001;01/01/1866 - 31/12/1868;Kampong Speu;Oudong, Cambodge. Expédition du Mé-Kong.;P00133874;Cambodge;Mitrephora;tomentosa;0;0;0;0;<NA>;<NA>;1;1;1866;1;3;2001;0;0;0;104.7400419;11.8210927;0;0;nan;P00133874;Thorel;Weerasooriya, A.D.;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;Meade, C;17/05/1999 - 17/05/1999;01/01/1862 - 31/12/1866;Tây Ninh;Caï-cung, prov. Tay-ninh. Cochinchine;P00248279;Viet Nam;Uvaria;microcarpa;0;0;0;0;<NA>;<NA>;1;1;1862;17;5;1999;0;0;0;106.471;11.598;0;0;nan;P00248279;Thorel;Meade, C.;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Vientiane Prefecture;Vien-than, Laos. Expédition du Mé-Kong;P00160867;Laos, République démocratique populaire;Miliusa;fusca;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;102.6134;17.9641;0;0;nan;P00160867;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;Kessler, P;04/09/1985 - 04/09/1985;01/01/1866 - 31/12/1868;;de Paklai à Luang Prabang. Expédition du Mé-Kong.;P00160897;Laos, République démocratique populaire;Miliusa;thorelii;0;0;0;0;<NA>;<NA>;1;1;1866;4;9;1985;0;0;0;101.822;19.19;0;0;nan;P00160897;Thorel;Kessler, P.;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Stung Treng;Stung Streng. Expédition du Mé-Kong.;P00248392;Cambodge;Uvaria;rufa;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;105.9686727;13.5271207;0;0;nan;P00248392;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Stung Treng;Stung-Streng. Expédition du Mé-Kong.;P00248393;Cambodge;Uvaria;rufa;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;105.9686727;13.5271207;0;0;nan;P00248393;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Stung Treng;de Stung Streng à Kong. Expédition du Mé-Kong.;P00248394;Cambodge;Uvaria;rufa;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;105.969;13.782;0;0;nan;P00248394;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;Meade, C;01/07/2000 - 31/07/2000;01/01/1866 - 31/12/1868;Siem Reap;Ang cor, Cambodge. Expédition du Mè-Kong.;P00262230;Cambodge;Uvaria;dac;0;0;0;0;<NA>;<NA>;1;1;1866;1;7;2000;0;0;0;103.8666;13.4125;0;0;nan;P00262230;Thorel;Meade, C.;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;Meade, C;01/10/1999 - 31/10/1999;01/01/1866 - 31/12/1868;Siem Reap;Cambodge. Ang-cor. Expédition du Mé-Kong.;P00262231;Cambodge;Uvaria;dac;0;0;0;0;<NA>;<NA>;1;1;1866;1;10;1999;0;0;0;103.8666;13.4125;0;0;nan;P00262231;Thorel;Meade, C.;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;Meade, C;01/10/1999 - 31/10/1999;01/01/1866 - 31/12/1868;Siem Reap;Ang-cor. Expédition du Mé-Kong.;P00262232;Cambodge;Uvaria;dac;0;0;0;0;<NA>;<NA>;1;1;1866;1;10;1999;0;0;0;103.8666;13.4125;0;0;nan;P00262232;Thorel;Meade, C.;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;Meade, C;01/10/1999 - 31/10/1999;01/06/1866 - 30/06/1868;Siem Reap;Ang-Cor. Expédition du Mé-Kong.;P00262233;Cambodge;Uvaria;dac;0;0;0;0;<NA>;<NA>;1;6;1866;1;10;1999;0;0;0;103.8666;13.4125;0;0;nan;P00262233;Thorel;Meade, C.;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;Meade, C;01/01/2000 - 31/12/2000;01/01/1866 - 31/12/1868;Siem Reap;Angcor. Expédition du Mé-Kong.;P00252382;Cambodge;Rauwenhoffia;siamensis;0;0;0;0;<NA>;<NA>;1;1;1866;1;1;2000;0;0;0;103.8666;13.4125;0;0;nan;P00252382;Thorel;Meade, C.;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;Meade, C;01/01/2000 - 31/12/2000;01/01/1866 - 31/12/1868;Kandal;Compon Luang. Expédition du Mé-Kong.;P00252386;Cambodge;Rauwenhoffia;siamensis;0;0;0;0;<NA>;<NA>;1;1;1866;1;1;2000;0;0;0;104.798;11.83;0;0;nan;P00252386;Thorel;Meade, C.;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Champasak;Expédition du Mé-kong. Kong;P01988624;Laos, République démocratique populaire;Polyalthia;modesta;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;105.824;14.15;0;0;nan;P01988624;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Kampong Thom;Oudong, Cambodge. Expédition du Mè-Kong.;P02133062;Cambodge;Mitrephora;thorelii;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;104.7436;11.8225;0;0;nan;P02133062;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Siem Reap;Ang-cor, Cambodge. Expédition du Mè-Kong.;P02133063;Cambodge;Mitrephora;thorelii;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;103.8666;13.4125;0;0;nan;P02133063;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1862 - 31/12/1866;;Cochinchine;P06839264;Viet Nam;Goniothalamus;saigonensis;0;0;0;0;<NA>;<NA>;1;1;1862;;;;0;0;0;;;0;0;nan;P06839264;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Stung Treng;Stung Treng Laos;P06839283;Cambodge;Polyalthia;evecta;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;106.25;13.75;0;0;nan;P06839283;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Champasak;Ile de Khôn, Laos. Expédition du Mé-Kong.;P01989049;Laos, République démocratique populaire;Polyalthia;debilis;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;105.824;14.15;0;0;nan;P01989049;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Champasak;Ile de Khôn. Expédition du Mé-Kong.;P01989050;Laos, République démocratique populaire;Polyalthia;debilis;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;105.824;14.15;0;0;nan;P01989050;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Savannakhét;Ile de Khôn. Expédition du Mé-Kong.;P01989051;Laos, République démocratique populaire;Polyalthia;debilis;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;105.823;14.15;0;0;nan;P01989051;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Vientiane Prefecture;Vien-Tian, Laos;P01987666;Laos, République démocratique populaire;Orophea;polycarpa;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;102.6133707;17.9640988;0;0;nan;P01987666;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;Kessler, P;07/02/1986 - 07/02/1986;01/01/1866 - 31/12/1868;Stung Treng;Stung Streng. Expédition du Mé-Kong.;P01987683;Cambodge;Orophea;polycarpa;0;0;0;0;<NA>;<NA>;1;1;1866;7;2;1986;0;0;0;105.9686727;13.5271207;0;0;nan;P01987683;Thorel;Kessler, P.;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;Kessler, P;07/02/1986 - 07/02/1986;01/01/1866 - 31/12/1868;Stung Treng;de Stung Streng à Kong. Expédition du Mé-Kong.;P01987684;Cambodge;Orophea;polycarpa;0;0;0;0;<NA>;<NA>;1;1;1866;7;2;1986;0;0;0;105.969;13.782;0;0;nan;P01987684;Thorel;Kessler, P.;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1862 - 31/12/1866;;Cochinchine;P02082333;Viet Nam;<NA>;indet.;0;0;0;0;<NA>;<NA>;1;1;1862;;;;0;0;0;;;0;0;nan;P02082333;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;Kessler, P;13/01/1986 - 13/01/1986;01/01/1866 - 31/12/1868;Louangphabang;Laos. Luang-Prabang. Expédition du Mé-Kong.;P01967158;Laos, République démocratique populaire;Orophea;hirsuta;0;0;0;0;<NA>;<NA>;1;1;1866;13;1;1986;0;0;0;102.138;19.884;0;0;nan;P01967158;Thorel;Kessler, P.;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;Kessler, P;14/03/1984 - 14/03/1984;01/01/1866 - 31/12/1868;Sainyabuli;Saniabury, Laos. Expédition du Mé-Kong.;P01967163;Laos, République démocratique populaire;Orophea;hainanensis;0;0;0;0;<NA>;<NA>;1;1;1866;14;3;1984;0;0;0;101.7059229;19.2653107;0;0;nan;P01967163;Thorel;Kessler, P.;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;Kessler, P;01/11/2003 - 30/11/2003;01/01/1866 - 31/12/1868;Champasak;Ile de Khon. Expédition du Mé-Kong.;P00520754;Laos, République démocratique populaire;Rauwenhoffia;siamensis;0;0;0;0;<NA>;<NA>;1;1;1866;1;11;2003;0;0;0;105.824;14.15;0;0;nan;P00520754;Thorel;Kessler, P.;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;Kessler, P;01/11/2003 - 30/11/2003;01/01/1866 - 31/12/1868;Champasak;Ile de Khôn, Laos. Expédition du Mé-Kong.;P00520755;Laos, République démocratique populaire;Rauwenhoffia;siamensis;0;0;0;0;<NA>;<NA>;1;1;1866;1;11;2003;0;0;0;105.824;14.15;0;0;nan;P00520755;Thorel;Kessler, P.;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;Chaowasku, T;14/10/2005 - 14/10/2005;01/01/1866 - 31/12/1868;Stung Treng;Cambodge, Stung Treng. Expédition du Mé-Kong;P00520756;Cambodge;Rauwenhoffia;sp.;0;0;0;0;<NA>;<NA>;1;1;1866;14;10;2005;0;0;0;105.9686727;13.5271207;0;0;nan;P00520756;Thorel;Chaowasku, T.;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;Kessler, P;01/11/2003 - 30/11/2003;01/01/1866 - 31/12/1868;Stung Treng;Stung Streng. Expédition du Mékong.;P00520757;Cambodge;Rauwenhoffia;siamensis;0;0;0;0;<NA>;<NA>;1;1;1866;1;11;2003;0;0;0;105.9686727;13.5271207;0;0;nan;P00520757;Thorel;Kessler, P.;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;Kessler, P;01/11/2003 - 30/11/2003;01/01/1866 - 31/12/1868;Stung Treng;Stung Streng. Expédition du Mé-Kong.;P00520758;Cambodge;Rauwenhoffia;siamensis;0;0;0;0;<NA>;<NA>;1;1;1866;1;11;2003;0;0;0;105.9686727;13.5271207;0;0;nan;P00520758;Thorel;Kessler, P.;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1862 - 31/12/1866;Hậu Giang;Phuoc-than, Cochinchine;P02007294;Viet Nam;Desmos;dinnensis;0;0;0;0;<NA>;<NA>;1;1;1862;;;;0;0;0;105.7946;9.9245;0;0;nan;P02007294;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;Kessler, P;01/06/2004 - 30/06/2004;01/01/1862 - 31/12/1866;;Cochinchine;P01952437;Viet Nam;Goniothalamus;gabriacianus;0;0;0;0;<NA>;<NA>;1;1;1862;1;6;2004;0;0;0;;;0;0;nan;P01952437;Thorel;Kessler, P.;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;Kessler, P;01/06/2004 - 30/06/2004;01/01/1862 - 31/12/1866;;Cochinchine;P01952438;Viet Nam;Goniothalamus;gabriacianus;0;0;0;0;<NA>;<NA>;1;1;1862;1;6;2004;0;0;0;;;0;0;nan;P01952438;Thorel;Kessler, P.;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;Kessler, P;01/06/2004 - 30/06/2004;01/01/1862 - 31/12/1866;;Cochinchine.;P01952439;Viet Nam;Goniothalamus;gabriacianus;0;0;0;0;<NA>;<NA>;1;1;1862;1;6;2004;0;0;0;;;0;0;nan;P01952439;Thorel;Kessler, P.;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;Kessler, P;01/06/2004 - 30/06/2004;01/01/1862 - 31/12/1866;;Cochinchine;P01952441;Viet Nam;Goniothalamus;gabriacianus;0;0;0;0;<NA>;<NA>;1;1;1862;1;6;2004;0;0;0;;;0;0;nan;P01952441;Thorel;Kessler, P.;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Khammouan;Lakhon. Expédition du Mé-Kong.;P01967628;Laos, République démocratique populaire;Miliusa;velutina;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;104.807;17.35;0;0;nan;P01967628;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Khammouan;Lakhôn, Laos. Expédition du Mè-Kong.;P01967629;Laos, République démocratique populaire;Miliusa;velutina;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;104.807;17.35;0;0;nan;P01967629;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1862 - 31/12/1866;Hồ Chí Minh;Cochinchine. Phuoc-Than;P01967656;Viet Nam;Miliusa;velutina;0;0;0;0;<NA>;<NA>;1;1;1862;;;;0;0;0;106.431;11.007;0;0;nan;P01967656;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Louangphabang;Luang-Prabang. Expédition du Mé-Kong.;P01983187;Laos, République démocratique populaire;Polyalthia;cerasoides;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;102.135898;19.8887438;0;0;nan;P01983187;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Nong Khai(หนองคาย);Nong-Khay, Thailand. Expédition du Mé-Kong;P01985914;Thaïlande;Artabotrys;intermedius;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;102.7490052;17.8812453;0;0;nan;P01985914;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Siem Reap;Cambodge, Ang cor. Expédition du Mé-Kong.;P01985915;Cambodge;Artabotrys;intermedius;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;103.8666;13.4125;0;0;nan;P01985915;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Siem Reap;Cambodge, Ang cor. Expédition du Mé-Kong.;P01985916;Cambodge;Artabotrys;intermedius;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;103.8666;13.4125;0;0;nan;P01985916;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Khammouan;Lakhôn, Laos. Expédition du Mé-Kong.;P01985917;Laos, République démocratique populaire;Artabotrys;intermedius;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;104.807;17.35;0;0;nan;P01985917;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Khammouan;Lakhon, Laos. Expédition du Mé-Kong;P01985918;Laos, République démocratique populaire;Artabotrys;intermedius;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;104.807;17.35;0;0;nan;P01985918;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Stung Treng;Stung Streng. Expédition du Mé-Kong.;P01964139;Cambodge;Uvaria;sp.;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;105.9686727;13.5271207;0;0;nan;P01964139;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1862 - 31/12/1866;Bình Dương;Cochinchine. Thu-dau-moth;P01981757;Viet Nam;Friesodielsia;fornicata;0;0;0;0;<NA>;<NA>;1;1;1862;;;;0;0;0;106.652;10.98;0;0;nan;P01981757;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1862 - 31/12/1866;Tây Ninh;Caï-cung, prov. Tay-Ninh. Cochinchine.;P01981758;Viet Nam;Friesodielsia;fornicata;0;0;0;0;<NA>;<NA>;1;1;1862;;;;0;0;0;106.471;11.598;0;0;nan;P01981758;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Champasak;Bassac, Laos. Expédition du Mé-Kong.;P01981759;Laos, République démocratique populaire;Friesodielsia;fornicata;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;105.8765804;14.8872885;0;0;nan;P01981759;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1862 - 31/12/1866;Tây Ninh;Caï-cong. Tay-ninh. Cochinchine.;P01981760;Viet Nam;Friesodielsia;fornicata;0;0;0;0;<NA>;<NA>;1;1;1862;;;;0;0;0;106.383;11.033;0;0;nan;P01981760;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Salavan;Pennangs. Se-don. Expédition du Mé-Kong;P00732388;Laos, République démocratique populaire;Goniothalamus;tamirensis;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;106.234;15.773;0;0;nan;P00732388;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Stung Treng;Stung Streng. Expédition du Mé-Kong.;P00732389;Cambodge;Goniothalamus;tamirensis;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;105.9686727;13.5271207;0;0;nan;P00732389;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Stung Treng;Stung Streng. Expédition du Mé-Kong.;P00732390;Cambodge;Goniothalamus;tamirensis;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;105.9686727;13.5271207;0;0;nan;P00732390;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Khammouan;Lakhôn, Laos. Expédition du Mé-Kong.;P01983557;Laos, République démocratique populaire;Miliusa;fusca;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;104.807;17.35;0;0;nan;P01983557;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Nong Khai(หนองคาย);Pissay. Expédition du Mé-Kong.;P01983558;Thaïlande;Miliusa;fusca;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;103.077;18.021;0;0;nan;P01983558;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Stung Treng;Stung Streng. Expédition du Mé-Kong.;P02006278;Cambodge;Dasymaschalon;macrocalyx;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;105.9686727;13.5271207;0;0;nan;P02006278;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;nan;<NA>;01/01/1866 - 31/12/1868;Siem Reap;Ang cor. Expédition du Mè-Kong.;P02006284;Cambodge;Dasymaschalon;macrocalyx;0;0;0;0;<NA>;<NA>;1;1;1866;;;;0;0;0;103.8666;13.4125;0;0;nan;P02006284;Thorel;<NA>;Thorel;Thorel, Clovis;Vietnam;0
Thorel;;Wang, J;01/09/2009 - 30/09/2009;01/01/1866 - 31/12/1868;Stung Treng;Stung Streng. Expédition de Mé-Kong.;P00451243;Cambodge;Dasymaschalon;macrocalyx;0;0;0;0;<NA>;<NA>;1;1;1866;1;9;2009;0;0;0;105.9686727;13.5271207;0;0;nan;P00451243;Thorel;Wang, J.;Thorel;Thorel, Clovis;Vietnam;0
Tixier, P;;Kessler, P;04/09/1985 - 04/09/1985;30/12/1960 - 30/12/1960;Lâm Đồng;Sud-Vietnam : Blao;P00234122;Viet Nam;Desmos;sp.;0;0;0;0;<NA>;<NA>;30;12;1960;4;9;1985;0;0;0;107.8077;11.548;0;0;nan;P00234122;Tixier, P.;Kessler, P.;Tixier;Tixier, Pierre Paul Marie;France, Malaysia, Thailand;0
