scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby;coll_surname;huh_name;geo_col;wiki_url;genus_old;specific_epithet_old
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;ID;Ketambe, valley of Lau Alas, near tributary of Lau Ketambe, c. 35km NW of Kutatjane.;3.6831;97.6486;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  13475 ";3;7;1972;Heusden, ECH van;<NA>;<NA>;Botany;L.1770145;0;0;0;Wilde;;0;;;;0;0;0;L1770145;13475;macrophylla;"Wilde WJJO de; Wilde-Duyfjes BEE de";Heusden ECH van;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Trivalvaria;macrophylla
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;ID;Ketambe, valley of Lau Alas, near tributary of Lau Ketambe, c. 35km NW of Kutatjane.;3.6831;97.6486;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  13475 ";3;7;1972;Heusden, ECH van;<NA>;<NA>;Botany;L.1770144;0;0;0;Wilde;;0;;;;0;0;0;L1770144;13475;macrophylla;"Wilde WJJO de; Wilde-Duyfjes BEE de";Heusden ECH van;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Trivalvaria;macrophylla
Polyalthia Blume;Polyalthia;ID;Gunung Leuser Nature Reserve, Atjeh, North Sumatra.;3.748056;97.158056;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  13574 ";9;7;1972;Setten, AK van;<NA>;<NA>;Botany;L.1763443;0;0;0;Wilde;;0;;;;0;0;0;L1763443;13574;;"Wilde WJJO de; Wilde-Duyfjes BEE de";Setten AK van;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Polyalthia;
Polyalthia Blume;Polyalthia;ID;Gunung Leuser Nature Reserve, Atjeh, North Sumatra.;3.748056;97.158056;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  13574 ";9;7;1972;Setten, AK van;<NA>;<NA>;Botany;L.1763442;0;0;0;Wilde;;0;;;;0;0;0;L1763442;13574;;"Wilde WJJO de; Wilde-Duyfjes BEE de";Setten AK van;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Polyalthia;
Polyalthia Blume;Polyalthia;ID;Gunung Leuser NR, Atjeh, N Sumatra, G. Ketambe and vicinity, 8-15km SW from the mouth of Lau Ketambe, c. 40km NW of Kutatjane;3.5666670000000003;97.766667;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  13688 ";17;7;1972;nan;<NA>;<NA>;Botany;L.1763557;0;0;0;Wilde;;0;;;;0;0;0;L1763557;13688;;"Wilde WJJO de; Wilde-Duyfjes BEE de";<NA>;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Polyalthia;
Polyalthia Blume;Polyalthia;ID;Gunung Leuser NR, Atjeh, N Sumatra, G. Ketambe and vicinity, 8-15km SW from the mouth of Lau Ketambe, c. 40km NW of Kutatjane;3.5666670000000003;97.766667;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  13688 ";17;7;1972;nan;<NA>;<NA>;Botany;L.1763558;0;0;0;Wilde;;0;;;;0;0;0;L1763558;13688;;"Wilde WJJO de; Wilde-Duyfjes BEE de";<NA>;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Polyalthia;
Polyalthia Blume;Polyalthia;ID;Gunung Leuser NR, Atjeh, N Sumatra, G. Ketambe and vicinity, 8-15km SW from the mouth of Lau Ketambe, c. 40km NW of Kutatjane;3.5666670000000003;97.766667;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  13688 ";17;7;1972;nan;<NA>;<NA>;Botany;L.1763559;0;0;0;Wilde;;0;;;;0;0;0;L1763559;13688;;"Wilde WJJO de; Wilde-Duyfjes BEE de";<NA>;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Polyalthia;
Polyalthia Blume;Polyalthia;ID;Gunung Leuser Nature Reserve, Atjeh, North Sumatra.;3.748056;97.158056;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  13829 ";20;7;1972;Setten, AK van;<NA>;<NA>;Botany;L.1763426;0;0;0;Wilde;;0;;;;0;0;0;L1763426;13829;;"Wilde WJJO de; Wilde-Duyfjes BEE de";Setten AK van;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Polyalthia;
Polyalthia Blume;Polyalthia;ID;Gunung Leuser Nature Reserve, Atjeh, North Sumatra.;3.748056;97.158056;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  13829 ";20;7;1972;Setten, AK van;<NA>;<NA>;Botany;L.1763431;0;0;0;Wilde;;0;;;;0;0;0;L1763431;13829;;"Wilde WJJO de; Wilde-Duyfjes BEE de";Setten AK van;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Polyalthia;
Polyalthia Blume;Polyalthia;ID;Gunung Leuser Nature Reserve, Atjeh, North Sumatra. Camp Simpang and vicinity.;2.916667;97.95;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  14366 ";18;8;1972;Heusden, ECH van;<NA>;<NA>;Botany;L.1763424;0;0;0;Wilde;;0;;;;0;0;0;L1763424;14366;;"Wilde WJJO de; Wilde-Duyfjes BEE de";Heusden ECH van;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Polyalthia;
Polyalthia Blume;Polyalthia;ID;Gunung Leuser Nature Reserve, Atjeh, North Sumatra. Camp Simpang and vicinity.;2.916667;97.95;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  14366 ";18;8;1972;Heusden, ECH van;<NA>;<NA>;Botany;L.1763430;0;0;0;Wilde;;0;;;;0;0;0;L1763430;14366;;"Wilde WJJO de; Wilde-Duyfjes BEE de";Heusden ECH van;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Polyalthia;
Pseuduvaria reticulata (Blume) Miq.;Pseuduvaria;ID;Indonesia, Sumatra, Aceh, Ketambe, valley of Lau Alas, near tributary of Lau Ketambe, c. 35 km NW of Kutatjane, Gunung Setan200-400 m alt.;3.083333;97.916667;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  14422 ";30;8;1972;Su, YCF;2001-12-01T00:00:00;<NA>;Botany;L.1764279;0;0;0;Wilde;;0;1;12;2001;0;0;0;L1764279;14422;reticulata;"Wilde WJJO de; Wilde-Duyfjes BEE de";Su YCF;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Pseuduvaria;reticulata
Pseuduvaria reticulata (Blume) Miq.;Pseuduvaria;ID;Indonesia, Sumatra, Aceh, Ketambe, valley of Lau Alas, near tributary of Lau Ketambe, c. 35 km NW of Kutatjane, Gunung Setan200-400 m alt.;3.083333;97.916667;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  14422 ";30;8;1972;Su, YCF;2001-12-01T00:00:00;<NA>;Botany;L.1764278;0;0;0;Wilde;;0;1;12;2001;0;0;0;L1764278;14422;reticulata;"Wilde WJJO de; Wilde-Duyfjes BEE de";Su YCF;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Pseuduvaria;reticulata
Pseuduvaria reticulata (Blume) Miq.;Pseuduvaria;ID;Indonesia, Sumatra, Aceh, Ketambe, valley of Lau Alas, near tributary of Lau Ketambe, c. 35 km NW of Kutatjane, Gunung Setan200-400 m alt.;3.083333;97.916667;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  14422 ";30;8;1972;Su, YCF;2001-12-01T00:00:00;<NA>;Botany;L  0190524;0;0;0;Wilde;;0;1;12;2001;0;0;0;L0190524;14422;reticulata;"Wilde WJJO de; Wilde-Duyfjes BEE de";Su YCF;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Pseuduvaria;reticulata
Annonaceae;<NA>;ID;"Gunung Leuser NR, Atjeh, North Sumatra, Ketambe; valley of Lau Alas, c.35km NW of Kutatjane.";3.6831;97.6486;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  14472 ";3;2;1975;Chaowasku, T;<NA>;<NA>;Botany;L.2106203;0;0;0;Wilde;;0;;;;0;0;0;L2106203;14472;;"Wilde WJJO de; Wilde-Duyfjes BEE de";Chaowasku T;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;<NA>;
Annonaceae;<NA>;ID;"Gunung Leuser NR, Atjeh, North Sumatra, Ketambe; valley of Lau Alas, c.35km NW of Kutatjane.";3.6831;97.6486;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  14472 ";3;2;1975;Chaowasku, T;<NA>;<NA>;Botany;L.2106202;0;0;0;Wilde;;0;;;;0;0;0;L2106202;14472;;"Wilde WJJO de; Wilde-Duyfjes BEE de";Chaowasku T;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;<NA>;
Pseuduvaria reticulata (Blume) Miq.;Pseuduvaria;ID;Indonesia, Sumatra, Aceh, Ketambe, valley of Lau Alas, near tributary of Lau Ketambe, c. 35 km NW of Kutatjane, Gunung Gurah, c. 2 km of Ketambe.200-400 m alt.;3.083333;97.916667;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  14562 ";5;2;1975;Su, YCF;2001-12-01T00:00:00;<NA>;Botany;L.1764285;0;0;0;Wilde;;0;1;12;2001;0;0;0;L1764285;14562;reticulata;"Wilde WJJO de; Wilde-Duyfjes BEE de";Su YCF;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Pseuduvaria;reticulata
Pseuduvaria reticulata (Blume) Miq.;Pseuduvaria;ID;Indonesia, Sumatra, Aceh, Ketambe, valley of Lau Alas, near tributary of Lau Ketambe, c. 35 km NW of Kutatjane, Gunung Gurah, c. 2 km of Ketambe.200-400 m alt.;3.083333;97.916667;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  14562 ";5;2;1975;Su, YCF;2001-12-01T00:00:00;<NA>;Botany;L  0190520;0;0;0;Wilde;;0;1;12;2001;0;0;0;L0190520;14562;reticulata;"Wilde WJJO de; Wilde-Duyfjes BEE de";Su YCF;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Pseuduvaria;reticulata
Trivalvaria macrophylla var. sumatrana Heusden;Trivalvaria;ID;Gunung Leuser Nature Reserve, Atjeh, North Sumatra.Climbing Gunung Mamas, c.5km SW from the mouth of Lau Ketambe, c.30km NW of Kutatjane.;3.566667;97.783333;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  14778 ";10;2;1975;Heusden, ECH van;<NA>;<NA>;Botany;L  0038212;0;0;0;Wilde;;0;;;;0;0;0;L0038212;14778;macrophylla;"Wilde WJJO de; Wilde-Duyfjes BEE de";Heusden ECH van;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Trivalvaria;macrophylla
Trivalvaria macrophylla var. sumatrana Heusden;Trivalvaria;ID;Gunung Leuser Nature Reserve, Atjeh, North Sumatra.Climbing Gunung Mamas, c.5km SW from the mouth of Lau Ketambe, c.30km NW of Kutatjane.;3.566667;97.783333;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  14778 ";10;2;1975;Heusden, ECH van;<NA>;<NA>;Botany;L  0038211;0;0;0;Wilde;;0;;;;0;0;0;L0038211;14778;macrophylla;"Wilde WJJO de; Wilde-Duyfjes BEE de";Heusden ECH van;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Trivalvaria;macrophylla
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;ID;"Ketambe; valley of Lau Alas, near tributary of Lau Ketambe, c. 35 km NW of Kutatjane.";3.6831;97.6486;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  14820 ";12;2;1975;Heusden, ECH van;<NA>;<NA>;Botany;L.1770146;0;0;0;Wilde;;0;;;;0;0;0;L1770146;14820;macrophylla;"Wilde WJJO de; Wilde-Duyfjes BEE de";Heusden ECH van;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Trivalvaria;macrophylla
Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;ID;"Ketambe; valley of Lau Alas, near tributary of Lau Ketambe, c. 35 km NW of Kutatjane.";3.6831;97.6486;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  14820 ";12;2;1975;Heusden, ECH van;<NA>;<NA>;Botany;L  0190877;0;0;0;Wilde;;0;;;;0;0;0;L0190877;14820;macrophylla;"Wilde WJJO de; Wilde-Duyfjes BEE de";Heusden ECH van;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Trivalvaria;macrophylla
Artabotrys R.Br.;Artabotrys;ID;"Gunung Leuser Nature Reserve, Atjeh, North Sumatra, Climbing Gunung Bandahara; c. 8 km NE of kampung Seldok (Alas Valley), c. 25 km N of Kutatjane.";4.410556;97.670833;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15119 ";20;2;1975;nan;<NA>;<NA>;Botany;L.1760131;0;0;0;Wilde;;0;;;;0;0;0;L1760131;15119;;"Wilde WJJO de; Wilde-Duyfjes BEE de";<NA>;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Artabotrys;
Artabotrys R.Br.;Artabotrys;ID;"Gunung Leuser Nature Reserve, Atjeh, North Sumatra, Climbing Gunung Bandahara; c. 8 km NE of kampung Seldok (Alas Valley), c. 25 km N of Kutatjane.";4.410556;97.670833;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15119 ";20;2;1975;nan;<NA>;<NA>;Botany;L.1760130;0;0;0;Wilde;;0;;;;0;0;0;L1760130;15119;;"Wilde WJJO de; Wilde-Duyfjes BEE de";<NA>;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Artabotrys;
Cyathocalyx sumatranus Scheff.;Cyathocalyx;ID;North Sumatra, Gunung Leuser Nature Reserve, atjeh, Ketambe, valley of Lau Alas, near tributary of Lau Ketambe, c. 35 km NW of Kutatjane.;3.083333;97.916667;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15468 ";15;3;1975;Kessler, PJA;2003-01-01T00:00:00;<NA>;Botany;L.1756150;0;0;0;Wilde;;0;1;1;2003;0;0;0;L1756150;15468;sumatranus;"Wilde WJJO de; Wilde-Duyfjes BEE de";Kessler PJA;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Cyathocalyx;sumatranus
Cyathocalyx sumatranus Scheff.;Cyathocalyx;ID;North Sumatra, Gunung Leuser Nature Reserve, atjeh, Ketambe, valley of Lau Alas, near tributary of Lau Ketambe, c. 35 km NW of Kutatjane.;3.083333;97.916667;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15468 ";15;3;1975;Kessler, PJA;2003-01-01T00:00:00;<NA>;Botany;L.1756149;0;0;0;Wilde;;0;1;1;2003;0;0;0;L1756149;15468;sumatranus;"Wilde WJJO de; Wilde-Duyfjes BEE de";Kessler PJA;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Cyathocalyx;sumatranus
Cyathocalyx sumatranus Scheff.;Cyathocalyx;ID;North Sumatra, Gunung Leuser Nature Reserve, atjeh, Ketambe, valley of Lau Alas, near tributary of Lau Ketambe, c. 35 km NW of Kutatjane.;3.083333;97.916667;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15468 ";15;3;1975;Kessler, PJA;2003-01-01T00:00:00;<NA>;Botany;L  0197352;0;0;0;Wilde;;0;1;1;2003;0;0;0;L0197352;15468;sumatranus;"Wilde WJJO de; Wilde-Duyfjes BEE de";Kessler PJA;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Cyathocalyx;sumatranus
Cyathocalyx hexagynus (Miq.) R.J.Wang & R.M.K.Saunders;Drepananthus;ID;"Gunung Leuser Nature Reserve, Atjeg, North Sumatra, Climbing Gunung Bandahara; c.5km NE of kampung Seldok (Alas Valley), c.25km N of Kutatjane";4.410556;97.670833;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15529 ";20;3;1975;Wang, R;2004-01-01T00:00:00;<NA>;Botany;L.1755968;0;0;0;Wilde;;0;1;1;2004;0;0;0;L1755968;15529;hexagynus;"Wilde WJJO de; Wilde-Duyfjes BEE de";Wang R;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Drepananthus;hexagynus
Cyathocalyx hexagynus (Miq.) R.J.Wang & R.M.K.Saunders;Drepananthus;ID;"Gunung Leuser Nature Reserve, Atjeg, North Sumatra, Climbing Gunung Bandahara; c.5km NE of kampung Seldok (Alas Valley), c.25km N of Kutatjane";4.410556;97.670833;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15529 ";20;3;1975;Wang, R;2004-01-01T00:00:00;<NA>;Botany;L.1755967;0;0;0;Wilde;;0;1;1;2004;0;0;0;L1755967;15529;hexagynus;"Wilde WJJO de; Wilde-Duyfjes BEE de";Wang R;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Drepananthus;hexagynus
Cyathocalyx hexagynus (Miq.) R.J.Wang & R.M.K.Saunders;Drepananthus;ID;"Gunung Leuser Nature Reserve, Atjeg, North Sumatra, Climbing Gunung Bandahara; c.5km NE of kampung Seldok (Alas Valley), c.25km N of Kutatjane";4.410556;97.670833;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15529 ";20;3;1975;Wang, R;2004-01-01T00:00:00;<NA>;Botany;L  0186274;0;0;0;Wilde;;0;1;1;2004;0;0;0;L0186274;15529;hexagynus;"Wilde WJJO de; Wilde-Duyfjes BEE de";Wang R;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Drepananthus;hexagynus
Xylopia sumatrana (Miq.) D.M.Johnson & N.A.Murray;Unona;ID;"Climbing Gunung Bandahara; c. 6km NE of kampung Seldok (Alas Valley), c. 25 km N of Kutatjane.";4.410556;97.670833;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15599 ";20;3;1975;nan;<NA>;<NA>;Botany;L.4370456;0;0;0;Wilde;;0;;;;0;0;0;L4370456;15599;sumatrana;"Wilde WJJO de; Wilde-Duyfjes BEE de";"Johnson DM; Murray NA";Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Unona;sumatrana
Xylopia sumatrana (Miq.) D.M.Johnson & N.A.Murray;Unona;ID;"Climbing Gunung Bandahara; c. 6km NE of kampung Seldok (Alas Valley), c. 25 km N of Kutatjane.";4.410556;97.670833;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15599 ";20;3;1975;nan;<NA>;<NA>;Botany;L.4370455;0;0;0;Wilde;;0;;;;0;0;0;L4370455;15599;sumatrana;"Wilde WJJO de; Wilde-Duyfjes BEE de";"Johnson DM; Murray NA";Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Unona;sumatrana
Xylopia sumatrana (Miq.) D.M.Johnson & N.A.Murray;Unona;ID;"Climbing Gunung Bandahara; c. 6km NE of kampung Seldok (Alas Valley), c. 25 km N of Kutatjane.";4.410556;97.670833;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15599 ";20;3;1975;nan;<NA>;<NA>;Botany;L  0191451;0;0;0;Wilde;;0;;;;0;0;0;L0191451;15599;sumatrana;"Wilde WJJO de; Wilde-Duyfjes BEE de";"Johnson DM; Murray NA";Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Unona;sumatrana
Goniothalamus ridleyi King;Goniothalamus;ID;Climbing Gunung Bandahara, c. 6 km NE of kampung Seldok (Alas valley), c. 25 km N. of Kutajane.;4.0;97.0;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15631 ";20;3;1975;Saunders, RMK;2001-03-01T00:00:00;<NA>;Botany;L.3965825;0;0;0;Wilde;;0;1;3;2001;0;0;0;L3965825;15631;ridleyi;"Wilde WJJO de; Wilde-Duyfjes BEE de";Saunders RMK;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Goniothalamus;ridleyi
Goniothalamus ridleyi King;Goniothalamus;ID;Climbing Gunung Bandahara, c. 6 km NE of kampung Seldok (Alas valley), c. 25 km N. of Kutajane.;4.0;97.0;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15631 ";20;3;1975;Saunders, RMK;2001-03-01T00:00:00;<NA>;Botany;L  0101054;0;0;0;Wilde;;0;1;3;2001;0;0;0;L0101054;15631;ridleyi;"Wilde WJJO de; Wilde-Duyfjes BEE de";Saunders RMK;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Goniothalamus;ridleyi
Mezzettia parviflora Becc.;Mezzettia;ID;Gunung Leuser Nature Reserve, Atjeh, North Sumatra.;3.748056;97.158056;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15670 ";21;3;1975;Kessler, PJA;1989-06-01T00:00:00;<NA>;Botany;L.1766049;0;0;0;Wilde;;0;1;6;1989;0;0;0;L1766049;15670;parviflora;"Wilde WJJO de; Wilde-Duyfjes BEE de";Kessler PJA;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Mezzettia;parviflora
Mezzettia parviflora Becc.;Mezzettia;ID;Gunung Leuser Nature Reserve, Atjeh, North Sumatra.;3.748056;97.158056;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15670 ";21;3;1975;Kessler, PJA;1989-06-01T00:00:00;<NA>;Botany;L.1766050;0;0;0;Wilde;;0;1;6;1989;0;0;0;L1766050;15670;parviflora;"Wilde WJJO de; Wilde-Duyfjes BEE de";Kessler PJA;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Mezzettia;parviflora
Mezzettia parviflora Becc.;Mezzettia;ID;Gunung Leuser Nature Reserve, Atjeh, North Sumatra.;3.748056;97.158056;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15670 ";21;3;1975;Kessler, PJA;1989-06-01T00:00:00;<NA>;Botany;L  0192279;0;0;0;Wilde;;0;1;6;1989;0;0;0;L0192279;15670;parviflora;"Wilde WJJO de; Wilde-Duyfjes BEE de";Kessler PJA;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Mezzettia;parviflora
Mezzettia parviflora Becc.;Mezzettia;ID;Gunung Leuser Nature Reserve, Atjeh, North Sumatra.;3.748056;97.158056;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15670 ";21;3;1975;Kessler, PJA;1989-06-01T00:00:00;<NA>;Botany;L  0182950;0;0;0;Wilde;;0;1;6;1989;0;0;0;L0182950;15670;parviflora;"Wilde WJJO de; Wilde-Duyfjes BEE de";Kessler PJA;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Mezzettia;parviflora
Orophea corymbosa (Blume) Miq.;Orophea;ID;Gunung Leuser Nature Reserve, Atjeh, North Sumatra. Ketambe, valley of Lau Alas, near tributary of Lau Ketambe, c. 35km NW of Kutatjane.;3.6831;97.6486;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15697 ";21;3;1975;Kessler, PJA;1985-02-01T00:00:00;<NA>;Botany;L.1766425;0;0;0;Wilde;;0;1;2;1985;0;0;0;L1766425;15697;corymbosa;"Wilde WJJO de; Wilde-Duyfjes BEE de";Kessler PJA;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Orophea;corymbosa
Orophea corymbosa (Blume) Miq.;Orophea;ID;Gunung Leuser Nature Reserve, Atjeh, North Sumatra. Ketambe, valley of Lau Alas, near tributary of Lau Ketambe, c. 35km NW of Kutatjane.;3.6831;97.6486;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15697 ";21;3;1975;Kessler, PJA;1985-02-01T00:00:00;<NA>;Botany;L  0197301;0;0;0;Wilde;;0;1;2;1985;0;0;0;L0197301;15697;corymbosa;"Wilde WJJO de; Wilde-Duyfjes BEE de";Kessler PJA;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Orophea;corymbosa
Cyathocalyx sumatranus Scheff.;Cyathocalyx;ID;Ketambe, valley of Lau Alas, near tributary of Lau Ketambe, c. 35 km NW of Kutatjane.;3.6831;97.6486;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15702 ";21;3;1975;nan;<NA>;<NA>;Botany;L.1755647;0;0;0;Wilde;;0;;;;0;0;0;L1755647;15702;sumatranus;"Wilde WJJO de; Wilde-Duyfjes BEE de";<NA>;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Cyathocalyx;sumatranus
Cyathocalyx sumatranus Scheff.;Cyathocalyx;ID;Ketambe, valley of Lau Alas, near tributary of Lau Ketambe, c. 35 km NW of Kutatjane.;3.6831;97.6486;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15702 ";21;3;1975;nan;<NA>;<NA>;Botany;L  0181859;0;0;0;Wilde;;0;;;;0;0;0;L0181859;15702;sumatranus;"Wilde WJJO de; Wilde-Duyfjes BEE de";<NA>;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Cyathocalyx;sumatranus
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;"G. Guhra, opposite Ketambe. Gunung Leuser Nature Reserve, Atjeh, North Sumatra, Ketambe; valley of Lau Alas, near tributary of Lau Ketambe, c.35km NW of Kutanjane";3.666667;97.666667;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15879 ";26;3;1975;Ueda, K;<NA>;<NA>;Botany;L.1753303;0;0;0;Wilde;;0;;;;0;0;0;L1753303;15879;odorata;"Wilde WJJO de; Wilde-Duyfjes BEE de";Ueda K;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Cananga;odorata
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;"G. Guhra, opposite Ketambe. Gunung Leuser Nature Reserve, Atjeh, North Sumatra, Ketambe; valley of Lau Alas, near tributary of Lau Ketambe, c.35km NW of Kutanjane";3.666667;97.666667;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15879 ";26;3;1975;Ueda, K;<NA>;<NA>;Botany;L.1753304;0;0;0;Wilde;;0;;;;0;0;0;L1753304;15879;odorata;"Wilde WJJO de; Wilde-Duyfjes BEE de";Ueda K;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Cananga;odorata
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;"G. Guhra, opposite Ketambe. Gunung Leuser Nature Reserve, Atjeh, North Sumatra, Ketambe; valley of Lau Alas, near tributary of Lau Ketambe, c.35km NW of Kutanjane";3.666667;97.666667;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  15879 ";26;3;1975;Ueda, K;<NA>;<NA>;Botany;L  0186288;0;0;0;Wilde;;0;;;;0;0;0;L0186288;15879;odorata;"Wilde WJJO de; Wilde-Duyfjes BEE de";Ueda K;Wilde;de Wilde, Willem Jan Jacobus Oswald;0;0;Cananga;odorata
