recorded_by;colnum_full;det_by;det_date;col_date;region;locality;barcode;country;genus;specific_epithet;scientific_name;specificEpithet;species_author;collector_id;prefix;sufix;col_day;col_month;col_year;det_day;det_month;det_year;country_id;continent;coordinate_id;ddlong;ddlat;institute;herbarium_code;colnum;orig_bc;orig_recby;orig_detby;coll_surname;huh_name;geo_col;wiki_url;genus_old;specific_epithet_old
Pierre, L;385;Deroin, T;02/02/1996 - 02/02/1996;01/05/1870 - 31/05/1870;Kampong Speu;ad montem Chéreev in prov. Samrong tong. Cambodiae;P01753558;Cambodge;Anomianthus;dulcis;0;0;0;0;;;1;5;1870;2;2;1996;0;0;0;105.1815;12.5355;0;0;385;P01753558;Pierre, L.;Deroin, T.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Anomianthus;dulcis
Pierre, L;385;Pierre, L;<NA>;01/05/1870 - 31/05/1870;Kratie;in montibus Schriou;P01956242;Cambodge;Anomianthus;dulcis;0;0;0;0;;;1;5;1870;;;;0;0;0;105.1815;12.5355;0;0;385;P01956242;Pierre, L.;Pierre, L.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Uvaria;sp.
Pierre, L;496;Kessler, P;01/11/2003 - 30/11/2003;01/03/1870 - 31/03/1870;Kampong Speu;in planitie prov. Samrongtong (Cambodia).;P02030946;Cambodge;Polyalthia;sp.;0;0;0;0;;;1;3;1870;1;11;2003;0;0;0;104.7295;11.22715;0;0;496;P02030946;Pierre, L.;Kessler, P.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Polyalthia;sp.
Pierre, L;496;Kessler, P;26/10/1989 - 26/10/1989;01/03/1870 - 31/03/1870;Kampong Speu;in planetie provin. Samrongtong (Cambodia);P02030945;Cambodge;Polyalthia;sp.;0;0;0;0;;;1;3;1870;26;10;1989;0;0;0;104.7295;11.22715;0;0;496;P02030945;Pierre, L.;Kessler, P.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Polyalthia;sp.
Pierre, L;496;Pierre, L;<NA>;01/03/1870 - 31/03/1870;Kampong Speu;in prov. Samrongtong Cambodiae;P01988845;Cambodge;Polyalthia;sp.;0;0;0;0;;;1;3;1870;;;;0;0;0;104.7295;11.22715;0;0;496;P01988845;Pierre, L.;Pierre, L.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Polyalthia;cerasoides
Pierre, L;496;nan;<NA>;01/03/1870 - 31/03/1870;Kampong Speu;plaine de Samrong-tong. Cambodge;P01988846;Cambodge;Polyalthia;sp.;0;0;0;0;;;1;3;1870;;;;0;0;0;104.7295;11.22715;0;0;496;P01988846;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Polyalthia;cerasoides
Pierre, L;5108;Pierre, L;<NA>;01/03/1865 - 31/03/1865;Galle;Pointe de Galles de l'île de Ceylan;P00248433;Sri Lanka;Uvaria;zeylanica;0;0;0;0;;;1;3;1865;;;;0;0;0;80.21699407958985;6.029167486579638;0;0;5108;P00248433;Pierre, L.;Pierre, L.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Uvaria;zeylanica
Pierre, L;5108;Pierre, L;<NA>;01/03/1865 - 31/03/1865;Galle;Pointe de Galles de l'île de Ceylan;P00248434;Sri Lanka;Uvaria;zeylanica;0;0;0;0;;;1;3;1865;;;;0;0;0;80.21699407958985;6.029167486579638;0;0;5108;P00248434;Pierre, L.;Pierre, L.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Uvaria;zeylanica
Pierre, L;52;nan;<NA>;01/08/1867 - 31/08/1867;Bà Rịa - Vũng Tàu;in montibus Dinh (Mu Xoi) in prov. Baria. Lat. 10°;P01956301;Viet Nam;Alphonsea;sclerocarpa;0;0;0;0;;;1;8;1867;;;;0;0;0;107.133;10.533;0;0;52;P01956301;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Alphonsea;sclerocarpa
Pierre, L;52;Pierre, L;<NA>;01/08/1867 - 31/08/1867;Bà Rịa - Vũng Tàu;Monts Dinh, prov. Baria, Cochinchine. alt. 500 met;P01956310;Viet Nam;Alphonsea;sclerocarpa;0;0;0;0;;;1;8;1867;;;;0;0;0;107.133;10.533;0;0;52;P01956310;Pierre, L.;Pierre, L.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Alphonsea;philastreana
Pierre, L;52;Pierre, L;<NA>;01/08/1867 - 31/08/1867;Bà Rịa - Vũng Tàu;Monts Dinh, prov. Baria, Cochinchine;P01956311;Viet Nam;Alphonsea;sclerocarpa;0;0;0;0;;;1;8;1867;;;;0;0;0;107.133;10.533;0;0;52;P01956311;Pierre, L.;Pierre, L.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Alphonsea;philastreana
Pierre, L;546;Wun, NK;01/08/2010 - 31/08/2010;12/04/1870 - 12/04/1870;Kampong Speu;in montibus Chereév, alt 600 met;P00234167;Cambodge;Desmos;cambodicus;0;0;0;0;;;12;4;1870;1;8;2010;0;0;0;104.20800000000001;11.96;0;0;546;P00234167;Pierre, L.;Ng Kwok Wun;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Desmos;cambodicus
Pierre, L;546;Wun, NK;01/08/2010 - 31/08/2010;12/04/1870 - 12/04/1870;Kampong Speu;in montibus Cheréev. alt 600 met;P00234168;Cambodge;Desmos;cambodicus;0;0;0;0;;;12;4;1870;1;8;2010;0;0;0;104.20800000000001;11.96;0;0;546;P00234168;Pierre, L.;Ng Kwok Wun;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Desmos;cambodicus
Pierre, L;546;Kessler, P;01/11/2003 - 30/11/2003;12/04/1870 - 12/04/1870;Kampong Speu;in montibus Cheréev, alt : 1200 met.;P02030948;Cambodge;Desmos;cambodicus;0;0;0;0;;;12;4;1870;1;11;2003;0;0;0;104.20800000000001;11.96;0;0;546;P02030948;Pierre, L.;Kessler, P.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Polyalthia;sp.
Pierre, L;546;nan;<NA>;12/04/1870 - 12/04/1870;Kampong Speu;in montibus Schriou;P04456465;Cambodge;Desmos;cambodicus;0;0;0;0;;;12;4;1870;;;;0;0;0;104.20800000000001;11.96;0;0;546;P04456465;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Polyalthia;debilis
Pierre, L;546;Pierre, L;<NA>;12/04/1870 - 12/04/1870;Kampong Speu;Cambodge. in montibus Cheréer. alt : 1200 met.;P00411196;Cambodge;Desmos;cambodicus;0;0;0;0;;;12;4;1870;;;;0;0;0;104.20800000000001;11.96;0;0;546;P00411196;Pierre, L.;Pierre, L.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Popowia;cambodica
Pierre, L;546;nan;<NA>;12/04/1870 - 12/04/1870;Kampong Speu;in montibus Chéréev Cambodiae. alt. 600 met.;P00411197;Cambodge;Desmos;cambodicus;0;0;0;0;;;12;4;1870;;;;0;0;0;104.20800000000001;11.96;0;0;546;P00411197;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Popowia;cambodica
Pierre, L;592;Hou, XL;30/03/2011 - 30/03/2011;01/05/1870 - 31/05/1870;Kampong Speu;in montibus Rancon (Cambodia) alt. 400 met.;P00750927;Cambodge;Fissistigma;thorelii;0;0;0;0;;;1;5;1870;30;3;2011;0;0;0;104.53306660000001;11.4669334;0;0;592;P00750927;Pierre, L.;Hou, X.L.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Fissistigma;thorelii
Pierre, L;592;Pierre, L;<NA>;01/05/1870 - 31/05/1870;Kampong Speu;Ad montem Rancon prov. Samrong tong, Cambodiae;P00411055;Cambodge;Fissistigma;thorelii;0;0;0;0;;;1;5;1870;;;;0;0;0;104.53306660000001;11.4669334;0;0;592;P00411055;Pierre, L.;Pierre, L.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Melodorum;thorelii
Pierre, L;592;nan;<NA>;01/05/1870 - 31/05/1870;Kampong Speu;in montibus Rancon prov. Samrongtông Cambodiae;P00411056;Cambodge;Fissistigma;thorelii;0;0;0;0;;;1;5;1870;;;;0;0;0;104.53306660000001;11.4669334;0;0;592;P00411056;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Fissistigma;thorelii
Pierre, L;592;nan;<NA>;01/05/1870 - 31/05/1870;Kampong Speu;in montibus Rancon, prov. Samrong-tong. Cambodiae. Alt. 400 met;P00411057;Cambodge;Fissistigma;thorelii;0;0;0;0;;;1;5;1870;;;;0;0;0;104.53306660000001;11.4669334;0;0;592;P00411057;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Fissistigma;thorelii
Pierre, L;592;Pierre, L;<NA>;01/05/1870 - 31/05/1870;Kampong Speu;ad montem Rancon in prov. Samrongtong Cambodiae;P00411058;Cambodge;Fissistigma;thorelii;0;0;0;0;;;1;5;1870;;;;0;0;0;104.53306660000001;11.4669334;0;0;592;P00411058;Pierre, L.;Pierre, L.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Melodorum;thorelii
Pierre, L;596;Kessler, P;09/09/1985 - 09/09/1985;01/06/1866 - 30/06/1866;Tây Ninh;ad  Tay Ninh in Cochinchinâ;P01986386;Viet Nam;Cananga;sp.;0;0;0;0;;;1;6;1866;9;9;1985;0;0;0;106.09648845000001;11.3138143;0;0;596;P01986386;Pierre, L.;Kessler, P.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Cananga;sp.
Pierre, L;596;nan;<NA>;01/06/1866 - 30/06/1866;Tây Ninh;ad Tay Ninh in Cochinchinâ;P06491923;Viet Nam;Cananga;sp.;0;0;0;0;;;1;6;1866;;;;0;0;0;106.09648845000001;11.3138143;0;0;596;P06491923;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Cananga;sp.
Pierre, L;596;Kessler, P;01/11/2003 - 30/11/2003;01/05/1870 - 31/05/1870;Kampong Speu;in montibus prov. Tpong;P01986389;Cambodge;Cananga;latifolia;0;0;0;0;;;1;5;1870;1;11;2003;0;0;0;104.20286000000002;11.58132;0;0;596;P01986389;Pierre, L.;Kessler, P.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Cananga;latifolia
Pierre, L;596;Kessler, P;06/09/1985 - 06/09/1985;01/05/1870 - 31/05/1870;Kampong Speu;in montibus et in planitie prov. Samrongtong et Tpong;P01986390;Cambodge;Cananga;latifolia;0;0;0;0;;;1;5;1870;6;9;1985;0;0;0;104.20286000000002;11.58132;0;0;596;P01986390;Pierre, L.;Kessler, P.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Cananga;latifolia
Pierre, L;596;nan;<NA>;01/03/1870 - 31/03/1870;Kampong Speu;mont Rancon, prov. Samrong-tong, Cambodge;P01986373;Cambodge;Cananga;latifolia;0;0;0;0;;;1;3;1870;;;;0;0;0;104.20286000000002;11.58132;0;0;596;P01986373;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Cananga;latifolia
Pierre, L;596;nan;<NA>;01/06/1870 - 30/06/1870;Kampong Speu;ad montens Knang Repeu prov. Tpong. Cambodiae;P01986374;Cambodge;Cananga;latifolia;0;0;0;0;;;1;6;1870;;;;0;0;0;104.20286000000002;11.58132;0;0;596;P01986374;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Cananga;latifolia
Pierre, L;596;nan;<NA>;01/06/1870 - 30/06/1870;Kampong Speu;ad montem Knang Repoeu, prov. Tpong, Cambodia;P01986378;Cambodge;Cananga;latifolia;0;0;0;0;;;1;6;1870;;;;0;0;0;104.20286000000002;11.58132;0;0;596;P01986378;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Cananga;latifolia
Pierre, L;596;nan;<NA>;01/05/1870 - 31/05/1870;Kampong Speu;in montibus et in planitie prov. Samrong tông et Tpong. Cambodia.;P06491921;Cambodge;Cananga;latifolia;0;0;0;0;;;1;5;1870;;;;0;0;0;104.20286000000002;11.58132;0;0;596;P06491921;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Cananga;sp.
Pierre, L;596;Pierre, L;<NA>;01/05/1870 - 31/05/1870;Kampong Speu;in montibus et in planita prov. Samrong tông et Tpong. Cambodia.;P06491922;Cambodge;Cananga;latifolia;0;0;0;0;;;1;5;1870;;;;0;0;0;104.20286000000002;11.58132;0;0;596;P06491922;Pierre, L.;Pierre, L.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Cananga;sp.
Pierre, L;596;nan;<NA>;01/03/1870 - 31/03/1870;Kampong Speu;ad montem Rancon in prov. Samrong tong, Cambodiae;P01952477;Cambodge;Cananga;latifolia;0;0;0;0;;;1;3;1870;;;;0;0;0;104.20286000000002;11.58132;0;0;596;P01952477;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Cananga;latifolia
Pierre, L;596;Kessler, P;09/09/1985 - 09/09/1985;01/07/1877 - 31/07/1877;Đồng Nai;Ad Bao Chang in prov. Bien Hoa, Cochinchinae;P01986393;Viet Nam;Cananga;latifolia;0;0;0;0;;;1;7;1877;9;9;1985;0;0;0;107.31669444444445;10.966694444444444;0;0;596;P01986393;Pierre, L.;Kessler, P.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Cananga;latifolia
Pierre, L;596;nan;<NA>;01/07/1877 - 31/07/1877;Đồng Nai;ad Bao Chang in prov. Bien Hoa. Cochinchinae;P01986354;Viet Nam;Cananga;latifolia;0;0;0;0;;;1;7;1877;;;;0;0;0;107.31669444444445;10.966694444444444;0;0;596;P01986354;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Cananga;latifolia
Pierre, L;596;Pierre, L;<NA>;01/07/1877 - 31/07/1877;Đồng Nai;ad Baochang in prov. Bienhoa;P01986376;Viet Nam;Cananga;latifolia;0;0;0;0;;;1;7;1877;;;;0;0;0;107.31669444444445;10.966694444444444;0;0;596;P01986376;Pierre, L.;Pierre, L.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Cananga;latifolia
Pierre, L;596;Pierre, L;<NA>;01/07/1877 - 31/07/1877;Đồng Nai;Ad Bao Chang in prov. Bien Hoa. Cochinchinae.;P01986383;Viet Nam;Cananga;latifolia;0;0;0;0;;;1;7;1877;;;;0;0;0;107.31669444444445;10.966694444444444;0;0;596;P01986383;Pierre, L.;Pierre, L.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Cananga;sp.
Pierre, L;596;Pierre, L;<NA>;01/07/1877 - 31/07/1877;Đồng Nai;ad Bao Chang in prov. Bien Hoa, Cochinchinae;P01986384;Viet Nam;Cananga;latifolia;0;0;0;0;;;1;7;1877;;;;0;0;0;107.31669444444445;10.966694444444444;0;0;596;P01986384;Pierre, L.;Pierre, L.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Cananga;sp.
Pierre, L;596;Pierre, L;<NA>;01/07/1877 - 31/07/1877;Đồng Nai;ad Bao Chang in prov. Bien Hoa Cochinchinae.;P01986385;Viet Nam;Cananga;latifolia;0;0;0;0;;;1;7;1877;;;;0;0;0;107.31669444444445;10.966694444444444;0;0;596;P01986385;Pierre, L.;Pierre, L.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Cananga;sp.
Pierre, L;600;Kessler, P;01/11/2003 - 30/11/2003;01/05/1870 - 31/05/1870;Kampot;in montibus Tamire in prov. Tpong, Cambodia. alt. 1200 met.;P01960593;Cambodge;Anaxagorea;luzonensis;0;0;0;0;;;1;5;1870;1;11;2003;0;0;0;104.0109;10.704795714285714;0;0;600;P01960593;Pierre, L.;Kessler, P.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Anaxagorea;luzonensis
Pierre, L;600;nan;01/01/1984 - 31/12/1984;01/05/1870 - 31/05/1870;Kampot;in montibus Tamire ad prov. Tpong, Cambodgiae;P01960575;Cambodge;Anaxagorea;luzonensis;0;0;0;0;;;1;5;1870;1;1;1984;0;0;0;104.0109;10.704795714285714;0;0;600;P01960575;Pierre, L.;Maas, P.J.M. et Westra, L.Y.T.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Anaxagorea;luzonensis
Pierre, L;600;nan;01/01/1984 - 31/12/1984;01/05/1870 - 31/05/1870;Kampot;in montibus Tamire Cambodiae. alt. 1200 met.;P01960577;Cambodge;Anaxagorea;luzonensis;0;0;0;0;;;1;5;1870;1;1;1984;0;0;0;104.0109;10.704795714285714;0;0;600;P01960577;Pierre, L.;Maas, P.J.M. et Westra, L.Y.T.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Anaxagorea;luzonensis
Pierre, L;600;nan;01/01/1982 - 31/12/1982;01/05/1870 - 31/05/1870;Kampot;in montibus Tamire alt. 1200 met prov. Tpong Cambodiae;P01960573;Cambodge;Anaxagorea;luzonensis;0;0;0;0;;;1;5;1870;1;1;1982;0;0;0;104.0109;10.704795714285714;0;0;600;P01960573;Pierre, L.;van Benthem, F.D.J.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Anaxagorea;luzonensis
Pierre, L;600;Pierre, L;<NA>;01/05/1870 - 31/05/1870;Kampot;In montibus Tamire (Cambodia). alt. 1200 mt;P04449321;Cambodge;Anaxagorea;luzonensis;0;0;0;0;;;1;5;1870;;;;0;0;0;104.0109;10.704795714285714;0;0;600;P04449321;Pierre, L.;Pierre, L.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Popowia;sp.
Pierre, L;600;nan;<NA>;01/05/1870 - 31/05/1870;Kampot;in montibus Tamire, alt. 400 - 1200 met. (prov. Tpong. Cambodia);P02005915;Cambodge;Anaxagorea;luzonensis;0;0;0;0;;;1;5;1870;;;;0;0;0;104.0109;10.704795714285714;0;0;600;P02005915;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;<NA>;indet.
Pierre, L;600;nan;<NA>;01/05/1870 - 31/05/1870;Kampot;in montibus Tamire alt. 400 - 1200 met. (prov. Tpong. Cambodia);P02005916;Cambodge;Anaxagorea;luzonensis;0;0;0;0;;;1;5;1870;;;;0;0;0;104.0109;10.704795714285714;0;0;600;P02005916;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;<NA>;indet.
Pierre, L;602;nan;<NA>;01/05/1870 - 31/05/1870;Kampong Speu;in montibus Knang Repeu, alt. 800 met. (Cambodia);P06901292;Cambodge;<NA>;indet.;0;0;0;0;;;1;5;1870;;;;0;0;0;103.849;11.616;0;0;602;P06901292;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;<NA>;indet.
Pierre, L;602;nan;<NA>;01/05/1870 - 31/05/1870;Kampong Speu;in montibus Knang Repeu.  alt. 600 met.;P00432391;Cambodge;<NA>;indet.;0;0;0;0;;;1;5;1870;;;;0;0;0;103.849;11.616;0;0;602;P00432391;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Miliusa;campanulata
Pierre, L;602;nan;<NA>;01/05/1871 - 31/05/1871;Kampong Speu;in montibus Knang Repeu alt. 400 - 1000 met. (Cambodia;P00432389;Cambodge;Miliusa;campanulata;0;0;0;0;;;1;5;1871;;;;0;0;0;103.849;11.616;0;0;602;P00432389;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Miliusa;campanulata
Pierre, L;602;Pierre, L;<NA>;01/05/1871 - 31/05/1871;Kampong Speu;in montibus Knang Repeu. alt. 400 - 1000 met. (Cambodia);P00432390;Cambodge;Miliusa;campanulata;0;0;0;0;;;1;5;1871;;;;0;0;0;103.849;11.616;0;0;602;P00432390;Pierre, L.;Pierre, L.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Miliusa;campanulata
Pierre, L;602 A;Pierre, L;<NA>;01/05/1870 - 31/05/1870;Kampong Speu;Cambodge, prov. Thépong, monts Knang-Krépeuh. alt. 600-1000 met.;P00432392;Cambodge;Miliusa;campanulata;0;0;0;0;;A;1;5;1870;;;;0;0;0;103.849;11.616;0;0;602;P00432392;Pierre, L.;Pierre, L.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Miliusa;campanulata
Pierre, L;602 A;Pierre, L;<NA>;01/05/1870 - 31/05/1870;Kampong Speu;in montibus Knang Repoeu Cambodiae alt. 600 - 1000 met.;P00432393;Cambodge;Miliusa;campanulata;0;0;0;0;;A;1;5;1870;;;;0;0;0;103.849;11.616;0;0;602;P00432393;Pierre, L.;Pierre, L.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Miliusa;campanulata
Pierre, L;607;Kessler, P;01/06/2004 - 30/06/2004;01/05/1870 - 31/05/1870;Kampong Speu;apice montis Knangue Reheu prov. Tpong. Cambodiâ;P00753685;Cambodge;Goniothalamus;repevensis;0;0;0;0;;;1;5;1870;1;6;2004;0;0;0;103.849;11.616;0;0;607;P00753685;Pierre, L.;Kessler, P.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Goniothalamus;repevensis
Pierre, L;607;Pierre, L;<NA>;01/05/1870 - 31/05/1870;Kampong Speu;"in montibus Knang-Repeu, prov. Tepong Cambodiae ; alt. 800-1500 met";P00361411;Cambodge;Goniothalamus;repevensis;0;0;0;0;;;1;5;1870;;;;0;0;0;103.849;11.616;0;0;607;P00361411;Pierre, L.;Pierre, L.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Goniothalamus;repevensis
Pierre, L;607;Pierre, L;<NA>;01/05/1870 - 31/05/1870;Kampong Speu;in montibus Knang Repeu Cambodiae. alt. 1500 met.;P00361412;Cambodge;Goniothalamus;repevensis;0;0;0;0;;;1;5;1870;;;;0;0;0;103.849;11.616;0;0;607;P00361412;Pierre, L.;Pierre, L.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Goniothalamus;repevensis
Pierre, L;607;nan;<NA>;01/05/1870 - 31/05/1870;Kampong Speu;apice montis Knangue Reheu (prov. Tpong Cambodia);P03300236;Cambodge;Goniothalamus;repevensis;0;0;0;0;;;1;5;1870;;;;0;0;0;103.849;11.616;0;0;607;P03300236;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Goniothalamus;repevensis
Pierre, L;607;nan;<NA>;01/05/1870 - 31/05/1870;Kampong Speu;apice montis Knangue Reheu, prov Tpong Cambodia;P04447735;Cambodge;Goniothalamus;repevensis;0;0;0;0;;;1;5;1870;;;;0;0;0;103.849;11.616;0;0;607;P04447735;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Goniothalamus;repevensis
Pierre, L;607;nan;<NA>;01/05/1870 - 31/05/1870;Kampong Speu;a pice montis Knangue Reheu (prov Tpong Cambodia);P04459034;Cambodge;Goniothalamus;repevensis;0;0;0;0;;;1;5;1870;;;;0;0;0;103.849;11.616;0;0;607;P04459034;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;<NA>;indet.
Pierre, L;607;nan;<NA>;01/05/1870 - 31/05/1870;Kampong Speu;Apice montis Knangue Reheu (prov Tpong Cambodia);P04459035;Cambodge;Goniothalamus;repevensis;0;0;0;0;;;1;5;1870;;;;0;0;0;103.849;11.616;0;0;607;P04459035;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;<NA>;indet.
Pierre, L;607;nan;<NA>;01/05/1870 - 31/05/1870;Kampong Speu;apice montis Knangue Reheu. prov. Tpong Cambodia;P06901289;Cambodge;Goniothalamus;repevensis;0;0;0;0;;;1;5;1870;;;;0;0;0;103.849;11.616;0;0;607;P06901289;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;<NA>;indet.
Pierre, L;607;nan;<NA>;01/05/1870 - 31/05/1870;Kampong Speu;apice montis Knangue Reheu (prov. Tpong Cambodia;P06901298;Cambodge;Goniothalamus;repevensis;0;0;0;0;;;1;5;1870;;;;0;0;0;103.849;11.616;0;0;607;P06901298;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;<NA>;indet.
Pierre, L;607;nan;<NA>;01/05/1870 - 31/05/1870;Kampong Speu;apice montis Knangue Reheu (prov Tpong Cambodia;P00890068;Cambodge;Goniothalamus;repevensis;0;0;0;0;;;1;5;1870;;;;0;0;0;103.849;11.616;0;0;607;P00890068;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Genre;Indet.
Pierre, L;607;nan;<NA>;01/05/1870 - 31/05/1870;Kampong Speu;apice montis Knangue Reheu (prov. Tpong Cambodia);P00890069;Cambodge;Goniothalamus;repevensis;0;0;0;0;;;1;5;1870;;;;0;0;0;103.849;11.616;0;0;607;P00890069;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Genre;Indet.
Pierre, L;607;Pierre, L;<NA>;01/05/1870 - 31/05/1870;Kampong Speu;apice montis Knangue Kepeu prov. Tpong (Cambodia);P01954561;Cambodge;Goniothalamus;repevensis;0;0;0;0;;;1;5;1870;;;;0;0;0;103.849;11.616;0;0;607;P01954561;Pierre, L.;Pierre, L.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Goniothalamus;sp.
Pierre, L;607;Pierre, L;<NA>;01/05/1870 - 31/05/1870;Kampong Speu;apice montis Knangue Kepeu prov. Tpong (Cambodia);P01954565;Cambodge;Goniothalamus;repevensis;0;0;0;0;;;1;5;1870;;;;0;0;0;103.849;11.616;0;0;607;P01954565;Pierre, L.;Pierre, L.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Goniothalamus;sp.
Pierre, L;607;Pierre, L;<NA>;01/05/1870 - 31/05/1870;Kampong Speu;In montibus Knang Repeu in prov. Tepong (Cambodiae);P00432337;Cambodge;Goniothalamus;repevensis;0;0;0;0;;;1;5;1870;;;;0;0;0;103.849;11.616;0;0;607;P00432337;Pierre, L.;Pierre, L.;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;Goniothalamus;repevensis
Pierre, L;607;nan;<NA>;01/01/1870 - 31/12/1870;Kampong Speu;apice montis Knangue Reheu (prov Tpong Cambodia);P01965542;Cambodge;Goniothalamus;repevensis;0;0;0;0;;;1;1;1870;;;;0;0;0;103.849;11.616;0;0;607;P01965542;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;<NA>;indet.
Pierre, L;607;nan;<NA>;01/05/1870 - 31/05/1870;Kampong Speu;apice montis Knangue Reheu, prov Tpong Cambodia;P01965543;Cambodge;Goniothalamus;repevensis;0;0;0;0;;;1;5;1870;;;;0;0;0;103.849;11.616;0;0;607;P01965543;Pierre, L.;<NA>;Pierre;Pierre, Jean Baptiste Louis;Cambodia, Vietnam;0;<NA>;indet.
