scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby;coll_surname;to_check;to_check_det;genus_old;specific_epithet_old
Hornschuchia myrtillus Nees;Hornschuchia;BR;Estrada Itanhaém a Batinga, ca. 16 km. Ramal a direita, dando acesso à Faz. Pedra Grande, de Prop. de  Etevaldo Rezende da Silva;-17.138064800000002;-40.426108799999994;Amorim, AM ;4611;29;12;2004;nan;2009-01-01T00:00:00;NY;NY;NY01873567;0;0;0;;;0;1;1;2009;0;0;0;NY01873567;4611;myrtillus;A. M. Amorim;R. de Mello-Silva;Amorim;;;Hornschuchia;myrtillus
Hornschuchia myrtillus Nees;Hornschuchia;BR;Estrada Itanhaém a Batinga, ca. 16 km. Ramal a direita, dando acesso à Faz. Pedra Grande, de Prop. de  Etevaldo Rezende da Silva;-17.138064800000002;-40.426108799999994;Amorim, AM ;4611;29;12;2004;nan;2009-01-01T00:00:00;NY;NY;01873567;0;0;0;;;0;1;1;2009;0;0;0;NY01873567;4611;myrtillus;A. M. Amorim;R. de Mello-Silva;Amorim;;;Hornschuchia;myrtillus
Hornschuchia Nees;Hornschuchia;BR;Estrada Itanhém a Batinga, ca. 16 km. Ramal a direita, dando acesso à Faz. Pedra Grande, de Prop. de Etevaldo Rezende da Silva.;-17.138064800000002;-40.426108799999994;Amorim, AM;4611;29;12;2004;nan;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;106981;0;0;0;;;0;;;;0;0;0;CEPEC106981;4611;myrtillus;Amorim, A. M.;Sem Informação;Amorim;;;Hornschuchia;
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Distrito de Serra Grande. 7,3 km na estrada Serra Grande/Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Regiao da Mata Higrófila Sul Baiana;-14.421496500000002;-39.0472335;Amorim, AM ;794;6;10;1992;Johnson, DM ;1994-01-01T00:00:00;NY;NY;NY00395802;0;0;0;;;0;1;1;1994;0;0;0;NY00395802;794;obliqua;A. M. Amorim;D. M. Johnson;Amorim;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Distrito de Serra Grande. 7,3 km na estrada Serra Grande/Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Regiao da Mata Higrófila Sul Baiana;-14.421496500000002;-39.0472335;Amorim, AM ;794;6;10;1992;Johnson, DM ;1994-01-01T00:00:00;NY;NY;395802;0;0;0;;;0;1;1;1994;0;0;0;NY395802;794;obliqua;A. M. Amorim;D. M. Johnson;Amorim;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Mpio. de Urucuca. Distr. de Serra Grande. 7.3 km na estrada Seerra Grande - Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Mata Higrófila Sul Bainana.;-14.41666;-39.01666;Amorim;Amorim 794;6;10;1992;Johnson, DM;1994-01-01T00:00:00;MO;MO;3403506;0;0;0;Amorim;;0;1;1;1994;0;0;0;MO3403506;794;obliqua;Amorim;D.M.Johnson;Amorim;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Distrito de Serra Grande. 7,3 km na estrada Serra Grande/Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Regiao da Mata Higrófila Sul Baiana;-14.421496500000002;-39.0472335;Amorim, AM ;794;6;10;1992;Maas, PJM ;1992-01-01T00:00:00;NY;NY;NY00395803;0;0;0;;;0;1;1;1992;0;0;0;NY00395803;794;obliqua;A. M. Amorim;P. J. M. Maas;Amorim;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Distrito de Serra Grande. 7,3 km na estrada Serra Grande/Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Regiao da Mata Higrófila Sul Baiana;-14.421496500000002;-39.0472335;Amorim, AM ;794;6;10;1992;Maas, PJM ;1992-01-01T00:00:00;NY;NY;395803;0;0;0;;;0;1;1;1992;0;0;0;NY395803;794;obliqua;A. M. Amorim;P. J. M. Maas;Amorim;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Brazil, Bahia, Mun. de Uruçuca, Distrito de Serra Grande, 7.3 km na estrada Serra Grande - Itacare. Fda. Lagoa do Conjunto Fda. Santa Cruz;-14.416666999999999;-39.016667;Amorim, AM;"Amorim, AM; et al.  794 ";6;10;1992;Johnson, DM;<NA>;<NA>;Botany;L  0299141;0;0;0;Amorim;;0;;;;0;0;0;L0299141;794;obliqua;"Amorim AM; et al.";Johnson DM;Amorim;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Brazil, Bahia, Mun. de Uruçuca, Distrito de Serra Grande, 7.3 km na estrada Serra Grande - Itacare. Fda. Lagoa do Conjunto Fda. Santa Cruz;-14.416666999999999;-39.016667;Amorim, AM;"Amorim, AM; et al.  794 ";6;10;1992;Johnson, DM;<NA>;<NA>;Botany;U.1073639;0;0;0;Amorim;;0;;;;0;0;0;U1073639;794;obliqua;"Amorim AM; et al.";Johnson DM;Amorim;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Brazil, Bahia, Mun. de Uruçuca, Distrito de Serra Grande, 7.3 km na estrada Serra Grande - Itacare. Fda. Lagoa do Conjunto Fda. Santa Cruz;-14.416666999999999;-39.016667;Amorim, AM;"Amorim, AM; et al.  794 ";6;10;1992;Johnson, DM;<NA>;<NA>;Botany;U.1073640;0;0;0;Amorim;;0;;;;0;0;0;U1073640;794;obliqua;"Amorim AM; et al.";Johnson DM;Amorim;;;Hornschuchia;obliqua
Hornschuchia Nees;Hornschuchia;BR;7,3km na estrada Serra Grande/Itacaré. Faz. Lagoa  do Conj. Sta. Cruz.;-14.416667;-39.016667;Amorim, AM;794;8;11;2002;Amorim, AM ;<NA>;CEPEC;CEPEC;CEPEC00056662;0;0;0;;;0;;;;0;0;0;CEPEC00056662;794;obliqua;Amorim, A. M.;A. M. Amorim;Amorim;;;Hornschuchia;
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;7,3km na estrada Serra Grande/Itacaré. Faz. Lagoa do Conj. Sta. Cruz.;-14.416667;-39.016667;Amorim, AM ;794;8;11;2002;Amorim, AM ;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;56662;0;0;0;;;0;;;;0;0;0;CEPEC56662;794;obliqua;A. M. Amorim;A. M. Amorim;Amorim;;;Hornschuchia;obliqua
Hornschuchia polyantha Maas;Hornschuchia;BR;<NA>;-15.1;-39.277773999999994;Amorim, AM;827;8;10;1992;Maas, PJM;1992-01-01T00:00:00;HUEFS;HUEFS;HUEFS013176;0;0;0;;;0;1;1;1992;0;0;0;HUEFS013176;827;polyantha;"Amorim, A.M.;Vieira, T.";P.J.M.Maas;Amorim;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;Estrada Sao José-Una. Coletas efetuadas no Km 9 a partir da BR, Fazenda Santa Rosa. Mata Higrófila Sul Baiana;-15.1;-39.277773999999994;Amorim, AM ;827;8;10;1992;Maas, PJM ;1992-01-01T00:00:00;NY;NY;NY00395798;0;0;0;;;0;1;1;1992;0;0;0;NY00395798;827;polyantha;A. M. Amorim;P. J. M. Maas;Amorim;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;Estrada Sao José-Una. Coletas efetuadas no Km 9 a partir da BR, Fazenda Santa Rosa. Mata Higrófila Sul Baiana;-15.1;-39.277773999999994;Amorim, AM ;827;8;10;1992;Maas, PJM ;1992-01-01T00:00:00;NY;NY;NY00395797;0;0;0;;;0;1;1;1992;0;0;0;NY00395797;827;polyantha;A. M. Amorim;P. J. M. Maas;Amorim;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;Estrada Sao José-Una. Coletas efetuadas no Km 9 a partir da BR, Fazenda Santa Rosa. Mata Higrófila Sul Baiana;-15.1;-39.277773999999994;Amorim, AM ;827;8;10;1992;Maas, PJM ;1992-01-01T00:00:00;NY;NY;395797;0;0;0;;;0;1;1;1992;0;0;0;NY395797;827;polyantha;A. M. Amorim;P. J. M. Maas;Amorim;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;Estrada Sao José-Una. Coletas efetuadas no Km 9 a partir da BR, Fazenda Santa Rosa. Mata Higrófila Sul Baiana;-15.1;-39.277773999999994;Amorim, AM ;827;8;10;1992;Maas, PJM ;1992-01-01T00:00:00;NY;NY;395798;0;0;0;;;0;1;1;1992;0;0;0;NY395798;827;polyantha;A. M. Amorim;P. J. M. Maas;Amorim;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;Estrada São José-Una, Coleta efetuadas no km 9 a partir da BR, Fazenda Santa Rosa.;-15.1;-39.277773999999994;Amorim, AM;827;8;10;1992;Maas, PJM;1992-01-01T00:00:00;Universidade Regional do Cariri;HCDAL;88;0;0;0;;;0;1;1;1992;0;0;0;HCDAL88;827;polyantha;"Amorim, A.M.; Maas, P.J.M.; Zuilen, C.M.V.; Santos, T.S.; Sant'Ana, S.C.; Duarte, J.";Maas, P.J.M.;Amorim;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;Brazil, Bahia, Mun. de Una, estrada Sao Jose-Una, coletas efetuadas no km 9 a partir da BR, Fda. Santa Rosa;;;Amorim, AM;"Amorim, AM; et al.  827 ";8;10;1992;nan;<NA>;<NA>;Botany;L  0299403;0;0;0;Amorim;;0;;;;0;0;0;L0299403;827;polyantha;"Amorim AM; et al.";<NA>;Amorim;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;Coletas efetuadas no 9Km a partir BR, Faz. Sta. Rosa. Estr. São José/Uma.;-15.1;-39.277773999999994;Amorim, AM;827;8;10;1992;Maas, PJM ;<NA>;CEPEC;CEPEC;CEPEC00056585;0;0;0;;;0;;;;0;0;0;CEPEC00056585;827;polyantha;Amorim, A. M.;P. J. M. Maas;Amorim;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;Brazil, Bahia, Mun. de Una, estrada Sao Jose-Una, coletas efetuadas no km 9 a partir da BR, Fda. Santa Rosa;;;Amorim, AM;"Amorim, AM; et al.  827 ";8;10;1992;nan;<NA>;<NA>;Botany;U  0262908;0;0;0;Amorim;;0;;;;0;0;0;U0262908;827;polyantha;"Amorim AM; et al.";<NA>;Amorim;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;Brazil, Bahia, Mun. de Una, estrada Sao Jose-Una, coletas efetuadas no km 9 a partir da BR, Fda. Santa Rosa;;;Amorim, AM;"Amorim, AM; et al.  827 ";8;10;1992;nan;<NA>;<NA>;Botany;U.1073646;0;0;0;Amorim;;0;;;;0;0;0;U1073646;827;polyantha;"Amorim AM; et al.";<NA>;Amorim;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;Brazil, Bahia, Mun. de Una, estrada Sao Jose-Una, coletas efetuadas no km 9 a partir da BR, Fda. Santa Rosa;;;Amorim, AM;"Amorim, AM; et al.  827 ";8;10;1992;nan;<NA>;<NA>;Botany;U.1073647;0;0;0;Amorim;;0;;;;0;0;0;U1073647;827;polyantha;"Amorim AM; et al.";<NA>;Amorim;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;<NA>;-15.1;-39.277773999999994;Amorim, AM;827;8;10;1992;nan;<NA>;UEFS;HUEFS;13176;0;0;0;;;0;;;;0;0;0;HUEFS13176;827;polyantha;Amorim, A.M.;<NA>;Amorim;;;Hornschuchia;polyantha
Hornschuchia polyantha Maas;Hornschuchia;BR;Coletas efetuadas no 9Km a partir BR, Faz. Sta. Rosa. Estr. São José/Uma.;-15.1;-39.277773999999994;Amorim, AM ;827;8;10;1992;Maas, PJM ;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;56585;0;0;0;;;0;;;;0;0;0;CEPEC56585;827;polyantha;A. M. Amorim;P. J. M. Maas;Amorim;;;Hornschuchia;polyantha
Hornschuchia leptandra D.M.Johnson;Hornschuchia;BR;Reserva Florestal da CEPLAC Quadra D, km 22 da rod. Ilhéus/Itabuna. Mata Higrófila Sul Baiana;-11.8066532;-31.3811112;Amorim, AM ;858;9;10;1992;Johnson, DM ;1994-01-01T00:00:00;NY;NY;395808;0;0;0;;;0;1;1;1994;0;0;0;NY395808;858;leptandra;A. M. Amorim;D. M. Johnson;Amorim;;;Hornschuchia;leptandra
Hornschuchia leptandra D.M.Johnson;Hornschuchia;BR;Reserva Florestal da CEPLAC Quadra D, km 22 da rod. Ilhéus/Itabuna. Mata Higrófila Sul Baiana;-11.8066532;-31.3811112;Amorim, AM ;858;9;10;1992;Maas, PJM ;1992-01-01T00:00:00;NY;NY;395809;0;0;0;;;0;1;1;1992;0;0;0;NY395809;858;leptandra;A. M. Amorim;P. J. M. Maas;Amorim;;;Hornschuchia;leptandra
Hornschuchia leptandra D.M.Johnson;Hornschuchia;BR;Brazil, Bahia, Mun. de Itabuna, Reserva Florestal da CEPLAC, Quadra D, km 22 da Rod. Ilheus/Itabuna;;;Amorim, AM;"Amorim, AM; et al.  858 ";9;10;1992;Johnson, DM;<NA>;<NA>;Botany;L  0299213;0;0;0;Amorim;;0;;;;0;0;0;L0299213;858;leptandra;"Amorim AM; et al.";Johnson DM;Amorim;;;Hornschuchia;leptandra
Hornschuchia leptandra D.M.Johnson;Hornschuchia;BR;Reserva Florestal da CEPLAC Quadra D, km 22 da rod. Ilhéus/Itabuna. Mata Higrófila Sul Baiana;-11.8066532;-31.3811112;Amorim, AM ;858;9;10;1992;Lopes, JC;<NA>;NY;NY;NY00395809;0;0;0;;;0;;;;0;0;0;NY00395809;858;leptandra;A. M. Amorim;Lopes, J.C.;Amorim;;;Hornschuchia;leptandra
Hornschuchia leptandra D.M.Johnson;Hornschuchia;BR;Reserva Florestal da CEPLAC Quadra D, km 22 da rod. Ilhéus/Itabuna. Mata Higrófila Sul Baiana;-11.8066532;-31.3811112;Amorim, AM ;858;9;10;1992;Lopes, JC;<NA>;NY;NY;NY00395808;0;0;0;;;0;;;;0;0;0;NY00395808;858;leptandra;A. M. Amorim;Lopes, J.C.;Amorim;;;Hornschuchia;leptandra
Hornschuchia leptandra D.M.Johnson;Hornschuchia;BR;Area da CEPLAC. Quadra D.;-11.8066532;-31.3811112;Amorim, AM;858;9;10;1992;Lopes, JC;<NA>;CEPEC;CEPEC;CEPEC00056574;0;0;0;;;0;;;;0;0;0;CEPEC00056574;858;leptandra;Amorim, A. M.;Lopes, J.C.;Amorim;;;Hornschuchia;leptandra
Hornschuchia leptandra D.M.Johnson;Hornschuchia;BR;Brazil, Bahia, Mun. de Itabuna, Reserva Florestal da CEPLAC, Quadra D, km 22 da Rod. Ilheus/Itabuna;;;Amorim, AM;"Amorim, AM; et al.  858 ";9;10;1992;Johnson, DM;<NA>;<NA>;Botany;U.1073629;0;0;0;Amorim;;0;;;;0;0;0;U1073629;858;leptandra;"Amorim AM; et al.";Johnson DM;Amorim;;;Hornschuchia;leptandra
Hornschuchia leptandra D.M.Johnson;Hornschuchia;BR;Brazil, Bahia, Mun. de Itabuna, Reserva Florestal da CEPLAC, Quadra D, km 22 da Rod. Ilheus/Itabuna;;;Amorim, AM;"Amorim, AM; et al.  858 ";9;10;1992;Johnson, DM;<NA>;<NA>;Botany;U.1073630;0;0;0;Amorim;;0;;;;0;0;0;U1073630;858;leptandra;"Amorim AM; et al.";Johnson DM;Amorim;;;Hornschuchia;leptandra
Hornschuchia leptandra D.M.Johnson;Hornschuchia;BR;Brazil, Bahia, Mun. de Itabuna, Reserva Florestal da CEPLAC, Quadra D, km 22 da Rod. Ilheus/Itabuna;;;Amorim, AM;"Amorim, AM; et al.  858 ";9;10;1992;Johnson, DM;<NA>;<NA>;Botany;U.1073631;0;0;0;Amorim;;0;;;;0;0;0;U1073631;858;leptandra;"Amorim AM; et al.";Johnson DM;Amorim;;;Hornschuchia;leptandra
Hornschuchia leptandra D.M.Johnson;Hornschuchia;BR;Area da CEPLAC. Quadra D.;-11.8066532;-31.3811112;Amorim, AM ;858;9;10;1992;nan;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;56574;0;0;0;;;0;;;;0;0;0;CEPEC56574;858;leptandra;A. M. Amorim;R. de Mello-Silva;Amorim;;;Hornschuchia;leptandra
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Santa Cruz.;;;Assis, MA de;903;26;3;1997;Siqueira, GS ;2022-09-26T00:00:00;VIES;VIES;VIES013068;0;0;0;;;0;26;9;2022;0;0;0;VIES013068;903;bryotrophe;"Assis, M.A. de;Silva, O.A.,César, J.E.,Souza, J.R.C.";G.S. Siqueira;Assis;;;Hornschuchia;bryotrophe
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Aldeia Candeias Velha;;;Assis, MA;903;26;3;1997;nan;1998-04-01T00:00:00;Universidade Estadual Paulista;HRCB;25196;0;0;0;;;0;1;4;1998;0;0;0;HRCB25196;903;bryotrophe;Assis, M.A.;Mello-Silva, R.;Assis;;;Hornschuchia;bryotrophe
Hornschuchia bryotrophe Nees;Hornschuchia;BR;<NA>;;;Assis, MA ;903;26;3;1997;nan;1998-04-26T00:00:00;IAC;IAC;55528;0;0;0;;;0;26;4;1998;0;0;0;IAC55528;903;bryotrophe;"M.A. Assis; O.A. Silva; J.R.C. Souza & J.E. César";R. Mello-Silva;Assis;;;Hornschuchia;bryotrophe
Hornschuchia bryotrophe Nees;Hornschuchia;BR;Santa Cruz.;;;Assis, MA de;903;26;3;1997;Siqueira, GS ;<NA>;UFES;VIES;13068;0;0;0;;;0;;;;0;0;0;VIES13068;903;bryotrophe;"Assis, M.A. de; Silva, O.A.; Souza, J.R.C. & César, J.E.";G.S. Siqueira;Assis;;;Hornschuchia;bryotrophe
Hornschuchia santosii D.M.Johnson;Hornschuchia;BR;Rodovia que liga Buerarema a Vila Brasil, km 14. Regiao de Mata Higrófila Sul Baiana;-14.95;-39.3;Carvalho, AMV de;1172;9;2;1982;Johnson, DM ;1994-01-01T00:00:00;NY;NY;395773;0;0;0;;;0;1;1;1994;0;0;0;NY395773;1172;santosii;A. M. V. de Carvalho;D. M. Johnson;Carvalho;;;Hornschuchia;santosii
Hornschuchia santosii D.M.Johnson;Hornschuchia;BR;Rodovia que liga Buerarema a Vila Brasil, km 14. Regiao de Mata Higrófila Sul Baiana;-14.95;-39.3;Carvalho, AMV de;1172;9;2;1982;Lopes, JC;<NA>;NY;NY;NY00395773;0;0;0;;;0;;;;0;0;0;NY00395773;1172;santosii;A. M. V. de Carvalho;Lopes, J.C.;Carvalho;;;Hornschuchia;santosii
Hornschuchia santosii D.M.Johnson;Hornschuchia;BR;Km 14 Rod. p/ Vila Brasil.;-14.95;-39.3;Carvalho, AM ;1172;9;2;1982;Lopes, JC;<NA>;CEPEC;CEPEC;CEPEC00028511;0;0;0;;;0;;;;0;0;0;CEPEC00028511;1172;santosii;A. M. Carvalho;Lopes, J.C.;Carvalho;;;Hornschuchia;santosii
Hornschuchia santosii D.M.Johnson;Hornschuchia;BR;Rodovia que liga Buerarema a Vila Brasil, km 14;-14.95;-39.3;Carvalho, AMV de;1172;9;2;1982;Lopes, JC;<NA>;HEPH;HEPH;HEPH00001089;0;0;0;;;0;;;;0;0;0;HEPH00001089;1172;santosii;"Carvalho, AMV de;Santos, TS dos,Silva, LAM da";Lopes, J.C.;Carvalho;;;Hornschuchia;santosii
Hornschuchia santosii D.M.Johnson;Hornschuchia;BR;Brazil, Bahia, Mun. de Buerarema, Rodovia que liga Buerarema a Vila Brasil, km 14;;;Carvalho, AMV de;Carvalho, AMV de  1172 ;9;2;1982;Johnson, DM;<NA>;<NA>;Botany;U.1073649;0;0;0;Carvalho;;0;;;;0;0;0;U1073649;1172;santosii;Carvalho AMV de;Johnson DM;Carvalho;;;Hornschuchia;santosii
Hornschuchia santosii D.M.Johnson;Hornschuchia;BR;Km 14 Rod. p/ Vila Brasil.;-14.95;-39.3;Carvalho, AM de;1172;9;2;1982;Johnson, DM ;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;28511;0;0;0;;;0;;;;0;0;0;CEPEC28511;1172;santosii;A. M. de Carvalho;D. M. Johnson;Carvalho;;;Hornschuchia;santosii
Hornschuchia santosii D.M.Johnson;Hornschuchia;BR;Brazil, Bahia, Mun. de Buerarema, Rodovia que liga Buerarema a Vila Brasil, km 14;;;Carvalho, AMV de;Carvalho, AMV de  1175 ;9;2;1982;Johnson, DM;<NA>;<NA>;Botany;U.1073650;0;0;0;Carvalho;;0;;;;0;0;0;U1073650;1175;santosii;Carvalho AMV de;Johnson DM;Carvalho;;;Hornschuchia;santosii
Hornschuchia santosii D.M.Johnson;Hornschuchia;BR;Km 14 Rod. p/ Vila Brasil.;;;Carvalho, AM de;1175;9;2;1982;Johnson, DM ;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;28523;0;0;0;;;0;;;;0;0;0;CEPEC28523;1175;santosii;A. M. de Carvalho;D. M. Johnson;Carvalho;;;Hornschuchia;santosii
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Distrito de Serra Grande. 7,3 km na estrada Serra Grande/Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz.;-14.418461999999998;-39.027041;Carvalho, AMV de;3350;1;7;1991;Johnson, DM ;1991-01-01T00:00:00;NY;NY;NY00395806;0;0;0;;;0;1;1;1991;0;0;0;NY00395806;3350;obliqua;A. M. V. de Carvalho;D. M. Johnson;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Litoral Sul, Serra Grande. 7,3 Km na estrada Serra Grande/Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz;-14.418461999999998;-39.027041;Carvalho, AM de;3350;12;7;1991;Johnson, DM;1991-01-01T00:00:00;ALCB;ALCB;ALCB004359;0;0;0;;;0;1;1;1991;0;0;0;ALCB004359;3350;obliqua;"Carvalho, AM de;et al.,Thomas, W,Santos, TS dos";Johnson, DM;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Distrito de Serra Grande. 7,3 km na estrada Serra Grande/Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz.;-14.418461999999998;-39.027041;Carvalho, AMV de;3350;1;7;1991;Johnson, DM ;1991-01-01T00:00:00;NY;NY;395806;0;0;0;;;0;1;1;1991;0;0;0;NY395806;3350;obliqua;A. M. V. de Carvalho;D. M. Johnson;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Litoral Sul, Serra Grande. 7,3 Km na estrada Serra Grande/Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz;-14.418461999999998;-39.027041;Carvalho, AM de;3350;12;7;1991;nan;1991-01-01T00:00:00;Universidade Federal da Bahia;ALCB;027044;0;0;0;;;0;1;1;1991;0;0;0;ALCB027044;3350;obliqua;"Carvalho, AM de; Thomas, W; Santos, TS dos; et al.";<NA>;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;7.3km na estrada Serra Grande/Itacaré, Faz. Lagoa do Conj. Sta. Cruz.;-14.418461999999998;-39.027041;Carvalho, AM ;3350;1;7;1991;Johnson, DM ;<NA>;CEPEC;CEPEC;CEPEC00052214;0;0;0;;;0;;;;0;0;0;CEPEC00052214;3350;obliqua;A. M. Carvalho;D. M. Johnson;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Distrito de Serra Grande. 7,3 Km na estrada Serra Grande/Itacaré, fazenda Lagoa do Conjunto Fazenda Santa Cruz.;-14.418461999999998;-39.027041;Carvalho, AM ;3350;1;7;1991;Johnson, DM ;<NA>;JBRJ;RB;RB01351907;0;0;0;;;0;;;;0;0;0;RB01351907;3350;obliqua;"A.M. Carvalho; W.W. Thomas; T.S. Santos; et al.";D.M. Johnson;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;7.3km na estrada Serra Grande/Itacaré, Faz. Lagoa do Conj. Sta. Cruz.;-14.418461999999998;-39.027041;Carvalho, AM de;3350;1;7;1991;Johnson, DM ;<NA>;Comissão Executiva do Plano da Lavoura Cacaueira;CEPEC;52214;0;0;0;;;0;;;;0;0;0;CEPEC52214;3350;obliqua;A. M. de Carvalho;D. M. Johnson;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Distrito de Serra Grande. 7,3 km na estrada Serra Grande/Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz.;-12.359451000000002;-33.45619542857143;Carvalho, AMV de;3602;11;9;1991;Amorim, AM ;1991-01-01T00:00:00;NY;NY;NY00395805;0;0;0;;;0;1;1;1991;0;0;0;NY00395805;3602;obliqua;A. M. V. de Carvalho;A. M. Amorim;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Distrito de Serra Grande. 7,3 km na estrada Serra Grande/Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz.;-12.359451000000002;-33.45619542857143;Carvalho, AMV de;3602;11;9;1991;Amorim, AM ;1991-01-01T00:00:00;NY;NY;395805;0;0;0;;;0;1;1;1991;0;0;0;NY395805;3602;obliqua;A. M. V. de Carvalho;A. M. Amorim;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;7.3Km na estrada Serra Grande/Itacaré, Faz. Lagoa do Conj. Sta. Cruz.;-12.359451000000002;-33.45619542857143;Carvalho, AM ;3602;11;9;1991;Amorim, AM ;<NA>;CEPEC;CEPEC;CEPEC00052187;0;0;0;;;0;;;;0;0;0;CEPEC00052187;3602;obliqua;A. M. Carvalho;A. M. Amorim;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Fazenda Lagoa do Conjunto Fazenda  Santa Cruz;-12.359451000000002;-33.45619542857143;Carvalho, AM de;3602;11;9;1991;Amorim, A;<NA>;MBM;MBM;MBM158839;0;0;0;;;0;;;;0;0;0;MBM158839;3602;obliqua;"Carvalho, AM de;Carvalho, A.M. de,et al.";Amorim, A.;Carvalho;;;Hornschuchia;obliqua
Hornschuchia obliqua Maas & van Setten;Hornschuchia;BR;Brazil, Bahia, Mun. de Uruçuca, Distrito de Serra Grande, 7.3 km na estrada Serra Grande - Itacare. Fda. Lagoa do Conjunto Fda. Santa Cruz;-14.416667;-39.016667;Carvalho, AMV de;Carvalho, AMV de  3602 ;11;9;1991;nan;<NA>;<NA>;Botany;U.1073635;0;0;0;Carvalho;;0;;;;0;0;0;U1073635;3602;obliqua;Carvalho AMV de;"Johnson DM; Murray NA";Carvalho;;;Hornschuchia;obliqua
