scientific_name;genus;specific_epithet;species_author;collector_id;recorded_by;colnum_full;prefix;colnum;sufix;col_date;col_day;col_month;col_year;det_by;det_date;det_day;det_month;det_year;country_id;country;continent;locality;coordinate_id;ddlong;ddlat;institute;herbarium_code;barcode;orig_bc;coll_surname;huh_name;geo_col;wiki_url;specificEpithet;orig_recby;orig_detby;country_iso3;global_id;childData_id;accSpecies_id;colnum_fullprefix;status;accepted_name;ipni_no;.val;.equ;.zer;.cap;.cen;.con;.gbf;.inst;.summary;sp_idx;ipni_species_author;region
0;Marsypopetalum;pallidum;0;0;Larsen, K;2552;nan;2552;nan;16/07/1968 - 16/07/1968;16;7;1968;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;not found;Thaïlande;0;Thailand. Northern : S of Chieng Dao. alt. 400 m;0;98.91666666666669;19.23333333333333;0;0;P00404574;P00404574;Larsen;Larsen, K;nan;nan;0.0;Larsen, K.;Kessler, P.;not found;nan;nan;nan;;ACCEPTED;Marsypopetalum pallidum;https://ipni.org/n/73800-1;;;;;;;;;;Marsypopetalum pallidum;(Blume) Backer;Chiang Mai(เชียงใหม่)
0;Uvaria;cordata;0;0;Larsen, K;2600;nan;2600;nan;23/07/1968 - 23/07/1968;23;7;1968;Meade, C;17/05/1999 - 17/05/1999;17;5;1999;not found;Thaïlande;0;Thailand. Northern : 10 km W of Fang 19° 57' N, 99° 11' E. alt. 600 m.;0;99.18333333333334;19.95;0;0;P00247973;P00247973;Larsen;Larsen, K;nan;nan;0.0;Larsen, K.;Meade, C.;not found;nan;nan;nan;;SYNONYM;Uvaria littoralis;https://ipni.org/n/75628-1;;;;;;;;;;Uvaria cordata;(Blume) Blume;Chiang Mai(เชียงใหม่)
0;Miliusa;thorelii;0;0;Larsen, K;3051;nan;3051;nan;02/08/1968 - 02/08/1968;2;8;1968;Chaowasku, T;04/05/2006 - 04/05/2006;4;5;2006;not found;Thaïlande;0;Thailand. Northern : Teen Tok 10 km N of Doi Chieng Dao. Alt. 600 m.;0;98.89;19.498;0;0;P01967673;P01967673;Larsen;Larsen, K;nan;nan;0.0;Larsen, K.;Chaowasku, T.;not found;nan;nan;nan;;ACCEPTED;Miliusa thorelii;https://ipni.org/n/73957-1;;;;;;;;;;Miliusa thorelii;Finet & Gagnep.;Chiang Mai(เชียงใหม่)
0;Orophea;polycarpa;0;0;Larsen, K;3091;nan;3091;nan;03/08/1968 - 03/08/1968;3;8;1968;Kessler, P;07/02/1986 - 07/02/1986;7;2;1986;not found;Thaïlande;0;Thailand. Northern : Teen Tok 10 km N of Doi Chieng Dao. alt. 600 m.;0;98.89;19.498;0;0;P01987686;P01987686;Larsen;Larsen, K;nan;nan;0.0;Larsen, K.;Kessler, P.;not found;nan;nan;nan;;ACCEPTED;Orophea polycarpa;https://ipni.org/n/74255-1;;;;;;;;;;Orophea polycarpa;A.DC.;Chiang Mai(เชียงใหม่)
0;Miliusa;thailandica;0;0;Larsen, K;31174;nan;31174;nan;20/07/1972 - 20/07/1972;20;7;1972;Chaowasku, T;04/05/2006 - 04/05/2006;4;5;2006;not found;Thaïlande;0;Thailand. Peninsular: Khao Nang Hong N of Phangnga. alt. 100-150 m;0;98.55;8.533333333333333;0;0;P01967106;P01967106;Larsen;Larsen, K;nan;nan;0.0;Larsen, K.;Chaowasku, T.;not found;nan;nan;nan;;ACCEPTED;Miliusa thailandica;https://ipni.org/n/77135577-1;;;;;;;;;;Miliusa thailandica;Chaowasku & Kessler;Phang Nga(พังงา)
0;Pseuduvaria;setosa;0;0;Larsen, K;31280;nan;31280;nan;23/07/1972 - 23/07/1972;23;7;1972;nan;nan;;;;not found;Thaïlande;0;Thailand. Peninsular: Ao Luk. Between Phangnga and Krabi. alt. 50 m;0;99.25;8.416666666666666;0;0;P00268497;P00268497;Larsen;Larsen, K;nan;nan;0.0;Larsen, K.;Larsen, K. & Larsen, S.S.;not found;nan;nan;nan;;ACCEPTED;Pseuduvaria setosa;https://ipni.org/n/74968-1;;;;;;;;;;Pseuduvaria setosa;(King) J.Sinclair;Krabi(กระบี่)
0;Ellipeiopsis;cherrevensis;0;0;Larsen, K;31688;nan;31688;nan;11/08/1972 - 11/08/1972;11;8;1972;nan;nan;;;;not found;Thaïlande;0;Thailand. Eastern : Chum Phae. Chaiyaphum. alt. 300-400 m;0;102.0;16.216666666666665;0;0;P01986479;P01986479;Larsen;Larsen, K;nan;nan;0.0;Larsen, K.;Larsen, K. et Larsen, S.S.;not found;nan;nan;nan;;SYNONYM;Uvaria ferruginea var. cherrevensis;https://ipni.org/n/72938-1;;;;;;;;;;Ellipeiopsis cherrevensis;(Pierre ex Finet & Gagnep.) Meade & J.Parn.;Chaiyaphum(ชัยภูมิ)
0;Uvaria;dac;0;0;Larsen, K;31809;nan;31809;nan;13/08/1972 - 13/08/1972;13;8;1972;Meade, C;10/05/1999 - 10/05/1999;10;5;1999;not found;Thaïlande;0;Thailand. Eastern : Dat Don near Chaiyaphum. alt. 300-400 m;0;102.03333333333332;15.95;0;0;P00262201;P00262201;Larsen;Larsen, K;nan;nan;0.0;Larsen, K.;Meade, C.;not found;nan;nan;nan;;ACCEPTED;Uvaria dac;https://ipni.org/n/75642-1;;;;;;;;;;Uvaria dac;Pierre ex Finet & Gagnep.;Chaiyaphum(ชัยภูมิ)
0;Desmos;chinensis;0;0;Larsen, K;3200;nan;3200;nan;09/08/1968 - 09/08/1968;9;8;1968;Wun, NK;01/08/2010 - 31/08/2010;1;8;2010;not found;Thaïlande;0;Thailand. Eastern : Khao Lotung S of Pak Thong Chai. alt. 600 m.;0;102.048;14.468;0;0;P00234104;P00234104;Larsen;Larsen, K;nan;nan;0.0;Larsen, K.;Ng Kwok Wun;not found;nan;nan;nan;;ACCEPTED;Desmos chinensis;https://ipni.org/n/72771-1;;;;;;;;;;Desmos chinensis;Lour.;Nakhon Ratchasima(นครราชสีมา)
0;Miliusa;campanulata;0;0;Larsen, K;3237;nan;3237;nan;10/08/1968 - 10/08/1968;10;8;1968;Chaowasku, T;04/05/2006 - 04/05/2006;4;5;2006;not found;Thaïlande;0;Thailand. Eastern : Eastern part of Khao Yai National Park. 80 km at the Korat-Sattahip highway. alt. 400 m.;0;101.825;14.36;0;0;P01983601;P01983601;Larsen;Larsen, K;nan;nan;0.0;Larsen, K.;Chaowasku, T.;not found;nan;nan;nan;;ACCEPTED;Miliusa campanulata;https://ipni.org/n/73923-1;;;;;;;;;;Miliusa campanulata;Pierre;Nakhon Ratchasima(นครราชสีมา)
0;Pseuduvaria;rugosa;0;0;Larsen, K;32602;nan;32602;nan;22/02/1974 - 22/02/1974;22;2;1974;nan;nan;;;;not found;Thaïlande;0;Thailand. Peninsula : Naratiwat : Sungei Kolok, Nikom Waeng. Alt.: 100 m;0;101.83333333333331;5.833333333333333;0;0;P00268488;P00268488;Larsen;Larsen, K;nan;nan;0.0;Larsen, K.;;not found;nan;nan;nan;;ACCEPTED;Pseuduvaria rugosa;https://ipni.org/n/74966-1;;;;;;;;;;Pseuduvaria rugosa;(Blume) Merr.;Narathiwat(นครศรีธรรมราช)
0;Polyalthia;evecta;0;0;Larsen, K;3263;nan;3263;nan;10/08/1968 - 10/08/1968;10;8;1968;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;not found;Thaïlande;0;Thailand. Eastern : Eastern part of Khao Yai National Park, 80 km at the Korat-Sattahip highway. alt. 300 m.;0;101.839;14.367;0;0;P00700278;P00700278;Larsen;Larsen, K;nan;nan;0.0;Larsen, K.;Kessler, P.;not found;nan;nan;nan;;ACCEPTED;Polyalthia evecta;https://ipni.org/n/74568-1;;;;;;;;;;Polyalthia evecta;(Pierre) Finet & Gagnep.;Nakhon Ratchasima(นครราชสีมา)
0;Orophea;enterocarpa;0;0;Larsen, K;33029;nan;33029;nan;06/03/1974 - 06/03/1974;6;3;1974;Kessler, P;03/09/1985 - 03/09/1985;3;9;1985;not found;Thaïlande;0;Thailand. Peninsula: Naratiwat: Sungei Kolok, Nikom Waeng. Alt.: 300-400 m;0;101.83333333333331;5.833333333333333;0;0;P01967177;P01967177;Larsen;Larsen, K;nan;nan;0.0;Larsen, K.;Kessler, P.;not found;nan;nan;nan;;ACCEPTED;Orophea enterocarpa;https://ipni.org/n/74223-1;;;;;;;;;;Orophea enterocarpa;Maingay ex Hook.f.;Narathiwat(นครศรีธรรมราช)
0;Pseuduvaria;setosa;0;0;Larsen, K;33169;nan;33169;nan;11/03/1974 - 11/03/1974;11;3;1974;nan;nan;;;;not found;Thaïlande;0;Thailand. Peninsula : Trang : Khao Pap Pa. Alt.: 300 m;0;99.58333333333331;7.416666666666667;0;0;P00268498;P00268498;Larsen;Larsen, K;nan;nan;0.0;Larsen, K.;;not found;nan;nan;nan;;ACCEPTED;Pseuduvaria setosa;https://ipni.org/n/74968-1;;;;;;;;;;Pseuduvaria setosa;(King) J.Sinclair;Trang(ตรัง)
0;Pseuduvaria;setosa;0;0;Larsen, K;33575;nan;33575;nan;02/05/1974 - 02/05/1974;2;5;1974;Su, YCF;01/12/2001 - 31/12/2001;1;12;2001;not found;Thaïlande;0;Thailand. Peninsula : Ranong : NW of Phato. Alt.: 200-300 m;0;98.66666666666669;9.833333333333334;0;0;P00268499;P00268499;Larsen;Larsen, K;nan;nan;0.0;Larsen, K.;Su, Y.C.F.;not found;nan;nan;nan;;ACCEPTED;Pseuduvaria setosa;https://ipni.org/n/74968-1;;;;;;;;;;Pseuduvaria setosa;(King) J.Sinclair;Ranong(ระนอง)
0;Anomianthus;dulcis;0;0;Larsen, K;33755;nan;33755;nan;08/05/1974 - 08/05/1974;8;5;1974;nan;nan;;;;not found;Thaïlande;0;Thailand. South West : Prachuap Kiri Khan : Sam Roy Yot. Limestone range near sea. Alt.: 100-400 m;0;99.91666666666669;12.25;0;0;P01753570;P01753570;Larsen;Larsen, K;nan;nan;0.0;Larsen, K.;;not found;nan;nan;nan;;SYNONYM;Uvaria dulcis;https://ipni.org/n/72141-1;;;;;;;;;;Anomianthus dulcis;Dunal;Prachuap Khiri Khan(ประจวบคีรีขันธ์)
0;Ellipeiopsis;cherrevensis;0;0;Larsen, K;34015;nan;34015;nan;02/07/1974 - 02/07/1974;2;7;1974;nan;nan;;;;not found;Thaïlande;0;Thailand. South est: Kanchanaburi: Erawan. Alt.: 100-300 m;0;99.91666666666669;14.333333333333334;0;0;P01986478;P01986478;Larsen;Larsen, K;nan;nan;0.0;Larsen, K.;;not found;nan;nan;nan;;SYNONYM;Uvaria ferruginea var. cherrevensis;https://ipni.org/n/72938-1;;;;;;;;;;Ellipeiopsis cherrevensis;(Pierre ex Finet & Gagnep.) Meade & J.Parn.;Kanchanaburi(กาญจนบุรี)
0;Uvaria;cordata;0;0;Larsen, K;34209;nan;34209;nan;06/09/1974 - 06/09/1974;6;9;1974;Meade, C;17/05/1999 - 17/05/1999;17;5;1999;not found;Thaïlande;0;Thailand. Northern : Maehongson : Khun Yuam. 600-700 m alt.;0;98.0;18.25;0;0;P00142662;P00142662;Larsen;Larsen, K;nan;nan;0.0;Larsen, K.;Meade, C.;not found;nan;nan;nan;;SYNONYM;Uvaria littoralis;https://ipni.org/n/75628-1;;;;;;;;;;Uvaria cordata;(Blume) Blume;Mae Hong Son(แม่ฮ่องสอน)
0;Uvaria;micrantha;0;0;Larsen, K;42881;nan;42881;nan;13/06/1992 - 13/06/1992;13;6;1992;Meade, C;01/01/2000 - 31/12/2000;1;1;2000;not found;Thaïlande;0;Thailand. Province Songkla. Khao Nam Kang, Na Thawee S of Chana. Alt. 100 - 150 m.;0;100.71666666666668;6.75;0;0;P00248229;P00248229;Larsen;Larsen, K;nan;nan;0.0;Larsen, K.;Meade, C.;not found;nan;nan;nan;;ACCEPTED;Uvaria micrantha;https://ipni.org/n/75821-1;;;;;;;;;;Uvaria micrantha;(A.DC.) Hook.f. & Thomson;Songkhla(สงขลา)
0;Miliusa;campanulata;0;0;Larsen, K;566;nan;566;nan;20/07/1966 - 20/07/1966;20;7;1966;Chaowasku, T;05/05/2006 - 05/05/2006;5;5;2006;not found;Thaïlande;0;Thailand. Phitsanulok. Tung Salaeng Luang.;0;100.883;16.578;0;0;P01983605;P01983605;Larsen;Larsen, K;nan;nan;0.0;Larsen, K.;Chaowasku, T.;not found;nan;nan;nan;;ACCEPTED;Miliusa campanulata;https://ipni.org/n/73923-1;;;;;;;;;;Miliusa campanulata;Pierre;Phitsanulok(พิษณุโลก)
Miliusa koolsii (Kosterm.) J.Sinclair;Miliusa;koolsii;0;0;Lasschuit, JA;Lasschuit, JA BW(Ind.) 4503 , Lasschuit, JA BW(Ind.) 4503 ;Lasschuit;4503.0;nan;0;1;7;1956;Mols, JB, Mols, JB;2004-03-01T00:00:00;1;3;2004;ID;Indonesia;0;Oransbari, Onderafd. Manokwari.;0;134.2587;-1.3442;nan, nan;Botany, Botany;L0190087, L0190087;L  0190087, L  0190087;Lasschuit;Lasschuit, J. A.;0;0;;;;;;;;;;;;;;;;;;;;;;;
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;odorata;0;0;Lasschuit, JA;Lasschuit, JA BW(Ind.) 4530 , Lasschuit, JA BW(Ind.) 4530 ;Lasschuit;4530.0;nan;0;15;2;1957;nan, nan;nan;;;;ID;Indonesia;0;Warossir bij Oransbari Onderafd. Ransiki Afd. West N. Guinea.;0;134.2587;-1.3442;nan, nan;Botany, Botany;L1753508, L1753508;L.1753508, L.1753508;Lasschuit;Lasschuit, J. A.;0;0;;;;;;;;;;;;;;;;;;;;;;;
Miliusa koolsii (Kosterm.) J.Sinclair;Miliusa;koolsii;0;0;Lasschuit, JA;Lasschuit, JA BW(Ind.) 4567 , Lasschuit, JA BW(Ind.) 4567 ;Lasschuit;4567.0;nan;0;30;1;1958;Mols, JB, Mols, JB;2004-03-01T00:00:00;1;3;2004;ID;Indonesia;0;Oransbari (20 km north of Ransiki) Div. West N. Guinea.;0;134.2587;-1.3442;nan, nan;Botany, Botany;L0190038, L0190038;L  0190038, L  0190038;Lasschuit;Lasschuit, J. A.;0;0;;;;;;;;;;;;;;;;;;;;;;;
Uvaria L.;Uvaria;nan;0;0;Lasut, S;Lasut 107;Lasut;107.0;nan;0;4;4;2013;nan;2013-01-01T00:00:00;1;1;2013;ID;Indonesia;0;Central Halmahera. Weda Bay. Ake Jira.;0;127.919583;0.601556;MO;MO;MO100582123;100582123;Lasut;Lasut, S;nan;nan;0.0;"Samsul Lasut;Bahar Fabanyo;Idris Haris;Iska Gushilman";I Rachman (BO);IDN;nan;nan;nan;;nan;nan;nan;;;;;;;;;True;;;
Popowia Endl.;Popowia;nan;0;0;Lasut, S;Lasut 129;Lasut;129.0;nan;0;25;5;2013;nan;2013-01-01T00:00:00;1;1;2013;ID;Indonesia;0;Central Halmahera. Weda Bay. Bukit Limber.;0;127.985833;0.552944;MO;MO;MO100599111;100599111;Lasut;Lasut, S;nan;nan;0.0;"Samsul Lasut;Idris Haris;Bahar Fabanyo;Matraji Soleman";I Rachman (BO);IDN;nan;nan;nan;;nan;nan;nan;;;;;;;;;True;;;
Popowia pisocarpa (Blume) Endl.;Popowia;pisocarpa;0;0;Lasut, S;"Lasut 139, Lasut, SA; Fabanyo, B; Haris, I; Gushilman, I  139 , Lasut 139, Lasut, SA; Fabanyo, B; Haris, I; Gushilman, I  139 ";Lasut;139.0;nan;0;29;5;2013;nan, Kessler, PJA, nan, Kessler, PJA;2014-01-01T00:00:00;1;1;2014;ID;Indonesia;0;Central Halmahera. Weda Bay. Bukit Limber.;0;127.98875;0.55125;MO, <NA>, MO, <NA>;MO, Botany, MO, Botany;MO100599842, L3968408, MO100599842, L3968408;100599842, L.3968408, 100599842, L.3968408;Lasut;Lasut, S;nan;nan;;;;;;;;;;;;;;;;;;;;;;;
Polyalthia Blume;Polyalthia;None;0;0;Lasut, S;"Lasut 162, Lasut, SA; Haris, I; Soleman, M  162 ";Lasut;162.0;nan;0;6;7;2013;nan, Kessler, PJA;2014-01-01T00:00:00;1;1;2014;ID;Indonesia;0;Central Halmahera. Weda Bay. Jira.;0;127.917056;0.5915;MO, <NA>;MO, Botany;MO100609717, L3967697;100609717, L.3967697;Lasut;Lasut, S;nan;nan;;nan;;IDN;nan;nan;nan;;nan;nan;nan;;;;;;;;;True;;;
Popowia pisocarpa (Blume) Endl.;Popowia;pisocarpa;0;0;Lasut, S;"Lasut 195, Lasut, SA; Soleman, M; Fabanyo, B  195 , Lasut, SA; Soleman, M; Fabanyo, B  195 , Lasut 195, Lasut, SA; Soleman, M; Fabanyo, B  195 , Lasut, SA; Soleman, M; Fabanyo, B  195 ";Lasut;195.0;nan;0;20;7;2013;nan, Kessler, PJA, Kessler, PJA, nan, Kessler, PJA, Kessler, PJA;2014-01-01T00:00:00;1;1;2014;ID;Indonesia;0;Central Halmahera. Weda Bay. Main road to Bukit Limber.;0;128.00175;0.519278;MO, <NA>, <NA>, MO, <NA>, <NA>;MO, Botany, Botany, MO, Botany, Botany;MO100613594, L3968402, L3968403, MO100613594, L3968402, L3968403;100613594, L.3968402, L.3968403, 100613594, L.3968402, L.3968403;Lasut;Lasut, S;nan;nan;;;;;;;;;;;;;;;;;;;;;;;
Pseuduvaria Miq.;Pseuduvaria;None;0;0;Lasut, S;"Lasut 40, Lasut, SA; Haris, I; Fabanyo, B  40 ";Lasut;40.0;nan;0;16;2;2013;nan, nan;2014-01-01T00:00:00;1;1;2014;ID;Indonesia;0;Central Halmahera. Weda Bay. Loy Poloy.;0;127.904056;0.519417;MO, <NA>;MO, Botany;MO100569700, L3968400;100569700, L.3968400;Lasut;Lasut, S;nan;nan;;nan;;IDN;nan;nan;nan;;nan;nan;nan;;;;;;;;;True;;;
Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;glauca;0;0;Lasut, S;"Lasut 47, Lasut, SA; Haris, I; Fabanyo, B  47 , Lasut 47, Lasut, SA; Haris, I; Fabanyo, B  47 ";Lasut;47.0;nan;0;16;2;2013;nan, nan, nan, nan;2014-01-01T00:00:00;1;1;2014;ID;Indonesia;0;Central Halmahera. Weda Bay. Loy Poloy.;0;127.906278;0.521056;MO, <NA>, MO, <NA>;MO, Botany, MO, Botany;MO100569724, L3967687, MO100569724, L3967687;100569724, L.3967687, 100569724, L.3967687;Lasut;Lasut, S;nan;nan;;;;;;;;;;;;;;;;;;;;;;;
Meiogyne cylindrocarpa (Burck) Heusden;Meiogyne;cylindrocarpa;0;0;Lasut, S;"Lasut 49, Lasut, SA; Haris, I; Fabanyo, B  49 , Lasut, SA; Haris, I; Fabanyo, B  49 , Lasut 49, Lasut, SA; Haris, I; Fabanyo, B  49 , Lasut, SA; Haris, I; Fabanyo, B  49 ";Lasut;49.0;nan;0;16;2;2013;nan, nan, nan, nan, nan, nan;2014-01-01T00:00:00;1;1;2014;ID;Indonesia;0;Central Halmahera. Weda Bay. Loy Poloy.;0;127.907139;0.5195;MO, <NA>, <NA>, MO, <NA>, <NA>;MO, Botany, Botany, MO, Botany, Botany;MO100569966, L3967685, L3967686, MO100569966, L3967685, L3967686;100569966, L.3967685, L.3967686, 100569966, L.3967685, L.3967686;Lasut;Lasut, S;nan;nan;;;;;;;;;;;;;;;;;;;;;;;
Polyalthia Blume;Polyalthia;nan;0;0;Lasut, S;"Lasut 05, Lasut, SA; Gushilman, I; Fabanyo, B; Soleman, M  5 , Lasut, SA; Gushilman, I; Fabanyo, B; Soleman, M  5 ";Lasut;5.0;nan;0;29;12;2012;nan, Kessler, PJA, Kessler, PJA;2014-01-01T00:00:00;1;1;2014;ID;Indonesia;0;Central Halmahera. Weda Bay. Doromesmesan.;0;127.907444;0.490111;MO, <NA>, <NA>;MO, Botany, Botany;MO100559368, L3967689, L3967690;100559368, L.3967689, L.3967690;Lasut;Lasut, S;nan;nan;;nan;;;nan;nan;nan;;nan;nan;nan;;;;;;;;;;;;
Xylopia peekelii Diels;Xylopia;peekelii;0;0;Lasut, S;Lasut 64, Lasut 64;Lasut;64.0;nan;0;28;3;2013;nan, nan;2013-01-01T00:00:00;1;1;2013;ID;Indonesia;0;Central Halmahera. Weda Bay. Casuarina.;0;127.914056;0.519833;MO, MO;MO, MO;MO100580479, MO100580479;100580479, 100580479;Lasut;Lasut, S;nan;nan;;;;;;;;;;;;;;;;;;;;;;;
Uvaria L.;Uvaria;nan;0;0;Lasut, S;Lasut 80;Lasut;80.0;nan;0;2;4;2013;nan;2013-01-01T00:00:00;1;1;2013;ID;Indonesia;0;Central Halmahera. Weda Bay. Ake Jira.;0;127.922528;0.6025;MO;MO;MO100582090;100582090;Lasut;Lasut, S;nan;nan;0.0;"Samsul Lasut;Iska Gushilman;Bahar Fabanyo;Idris Haris";I Rachman (BO);IDN;nan;nan;nan;;nan;nan;nan;;;;;;;;;True;;;
Popowia Endl.;Popowia;nan;0;0;Latupeirissa, ER;Latupeirissa, ER  94377 ;Latupeirissa;94377.0;nan;0;21;11;1995;Ganesan, SK;2011-10-01T00:00:00;1;10;2011;ID;Indonesia;0;"Indonesia, Borneo, C. Kalimantan. Plot 8. Tree number 152. Sangai, S. Mentaya, Kab. Kotawaringin Timur.1.29 S; 112.31 E; 50 m alt.";0;112.516667;-1.483333;nan;Botany;L1763933;L.1763933;Latupeirissa;Latupeirissa, E. R.;Indonesia;0;0.0;Latupeirissa ER;Ganesan SK;IDN;nan;nan;nan;;nan;nan;nan;;;;;;;;;True;;;
Popowia pisocarpa (Blume) Endl.;Popowia;pisocarpa;0;0;Latupeirissa, ER;Latupeirissa, ER  94390 , Latupeirissa, ER  94390 ;Latupeirissa;94390.0;nan;0;1;12;1994;Ganesan, SK, Ganesan, SK;2011-10-01T00:00:00;1;10;2011;ID;Indonesia;0;"Indonesia, Borneo, C. Kalimantan. Plot 3. Sangai, S. Mentaya, Kab. Kotawaringin Timur.1.29 S; 112.31 E; 50 m alt.";0;112.516667;-1.483333;nan, nan;Botany, Botany;L1759161, L1759161;L.1759161, L.1759161;Latupeirissa;Latupeirissa, E. R.;Indonesia;0;;;;;;;;;;;;;;;;;;;;;;;
Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;nan;0;0;Latupeirissa, ER;Latupeirissa, ER  94391 ;Latupeirissa;94391.0;nan;0;1;12;1994;Kessler, PJA;1996-06-01T00:00:00;1;6;1996;ID;Indonesia;0;Plot 3. Sangai, S. Mentaya, Kab. Kotawaringin Timur.;0;112.516667;-1.483333;nan;Botany;L3965329;L.3965329;Latupeirissa;Latupeirissa, E. R.;Indonesia;0;0.0;Latupeirissa ER;Kessler PJA;IDN;nan;nan;nan;;nan;nan;nan;;;;;;;;;True;;;
Polyalthia cauliflora Hook.f. & Thomson;Polyalthia;cauliflora;0;0;Latupeirissa, ER;Latupeirissa, ER  94412 , Latupeirissa, ER  94412 ;Latupeirissa;94412.0;nan;0;6;12;1994;nan, nan;nan;;;;ID;Indonesia;0;"Indonesia, Borneo, Kalimantan Tengah, Sangai, S. Mentaya, Kab. Kotawaringin Timur.1.29 S; 112.31 E; 50 m. alt.";0;112.516667;-1.483333;nan, nan;Botany, Botany;L1758324, L1758324;L.1758324, L.1758324;Latupeirissa;Latupeirissa, E. R.;Indonesia;0;;;;;;;;;;;;;;;;;;;;;;;
Maasia sumatrana (Miq.) Mols, Kessler & Rogstad;Maasia;sumatrana;0;0;Latupeirissa, ER;Latupeirissa, ER  95002 , Latupeirissa, ER  95002 ;Latupeirissa;95002.0;nan;0;21;2;1995;nan, nan;nan;;;;ID;Indonesia;0;"Indonesia, Borneo, Central Kalimantan. On path to plot 8. Sangai, S. Mentaya, Kab. Kotawaringin Timur.1.29 S; 112.31 E; 50 m. alt.";0;112.516667;-1.483333;nan, nan;Botany, Botany;L1756555, L1756555;L.1756555, L.1756555;Latupeirissa;Latupeirissa, E. R.;Indonesia;0;;;;;;;;;;;;;;;;;;;;;;;
Popowia bancana Scheff.;Popowia;bancana;0;0;Latupeirissa, ER;Latupeirissa, ER  95009 , Latupeirissa, ER  95009 ;Latupeirissa;95009.0;nan;0;3;4;1995;Moeljono, S, Moeljono, S;2002-10-12T00:00:00;12;10;2002;ID;Indonesia;0;"Indonesia, Borneo, C. Kalimantan. 50m from Pondok, Sangai, S. Mentaya, Kab. Kotawaringin Timur.1.29 S; 112.31 E; 50 m alt.";0;112.516667;-1.483333;nan, nan;Botany, Botany;L1759609, L1759609;L.1759609, L.1759609;Latupeirissa;Latupeirissa, E. R.;Indonesia;0;;;;;;;;;;;;;;;;;;;;;;;
Fissistigma latifolium (Dunal) Merr.;Fissistigma;latifolium;0;0;Latupeirissa, ER;Latupeirissa, ER  95012 , Latupeirissa, ER  95012 ;Latupeirissa;95012.0;nan;0;5;4;1995;Turner, IM, Turner, IM;2008-10-01T00:00:00;1;10;2008;ID;Indonesia;0;Within research area. Sangai, S. Mentaya, Kab. Kotawaringin Timur.;0;112.516667;-1.483333;nan, nan;Botany, Botany;L1754493, L1754493;L.1754493, L.1754493;Latupeirissa;Latupeirissa, E. R.;Indonesia;0;;;;;;;;;;;;;;;;;;;;;;;
0;Polyalthia;suberosa;0;0;Lau, SK;1089;nan;1089;nan;12/02/1933 - 24/02/1933;12;2;1933;Merrill, ED;nan;;;;not found;Chine;0;Hainan. I Kap Shan and vicinity (Tan District);0;109.404;19.569;0;0;P01983416;P01983416;Lau;Lau, S. K.;China, United States of America;0;0.0;Lau, S.K.;Merrill, E.D.;not found;nan;nan;nan;;ACCEPTED;Polyalthia suberosa;https://ipni.org/n/74734-1;;;;;;;;;;Polyalthia suberosa;(Roxb.) Thwaites;Hainan(海南)
0;Orophea;hainanensis;0;0;Lau, SK;1204;nan;1204;nan;26/02/1933 - 26/02/1933;26;2;1933;Merrill, ED;nan;;;;not found;Chine;0;Hainan. Lok Mooi Shan and vicinity (Ch'ang-kiang District);0;108.988;19.279;0;0;P01967160;P01967160;Lau;Lau, S. K.;China, United States of America;0;0.0;Lau, S.K.;Merrill, E.D.;not found;nan;nan;nan;;ACCEPTED;Orophea hainanensis;https://ipni.org/n/74230-1;;;;;;;;;;Orophea hainanensis;Merr.;Hainan(海南)
0;Desmos;cochinchinensis;0;0;Lau, SK;1254;nan;1254;nan;04/03/1933 - 04/03/1933;4;3;1933;Merrill, ED;nan;;;;not found;Chine;0;Hainan. Lok Mooi Shan and vicinity (Ch'ang-kiang District);0;108.988;19.279;0;0;P00234232;P00234232;Lau;Lau, S. K.;China, United States of America;0;0.0;Lau, S.K.;Merrill, E.D.;not found;nan;nan;nan;;ACCEPTED;Desmos cochinchinensis;https://ipni.org/n/72773-1;;;;;;;;;;Desmos cochinchinensis;Lour.;Hainan(海南)
0;Mitrephora;thorelii;0;0;Lau, SK;1311;nan;1311;nan;13/03/1933 - 13/03/1933;13;3;1933;Merrill, ED;nan;;;;not found;Chine;0;Hainan. Tai Tin Shan (Ch'ang-kiang District);0;108.988;19.279;0;0;P02133098;P02133098;Lau;Lau, S. K.;China, United States of America;0;0.0;Lau, S.K.;Merrill, E.D.;not found;nan;nan;nan;;SYNONYM;Mitrephora tomentosa;https://ipni.org/n/74047-1;;;;;;;;;;Mitrephora thorelii;Hook.f. & Thomson;Hainan(海南)
0;Artabotrys;hexapetalus;0;0;Lau, SK;1361;nan;1361;nan;21/03/1933 - 21/03/1933;21;3;1933;nan;nan;;;;not found;Chine;0;Hainan. Ue Lung Ling (Ch'ang-kiang District);0;108.988;19.279;0;0;P01985963;P01985963;Lau;Lau, S. K.;China, United States of America;0;0.0;Lau, S.K.;;not found;nan;nan;nan;;ACCEPTED;Artabotrys hexapetalus;https://ipni.org/n/72395-1;;;;;;;;;;Artabotrys hexapetalus;(L.f.) Bhandari;Hainan(海南)
