scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby;coll_surname;genus_old;specific_epithet_old
Friesodielsia bakeri (Merr.) Steenis;Friesodielsia;PH;Philippins, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  15902 ;1;4;1916;nan;<NA>;<NA>;Botany;U.1072578;0;0;0;Elmer;;0;;;;0;0;0;U1072578;15902;bakeri;Elmer ADE;<NA>;Elmer;Friesodielsia;bakeri
Friesodielsia bakeri (Merr.) Steenis;Friesodielsia;PH;Philippins, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  15902 ;1;4;1916;nan;<NA>;<NA>;Botany;L.1754991;0;0;0;Elmer;;0;;;;0;0;0;L1754991;15902;bakeri;Elmer ADE;<NA>;Elmer;Friesodielsia;bakeri
Uvaria elliptifolia Merr.;Uvaria;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  16039 ;1;5;1916;nan;<NA>;<NA>;Botany;U.1072768;0;0;0;Elmer;;0;;;;0;0;0;U1072768;16039;elliptifolia;Elmer ADE;<NA>;Elmer;Uvaria;elliptifolia
Uvaria elliptifolia Merr.;Uvaria;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  16039 ;1;5;1916;nan;<NA>;<NA>;Botany;L.1770457;0;0;0;Elmer;;0;;;;0;0;0;L1770457;16039;elliptifolia;Elmer ADE;<NA>;Elmer;Uvaria;elliptifolia
Polyalthia lanceolata S.Vidal;Haplostichanthus;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  16045 ;1;5;1916;Xue, B;2012-10-01T00:00:00;<NA>;Botany;U.1090805;0;0;0;Elmer;;0;1;10;2012;0;0;0;U1090805;16045;lanceolata;Elmer ADE;Xue B;Elmer;Haplostichanthus;lanceolata
Polyalthia lanceolata S.Vidal;Haplostichanthus;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  16045 ;1;5;1916;Xue, B;2012-10-01T00:00:00;<NA>;Botany;L.1762669;0;0;0;Elmer;;0;1;10;2012;0;0;0;L1762669;16045;lanceolata;Elmer ADE;Xue B;Elmer;Haplostichanthus;lanceolata
Mitrephora multifolia Elmer ex Weeras. & R.M.K.Saunders;Mitrephora;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  16152 ;1;5;1916;Kessler, PJA;1988-10-01T00:00:00;<NA>;Botany;U.1073726;0;0;0;Elmer;;0;1;10;1988;0;0;0;U1073726;16152;multifolia;Elmer ADE;Kessler PJA;Elmer;Mitrephora;multifolia
Mitrephora multifolia Elmer ex Weeras. & R.M.K.Saunders;Mitrephora;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  16152 ;1;5;1916;Kessler, PJA;1988-10-01T00:00:00;<NA>;Botany;L  0038030;0;0;0;Elmer;;0;1;10;1988;0;0;0;L0038030;16152;multifolia;Elmer ADE;Kessler PJA;Elmer;Mitrephora;multifolia
Mitrephora multifolia Elmer ex Weeras. & R.M.K.Saunders;Mitrephora;PH;Mt. Bulusan;12.7669;124.0561;Elmer, ADE;16152;;5;1916;Weerasooriya, A;<NA>;NHMUK;BOT;BM000560257;0;0;0;;;0;;;;0;0;0;BM000560257;16152;multifolia;Adolph Daniel Edward Elmer;Weerasooriya, A.;Elmer;Mitrephora;multifolia
Orophea corymbosa (Blume) Miq.;Orophea;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  16208 ;1;5;1916;Kessler, PJA;1986-03-01T00:00:00;<NA>;Botany;U.1090741;0;0;0;Elmer;;0;1;3;1986;0;0;0;U1090741;16208;corymbosa;Elmer ADE;Kessler PJA;Elmer;Orophea;corymbosa
Orophea corymbosa (Blume) Miq.;Orophea;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  16208 ;1;5;1916;Kessler, PJA;1986-03-01T00:00:00;<NA>;Botany;L.1766311;0;0;0;Elmer;;0;1;3;1986;0;0;0;L1766311;16208;corymbosa;Elmer ADE;Kessler PJA;Elmer;Orophea;corymbosa
Orophea cumingiana S.Vidal;Orophea;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  16312 ;1;6;1916;Kessler, PJA;1984-03-01T00:00:00;<NA>;Botany;U  0000355;0;0;0;Elmer;;0;1;3;1984;0;0;0;U0000355;16312;cumingiana;Elmer ADE;Kessler PJA;Elmer;Orophea;cumingiana
Orophea cumingiana S.Vidal;Orophea;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  16312 ;1;6;1916;Kessler, PJA;1984-03-01T00:00:00;<NA>;Botany;L  0038062;0;0;0;Elmer;;0;1;3;1984;0;0;0;L0038062;16312;cumingiana;Elmer ADE;Kessler PJA;Elmer;Orophea;cumingiana
Orophea cumingiana S.Vidal;Orophea;PH;Mt. Bulusan;12.7669;124.0561;Elmer, ADE;16312;;6;1916;Kessler, PJA ;<NA>;NHMUK;BOT;BM000553888;0;0;0;;;0;;;;0;0;0;BM000553888;16312;cumingiana;Adolph Daniel Edward Elmer;P. J. A. Kessler;Elmer;Orophea;cumingiana
Anaxagorea luzonensis A.Gray;Anaxagorea;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  16544 ;1;7;1916;Benthem, FDJ van;<NA>;<NA>;Botany;U.1071440;0;0;0;Elmer;;0;;;;0;0;0;U1071440;16544;luzonensis;Elmer ADE;Benthem FDJ van;Elmer;Anaxagorea;luzonensis
Anaxagorea luzonensis A.Gray;Anaxagorea;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  16544 ;1;7;1916;Benthem, FDJ van;<NA>;<NA>;Botany;L.1744523;0;0;0;Elmer;;0;;;;0;0;0;L1744523;16544;luzonensis;Elmer ADE;Benthem FDJ van;Elmer;Anaxagorea;luzonensis
Orophea cumingiana S.Vidal;Orophea;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  16688 ;1;7;1916;Kessler, PJA;1984-04-01T00:00:00;<NA>;Botany;U.1090689;0;0;0;Elmer;;0;1;4;1984;0;0;0;U1090689;16688;cumingiana;Elmer ADE;Kessler PJA;Elmer;Orophea;cumingiana
Orophea cumingiana S.Vidal;Orophea;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  16688 ;1;7;1916;Kessler, PJA;1984-04-01T00:00:00;<NA>;Botany;L.1766221;0;0;0;Elmer;;0;1;4;1984;0;0;0;L1766221;16688;cumingiana;Elmer ADE;Kessler PJA;Elmer;Orophea;cumingiana
Orophea glabra Merr.;Orophea;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  16690 ;1;7;1916;Kessler, PJA;1984-03-01T00:00:00;<NA>;Botany;U.1090724;0;0;0;Elmer;;0;1;3;1984;0;0;0;U1090724;16690;glabra;Elmer ADE;Kessler PJA;Elmer;Orophea;glabra
Orophea glabra Merr.;Orophea;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  16690 ;1;7;1916;Kessler, PJA;1984-03-01T00:00:00;<NA>;Botany;L.1766768;0;0;0;Elmer;;0;1;3;1984;0;0;0;L1766768;16690;glabra;Elmer ADE;Kessler PJA;Elmer;Orophea;glabra
Uvaria peninsula Elmer;Uvaria;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  16852 ;1;8;1916;nan;<NA>;<NA>;Botany;U  0000434;0;0;0;Elmer;;0;;;;0;0;0;U0000434;16852;peninsula;Elmer ADE;<NA>;Elmer;Uvaria;peninsula
Uvaria peninsula Elmer;Uvaria;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  16852 ;1;8;1916;nan;<NA>;<NA>;Botany;L  0195658;0;0;0;Elmer;;0;;;;0;0;0;L0195658;16852;peninsula;Elmer ADE;<NA>;Elmer;Uvaria;peninsula
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  17103 ;1;8;1916;nan;<NA>;<NA>;Botany;U.1062879;0;0;0;Elmer;;0;;;;0;0;0;U1062879;17103;odorata;Elmer ADE;<NA>;Elmer;Cananga;odorata
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  17103 ;1;8;1916;nan;<NA>;<NA>;Botany;L.1753696;0;0;0;Elmer;;0;;;;0;0;0;L1753696;17103;odorata;Elmer ADE;<NA>;Elmer;Cananga;odorata
Mitrephora sorsogonensis Elmer ex Weeras. & R.M.K.Saunders;Mitrephora;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  17178 ;1;9;1916;Kessler, PJA;1988-10-01T00:00:00;<NA>;Botany;U  0000342;0;0;0;Elmer;;0;1;10;1988;0;0;0;U0000342;17178;sorsogonensis;Elmer ADE;Kessler PJA;Elmer;Mitrephora;sorsogonensis
Mitrephora sorsogonensis Elmer ex Weeras. & R.M.K.Saunders;Mitrephora;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  17178 ;1;9;1916;Kessler, PJA;1988-10-01T00:00:00;<NA>;Botany;L  0064618;0;0;0;Elmer;;0;1;10;1988;0;0;0;L0064618;17178;sorsogonensis;Elmer ADE;Kessler PJA;Elmer;Mitrephora;sorsogonensis
Mitrephora sorsogonensis Elmer ex Weeras. & R.M.K.Saunders;Mitrephora;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  17178 ;1;9;1916;Kessler, PJA;1988-10-01T00:00:00;<NA>;Botany;L  0038035;0;0;0;Elmer;;0;1;10;1988;0;0;0;L0038035;17178;sorsogonensis;Elmer ADE;Kessler PJA;Elmer;Mitrephora;sorsogonensis
Mitrephora sorsogonensis Elmer ex Weeras. & R.M.K.Saunders;Mitrephora;PH;Mt. Bulusan;12.7669;124.0561;Elmer, ADE;17178;;9;1916;Weerasooriya, A;<NA>;NHMUK;BOT;BM000560251;0;0;0;;;0;;;;0;0;0;BM000560251;17178;sorsogonensis;Adolph Daniel Edward Elmer;Weerasooriya, A.;Elmer;Mitrephora;sorsogonensis
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  17183 ;1;9;1916;Mols, JB;<NA>;<NA>;Botany;U.1090499;0;0;0;Elmer;;0;;;;0;0;0;U1090499;17183;ophthalmicus;Elmer ADE;Mols JB;Elmer;Phaeanthus;ophthalmicus
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  17183 ;1;9;1916;Mols, JB;<NA>;<NA>;Botany;L.1758811;0;0;0;Elmer;;0;;;;0;0;0;L1758811;17183;ophthalmicus;Elmer ADE;Mols JB;Elmer;Phaeanthus;ophthalmicus
Miliusa vidalii J.Sinclair;Miliusa;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  17357 ;1;9;1916;Mols, JB;2004-03-01T00:00:00;<NA>;Botany;L.2058125;0;0;0;Elmer;;0;1;3;2004;0;0;0;L2058125;17357;vidalii;Elmer ADE;Mols JB;Elmer;Miliusa;vidalii
Miliusa vidalii J.Sinclair;Miliusa;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  17357 ;1;9;1916;Mols, JB;2004-03-01T00:00:00;<NA>;Botany;U  0045629;0;0;0;Elmer;;0;1;3;2004;0;0;0;U0045629;17357;vidalii;Elmer ADE;Mols JB;Elmer;Miliusa;vidalii
Artabotrys rolfei S.Vidal;Artabotrys;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  17363 ;1;9;1916;nan;<NA>;<NA>;Botany;U.1062655;0;0;0;Elmer;;0;;;;0;0;0;U1062655;17363;suaveolens;Elmer ADE;<NA>;Elmer;Artabotrys;suaveolens
Artabotrys rolfei S.Vidal;Artabotrys;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  17363 ;1;9;1916;nan;<NA>;<NA>;Botany;L.1749488;0;0;0;Elmer;;0;;;;0;0;0;L1749488;17363;suaveolens;Elmer ADE;<NA>;Elmer;Artabotrys;suaveolens
Uvaria micrantha (A.DC.) Hook.f. & Thomson;Uvaria;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  17397 ;1;9;1916;nan;<NA>;<NA>;Botany;U.1067841;0;0;0;Elmer;;0;;;;0;0;0;U1067841;17397;micrantha;Elmer ADE;<NA>;Elmer;Uvaria;micrantha
Uvaria micrantha (A.DC.) Hook.f. & Thomson;Uvaria;PH;Philippines, Irosin (Mt. Bulusan), Province of Sorsogon, Island of Luzon.;12.701388;124.038611;Elmer, ADE;Elmer, ADE  17397 ;1;9;1916;nan;<NA>;<NA>;Botany;L.1768500;0;0;0;Elmer;;0;;;;0;0;0;L1768500;17397;micrantha;Elmer ADE;<NA>;Elmer;Uvaria;micrantha
Uvaria rufa (Dunal) Blume;Uvaria;PH;Philippines, Montalban, Province of Rizal, Luzon.;14.7314;121.1417;Elmer, ADE;Elmer, ADE  17418 ;1;3;1917;Meade, CV;2000-07-01T00:00:00;<NA>;Botany;U.1074951;0;0;0;Elmer;;0;1;7;2000;0;0;0;U1074951;17418;rufa;Elmer ADE;Meade CV;Elmer;Uvaria;rufa
Uvaria rufa (Dunal) Blume;Uvaria;PH;Philippines, Montalban, Province of Rizal, Luzon.;14.7314;121.1417;Elmer, ADE;Elmer, ADE  17418 ;1;3;1917;Meade, CV;2000-07-01T00:00:00;<NA>;Botany;L.1768718;0;0;0;Elmer;;0;1;7;2000;0;0;0;L1768718;17418;rufa;Elmer ADE;Meade CV;Elmer;Uvaria;rufa
Orophea cumingiana S.Vidal;Orophea;PH;Philippines, Los Baños (Mt. Maquiling), Province of Laguna, Island of Luzon.;14.1789;121.2256;Elmer, ADE;Elmer, ADE  17601 ;1;6;1917;Kessler, PJA;1984-03-01T00:00:00;<NA>;Botany;U.1090687;0;0;0;Elmer;;0;1;3;1984;0;0;0;U1090687;17601;cumingiana;Elmer ADE;Kessler PJA;Elmer;Orophea;cumingiana
Orophea cumingiana S.Vidal;Orophea;PH;Philippines, Los Baños (Mt. Maquiling), Province of Laguna, Island of Luzon.;14.1789;121.2256;Elmer, ADE;Elmer, ADE  17601 ;1;6;1917;Kessler, PJA;1984-03-01T00:00:00;<NA>;Botany;L.1766284;0;0;0;Elmer;;0;1;3;1984;0;0;0;L1766284;17601;cumingiana;Elmer ADE;Kessler PJA;Elmer;Orophea;cumingiana
Uvaria scandens C.B.Rob.;Uvaria;PH;Philippines, Los Baños ( Mt. Maquiling), Province of Laguna, Island of Luzon.;14.1789;121.2256;Elmer, ADE;Elmer, ADE  17640 ;1;6;1917;nan;<NA>;<NA>;Botany;U.1074906;0;0;0;Elmer;;0;;;;0;0;0;U1074906;17640;monticola;Elmer ADE;<NA>;Elmer;Uvaria;monticola
Uvaria scandens C.B.Rob.;Uvaria;PH;Philippines, Los Baños ( Mt. Maquiling), Province of Laguna, Island of Luzon.;14.1789;121.2256;Elmer, ADE;Elmer, ADE  17640 ;1;6;1917;nan;<NA>;<NA>;Botany;L.1768708;0;0;0;Elmer;;0;;;;0;0;0;L1768708;17640;monticola;Elmer ADE;<NA>;Elmer;Uvaria;monticola
Uvaria scandens C.B.Rob.;Uvaria;PH;"Named Geo. Feature: Maquiling (Mountain); Nearest Named Place: Mt. Makiling";14.1353;121.1942;Elmer, ADE;17640;;;1917;nan;<NA>;NHMUK;BOT;BM000632894;0;0;0;;;0;;;;0;0;0;BM000632894;17640;monticola;Adolph Daniel Edward Elmer;<NA>;Elmer;Uvaria;monticola
Meiogyne mindorensis (Merr.) Heusden;Meiogyne;PH;Philippines, Los Baños ( Mt. Maquiling), Province of Laguna, Island of Luzon.;14.1789;121.2256;Elmer, ADE;Elmer, ADE  17649 ;1;6;1917;Heusden, ECH van;<NA>;<NA>;Botany;U  0000340;0;0;0;Elmer;;0;;;;0;0;0;U0000340;17649;mindorensis;Elmer ADE;Heusden ECH van;Elmer;Meiogyne;mindorensis
Meiogyne mindorensis (Merr.) Heusden;Meiogyne;PH;Philippines, Los Baños ( Mt. Maquiling), Province of Laguna, Island of Luzon.;14.1789;121.2256;Elmer, ADE;Elmer, ADE  17649 ;1;6;1917;Heusden, ECH van;<NA>;<NA>;Botany;L  0037989;0;0;0;Elmer;;0;;;;0;0;0;L0037989;17649;mindorensis;Elmer ADE;Heusden ECH van;Elmer;Meiogyne;mindorensis
Meiogyne mindorensis (Merr.) Heusden;Meiogyne;PH;Philippines, Los Baños ( Mt. Maquiling), Province of Laguna, Island of Luzon.;14.1789;121.2256;Elmer, ADE;Elmer, ADE  17649 ;1;6;1917;Heusden, ECH van;<NA>;<NA>;Botany;L  0037988;0;0;0;Elmer;;0;;;;0;0;0;L0037988;17649;mindorensis;Elmer ADE;Heusden ECH van;Elmer;Meiogyne;mindorensis
Annonaceae;<NA>;PH;Los Banos (Mt Maguiling), Island of Luzon.;14.1561165;121.20946649999999;Elmer, ADE;17739;;6;1917;nan;<NA>;NSW;NSW;NSW503037;0;0;0;;;0;;;;0;0;0;NSW503037;17739;luzonensis;Elmer, A.D.E.;<NA>;Elmer;<NA>;
Anaxagorea luzonensis A.Gray;<NA>;PH;Luzon Island, Laguna Prov., Los Baños, Mt. Maquiling (= Makiling);14.1561165;121.20946649999999;Elmer, ADE;17739;1;6;1917;nan;<NA>;Z;<NA>;Z-000152835;0;0;0;;;0;;;;0;0;0;Z-000152835;17739;luzonensis;Adolf Daniel Edward Elmer;<NA>;Elmer;Anaxagorea;luzonensis
Anaxagorea luzonensis A.Gray;<NA>;PH;Philippines, Los Baños ( Mt. Maquiling), Province of Laguna, Luzon.;14.1789;121.2256;Elmer, ADE;Elmer, ADE  17739 ;1;6;1917;Benthem, FDJ van;<NA>;<NA>;Botany;U.1062142;0;0;0;Elmer;;0;;;;0;0;0;U1062142;17739;luzonensis;Elmer ADE;Benthem FDJ van;Elmer;Anaxagorea;luzonensis
Anaxagorea luzonensis A.Gray;<NA>;PH;Philippines, Los Baños ( Mt. Maquiling), Province of Laguna, Luzon.;14.1789;121.2256;Elmer, ADE;Elmer, ADE  17739 ;1;6;1917;Benthem, FDJ van;<NA>;<NA>;Botany;L.1744588;0;0;0;Elmer;;0;;;;0;0;0;L1744588;17739;luzonensis;Elmer ADE;Benthem FDJ van;Elmer;Anaxagorea;luzonensis
Polyalthia lanceolata S.Vidal;Haplostichanthus;PH;Philippines, Los Baños (Mt. Maquiling), Province of Laguna, Island of Luzon.;14.1789;121.2256;Elmer, ADE;Elmer, ADE  17775 ;1;6;1917;Xue, B;2012-10-01T00:00:00;<NA>;Botany;U  0000336;0;0;0;Elmer;;0;1;10;2012;0;0;0;U0000336;17775;lanceolata;Elmer ADE;Xue B;Elmer;Haplostichanthus;lanceolata
Polyalthia lanceolata S.Vidal;Haplostichanthus;PH;Philippines, Los Baños (Mt. Maquiling), Province of Laguna, Island of Luzon.;14.1789;121.2256;Elmer, ADE;Elmer, ADE  17775 ;1;6;1917;Xue, B;2012-10-01T00:00:00;<NA>;Botany;L  0037975;0;0;0;Elmer;;0;1;10;2012;0;0;0;L0037975;17775;lanceolata;Elmer ADE;Xue B;Elmer;Haplostichanthus;lanceolata
Meiogyne Miq.;Meiogyne;PH;Philippines, Los Baños (Mt. Maquiling), Province of Laguna, Island of Luzon.;14.1789;121.2256;Elmer, ADE;Elmer, ADE  17834 ;1;6;1917;Johnson, DM;2014-03-01T00:00:00;<NA>;Botany;U.1075698;0;0;0;Elmer;;0;1;3;2014;0;0;0;U1075698;17834;;Elmer ADE;Johnson DM;Elmer;Meiogyne;
Meiogyne Miq.;Meiogyne;PH;Philippines, Los Baños (Mt. Maquiling), Province of Laguna, Island of Luzon.;14.1789;121.2256;Elmer, ADE;Elmer, ADE  17834 ;1;6;1917;Johnson, DM;2014-03-01T00:00:00;<NA>;Botany;L.1768872;0;0;0;Elmer;;0;1;3;2014;0;0;0;L1768872;17834;;Elmer ADE;Johnson DM;Elmer;Meiogyne;
Uvaria sorzogonensis C.Presl;Uvaria;PH;Philipines, Los Baños (Mt. Maquiling), Province of Laguna, Island of Luzon.;14.1789;121.2256;Elmer, ADE;Elmer, ADE  17933 ;1;6;1917;Merrill, ED;1950-08-01T00:00:00;<NA>;Botany;U.1080125;0;0;0;Elmer;;0;1;8;1950;0;0;0;U1080125;17933;littoralis;Elmer ADE;Merrill ED;Elmer;Uvaria;littoralis
Uvaria sorzogonensis C.Presl;Uvaria;PH;Philipines, Los Baños (Mt. Maquiling), Province of Laguna, Island of Luzon.;14.1789;121.2256;Elmer, ADE;Elmer, ADE  17933 ;1;6;1917;Merrill, ED;1950-08-01T00:00:00;<NA>;Botany;L.1768678;0;0;0;Elmer;;0;1;8;1950;0;0;0;L1768678;17933;littoralis;Elmer ADE;Merrill ED;Elmer;Uvaria;littoralis
Goniothalamus elmeri Merr.;Goniothalamus;PH;Philippines, Los Baños (Mt. Maquiling), Province of Laguna, Luzon.;14.1789;121.2256;Elmer, ADE;Elmer, ADE  18263 ;1;6;1917;nan;<NA>;<NA>;Botany;L.3966182;0;0;0;Elmer;;0;;;;0;0;0;L3966182;18263;elmeri;Elmer ADE;<NA>;Elmer;Goniothalamus;elmeri
Goniothalamus elmeri Merr.;Goniothalamus;PH;Philippines, Los Baños (Mt. Maquiling), Province of Laguna, Luzon.;14.1789;121.2256;Elmer, ADE;Elmer, ADE  18263 ;1;6;1917;nan;<NA>;<NA>;Botany;U.1073509;0;0;0;Elmer;;0;;;;0;0;0;U1073509;18263;elmeri;Elmer ADE;<NA>;Elmer;Goniothalamus;elmeri
Polyalthia lanceolata S.Vidal;Haplostichanthus;PH;Philippines, Los Baños (Mt. Maquiling), Province of Laguna, Luzon.;14.1789;121.2256;Elmer, ADE;Elmer, ADE  18327 ;1;6;1917;Xue, B;2012-10-01T00:00:00;<NA>;Botany;U.1090804;0;0;0;Elmer;;0;1;10;2012;0;0;0;U1090804;18327;lanceolata;Elmer ADE;Xue B;Elmer;Haplostichanthus;lanceolata
Polyalthia lanceolata S.Vidal;Haplostichanthus;PH;Philippines, Los Baños (Mt. Maquiling), Province of Laguna, Luzon.;14.1789;121.2256;Elmer, ADE;Elmer, ADE  18327 ;1;6;1917;Xue, B;2012-10-01T00:00:00;<NA>;Botany;L.1762664;0;0;0;Elmer;;0;1;10;2012;0;0;0;L1762664;18327;lanceolata;Elmer ADE;Xue B;Elmer;Haplostichanthus;lanceolata
Uvaria L.;Uvaria;PH;Lucban. Province of Tayabas. Luzon.;14.0943975;121.44543999999999;Elmer, ADE;7647;;5;1907;nan;<NA>;NSW;NSW;NSW453624;0;0;0;;;0;;;;0;0;0;NSW453624;7647;zschokkei;Elmer, A.D.E.;<NA>;Elmer;Uvaria;
Uvaria zschokkei Elmer;Uvaria;PH;Lucban, Tayabas, Luzon;14.0943975;121.44543999999999;Elmer, ADE;7647;;5;1907;nan;<NA>;VT;<NA>;UVMVT102291;0;0;0;;;0;;;;0;0;0;UVMVT102291;7647;zschokkei;Elmer, A.D.E.;<NA>;Elmer;Uvaria;zschokkei
Uvaria zschokkei Elmer;Uvaria;PH;Philippines, Lucban, Province Tayabas, Island Luzon.;14.113333;121.556944;Elmer, ADE;Elmer, ADE  7647 ;1;5;1907;nan;<NA>;<NA>;Botany;L.1768629;0;0;0;Elmer;;0;;;;0;0;0;L1768629;7647;zschokkei;Elmer ADE;<NA>;Elmer;Uvaria;zschokkei
Artabotrys rolfei S.Vidal;Artabotrys;PH;Lucban, Tayabas, Luzon;14.118795;121.56088;Elmer, ADE;7922;;5;1907;nan;<NA>;VT;<NA>;UVMVT102158;0;0;0;;;0;;;;0;0;0;UVMVT102158;7922;suaveolens;Elmer, A.D.E.;<NA>;Elmer;Artabotrys;suaveolens
Artabotrys rolfei S.Vidal;Artabotrys;PH;Philippines, Lucban, Province Tayabas, Island Luzon.;14.113333;121.556944;Elmer, ADE;Elmer, ADE  7922 ;1;5;1907;nan;<NA>;<NA>;Botany;L.1749487;0;0;0;Elmer;;0;;;;0;0;0;L1749487;7922;suaveolens;Elmer ADE;<NA>;Elmer;Artabotrys;suaveolens
Goniothalamus elmeri Merr.;Goniothalamus;PH;Lucban, Tayabas, Luzon;14.118795;121.56088;Elmer, ADE;8240;;5;1907;Saunders, RMK ;<NA>;VT;<NA>;UVMVT102240;0;0;0;;;0;;;;0;0;0;UVMVT102240;8240;elmeri;Elmer, A.D.E.;R.M.K. Saunders;Elmer;Goniothalamus;elmeri
Goniothalamus elmeri Merr.;Goniothalamus;PH;Philippines, Lucban, Province Tayabas, Island Luzon.;14.113333;121.556944;Elmer, ADE;Elmer, ADE  8240 ;1;5;1907;nan;<NA>;<NA>;Botany;L.3966194;0;0;0;Elmer;;0;;;;0;0;0;L3966194;8240;elmeri;Elmer ADE;<NA>;Elmer;Goniothalamus;elmeri
Artabotrys R.Br.;Artabotrys;PH;Lucban, Tayabas, Luzon;14.118795;121.56088;Elmer, ADE;9136;;5;1907;nan;<NA>;VT;<NA>;UVMVT102155;0;0;0;;;0;;;;0;0;0;UVMVT102155;9136;luteus;Elmer, A.D.E.;<NA>;Elmer;Artabotrys;
