huh_name;scientific_name;genus;specific_epithet;species_author;collector_id;recorded_by;colnum_full;prefix;colnum;sufix;col_date;col_day;col_month;col_year;det_by;det_date;det_day;det_month;det_year;country_id;country;continent;locality;coordinate_id;ddlong;ddlat;institute;herbarium_code;barcode;orig_bc;coll_surname;region;specificEpithet;orig_recby;orig_detby;geo_col;wiki_url
Reillo, Juan;0;Mitrephora;samarensis;0;0;Reillo, J;;<NA>;nan;<NA>;01/09/1912 - 31/10/1912;1;9;1912;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;0;Philippines;0;Philippines. Santa Maria. District of Zamboanga. Mindanao;0;122.066;6.937;0;0;P01967886;P01967886;Reillo;Zamboanga del Sur;0;Reillo, J.;Kessler, P.;Philippines;0
Reillo, Juan;0;Polyalthia;sp.;0;0;Reillo, J;;<NA>;nan;<NA>;01/09/1912 - 31/10/1912;1;9;1912;nan;<NA>;;;;0;Philippines;0;Philippines. Santa Maria. District of Zamboanga. Mindanao;0;122.066;6.938;0;0;P01983397;P01983397;Reillo;Zamboanga del Sur;0;Reillo, J.;<NA>;Philippines;0
Reillo, Juan;0;Uvaria;sp.;0;0;Reillo, J;;<NA>;nan;<NA>;01/09/1912 - 31/10/1912;1;9;1912;nan;<NA>;;;;0;Philippines;0;Philippines. Santa Maria. District of Zamboanga. Mindanao;0;122.0655;6.933;0;0;P01964271;P01964271;Reillo;Zamboanga del Sur;0;Reillo, J.;<NA>;Philippines;0
Reillo, Juan;0;Annona;muricata;0;0;Reillo, J;;<NA>;nan;<NA>;12/08/1912 - 12/08/1912;12;8;1912;nan;<NA>;;;;0;Philippines;0;Philippines. Basilan. Binuangan;0;121.9888;6.7029;0;0;P01984611;P01984611;Reillo;Basilan;0;Reillo, J.;<NA>;Philippines;0
Ridley, Henry Nicolas;0;Polyalthia;clavigera;0;0;Ridley, HN;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Singapour;0;Singapore;0;103.819;1.357;0;0;P01983157;P01983157;Ridley;;0;Ridley, H.N.;<NA>;Brazil, Indonesia, Jamaica, Malaysia, Singapore;0
Riedel;0;Polyalthia;sp.;0;0;Riedel;;<NA>;nan;<NA>;01/01/1875 - 31/12/1875;1;1;1875;nan;<NA>;;;;0;Indonésie;0;Ile Célèbes;0;120.3;-1.97;0;0;P01585935;P01585935;Riedel;;0;Riedel;<NA>;<NA>;<NA>
Robinson, Charles Budd;0;Dasymaschalon;sp.;0;0;Robinson, CB;;<NA>;nan;<NA>;27/12/1912 - 31/12/1912;27;12;1912;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;0;Philippines;0;Philippines. Province of Iloilo. Panay;0;122.544;10.965;0;0;P02006261;P02006261;Robinson;Iloilo;0;Robinson, C.B.;Kessler, P.;Canada, Indonesia, Philippines;0
Robinson, Herber Christopher;0;Trivalvaria;pumila;0;0;Robinson, HC;;<NA>;nan;<NA>;<NA>;;;;nan;01/12/1983 - 31/12/1983;1;12;1983;0;<NA>;0;Malay Peninsula.;0;;;0;0;P00268426;P00268426;Robinson;;0;Robinson, H.C.;van Heusden, E.C.H.;Malaysia;0
Roxburgh;0;Dasymaschalon;longiflorum;0;0;Roxburgh;;<NA>;nan;<NA>;<NA>;;;;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;0;Inde;0;India;0;;;0;0;P00751146;P00751146;Roxburgh;;0;Roxburgh;Kessler, P.;<NA>;<NA>
Roxburgh;0;Dasymaschalon;sp.;0;0;Roxburgh;;<NA>;nan;<NA>;<NA>;;;;Kessler, P;26/10/1989 - 26/10/1989;26;10;1989;0;Inde;0;India;0;;;0;0;P01952457;P01952457;Roxburgh;;0;Roxburgh;Kessler, P.;<NA>;<NA>
Schmid;0;Goniothalamus;sp.;0;0;Schmid;;<NA>;nan;<NA>;19/11/1952 - 19/11/1952;19;11;1952;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;0;Viet Nam;0;Forêt de Chua Chan (près Lai Khe);0;107.3833;10.95;0;0;P01982089;P01982089;Schmid;Đồng Nai;0;Schmid;Kessler, P.;<NA>;<NA>
Schmid;0;Melodorum;vietnamense;0;0;Schmid;;<NA>;nan;<NA>;06/06/1960 - 06/06/1960;6;6;1960;nan;<NA>;;;;0;Viet Nam;0;Forêt de Blao. Vietnam, Lâm Dông;0;107.802;11.5288;0;0;P00557031;P00557031;Schmid;Lâm Đồng;0;Schmid;<NA>;<NA>;<NA>
Schmid;0;Meiogyne;virgata;0;0;Schmid;;<NA>;nan;<NA>;12/01/1961 - 12/01/1961;12;1;1961;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;0;Viet Nam;0;Blao. Sud-Vietnam;0;107.808;11.548;0;0;P01753469;P01753469;Schmid;Lâm Đồng;0;Schmid;Kessler, P.;<NA>;<NA>
Schmid, Maurice;0;Desmos;sp.;0;0;Schmid, M;;<NA>;nan;<NA>;12/04/1953 - 12/04/1953;12;4;1953;Schmid, M;<NA>;;;;0;Viet Nam;0;Blao. Prov.: Lam Dong. Vietnam. Alt.: ~ 850 m;0;107.8077;11.548;0;0;P01753416;P01753416;Schmid;Lâm Đồng;0;Schmid, M.;Schmid, M.;France, Vietnam;0
Schmid, Maurice;0;Desmos;sp.;0;0;Schmid, M;;<NA>;nan;<NA>;19/03/1953 - 19/03/1953;19;3;1953;Schmid, M;<NA>;;;;0;Viet Nam;0;Région de Pang Xim. Prov.: Quang Duc. Vietnam. Alt.: ~ 800 m;0;108.017;12.017;0;0;P01753422;P01753422;Schmid;Đắk Nông;0;Schmid, M.;Schmid, M.;France, Vietnam;0
Schmid, Maurice;0;Goniothalamus;donnaiensis;0;0;Schmid, M;;<NA>;nan;<NA>;17/03/1953 - 17/03/1953;17;3;1953;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;0;Viet Nam;0;Bosré. Prov.: Quang Duc - Lam Dong. Alt.: ~ 800 m;0;107.247;12.228;0;0;P01952372;P01952372;Schmid;Đắk Nông;0;Schmid, M.;Kessler, P.;France, Vietnam;0
Schmid, Maurice;0;Desmos;sp.;0;0;Schmid, M;;<NA>;nan;<NA>;26/02/1953 - 26/02/1953;26;2;1953;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;0;Viet Nam;0;Blao. Prov.: Lam Dong. Vietnam. Alt.: v. 800 m;0;107.808;11.548;0;0;P01753417;P01753417;Schmid;Lâm Đồng;0;Schmid, M.;Kessler, P.;France, Vietnam;0
Schmid, Maurice;0;Desmos;cochinchinensis;0;0;Schmid, M;;<NA>;nan;<NA>;24/01/1953 - 24/01/1953;24;1;1953;nan;<NA>;;;;0;Viet Nam;0;Dra Gom. Haute-Cochinchine. Vietnam. Alt.: ~ 200 m.;0;107.646;11.409;0;0;P02007359;P02007359;Schmid;Lâm Đồng;0;Schmid, M.;<NA>;France, Vietnam;0
Schmid, Maurice;0;Anomianthus;dulcis;0;0;Schmid, M;;<NA>;nan;<NA>;16/09/1954 - 16/09/1954;16;9;1954;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;0;Viet Nam;0;Col de Belle vue (route Dalat --> Phan Rang). Prov: Dalat - Phan Rang;0;108.648;11.837;0;0;P02007220;P02007220;Schmid;Ninh Thuận;0;Schmid, M.;Kessler, P.;France, Vietnam;0
Schmid, Maurice;0;Mitrephora;tomentosa;0;0;Schmid, M;;<NA>;nan;<NA>;28/04/1955 - 28/04/1955;28;4;1955;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;0;Viet Nam;0;Long Anh (Station forestière). Prov.: Lam Dong. Vietnam. Alt. : ~ 900 m;0;108.65;12.1436;0;0;P02133079;P02133079;Schmid;Lâm Đồng;0;Schmid, M.;Kessler, P.;France, Vietnam;0
Schmid, Maurice;0;Desmos;sp.;0;0;Schmid, M;;<NA>;nan;<NA>;01/12/1959 - 31/12/1959;1;12;1959;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;0;Viet Nam;0;? Blao. Prov.: ? Lam Dong. Vietnam;0;107.802;11.5288;0;0;P01753423;P01753423;Schmid;Lâm Đồng;0;Schmid, M.;Kessler, P.;France, Vietnam;0
Schmid, Maurice;0;Fissistigma;polyanthum;0;0;Schmid, M;;<NA>;nan;<NA>;11/11/1960 - 11/11/1960;11;11;1960;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;0;Viet Nam;0;Blao. Prov.: Lam Dong. Pays : Vietnam. Alt. : ~ 850 m;0;107.8077;11.548;0;0;P00750994;P00750994;Schmid;Lâm Đồng;0;Schmid, M.;Kessler, P.;France, Vietnam;0
Schmid, Maurice;0;Melodorum;vietnamense;0;0;Schmid, M;;<NA>;nan;<NA>;06/06/1960 - 06/06/1960;6;6;1960;Kessler, PJA;01/06/2004 - 30/06/2004;1;6;2004;0;Viet Nam;0;Sud-Vietnam. Forêt de Blao;0;107.802;11.528;0;0;P00557030;P00557030;Schmid;Lâm Đồng;0;Schmid, M.;Kessler, P.J.A.;France, Vietnam;0
Schmid, Maurice;0;Desmos;sp.;0;0;Schmid, M;;<NA>;nan;<NA>;20/05/1960 - 20/05/1960;20;5;1960;nan;<NA>;;;;0;Viet Nam;0;berges Lagna. Sud-Vietnam;0;107.278;11.095;0;0;P00234120;P00234120;Schmid;Đồng Nai;0;Schmid, M.;<NA>;France, Vietnam;0
Schmid, Maurice;0;Goniothalamus;sp.;0;0;Schmid, M;;<NA>;nan;<NA>;20/05/1960 - 20/05/1960;20;5;1960;Schmid, M;<NA>;;;;0;Viet Nam;0;Sud-Vietnam. Berges alluviales de la Lagna.;0;107.278;11.095;0;0;P01982088;P01982088;Schmid;Đồng Nai;0;Schmid, M.;Schmid, M.;France, Vietnam;0
Schmid, Maurice;0;Desmos;chinensis;0;0;Schmid, M;;<NA>;nan;<NA>;01/03/1960 - 31/03/1960;1;3;1960;nan;<NA>;;;;0;Viet Nam;0;Sud-Vietnam. Lisière foret Ecole Blao;0;107.8077;11.548;0;0;P00234160;P00234160;Schmid;Lâm Đồng;0;Schmid, M.;van Heusden, E.C.H.;France, Vietnam;0
Schmid, Maurice;0;<NA>;indet.;0;0;Schmid, M;;<NA>;nan;<NA>;15/01/1960 - 15/01/1960;15;1;1960;nan;<NA>;;;;0;Viet Nam;0;Sud-Vietnam. S-Bois Forêt Blao (t. r. 850 m);0;107.8077;11.548;0;0;P01967828;P01967828;Schmid;Lâm Đồng;0;Schmid, M.;<NA>;France, Vietnam;0
Schmid, Maurice;0;Cyathostemma;sp.;0;0;Schmid, M;;<NA>;nan;<NA>;15/01/1960 - 15/01/1960;15;1;1960;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;0;Viet Nam;0;Sud-Vietnam. Blao. Dalat (Forêt);0;;;0;0;P02005988;P02005988;Schmid;Lâm Đồng;0;Schmid, M.;Kessler, P.;France, Vietnam;0
Schmid, Maurice;0;Anomianthus;dulcis;0;0;Schmid, M;;<NA>;nan;<NA>;26/07/1961 - 26/07/1961;26;7;1961;Meade, C;17/05/1999 - 17/05/1999;17;5;1999;0;Viet Nam;0;Secteur de Suoi Dau (15 km de Nha Trang);0;109.0667;12.1667;0;0;P02007219;P02007219;Schmid;Khánh Hòa;0;Schmid, M.;Meade, C.;France, Vietnam;0
Schmid, Maurice;0;Ellipeia;dulcis;0;0;Schmid, M;;<NA>;nan;<NA>;26/07/1961 - 26/07/1961;26;7;1961;Meade, C, Meade, C;01/07/2000 - 01/07/2000;1;7;2000;0;Viet Nam;0;Suoi Dan. Sud Vietnam.;0;109.0669710492339;11.953192763846273;0, 0;0, 0;P00142636, P00142637;P00142636, P00142637;Schmid;;;;;;
Schmid, Maurice;0;Uvaria;pierrei;0;0;Schmid, M;;<NA>;nan;<NA>;20/05/1961 - 20/05/1961;20;5;1961;Schmid, M;<NA>;;;;0;Cambodge;0;Région du Grand Lac (Tonlé Sap) (Schnok Tru). Cambodge;0;104.4515;12.515;0;0;P02007176;P02007176;Schmid;Kampong Chhnang;0;Schmid, M.;Schmid, M.;France, Vietnam;0
Schmid, Maurice;0;Fissistigma;villosum;0;0;Schmid, M;;<NA>;nan;<NA>;21/03/1961 - 21/03/1961;21;3;1961;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;0;Viet Nam;0;Forêt de Daa Lao, prov. Lam Dong, Vietnam. Alt.: v. 800 m;0;107.751;11.5135;0;0;P00751016;P00751016;Schmid;Lâm Đồng;0;Schmid, M.;Kessler, P.;France, Vietnam;0
Schmid, Maurice;0;Polyalthia;laui;0;0;Schmid, M;;<NA>;nan;<NA>;01/02/1961 - 28/02/1961;1;2;1961;Schmid, M;<NA>;;;;0;Viet Nam;0;Piste de Tornum. Prov.: Dalat. Vietnam. Alt.: ~ 1300 m;0;108.4375758;11.9402416;0;0;P01989062;P01989062;Schmid;Lâm Đồng;0;Schmid, M.;Schmid, M.;France, Vietnam;0
Schmid, Maurice;0;Rauwenhoffia;siamensis;0;0;Schmid, M;;<NA>;nan;<NA>;15/01/1961 - 15/01/1961;15;1;1961;Schmid, M;<NA>;;;;0;Viet Nam;0;Blao. Prov.: Lam Dong. Vietnam. Alt.: ~ 850 m;0;107.808;11.548;0;0;P00520760;P00520760;Schmid;Lâm Đồng;0;Schmid, M.;Schmid, M.;France, Vietnam;0
Schmid, Maurice;0;Mitrephora;tomentosa;0;0;Schmid, M;;<NA>;nan;<NA>;13/02/1963 - 13/02/1963;13;2;1963;Weerasooriya, AD;01/03/2001 - 31/03/2001;1;3;2001;0;Cambodge;0;Indochine. piste de Ta Sanh;0;102.854;12.598;0;0;P00133837;P00133837;Schmid;Battambang;0;Schmid, M.;Weerasooriya, A.D.;France, Vietnam;0
Schmid, Maurice;0;Rauwenhoffia;siamensis;0;0;Schmid, M;;<NA>;nan;<NA>;12/02/1963 - 12/02/1963;12;2;1963;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;0;Cambodge;0;Cambodge. Environ Siem Reap;0;103.8590321;13.3617562;0;0;P00520782;P00520782;Schmid;Siem Reap;0;Schmid, M.;Kessler, P.;France, Vietnam;0
Schmid, Maurice;0;Mitrephora;thorelii;0;0;Schmid, M;;<NA>;nan;<NA>;26/01/1963 - 26/01/1963;26;1;1963;Schmid, M;<NA>;;;;0;Cambodge;0;Cambodge. Forêt d'Angkor.;0;103.8666;13.4125;0;0;P02133065;P02133065;Schmid;Siem Reap;0;Schmid, M.;Schmid, M.;France, Vietnam;0
Schmid, Maurice;0;Fissistigma;villosum;0;0;Schmid, M;;<NA>;nan;<NA>;<NA>;;;;Kessler, P;01/05/2004 - 31/05/2004;1;5;2004;0;Viet Nam;0;Blao, Lam Dong, Vietnam. Alt.: v. 800 m;0;107.808;11.55;0;0;P00751013;P00751013;Schmid;Lâm Đồng;0;Schmid, M.;Kessler, P.;France, Vietnam;0
Schmid, Maurice;0;Goniothalamus;donnaiensis;0;0;Schmid, M;;<NA>;nan;<NA>;<NA>;;;;Schmid, M;<NA>;;;;0;Viet Nam;0;Region de Blao. Prov.: Lam Dong. Vietnam;0;107.808;11.548;0;0;P01952371;P01952371;Schmid;Lâm Đồng;0;Schmid, M.;Schmid, M.;France, Vietnam;0
Schmid, Maurice;0;Goniothalamus;sp.;0;0;Schmid, M;;<NA>;nan;<NA>;<NA>;;;;Schmid, M;<NA>;;;;0;Viet Nam;0;Region de Blao (Haute Lagna). Prov.: Lam Dong. Alt.: ~ 600 - 700 m. Vietnam;0;107.814;11.516;0;0;P01982077;P01982077;Schmid;Lâm Đồng;0;Schmid, M.;Schmid, M.;France, Vietnam;0
Schmid, Maurice;0;Rauwenhoffia;siamensis;0;0;Schmid, M;;<NA>;nan;<NA>;<NA>;;;;Meade, C;01/07/2000 - 31/07/2000;1;7;2000;0;Cambodge;0;Cambodge, Banteay Meanchey;0;102.974;13.593;0;0;P00142645;P00142645;Schmid;Banteay Meanchey;0;Schmid, M.;Meade, C.;France, Vietnam;0
Schomburgk, Robert Hermann;0;Cananga;odorata;0;0;Schomburgk, R;;<NA>;nan;<NA>;01/01/1859 - 31/12/1859;1;1;1859;nan;<NA>;;;;0;Thaïlande;0;Siam;0;;;0;0;P01986334;P01986334;Schomburgk;;0;Schomburgk, R.;<NA>;Brazil, Dominican Republic, Germany, Guyana, Venezuela;0
Scortechini;0;Mitrella;kentii;0;0;Scortechini;;<NA>;nan;<NA>;<NA>;;;;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;0;Malaisie;0;Perak;0;100.98;4.81;0;0;P01984749;P01984749;Scortechini;Perak;0;Scortechini;Kessler, P.;<NA>;<NA>
Scortechini;0;Uvaria;hirsuta;0;0;Scortechini;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Malaisie;0;Perak;0;;;0;0;P00248190;P00248190;Scortechini;Perak;0;Scortechini;<NA>;<NA>;<NA>
Scortechini, Benedetto (Rev.) Father;0;Goniothalamus;tenuifolius;0;0;Scortechini, B;;<NA>;nan;<NA>;01/03/1886 - 31/03/1886;1;3;1886;Kessler, P;01/06/2004 - 30/06/2004;1;6;2004;0;Malaisie;0;Kwala Dipang;0;101.165;4.375;0;0;P02032925;P02032925;Scortechini;Perak;0;Scortechini, B.;Kessler, P.;Australia (Country), India, Malaysia;0
Scott;0;Uvaria;cordata;0;0;Scott;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Myanmar;0;Pegu. Moulmein;0;97.6284825;16.4908026;0;0;P00247968;P00247968;Scott;Mon;0;Scott;<NA>;<NA>;<NA>
Sidek bin Kiah;0;Goniothalamus;malayanus;0;0;Kiah;;<NA>;nan;<NA>;23/10/1936 - 23/10/1936;23;10;1936;Henderson, MR;<NA>;;;;0;Malaisie;0;Malay Peninsula. Sungai Kayu, E. Johore. Altitude low;0;104.059;1.539;0;0;P01988140;P01988140;Kiah;Johor;0;Kiah;Henderson, M.R.;Malaysia;0
Sidek bin Kiah;0;Alphonsea;johorensis;0;0;Kiah;;<NA>;nan;<NA>;21/10/1936 - 21/10/1936;21;10;1936;Sinclair, J;<NA>;;;;0;Malaisie;0;Malay Peninsula. Sungai Kayu, E. Johore. Altitude low;0;103.9217;1.9146;0;0;P00411000;P00411000;Kiah;Johor;0;Kiah;Sinclair, J.;Malaysia;0
Sidek bin Kiah;0;Popowia;ramosissima;0;0;Kiah;;<NA>;nan;<NA>;01/04/1938 - 01/04/1938;1;4;1938;Henderson, MR;<NA>;;;;0;Malaisie;0;Malay Peninsula. Koh Mai Forest Reserve, Kedah;0;100.617;6.433;0;0;P01989306;P01989306;Kiah;Kedah;0;Kiah;Henderson, M.R.;Malaysia;0
Sidek bin Kiah;0;Polyalthia;cauliflora;0;0;Kiah;;<NA>;nan;<NA>;03/08/1939 - 03/08/1939;3;8;1939;Henderson, MR;<NA>;;;;0;Malaisie;0;Malay Peninsula. Bukit Tinjau Laut, Johore. Altitude low;0;;;0;0;P01989157;P01989157;Kiah;Johor;0;Kiah;Henderson, M.R.;Malaysia;0
Sidek bin Kiah;0;Polyalthia;glauca;0;0;Kiah;;<NA>;nan;<NA>;24/07/1940 - 24/07/1940;24;7;1940;Corner, EJH;<NA>;;;;0;Singapour;0;Malay Peninsula. Mandai road, Singapore. Altitude low;0;103.7818137;1.4108617;0;0;P01988992;P01988992;Kiah;North-West;0;Kiah;Corner, E.J.H.;Malaysia;0
Simons;0;Dasymaschalon;longiflorum;0;0;Simons;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Inde;0;Assam;0;93.25;26.41;0;0;P01952345;P01952345;Simons;Assam;0;Simons;<NA>;<NA>;<NA>
Simons;0;Miliusa;roxburghiana;0;0;Simons;;<NA>;nan;<NA>;<NA>;;;;nan;<NA>;;;;0;Inde;0;Ind. Or. Khasia;0;91.633;25.583;0;0;P00160878;P00160878;Simons;Meghalaya;0;Simons;<NA>;<NA>;<NA>
Sinclair, John F.;0;Cyathocalyx;ramuliflorus;0;0;Sinclair, J;;<NA>;nan;<NA>;14/12/1948 - 14/12/1948;14;12;1948;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;0;Singapour;0;Malay Peninsula. Bukit Timah Forest Reserve, Singapore, Malaya.;0;103.7763724;1.3546901;0;0;P01981659;P01981659;Sinclair;North-West;0;Sinclair, J.;Kessler, P.;United States of America;0
Sinclair, John F.;0;Xylopia;sp.;0;0;Sinclair, J;;<NA>;nan;<NA>;04/12/1948 - 04/12/1948;4;12;1948;nan;<NA>;;;;0;Singapour;0;Malay Peninsula. North side of Mac Ritchie Reservoir, Singapore, Malaya.;0;103.824;1.348;0;0;P01987385;P01987385;Sinclair;Central Singapore;0;Sinclair, J.;<NA>;United States of America;0
Sinclair, John F.;0;Cyathocalyx;ridleyi;0;0;Sinclair, J;;<NA>;nan;<NA>;03/11/1948 - 03/11/1948;3;11;1948;Sinclair, J;<NA>;;;;0;Singapour;0;Malay Peninsula. Bukit Timah Forest Reserve, Singapore, Malaya.;0;103.7763724;1.3546901;0;0;P01981709;P01981709;Sinclair;North-West;0;Sinclair, J.;Sinclair, J.;United States of America;0
Sinclair, John F.;0;Popowia;fusca;0;0;Sinclair, J;;<NA>;nan;<NA>;30/10/1948 - 30/10/1948;30;10;1948;Sinclair, J;<NA>;;;;0;Singapour;0;Bukit Timah Forest Reserve, Singapore, Malaya.;0;103.7764;1.3547;0;0;P01960382;P01960382;Sinclair;North-West;0;Sinclair, J.;Sinclair, J.;United States of America;0
Sinclair, John F.;0;Dasymaschalon;wallichii;0;0;Sinclair, J;;<NA>;nan;<NA>;25/07/1948 - 25/07/1948;25;7;1948;Wang, J;01/08/2010 - 31/08/2010;1;8;2010;0;Singapour;0;Mac Ritchie Reservoir. Singapore;0;103.82393788001518;1.3448177000000001;0;0;P00234242;P00234242;Sinclair;Central Singapore;0;Sinclair, J.;Wang, J.;United States of America;0
Sinclair, John F.;0;Friesodielsia;fornicata;0;0;Sinclair, J;;<NA>;nan;<NA>;18/04/1949 - 18/04/1949;18;4;1949;Sinclair, J;<NA>;;;;0;Bangladesh;0;E. Pakistan. Phonasori Sorra, Cox's Bazar, E. Bengal.;0;91.9785;21.4418;0;0;P01981762;P01981762;Sinclair;Chittagong;0;Sinclair, J.;Sinclair, J.;United States of America;0
Sinclair, John F.;0;Goniothalamus;malayanus;0;0;Sinclair, J;;<NA>;nan;<NA>;05/02/1949 - 05/02/1949;5;2;1949;Sinclair, J;<NA>;;;;0;Singapour;0;Malay Peninsula. N.E. end Mac Ritchie Reservoir, Singapore, Malaya.;0;103.831;1.349;0;0;P01986218;P01986218;Sinclair;Central Singapore;0;Sinclair, J.;Sinclair, J.;United States of America;0
Sinclair, John F.;0;Polyalthia;angustifolia;0;0;Sinclair, J;;<NA>;nan;<NA>;27/01/1949 - 27/01/1949;27;1;1949;nan;<NA>;;;;0;Singapour;0;North east end of MacRitchie Reservoir, Singapore, Malaya.;0;103.831;1.348;0;0;P01988916;P01988916;Sinclair;Central Singapore;0;Sinclair, J.;<NA>;United States of America;0
Sinclair, John F.;0;Mezzettia;parviflora;0;0;Sinclair, J;;<NA>;nan;<NA>;10/10/1950 - 10/10/1950;10;10;1950;Kessler, P;01/11/2003 - 30/11/2003;1;11;2003;0;Singapour;0;Botanic Garden Jungle, Singapore.;0;103.816;1.314;0;0;P01987453;P01987453;Sinclair;Central Singapore;0;Sinclair, J.;Kessler, P.;United States of America;0
Sinclair, John F.;0;Artabotrys;suaveolens;0;0;Sinclair, J;;<NA>;nan;<NA>;03/05/1950 - 03/05/1950;3;5;1950;Sinclair, J;<NA>;;;;0;Singapour;0;Malay Peninsula. Bukit Timah Forest Reserve near Dairy Farm, Singapore.;0;103.7735;1.3597;0;0;P01986032;P01986032;Sinclair;North-West;0;Sinclair, J.;Sinclair, J.;United States of America;0
Sinclair, John F.;0;Polyalthia;cauliflora;0;0;Sinclair, J;;<NA>;nan;<NA>;02/04/1950 - 02/04/1950;2;4;1950;Sinclair, J, Sinclair, J;<NA>;;;;0;Singapour;0;Malay Peninsula. Fern Valley, Bukit Timah Forest Reserve, Singapore.;0;103.77638619999999;1.3546950500000001;0, 0;0, 0;P01988907, P01988910;P01988907, P01988910;Sinclair;;;;;;
Sinclair, John F.;0;Friesodielsia;biglandulosa;0;0;Sinclair, J;;<NA>;nan;<NA>;02/02/1950 - 02/02/1950;2;2;1950;Sinclair, J;<NA>;;;;0;Singapour;0;Malay Peninsula. Seletar Forest behind Nee Soon Village, Singapore.;0;103.856;1.407;0;0;P01981800;P01981800;Sinclair;North-East;0;Sinclair, J.;Sinclair, J.;United States of America;0
Sinclair, John F.;0;Popowia;tomentosa;0;0;Sinclair, J;;<NA>;nan;<NA>;10/10/1951 - 10/10/1951;10;10;1951;Sinclair, J;<NA>;;;;0;Malaisie;0;Malay Peninsula. Tiger Hill, Penang.;0;100.2427;5.416;0;0;P01960348;P01960348;Sinclair;Pulau Pinang;0;Sinclair, J.;Sinclair, J.;United States of America;0
Sinclair, John F.;0;Fissistigma;manubriatum;0;0;Sinclair, J;;<NA>;nan;<NA>;02/06/1951 - 02/06/1951;2;6;1951;Sinclair, J;<NA>;;;;0;Singapour;0;Malay Peninsula. South side of Seletar Reservoir, Singapore.;0;103.8;1.389;0;0;P01964336;P01964336;Sinclair;North-West;0;Sinclair, J.;Sinclair, J.;United States of America;0
Sinclair, John F.;0;Polyalthia;cauliflora;0;0;Sinclair, J;;<NA>;nan;<NA>;17/03/1951 - 17/03/1951;17;3;1951;Sinclair, J;<NA>;;;;0;Singapour;0;Malay Peninsula Top of Fern Valley,Bukit Timah,Singapore;0;103.777;1.353;0;0;P01988908;P01988908;Sinclair;North-West;0;Sinclair, J.;Sinclair, J.;United States of America;0
Sinclair, John F.;0;Polyalthia;hookeriana;0;0;Sinclair, J;;<NA>;nan;<NA>;10/03/1951 - 10/03/1951;10;3;1951;Sinclair, J;<NA>;;;;0;Singapour;0;Malay Peninsula. Fern Valley, Bukit Timah Forest Reserve, Singapore.;0;103.7764;1.3547;0;0;P01983128;P01983128;Sinclair;North-West;0;Sinclair, J.;Sinclair, J.;United States of America;0
Sinclair, John F.;0;Mitrephora;maingayi;0;0;Sinclair, J;;<NA>;nan;<NA>;09/11/1953 - 09/11/1953;9;11;1953;Sinclair, J;<NA>;;;;0;Malaisie;0;Malay Peninsula. Telok Forest Reserve, Klang, Selangor;0;101.492;2.965;0;0;P02005374;P02005374;Sinclair;Selangor;0;Sinclair, J.;Sinclair, J.;United States of America;0
Sinclair, John F.;0;Polyalthia;sumatrana;0;0;Sinclair, J;;<NA>;nan;<NA>;23/05/1953 - 23/05/1953;23;5;1953;Sinclair, J;<NA>;;;;0;Singapour;0;Malay Peninsula. Seletar Forest near pipe line, Singapore.;0;103.8513;1.4024;0;0;P01983832;P01983832;Sinclair;Central Singapore;0;Sinclair, J.;Sinclair, J.;United States of America;0
Sinclair, John F.;0;Trivalvaria;nervosa;0;0;Sinclair, J;;<NA>;nan;<NA>;26/03/1953 - 26/03/1953;26;3;1953;Sinclair, J;<NA>;;;;0;Malaisie;0;Malay Peninsula. Sungei Ayer Hitam Besar, Gunong Pulai, Johore.;0;103.535;1.595;0;0;P00268424;P00268424;Sinclair;Johor;0;Sinclair, J.;Sinclair, J.;United States of America;0
Sinclair, John F.;0;Xylopia;magna;0;0;Sinclair, J;;<NA>;nan;<NA>;23/04/1954 - 23/04/1954;23;4;1954;Sinclair, J;<NA>;;;;0;Singapour;0;Malay Peninsula. Road leading to Rifle Range, Nee Soon, Seletar Forest, Singapore.;0;103.8529;1.4046;0;0;P01984659;P01984659;Sinclair;North-East;0;Sinclair, J.;Sinclair, J.;United States of America;0
