specimen - institute;specimen - collection;specimen - code;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - cultivated;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;collector - collector;collector - other_collectors;collector - not_sure;collector - no_info;collect_number - number;collect_number - note_sure;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;geo - position;geo - precision;geo - not_sure;geo - no_info;owner - owner;owner - no_info;owner - not_sure;flower - flower;flower - info_color;flower - color_flowers;flower - not_sure;fruit - fruit;fruit - info_color;fruit - color_fruits;fruit - not_sure;Date deter - collect_date;Date deter - pas d'information;altitude - altitude;altitude - not_sure;altitude - no_info
MNHN;P;P00520770;Annonaceae;Genre;Indet.;;Viet Nam;false;;;;Ninh Thuận;;;;23/10/1920 - 23/10/1920;;false;Evrard, F.;;;false;178;;false;;;true;Krông-Pha;;;11.833 , 108.7;;;;;;;"""Non""";;;;"""Non""";;;;;true;;;true
MNHN;P;P00520771;Annonaceae;Rauwenhoffia;siamensis;;Thaïlande;false;;;;;;;true;05/09/1920 - 05/09/1920;;false;Kerr;;;false;4308 A;;false;Kessler;;false;Siam;;;;;;true;;;;"""Non""";;;;"""Non""";;;;01/11/2003 - 30/11/2003;null;;;true
MNHN;P;P00751164;Annonaceae;Desmos;velutinus;;Cambodge;false;;;;Kampong Speu;;;;01/05/1870 - 31/05/1870;;false;Pierre, L.;;;false;638;;false;;;true;apice montis Knang Repoeu (Cambodia) alt. 1500 met.;;;11.616 , 103.849;;;;;;;"""Oui""";"""Oui""";jaune;;"""Non""";;;;;true;1500;;false
MNHN;P;P00751165;Annonaceae;Desmos;velutinus;;Cambodge;null;;;false;Kampong Speu;;;false;01/05/1870 - 31/05/1870;;null;Pierre, L.;;;null;638;;null;;;true;In montibus Knangue Kepeu in prov. Tpong in Cambodia. Alt. 1500 met.  Mont Knang-Krépeuh;;false;11.616 , 103.849;;;false;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;1500;;null
MNHN;P;P00751166;Annonaceae;Desmos;velutinus;;Cambodge;null;;;false;Kampong Speu;;;false;01/01/1870 - 31/01/1870;;null;Pierre, L.;;;null;638;;null;Kessler, P.;;null;in montibus Knangue Repeu, alt 1500 met. prov. Tpong (Cambodia);;false;11.616 , 103.849;;;false;;;;"""Non""";;;;"""Non""";;;;01/11/2003 - 30/11/2003;null;1500;;null
MNHN;P;P00751167;Annonaceae;Meiogyne;virgata;;Indonésie;false;;;;;;;true;;;true;Blume;;;false;;;true;Kessler, P.;;false;Java;;;;;;true;;;;"""Non""";;;;"""Non""";;;;01/11/2003 - 30/11/2003;false;;;true
MNHN;P;P00753685;Annonaceae;Goniothalamus;repevensis;;Cambodge;false;;;;Kampong Speu;;;;01/05/1870 - 31/05/1870;;false;Pierre, L.;;;false;607;;false;Kessler, P.;;false;apice montis Knangue Reheu prov. Tpong. Cambodiâ;;;11.616 , 103.849;;;;;;;"""Oui""";"""Oui""";blanc puis rose;;"""Non""";;;;01/06/2004 - 30/06/2004;false;;;true
MNHN;P;P00753686;Annonaceae;Goniothalamus;donnaiensis;;Viet Nam;false;;;;Lâm Đồng;;;;24/03/1877 - 24/03/1877;;false;Pierre, L.;;;false;1749;;false;;;true;ad Chao Shan in regionibus borealibus ad originem fluminis Dongnaï;;;11.7 , 108.3167;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P00753701;Annonaceae;Uvaria;semecarpifolia;"""Pas de spécimen ou d'étiquette""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MNHN;P;P00753703;Annonaceae;Alphonsea;gaudichaudiana;;Viet Nam;false;;;;Đà Nẵng;;;;17/08/1923 - 17/08/1923;;false;Poilane;;;false;7578;;false;;;true;Annam : Liên Chiêu pres Tourane, 600 m alt;;;16.15 , 108.1167;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;600;;false
MNHN;P;P00753716;Annonaceae;Orophea;enterocarpoidea;;Philippines;false;;;;National Capital Region (NCR);;;;;;true;Cuming;;;false;1586;;false;Kessler, P.;;false;Manille;;;14.5907332 , 120.9809674;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;03/03/1986 - 03/03/1986;false;;;true
MNHN;P;P00783200;Annonaceae;Fissistigma;balansae;;Viet Nam;false;;;;Ninh Bình;;;;11/07/2004 - 11/07/2004;;false;Soejarto, D.D.;Xinh, M.V.,Quang, N.H.;;false;13434;;false;Bien, L.K. et Hiep,N.T. et Loc, P.K. et Binh, N.Q.;;false;Vietnam. Ninh Binh Province, Nho Quan District, Cuc Phuong National Park, Yen Quang Lake, valley below Hotspot 35 at Ranger Station #8. 150 m;;;20.291 , 105.69766666666666;;;;;;;"""Oui""";"""Oui""";vert;;"""Oui""";"""Non""";;;01/08/2005 - 01/08/2005;false;150;;false
MNHN;P;P00783210;Annonaceae;Desmos;cochinchinensis;;Viet Nam;false;;;;Ninh Bình;;;;10/07/2004 - 10/07/2004;;false;Soejarto, D.D.;Xinh, M.V.,Quang, N.H.;;false;13411;;false;Bien, L.K. & Hiep, N.T. & Loc, P.K. & Binh, N.Q.;;false;Vietnam. Ninh Binh Province, Nho Quan District, Cuc Phuong National Park, Yen Quang Lake. Site No: CP599. 350 m;;;20.306833333333334 , 105.68816666666666;;;;;;;"""Oui""";"""Oui""";vert puis jaune;;"""Non""";;;;01/08/2005 - 01/08/2005;false;350;;false
MNHN;P;P00783252;Annonaceae;Xylopia;vielana;;Viet Nam;false;;;;Ninh Bình;;;;04/07/2005 - 04/07/2005;;false;Soejarto, D.D.;Xinh, M.V.;;false;13819;;false;;;true;Vietnam. Ninh Binh Province, Nho Quan District, Cuc Phuong National Park. 175 m;;;20.22 , 105.70883333333333;;;;;;;"""Oui""";"""Oui""";jaune crémeux, rouge violacé à la base;;"""Oui""";"""Oui""";vert;;05/01/2006 - 05/01/2006;false;175;;false
MNHN;P;P00783528;Annonaceae;Pseuduvaria;indochinensis;;Viet Nam;false;;;;Ninh Bình;;;;10/04/2005 - 10/04/2005;;false;Soejarto, D.D.;Xinh, M.V.;;false;13746;;false;"Hien, N.H.; Hiep, N.T.; Loc, P.K.; Bien, L.K.";;false;Vietnam. Ninh Binh Province, Nho Quan District, CPNP, Bong to Big Terminalia myriocarpa. Site No: CP614. 500 m;;;20.3535 , 105.59216666666667;;;;;;;"""Oui""";"""Oui""";jaune verdâtre puis jaune-orange;;"""Non""";;;;08/02/2006 - 08/02/2006;false;500;;false
MNHN;P;P00784309;Annonaceae;Miliusa;sp.;;Laos, République démocratique populaire;null;;;false;;;;true;18/03/2007 - 18/03/2007;;null;Vannachak, V.;Ridsdale, C.E.,Satdychanh, M.;;null;BT 1052;;null;;;true;Laos PDR;;false;;;;true;;;;"""Oui""";"""Oui""";vert;;"""Non""";;;;;true;;;true
MNHN;P;P00784314;Annonaceae;Friesodielsia;sp.;;Laos, République démocratique populaire;false;;;;Khammouan;;;;08/10/2006 - 08/10/2006;;false;Nanthavong, K.;Kessler, P.J.A.;;false;BT 686;;false;Nanthavong, K.;;false;Laos, Khammouan, Nakay district, Ban (village) Sop Ma. Alt: 539 m;;;17.802222222222223 , 105.05277777777778;;;;;;;"""Oui""";"""Oui""";extérieur brun, intérieur jaunâtre;;"""Non""";;;;01/10/2006 - 31/10/2006;false;539;;false
MNHN;P;P00784339;Annonaceae;Goniothalamus;laoticus;;Laos, République démocratique populaire;false;;;;Khammouan;;;;03/04/2005 - 03/04/2005;;false;Svengsuksa, B.;Lamxay, V.,Nanthavong, K.;;false;BT 31;;false;Kessler, P.J.A.;;false;Laos, prov. Khammouan, Nakai district, nearby village Oudom Souk, behind the Nakai NBCA station. Alt: 450 - 552 m;;;17.7 , 105.13333333333334;;;;;;;"""Oui""";"""Oui""";jaunâtre pâle;;"""Non""";;;;01/10/2005 - 31/10/2005;false;450 - 552;;false
MNHN;P;P00784346;Annonaceae;Annona;sp.;;Laos, République démocratique populaire;false;;;;Khammouan;;;;07/10/2006 - 07/10/2006;;false;Nanthavong, K.;Kessler, P.J.A.;;false;BT 659;;false;;;true;Laos, Khammouan privince, Nakai district, Ban (village) Nakai Tai. Alt.: 569 m;;;17.775277777777777 , 105.08305555555555;;;;;;;"""Oui""";"""Oui""";boutons jaune-verdâtre;;"""Non""";;;;;true;569;;false
MNHN;P;P00784362;Annonaceae;Polyalthia;cerasoides;;Laos, République démocratique populaire;false;;;;Khammouan;;;;13/02/2006 - 13/02/2006;;false;Svengsuksa, B.;;;false;BT 375;;false;Svengsuksa, B.;;false;Laos, Khammouane province, Nakay district, within Thalang village. Alt: 616 m;;;17.85527777777778 , 105.05444444444444;;;;;;;"""Oui""";"""Oui""";vert;;"""Oui""";"""Oui""";vert;;01/03/2006 - 31/03/2006;false;616;;false
MNHN;P;P00784802;Annonaceae;Disepalum;plagioneurum;;Viet Nam;false;;;;Thừa Thiên - Huế;;;;28/03/2005 - 28/03/2005;;false;Averyanov, L.V.;Hiep, N.T.,Lôc, P.K.,The, P.V.,Averyanova, A.,Vinh, N.T.;;false;HAL 7054;;false;;;true;Vietam. Thua Thien-Hue. Nam Dong Distr., Huong Son Municipality. Along La Ma River. 300 m;;;16.172777777777778 , 107.60666666666665;;;;;;;"""Oui""";"""Oui""";vert puis jaune vif;;"""Non""";;;;;true;300;;false
MNHN;P;P00784804;Annonaceae;Disepalum;plagioneurum;;Viet Nam;false;;;;Thừa Thiên - Huế;;;;28/03/2005 - 28/03/2005;;false;Averyanov, L.V.;Hiep, N.T.,Lôc, P.K.,The, P.V.,Averyanova, A.,Vinh, N.T.;;false;HAL 7054;;false;;;true;Vietnam. Thua Thien-Hue. Nam Dong Distr., Huong Son Municipality. Along La Ma River. 300 m;;;16.172777777777778 , 107.60666666666665;;;;;;;"""Oui""";"""Oui""";vert puis jaune brillant;;"""Non""";;;;;true;300;;false
MNHN;P;P00784824;Annonaceae;Disepalum;plagioneurum;;Viet Nam;false;;;;Thừa Thiên - Huế;;;;28/03/2005 - 28/03/2005;;false;Averyanov, L.;Hiep, N.T.,Lôc, P.K.,The, P.V.,Averyanova, A.,Vinh, N.T.;;false;HAL 7054;;false;;;true;Vietnam. Thua Thien-Hue. Nam Dong Distr., Huong Son Municipamity. along La Ma River. 300 m;;;16.172777777777778 , 107.60666666666665;;;;;;;"""Oui""";"""Oui""";vert puis jaune brillant;;"""Non""";;;;;true;300;;false
MNHN;P;P00785010;Annonaceae;Artabotrys;sp.;;Thaïlande;false;;;;Ranong(ระนอง);;;;29/12/1928 - 29/12/1928;;false;Kerr, A.F.G.;;;false;16428;;false;;;true;Thailand. Lam Lieng, Ranawng. Altitude: c. 10 m.;;;10.317 , 98.797;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;10;;false
MNHN;P;P00785011;Annonaceae;Orophea;cuneiformis;;Thaïlande;false;;;;Chumphon(ชุมพร);;;false;23/12/1928 - 23/12/1928;;false;Kerr, A.F.G.;;;false;16306;;null;Kessler, P.;;null;Thailand. Tasan, Chumpawn. Altitude : c. 50 m.;;false;10.4817 , 98.919;;;false;;;;"""Oui""";"""Oui""";vert;;"""Non""";;;;01/07/1995 - 31/07/1995;null;50;;null
MNHN;P;P00785012;Annonaceae;Dasymaschalon;sp.;;Thaïlande;false;;;;Nakhon Si Thammarat(นครศรีธรรมราช);;;;29/04/1928 - 29/04/1928;;false;Kerr, A.F.G.;;;null;15448;;null;Kessler, P.;;null;Thailand. Kao Luang, N. Sritamarat. Altitude: c. 700 m.;;false;8.493 , 99.73;;;false;;;;"""Oui""";"""Non""";;;"""Non""";;;;10/05/1981 - 10/05/1981;null;700;;null
MNHN;P;P00785013;Annonaceae;Stelechocarpus;sp.;;Thaïlande;false;;;;Ranong(ระนอง);;;;03/02/1929 - 03/02/1929;;false;Kerr, A.F.G.;;;false;16995;;false;Kessler, P.;;false;Thailand. Kao Pawta Luang Keo, Ranawng. Altitude : c. 400 m.;;;9.686 , 98.615;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;10/05/1989 - 10/05/1989;false;400;;false
MNHN;P;P00785014;Annonaceae;Mitrephora;sp.;;Thaïlande;false;;;;Prachin Buri(ปราจีนบุรี);;;;08/11/1930 - 08/11/1930;;false;Kerr, A.F.G.;;;false;19793;;false;Kessler, P.;;false;Thailand. Ban Keng, Krabin. Altitude : c. 25 m.;;;14.063 , 101.757;;;;;;;"""Oui""";"""Oui""";extérieur jaune pâle, intérieur marqué de rose;;"""Non""";;;;01/01/1989 - 31/12/1989;false;25;;false
MNHN;P;P00785015;Annonaceae;Polyalthia;sp.;;Thaïlande;false;;;;Trang(ตรัง);;;;27/04/1930 - 27/04/1930;;false;Kerr, A.F.G.;;;false;19135;;false;Kessler, P.;;false;Thailand. Kao Soi Dao, Trang. Altitude : c. 300 m.;;;15.4955 , 100.755;;;;;;;"""Non""";;;;"""Non""";;;;01/01/1989 - 31/12/1989;false;300;;false
MNHN;P;P00785016;Annonaceae;Miliusa;sp.;;Thaïlande;false;;;;Trang(ตรัง);;;;27/04/1930 - 27/04/1930;;false;Kerr, A.F.G.;;;false;19123;;false;Kessler, P.;;false;Thailand. Palien, Trang. Altitude : c. 50 m.;;;7.172 , 99.686;;;;;;;"""Oui""";"""Oui""";blanc verdâtre;;"""Non""";;;;05/09/1989 - 05/09/1989;false;50;;false
MNHN;P;P00785017;Annonaceae;Miliusa;sp.;;Thaïlande;false;;;;Trang(ตรัง);;;;23/04/1930 - 23/04/1930;;false;Kerr, A.F.G.;;;false;19080;;false;Kessler, P.;;false;Thailand. Kaw Libong, Trang. Altitude c. 100 m.;;;7.243 , 99.393;;;;;;;"""Non""";;;;"""Non""";;;;05/10/1989 - 05/10/1989;false;100;;false
MNHN;P;P00785018;Annonaceae;Pseuduvaria;rugosa;;Thaïlande;false;;;;Trang(ตรัง);;;;21/04/1930 - 21/04/1930;;false;Kerr, A.F.G.;;;false;19059;;false;;;true;Thailand. Kaw Libong, Trang. Altitude: c. 100 m.;;;7.243 , 99.393;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;100;;false
MNHN;P;P00785019;Annonaceae;Cyathostemma;viridiflorum;;Thaïlande;false;;;;Krabi(กระบี่);;;;30/03/1930 - 30/03/1930;;false;Kerr, A.F.G.;;;;18767;;null;Utteridge, T.M.A.;;null;Thailand. Tambon, Kao Panom, Krabi. Altitude: c. 100 m.;;false;8.284 , 98.938;;;false;;;;"""Non""";;;;"""Non""";;;;19/07/1995 - 19/07/1995;null;100;;null
MNHN;P;P00785020;Annonaceae;Pseuduvaria;sp.;;Thaïlande;false;;;;Surat Thani(สุราษฎร์ธานี);;;;22/02/1930 - 22/02/1930;;false;Kerr, A.F.G.;;;false;18195;;false;;;true;Thailand. Yanyao, Surat. Altitude: c. 50 m.;;;9.014 , 98.968;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;50;;false
MNHN;P;P00785021;Annonaceae;Artabotrys;sp.;;Thaïlande;false;;;;Trat(ตราด);;;;23/12/1929 - 23/12/1929;;false;Kerr, A.F.G.;;;false;17693;;false;;;true;Thailand. Kao Kuap, Krat. Altitude : c. 200 m.;;;12.409 , 102.778;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;200;;false
MNHN;P;P00785022;Annonaceae;Cyathocalyx;sp.;;Thaïlande;false;;;;Phuket(ภูเก็ต);;;;10/03/1929 - 10/03/1929;;false;Kerr, A.F.G.;;;false;17421;;false;Kessler, P.;;false;Thailand. Kamala, Puket. Altitude : c. 200 m;;;7.9561463 , 98.2837676;;;;;;;"""Oui""";"""Oui""";vert;;"""Non""";;;;10/05/1989 - 10/05/1989;false;200;;false
MNHN;P;P01952390;Annonaceae;Dasymaschalon;sp.;;Viet Nam;false;;;;Đồng Nai;;;;01/09/1865 - 30/09/1865;;false;Pierre, L.;;;false;1368;;false;Kessler, P.;;false;ad Bao Chan in prov. Bien Hoa Cochinchinae;;;10.9667 , 107.3167;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;01/11/2003 - 30/11/2003;false;;;true
MNHN;P;P01952391;Annonaceae;Dasymaschalon;sp.;;Viet Nam;false;;;;Đồng Nai;;;;01/09/1865 - 30/09/1865;;false;Pierre, L.;;;false;1368;;false;Kessler, P.;;false;ad Bao Chan in prov. Bien Hoa Cochinchinae.;;;10.9667 , 107.3167;;;;;;;"""Non""";;;;"""Non""";;;;;true;;;true
MNHN;P;P01952392;Annonaceae;Dasymaschalon;blumei;;Inde;null;;;false;Andaman and Nicobar Islands;;;false;15/09/1894 - 15/09/1894;;null;King;;;null;;;true;;;true;S. Andaman. Between Goplakabung  & Wimberley Gunj.;;false;11.76 , 92.7078;;;false;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P01952393;Annonaceae;Dasymaschalon;blumei;;Malaisie;false;;;;Perak;;;;15/07/1986 - 15/07/1986;;false;David, B.;;;false;193;;false;Kessler, P.;;false;Malaya. Batu Gajah, Perak;;;4.470533 , 101.036989;;;;;;;"""Oui""";"""Oui""";jaune clair;;"""Non""";;;;01/11/2003 - 30/11/2003;null;;;true
MNHN;P;P01952394;Annonaceae;Dasymaschalon;blumei;;Malaisie;false;;;;Perak;;;;15/07/1986 - 15/07/1986;;false;David, B.;;;false;193;;false;Kessler, P.;;false;Malaya. Batu Gajah, Perak;;;4.470533 , 101.036989;;;;;;;"""Oui""";"""Oui""";jaune clair;;"""Non""";;;;01/11/2003 - 30/11/2003;false;;;true
MNHN;P;P01952395;Annonaceae;Dasymaschalon;blumei;;Malaisie;false;;;;Johor;;;;21/10/1986 - 21/10/1986;;false;David, B.;;;false;257;;false;;;true;Malaya. Mersing, Johor;;;2.4298532 , 103.835494;;;;;;;"""Non""";;;;"""Oui""";"""Oui""";brun;;;true;;;true
MNHN;P;P01952396;Annonaceae;Dasymaschalon;blumei;;Malaisie;false;;;;Terengganu;;;;20/08/1986 - 20/08/1986;;false;David, B.;;;false;213;;false;;;true;Malaya. Kuala Trengganu, Trengganu;;;5.3297015 , 103.138313;;;;;;;"""Non""";;;;"""Non""";;;;;true;;;true
MNHN;P;P01952397;Annonaceae;Dasymaschalon;blumei;;Malaisie;false;;;;Terengganu;;;;20/08/1986 - 20/08/1986;;false;David, B.;;;false;213;;false;;;true;Malaya. Kuala Trengganu, Trengganu;;;5.3297015 , 103.138313;;;;;;;"""Non""";;;;"""Non""";;;;;true;;;true
MNHN;P;P01952398;Annonaceae;Dasymaschalon;blumei;;Malaisie;false;;;;Perak;;;;01/06/1988 - 01/06/1988;;false;Theo;Pachiapu,Boichard;;false;1158;;false;Kessler, P.;;false;Malaysia. Hutan Simpan Telok Batik, Lumut;;;4.19 , 100.613;;;;;;;"""Oui""";"""Oui""";rose pâle;;"""Non""";;;;01/11/2003 - 30/11/2003;false;;;true
MNHN;P;P01952399;Annonaceae;Dasymaschalon;blumei;;Malaisie;false;;;;Perak;;;;01/06/1988 - 01/06/1988;;false;Theo;Pachiapu,Boichard;;false;1158;;false;Kessler, P.;;false;Malaysia. Hutan Simpan Telok Batik, Lumut;;;4.19 , 100.613;;;;;;;"""Oui""";"""Oui""";rose pâle;;"""Non""";;;;01/11/2003 - 30/11/2003;false;;;true
MNHN;P;P01952400;Annonaceae;Dasymaschalon;blumei;;Malaisie;false;;;;Perak;;;;01/06/1883 - 30/06/1883;;false;King;;;false;4369;;false;;;true;Malay Peninsula. Gopeng Kinta. alt. 500 to 800 ft;;;4.4768 , 101.1681;;;;;;;"""Oui""";"""Oui""";blanc puis couleur crème riche;;"""Non""";;;;;true;150 - 240;;false
MNHN;P;P01952401;Annonaceae;Dasymaschalon;sp.;;Viet Nam;false;;;;Lào Cai;;;;03/08/1944 - 03/08/1944;;false;Pételot;;;false;8647;;false;;;true;Tonkin. Route de Laokay à Chapa. Bords du grand torrent. Vers 900 m.;;;22.413 , 103.898;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;900;;false
MNHN;P;P01952402;Annonaceae;Dasymaschalon;sp.;;Laos, République démocratique populaire;false;;;;Vientiane Province;;;;01/01/1954 - 31/01/1954;;false;Vidal, J.E.;;;false;2638;;false;Kessler, P.;;false;Ban Bo (Ban Keun). Prov.: Vientiane. Laos;;;18.378 , 102.592;;;;;;;"""Non""";;;;"""Non""";;;;01/06/2004 - 30/06/2004;false;;;true
MNHN;P;P01952403;Annonaceae;Dasymaschalon;sp.;;Malaisie;false;;;;Perak;;;;06/12/1983 - 06/12/1983;;false;Deverre;;;null;40;;null;Kessler, P.;;null;Flora of Malaya Lumut (Perak) Forêt 1aire;;false;4.2246469 , 100.6211525;;;false;;;;"""Non""";;;;"""Non""";;;;01/05/2004 - 31/05/2004;null;;;true
MNHN;P;P01952404;Annonaceae;Dasymaschalon;sp.;;Malaisie;false;;;;Johor;;;;08/11/1983 - 08/11/1983;;false;Deverre;;;false;12;;false;Kessler, P.;;false;Malaya. Johor, route de Mersing --> Kluang, Km : 63;;;2.147 , 103.4759;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;01/05/2004 - 31/05/2004;false;;;true
MNHN;P;P01952405;Annonaceae;Dasymaschalon;sp.;;Thaïlande;false;;;;Yala(ยะลา);;;;17/06/1970 - 17/06/1970;;false;Smitinand, T.;;;false;46713;;false;;;true;Thailand. Pen. : Yala, Kue Long. Altitude 100 m;;;6.312 , 101.337;;;;;;;"""Oui""";"""Oui""";rose;;"""Non""";;;;;true;100;;false
MNHN;P;P01952406;Annonaceae;Meiogyne;sp.;;Cambodge;false;;;;Kampong Speu;;;;01/05/1870 - 31/05/1870;;false;Pierre, L.;;;false;638;;false;;;true;in montibus Knangue Reheu. alt. 1200 met.;;;11.616 , 103.849;;;;;;;"""Oui""";"""Oui""";jaune;;"""Non""";;;;;true;1200;;false
MNHN;P;P01952407;Annonaceae;Meiogyne;sp.;;Viet Nam;false;;;;Hồ Chí Minh;;;;01/03/1876 - 31/03/1876;;false;Pierre, L.;;;false;1506;;false;;;true;in vicinibus Saïgon in Cochincinâ.;;;10.7758439 , 106.7017555;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P01952408;Annonaceae;Meiogyne;sp.;;Cambodge;false;;;;Kampong Speu;;;;01/05/1870 - 31/05/1870;;false;Pierre, L.;;;false;638;;false;;;true;apice montis Knangue Repeu alt. 1500 met. (Cambodia);;;11.616 , 103.849;;;;;;;"""Oui""";"""Oui""";jaune;;"""Non""";;;;;true;1500;;false
MNHN;P;P01952409;Annonaceae;Meiogyne;sp.;;Viet Nam;false;;;;Hồ Chí Minh;;;;01/03/1876 - 31/03/1876;;false;Pierre, L.;;;false;1506;;false;;;true;in vicinibus Saïgon in Cochinchinâ.;;;10.7758439 , 106.7017555;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P01952410;Annonaceae;Meiogyne;sp.;;Viet Nam;false;;;;Bà Rịa - Vũng Tàu;;;;01/07/1866 - 31/07/1866;;false;Pierre, L.;;;false;1761;;false;;;true;in montibus Dinh in prov. Baria Cochinchinae. alt 400 met.;;;10.533 , 107.133;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;400;;false
MNHN;P;P01952411;Annonaceae;Meiogyne;sp.;;Viet Nam;false;;;;Bà Rịa - Vũng Tàu;;;;01/06/1866 - 30/06/1866;;false;Pierre, L.;;;false;1789;;false;;;true;in montibus Dinh in prov. Baria Cochinchinae;;;10.533 , 107.133;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P01952412;Annonaceae;Meiogyne;sp.;;Viet Nam;false;;;;Đồng Nai;;;;01/07/1877 - 31/07/1877;;false;Pierre, L.;;;false;1794;;false;;;true;ad Bao Chan;;;10.967 , 107.317;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P01952413;Annonaceae;Meiogyne;sp.;;Viet Nam;false;;;;Đồng Nai;;;;01/07/1877 - 31/07/1877;;false;Pierre, L.;;;false;1795;;false;;;true;ad Bao Chang in prov. Bien Hoa. Cochinchinae;;;10.967 , 107.317;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P01952414;Annonaceae;Meiogyne;sp.;;Cambodge;false;;;;Kampot;;;;01/05/1870 - 31/05/1870;;false;Pierre, L.;;;false;730;;false;;;true;in montibus Tamire (Cambodia) alt. 600 met;;;10.7048 , 104.0109;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;600;;false
MNHN;P;P01952415;Annonaceae;Meiogyne;sp.;;Cambodge;null;;;false;Kampot;;;false;01/05/1870 - 31/05/1870;;null;Pierre, L.;;;null;730;;null;;;true;In montibus Tamire (Cambodia) alt. 600 met.;;false;10.7048 , 104.0109;;;false;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;600;;null
MNHN;P;P01952416;Annonaceae;Meiogyne;sp.;;Cambodge;false;;;;Kampot;;;;01/05/1870 - 31/05/1870;;false;Pierre, L.;;;false;730;;false;;;true;in montibus Tamire (Cambodia). alt : 600 met.;;;10.7048 , 104.0109;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;600;;false
MNHN;P;P01952417;Annonaceae;Meiogyne;sp.;;Viet Nam;false;;;;Bà Rịa - Vũng Tàu;;;;01/07/1866 - 31/07/1866;;false;Pierre, L.;;;false;1761;;false;;;true;in montibus Dinh in prov. Baria Cochinchinae. alt. 400 met.;;;10.533 , 107.133;;;;;;;"""Non""";;;;"""Non""";;;;;true;400;;false
MNHN;P;P01952418;Annonaceae;Meiogyne;sp.;;Viet Nam;false;;;;Hồ Chí Minh;;;;01/03/1876 - 31/03/1876;;false;Pierre, L.;;;false;1506;;false;;;true;in vicinibus Saigon;;;10.7758439 , 106.7017555;;;;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
MNHN;P;P01952419;Annonaceae;Meiogyne;sp.;;Viet Nam;false;;;;An Giang;;;;01/12/1867 - 31/12/1867;;false;Pierre, L.;;;false;1756;;false;;;true;In montibus Dai in prov. Chaudoc, Cochinchinae.;;;10.4667 , 104.9333;;;;;;;"""Non""";;;;"""Non""";;;;;true;;;true
MNHN;P;P01952420;Annonaceae;Meiogyne;sp.;;Viet Nam;false;;;;Bà Rịa - Vũng Tàu;;;;01/07/1866 - 31/07/1866;;false;Pierre, L.;;;false;1761;;false;;;true;in montibus Dinh in prov. Baria, Cochinchinae. alt 400 met.;;;10.533 , 107.133;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;400;;false
MNHN;P;P01952421;Annonaceae;Meiogyne;sp.;;Viet Nam;false;;;;Đồng Nai;;;;01/07/1877 - 31/07/1877;;false;Pierre, L.;;;false;1794;;false;;;true;ad Baochan;;;10.9667 , 107.3167;;;;;;;"""Non""";;;;"""Oui""";"""Non""";;;;true;;;true
MNHN;P;P01952422;Annonaceae;Meiogyne;sp.;;Indonésie;false;;;;;;;true;01/01/1845 - 31/12/1845;;false;Zollinger;;;false;2718;;false;;;true;Planta Javanica;;;;;;true;;;;"""Non""";;;;"""Non""";;;;;true;;;true
MNHN;P;P01952423;Annonaceae;Meiogyne;sp.;;Sri Lanka;false;;;;;;;true;;;true;Thwaites;;;false;1037;;false;;;true;Ceylan;;;;;;true;;;;"""Oui""";"""Non""";;;"""Non""";;;;;true;;;true
