specimen...institute;specimen...collection;specimen...code;specimen...family;specimen...genus;specimen...specific_epithet;unusable...cause;country...country;country...cultivated;country...guessed;country...not_sure;country...no_info;region1...region;region1...guessed;region1...not_sure;region1...no_info;collect_date...collect_date;collect_date...not_sure;collect_date...no_info;collector...collector;collector...other_collectors;collector...not_sure;collector...no_info;collect_number...number;collect_number...note_sure;collect_number...no_info;identifier...identifier;identifier...not_sure;identifier...no_info;locality...locality;locality...not_sure;locality...no_info;geo...position;geo...precision;geo...not_sure;geo...no_info;owner...owner;owner...no_info;owner...not_sure;flower...flower;flower...info_color;flower...color_flowers;flower...not_sure;fruit...fruit;fruit...info_color;fruit...color_fruits;fruit...not_sure;Date.deter...collect_date;Date.deter...pas.d.information;altitude...altitude;altitude...not_sure;altitude...no_info
MNHN;P;P02007492;Annonaceae;Meiogyne;mindorensis;;Philippines;false;NA;NA;;Laguna;NA;NA;;01/03/1916 - 30/04/1916;NA;false;Mabesa, C.;;NA;false;25388;NA;false;Kessler, P.;NA;false;Philippines. Province of Laguna. Luzon;NA;;14.17 , 121.33;NA;NA;;NA;NA;NA;\Non\;;;NA;\Oui\;\Non\;;NA;01/05/2004 - 31/05/2004;false;;NA;true
MNHN;P;P02007498;Annonaceae;Meiogyne;sp.;;Philippines;null;NA;NA;false;National Capital Region (NCR);NA;NA;false;;NA;true;Cumming;;NA;null;1738;NA;null;Kessler, P.;NA;null;Manille;NA;false;14.5907332 , 120.9809674;NA;NA;false;NA;NA;NA;\Oui\;\Non\;;NA;\Non\;;;NA;01/11/2003 - 30/11/2003;null;;NA;true
MNHN;P;P00557073;Annonaceae;Melodorum;sp.;;Philippines;false;NA;NA;;Palawan;NA;NA;;01/05/1913 - 31/05/1913;NA;false;Merrill, E.D.;;NA;false;9277;NA;false;Kessler, P.;NA;false;Philippines. Taytay. Palawan;NA;;10.8264031 , 119.5159199;NA;NA;;NA;NA;NA;\Non\;;;NA;\Oui\;\Non\;;NA;01/05/2004 - 31/05/2004;false;;NA;true
MNHN;P;P00601041;Annonaceae;Oxymirta;longiflora;;Philippines;false;NA;NA;;Lanao del Sur;NA;NA;;01/06/1907 - 30/06/1907;NA;false;Strong Clemens, M.;;NA;false;;NA;true;Rainer, H.;NA;false;Philippines. Camp Keith Lake, Lanao. Mindanao;NA;;8.008 , 124.283;NA;NA;;NA;NA;NA;\Oui\;\Non\;;NA;\Oui\;\Non\;;NA;05/02/2008 - 05/02/2008;false;;NA;true
MNHN;P;P00601046;Annonaceae;Goniothalamus;philippinensis;;Philippines;false;NA;NA;;National Capital Region (NCR);NA;NA;;;NA;true;Cumming;;NA;false;1746;NA;false;Rainer, H.;NA;false;Manille;NA;;14.5907332 , 120.9809674;NA;NA;;NA;NA;NA;\Oui\;\Non\;;NA;\Non\;;;NA;21/12/2007 - 21/12/2007;false;;NA;true
MNHN;P;P00601053;Annonaceae;Meiogyne;lusida;;Philippines;false;NA;NA;;Agusan del Norte;NA;NA;;01/10/1912 - 31/10/1912;NA;false;Elmer, A.D.E.;;NA;false;13984;NA;false;Elmer, A.D.E.;NA;false;Cabadbaran (Mt. Urdaneta), Province of Agusan. Island of Mindanao;NA;;9.1232986 , 125.5322203;NA;NA;;NA;NA;NA;\Oui\;\Non\;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P00601054;Annonaceae;Meiogyne;paucinervia;;Philippines;false;NA;NA;;Leyte;NA;NA;;01/08/1912 - 31/08/1912;NA;false;Ramos, M.;;NA;false;15381;NA;false;Rainer, H.;NA;false;Philippines. Dagami. Leyte;NA;;11.0617364 , 124.9026227;NA;NA;;NA;NA;NA;\Oui\;\Non\;;NA;\Non\;;;NA;04/02/2008 - 04/02/2008;false;;NA;true
MNHN;P;P00601055;Annonaceae;Meiogyne;vingata;;Philippines;false;NA;NA;;Davao del Sur;NA;NA;;01/07/1909 - 31/07/1909;NA;false;Elmer, A.D.E.;;NA;false;11318;NA;false;van Heudsen, E.C.H.;NA;false;Philippine Islands. Todaya (Mt. Apo), District of Davao, Island of Mindanao.;NA;;6.958 , 125.347;NA;NA;;NA;NA;NA;\Oui\;\Non\;;NA;\Non\;;;NA;01/01/1994 - 31/12/1994;false;;NA;true
MNHN;P;P01954526;Annonaceae;Neo-Uvaria;sp.;;Philippines;false;NA;NA;;Eastern Visayas (Region VIII);NA;NA;;01/03/1914 - 30/04/1914;NA;false;Ramos, M.;;NA;false;;NA;true;Kessler, P.;NA;false;Samar;NA;;12.0 , 125.0;NA;NA;false;NA;NA;NA;\Oui\;\Non\;;NA;\Non\;;;NA;01/05/2004 - 31/05/2004;false;;NA;true
MNHN;P;P01960582;Annonaceae;Anaxagorea;luzonensis;;Philippines;false;NA;NA;;Rizal;NA;NA;;03/08/1890 - 03/08/1890;NA;false;Loher, A.;;NA;false;31;NA;false;;NA;true;Herbarium Philippinense. Rio Mascap (en los montes de Montalban) Luzon central;NA;;14.81 , 121.3;NA;NA;;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P01967842;Annonaceae;Mitrephora;lanotan;;Philippines;false;NA;NA;;Bataan;NA;NA;;01/12/1904 - 31/12/1904;NA;false;Whitford, H.N.;;NA;false;1033;NA;false;;NA;true;Philippines. Lamao River, Mt. Mariveles, Province of Bataan, Luzon.;NA;;14.517 , 120.521;NA;NA;;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P01967843;Annonaceae;Mitrephora;lanotan;;Philippines;false;NA;NA;;Bataan;NA;NA;;01/03/1905 - 31/03/1905;NA;false;Borden, T.E.;;NA;false;2924;NA;false;;NA;true;Philippines. Lamao River, Mt. Mariveles, Province of Bataan, Luzon.;NA;;14.517 , 120.521;NA;NA;;NA;NA;NA;\Oui\;\Non\;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P01967844;Annonaceae;Mitrephora;lanotan;;Philippines;null;NA;NA;false;Bataan;NA;NA;false;01/05/1904 - 31/05/1904;NA;null;Borden, T.E.;;NA;null;763;NA;null;;NA;true;Philippines. Lamao River, Mt. Mariveles, Province of Bataan, Luzon.;NA;false;14.517 , 120.521;NA;NA;false;NA;NA;NA;\Oui\;\Non\;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P01967845;Annonaceae;Mitrephora;lanotan;;Philippines;false;NA;NA;;Ilocos Norte;NA;NA;;01/02/1917 - 31/03/1917;NA;false;Ramos, M.;;NA;false;27522;NA;false;;NA;true;Philippines. Bangui. Prov. of Ilocos Norte. Luzon;NA;;18.5367387 , 120.7657563;NA;NA;;NA;NA;NA;\Oui\;\Non\;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P01967846;Annonaceae;Mitrephora;lanotan;;Philippines;false;NA;NA;;Nueva Ecija;NA;NA;;01/08/1916 - 30/09/1916;NA;false;Ramos, M.;Edaño, G.;NA;false;26231;NA;false;;NA;true;Philippines. Mt. Umingan. Province of Nueva Ecija. Luzon;NA;;15.517 , 121.37;NA;NA;;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P01967847;Annonaceae;Mitrephora;lanotan;;Philippines;false;NA;NA;;Capiz;NA;NA;;01/04/1918 - 31/05/1918;NA;false;Ramos, M.;Edaño, G.;NA;false;31161;NA;false;;NA;true;Philippines. Jamindan. Capiz Province. Panay;NA;;11.4089123 , 122.5105924;NA;NA;;NA;NA;NA;\Oui\;\Non\;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P01967848;Annonaceae;Mitrephora;lanotan;;Philippines;false;NA;NA;;Rizal;NA;NA;;01/12/1926 - 31/12/1926;NA;false;Edaño, G.;;NA;false;;NA;true;;NA;true;Philippines. San Andales. Rizal Province. Luzon;NA;;14.635833333333332 , 121.35249999999999;NA;NA;;NA;NA;NA;\Oui\;\Non\;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P01967849;Annonaceae;Mitrephora;lanotan;;Philippines;false;NA;NA;;National Capital Region (NCR);NA;NA;;;NA;true;Cumming;;NA;false;1079;NA;false;Kessler, P.;NA;false;Manille.;NA;;14.5907332 , 120.9809674;NA;NA;;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;01/11/2003 - 30/11/2003;false;;NA;true
MNHN;P;P01967850;Annonaceae;Mitrephora;lanotan;;Philippines;false;NA;NA;;National Capital Region (NCR);NA;NA;;;NA;true;Cumming;;NA;false;773;NA;false;Kessler, P.;NA;false;Manille.;NA;;14.5907332 , 120.9809674;NA;NA;;NA;NA;NA;\Oui\;\Non\;;NA;\Non\;;;NA;01/05/2004 - 31/05/2004;false;;NA;true
MNHN;P;P01967851;Annonaceae;Mitrephora;lanotan;;Philippines;null;NA;NA;false;National Capital Region (NCR);NA;NA;false;;NA;true;Cumming;;NA;null;773;NA;null;Kessler, P.;NA;null;Manille;NA;false;14.5907332 , 120.9809674;NA;NA;false;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;01/05/2004 - 31/05/2004;null;;NA;true
MNHN;P;P01967852;Annonaceae;Mitrephora;lanotan;;Philippines;false;NA;NA;;Bataan;NA;NA;;15/07/1919 - 15/07/1919;NA;false;Elgricolin, V.;Ranario, B.;NA;false;27766;NA;false;;NA;true;Philippines. Bataan Province. Luzon.;NA;;14.67 , 120.42;NA;NA;;NA;NA;NA;\Non\;;;NA;\Oui\;\Non\;;NA;;true;;NA;true
MNHN;P;P01967853;Annonaceae;Mitrephora;fragrans;;Philippines;false;NA;NA;;Palawan;NA;NA;;01/03/1916 - 30/04/1916;NA;null;Natividad, P.;;NA;null;25755;NA;null;Kessler, P.;NA;false;Philippines. Palawan;NA;false;10.0 , 118.75;NA;NA;false;NA;NA;NA;\Oui\;\Non\;;NA;\Non\;;;NA;03/09/1985 - 03/09/1985;null;;NA;true
MNHN;P;P01967858;Annonaceae;Mitrephora;cagayanensis;;Philippines;null;NA;NA;false;Isabela;NA;NA;false;01/02/1926 - 31/03/1926;NA;null;Ramos, M.;Edaño, G.;NA;null;;NA;true;;NA;true;Philippines. San Mariano. Isabela Province. Luzon;NA;false;16.9835964 , 122.0127684;NA;NA;false;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P01983259;Annonaceae;Popowia;pisocarpa;;Philippines;false;NA;NA;;;NA;NA;true;01/05/1926 - 31/07/1926;NA;false;Guerrero, F.;;NA;null;;NA;true;;NA;true;Philippines. Lanao Province. Mindanao;NA;false;7.912 , 124.113;NA;NA;false;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P01983266;Annonaceae;Popowia;pisocarpa;;Philippines;false;NA;NA;;Camarines Sur;NA;NA;;14/06/1958 - 14/06/1958;NA;false;Sinclair, J.;Edaño, G.E.;NA;false;9555;NA;false;Sinclair, J.;NA;false;Philippines. Alanas, Prov. Camarines Sur, Luzon.;NA;;13.62 , 123.18;NA;NA;;NA;NA;NA;\Oui\;\Oui\;blanc;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P01983360;Annonaceae;Polyalthia;barnesii;;Philippines;false;NA;NA;;Cagayan;NA;NA;;01/05/1917 - 18/06/1917;NA;false;Adduru, M.;;NA;false;108;NA;false;;NA;true;Philippines. Littoc, Vicinity of Peñablanca. Cagayan Province. Luzon;NA;;17.617 , 121.9;NA;NA;;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P02008534;Annonaceae;Meiogyne;sp.;;Philippines;false;NA;NA;;Rizal;NA;NA;;01/12/1910 - 31/12/1910;NA;false;Loher, A.;;NA;false;12231;NA;false;;NA;true;Philippines. Rizal Province;NA;;14.65 , 121.25;NA;NA;;NA;NA;NA;\Oui\;\Non\;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P02008606;Annonaceae;Artabotrys;suaveolens;;Philippines;false;NA;NA;;;NA;NA;true;01/01/1845 - 31/12/1845;NA;false;Cuming;;NA;false;1495;NA;false;;NA;true;Philippines;NA;;;NA;NA;true;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P02005264;Annonaceae;Xylopia;sp.;;Philippines;false;NA;NA;;National Capital Region (NCR);NA;NA;false;11/07/1908 - 11/07/1908;NA;false;Robinson, C.B.;Merritt, M.L.;NA;null;6108;NA;;Meade, C.;NA;null;Philippines. Malinta, Bulacan Prov., Luzon.;NA;false;14.691 , 120.963;NA;NA;false;NA;NA;NA;\Oui\;\Non\;;NA;\Non\;;;NA;18/05/1999 - 18/05/1999;null;;NA;true
MNHN;P;P02005266;Annonaceae;Annona;sp.;;Philippines;false;NA;NA;;Laguna;NA;NA;;10/12/1894 - 10/12/1894;NA;false;Langlassé, E.;;NA;false;127;NA;false;;NA;true;Monte de Pieda. Plantes de la Malaisie et des Philippines;NA;;14.1364 , 121.1944;NA;NA;;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P02005321;Annonaceae;Polyalthia;sp.;;Philippines;null;NA;NA;false;Rizal;NA;NA;false;01/09/1913 - 30/09/1913;NA;null;Loher, A.;;NA;null;14777;NA;null;;NA;true;Rizal province, Luzon. Philippines;NA;false;14.65 , 121.25;NA;NA;false;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P00411106;Annonaceae;Phaeanthus;ebracteolatus;;Philippines;false;NA;NA;;Agusan del Norte;NA;NA;;01/09/1912 - 30/09/1912;NA;false;Elmer, A.D.E.;;NA;false;13727;NA;false;Kessler;NA;false;Philippine Islands. Cabadbaran (Mt. Urdaneta). Province of Agusan. Island of Mandanao.;NA;;9.1232986 , 125.5322203;NA;NA;;NA;NA;NA;\Non\;;;NA;\Oui\;\Non\;;NA;01/05/2004 - 31/05/2004;false;;NA;true
MNHN;P;P00411107;Annonaceae;Phaeanthus;cumingii;;Philippines;false;NA;NA;;National Capital Region (NCR);NA;NA;;;NA;true;Cumming;;NA;false;525;NA;false;;NA;true;Manille;NA;;14.5907332 , 120.9809674;NA;NA;;NA;NA;NA;\Oui\;\Non\;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P00411108;Annonaceae;Phaeanthus;ebracteolatus;;Philippines;false;NA;NA;;;NA;NA;true;;NA;true;Cumming;;NA;false;525;NA;false;Kessler, P.;NA;false;Philippines;NA;;;NA;NA;true;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;01/05/2004 - 31/05/2004;false;;NA;true
MNHN;P;P00601071;Annonaceae;Polyalthia;palawanensis;;Philippines;false;NA;NA;;Palawan;NA;NA;;01/04/1913 - 30/04/1913;NA;false;Merrill, E.D.;;NA;false;9469;NA;false;Rainer, H.;NA;false;Philippines. Lake Manguao. Palawan;NA;;10.763 , 119.547;NA;NA;;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;21/12/2007 - 21/12/2007;false;;NA;true
MNHN;P;P01960628;Annonaceae;Anaxagorea;sp.;;Philippines;false;NA;NA;;Zamboanga Sibugay;NA;NA;;01/10/1919 - 30/11/1919;NA;false;Ramos, M.;Edaño, G.;NA;false;37440;NA;false;Kessler, P.;NA;false;Philippines. Malangas, Zamboanga District. Mindanao;NA;;7.6321118 , 123.0303669;NA;NA;;NA;NA;NA;\Oui\;\Non\;;NA;\Non\;;;NA;26/10/1989 - 26/10/1989;false;;NA;true
MNHN;P;P01967864;Annonaceae;Mitrephora;sp.;;Philippines;false;NA;NA;;;NA;NA;true;;NA;true;Cuming;;NA;false;773;NA;false;Kessler;NA;false;Philippines;NA;;;NA;NA;true;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;01/11/2003 - 30/11/2003;false;;NA;true
MNHN;P;P01967865;Annonaceae;Mitrephora;sp.;;Philippines;false;NA;NA;;Apayao;NA;NA;;01/05/1917 - 31/05/1917;NA;false;Fénix, E.;;NA;false;;NA;true;Kessler, P.;NA;false;Philippines. Apayao Subprovince. Luzon.;NA;;18.1 , 121.17;NA;NA;;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;09/09/1985 - 09/09/1985;false;;NA;true
MNHN;P;P01967866;Annonaceae;Mitrephora;sp.;;Philippines;false;NA;NA;;;NA;NA;true;;NA;true;Cuming;;NA;false;1079;NA;false;Kessler, P.;NA;false;Philippines;NA;;;NA;NA;true;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;09/09/1985 - 09/09/1985;false;;NA;true
MNHN;P;P01967881;Annonaceae;Mitrephora;williamsii;;Philippines;false;NA;NA;;Davao Region (Region XI);NA;NA;;01/03/1919 - 30/06/1919;NA;false;Mesa, A. de;;NA;false;;NA;true;;NA;true;Philippines. Davao Province. Mindanao;NA;;7.17 , 125.5;NA;NA;;NA;NA;NA;\Oui\;\Non\;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P01967885;Annonaceae;Mitrephora;samarensis;;Philippines;false;NA;NA;;Lanao del Norte;NA;NA;;01/02/1915 - 30/04/1915;NA;false;Cruz, F.;;NA;false;;NA;true;;NA;true;Philiippines. District of Lanao, Mindanao;NA;;7.912 , 124.113;NA;NA;;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P01967886;Annonaceae;Mitrephora;samarensis;;Philippines;false;NA;NA;;Zamboanga del Sur;NA;NA;;01/09/1912 - 31/10/1912;NA;false;Reillo, J.;;NA;false;;NA;true;Kessler, P.;NA;false;Philippines. Santa Maria. District of Zamboanga. Mindanao;NA;;6.937 , 122.066;NA;NA;;NA;NA;NA;\Non\;;;NA;\Oui\;\Non\;;NA;01/05/2004 - 31/05/2004;false;;NA;true
MNHN;P;P01967887;Annonaceae;Mitrephora;reflexa;;Philippines;null;NA;NA;false;Rizal;NA;NA;false;01/03/1915 - 31/03/1915;NA;null;Loher, A.;;NA;null;13511;NA;null;;NA;true;Philippines. Paningtingan. Rizal Province;NA;false;14.735 , 121.188;NA;NA;false;NA;NA;NA;\Oui\;\Non\;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P01967888;Annonaceae;Mitrephora;reflexa;;Philippines;null;NA;NA;false;Bohol;NA;NA;false;01/08/1923 - 31/10/1923;NA;null;Ramos, M.;;NA;null;42708;NA;null;Kessler, P.;NA;null;Philippines. Bohol;NA;false;9.83 , 124.16;NA;NA;false;NA;NA;NA;\Oui\;\Non\;;NA;\Non\;;;NA;01/05/2004 - 31/05/2004;null;;NA;true
MNHN;P;P01967889;Annonaceae;Mitrephora;reflexa;;Philippines;false;NA;NA;;Northern Samar;NA;NA;;01/02/1916 - 31/03/1916;NA;false;Ramos, M.;;NA;false;24545;NA;false;Kessler, P.;NA;false;Philippines. Catubig river. Samar;NA;;12.467 , 125.03;NA;NA;;NA;NA;NA;\Oui\;\Non\;;NA;\Non\;;;NA;01/05/2004 - 31/05/2004;false;;NA;true
MNHN;P;P01967890;Annonaceae;Mitrephora;reflexa;;Philippines;false;NA;NA;;Quezon;NA;NA;;01/05/1917 - 31/05/1917;NA;false;Ramos, M.;Edaño, G.;NA;false;28847;NA;false;;NA;true;Philippines. Mt. Binuang. Province of Tayabas. Luzon.;NA;;14.775 , 121.557;NA;NA;;NA;NA;NA;\Oui\;\Non\;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P01967891;Annonaceae;Mitrephora;reflexa;;Philippines;false;NA;NA;;Cagayan;NA;NA;;01/05/1917 - 18/06/1917;NA;false;Adduru, M.;;NA;false;96;NA;false;;NA;true;Littoc. Vicinity of Peñablanca, Cagayan Province, Luzon.;NA;;17.6167 , 121.9;NA;NA;false;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P01967892;Annonaceae;Mitrephora;reflexa;;Philippines;false;NA;NA;;Leyte;NA;NA;;01/12/1922 - 31/12/1922;NA;false;Ramos, M.;;NA;false;;NA;true;;NA;true;Philippines. Cabalian, Leyte;NA;false;10.2653512 , 125.1752861;NA;NA;false;NA;NA;NA;\Oui\;\Non\;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P01983373;Annonaceae;Polyalthia;sp.;;Philippines;false;NA;NA;;Zamboanga del Sur;NA;NA;;01/01/1908 - 31/01/1908;NA;false;Whitford, H.N.;Hutchinson, W.I.;NA;false;9169;NA;false;;NA;true;Philippines. Zamboanga, Mindanao;NA;;6.9046 , 122.0764;NA;NA;;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P01983374;Annonaceae;Polyalthia;sp.;;Philippines;false;NA;NA;;Zamboanga del Sur;NA;NA;;01/01/1908 - 31/01/1908;NA;false;Whitford, H.N.;Hutchinson, W.I.;NA;false;9169;NA;false;;NA;true;Philippines. Zamboanga, Mindanao;NA;;6.9046004 , 122.0763695;NA;NA;;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P01983375;Annonaceae;Polyalthia;sp.;;Philippines;null;NA;NA;false;Oriental Mindoro;NA;NA;false;01/03/1905 - 31/03/1905;NA;null;Merrill, E.D.;;NA;null;4050;NA;null;Kessler, P.;NA;null;Philippines. Baco River, Mindoro;NA;false;13.399 , 121.101;NA;NA;false;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;01/04/1998 - 30/04/1998;null;;NA;true
MNHN;P;P01983378;Annonaceae;Polyalthia;sp.;;Philippines;false;NA;NA;;National Capital Region (NCR);NA;NA;;01/01/1857 - 31/12/1857;NA;false;Barthe;;NA;false;;NA;true;Kessler, P.;NA;false;Manille;NA;;14.5907332 , 120.9809674;NA;NA;false;NA;NA;NA;\Non\;;;NA;\Oui\;\Non\;;NA;01/04/1998 - 30/04/1998;false;;NA;true
MNHN;P;P01983380;Annonaceae;Polyalthia;sp.;;Philippines;false;NA;NA;;Laguna;NA;NA;;01/02/1913 - 28/02/1913;NA;false;Ramos, M.;;NA;false;20515;NA;false;Kessler, P.;NA;false;Philippines. San Antonio. Prov. Laguna. Luzon;NA;;14.363 , 121.035;NA;NA;;NA;NA;NA;\Oui\;\Non\;;NA;\Non\;;;NA;01/05/2004 - 31/05/2004;false;;NA;true
MNHN;P;P01983381;Annonaceae;Polyalthia;sp.;;Philippines;null;NA;NA;false;Occidental Mindoro;NA;NA;false;01/04/1921 - 30/04/1921;NA;null;Ramos, M.;;NA;null;39752;NA;null;;NA;true;Philippines. Paluan. Mindoro;NA;false;13.4155816 , 120.4623373;NA;NA;false;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P01983382;Annonaceae;Polyalthia;sp.;;Philippines;false;NA;NA;;Pangasinan;NA;NA;;01/05/1914 - 31/05/1914;NA;false;Otanes, F.;;NA;null;2083;NA;null;;NA;true;Philippine Plants. Prov. of Pangasinan. Luzon;NA;false;15.916667 , 120.333333;NA;NA;false;NA;NA;NA;\Non\;;;NA;\Oui\;\Non\;;NA;;true;;NA;true
MNHN;P;P01983383;Annonaceae;Polyalthia;sp.;;Philippines;false;NA;NA;;Ilocos Norte;NA;NA;;01/08/1918 - 31/08/1918;NA;false;Ramos, M.;;NA;false;33181;NA;false;;NA;true;Philippines. Mt. Nagapatan. Ilocos Norte Province. Luzon;NA;;18.073 , 120.825;NA;NA;;NA;NA;NA;\Non\;;;NA;\Oui\;\Non\;;NA;;true;;NA;true
MNHN;P;P01983384;Annonaceae;Polyalthia;sp.;;Philippines;false;NA;NA;;Nueva Ecija;NA;NA;;01/08/1916 - 30/09/1916;NA;false;Ramos, M.;Edaño, G.;NA;false;;NA;true;;NA;true;Philippines. Mt. Umingan. Province of Nueva Ecija. Luzon;NA;;15.517 , 121.37;NA;NA;;NA;NA;NA;\Non\;;;NA;\Oui\;\Non\;;NA;;true;;NA;true
MNHN;P;P01983385;Annonaceae;Polyalthia;sp.;;Philippines;false;NA;NA;;Surigao del Norte;NA;NA;;01/06/1919 - 30/06/1919;NA;false;Ramos, M.;Pascasio, J.;NA;false;35100;NA;false;;NA;true;Philippines. Bucas Grande Island;NA;;9.66 , 125.96;NA;NA;;NA;NA;NA;\Non\;;;NA;\Oui\;\Non\;;NA;;true;;NA;true
MNHN;P;P01983392;Annonaceae;Polyalthia;sp.;;Philippines;false;NA;NA;;National Capital Region (NCR);NA;NA;;;NA;true;Cuming;;NA;false;;NA;true;;NA;true;Manille;NA;;14.5907332 , 120.9809674;NA;NA;;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P01983393;Annonaceae;Polyalthia;sp.;;Philippines;null;NA;NA;false;National Capital Region (NCR);NA;NA;false;;NA;true;Cumming;;NA;null;1590;NA;null;;NA;true;Manille.;NA;false;14.5907 , 120.981;NA;NA;false;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P01983394;Annonaceae;Polyalthia;sp.;;Philippines;false;NA;NA;;Palawan;NA;NA;;01/04/1913 - 30/04/1913;NA;false;Merrill, E.D.;;NA;false;9469;NA;false;Kessler, P.;NA;false;Philippines. Lake Manguao. Palawan;NA;;10.76 , 119.555;NA;NA;;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;26/10/1989 - 26/10/1989;false;;NA;true
MNHN;P;P01983395;Annonaceae;Polyalthia;sp.;;Philippines;false;NA;NA;;Palawan;NA;NA;;01/03/1906 - 31/03/1906;NA;false;Curran, H.M.;;NA;false;3829;NA;false;;NA;true;Philippines. Palawan;NA;;10.0 , 118.75;NA;NA;;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P01983396;Annonaceae;Polyalthia;sp.;;Philippines;false;NA;NA;;Palawan;NA;NA;;01/09/1914 - 30/09/1914;NA;false;Natividad, P.;;NA;false;23360;NA;false;;NA;true;Philippines. Palawan;NA;;10.0 , 118.75;NA;NA;;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P01983397;Annonaceae;Polyalthia;sp.;;Philippines;false;NA;NA;;Zamboanga del Sur;NA;NA;;01/09/1912 - 31/10/1912;NA;false;Reillo, J.;;NA;false;;NA;true;;NA;true;Philippines. Santa Maria. District of Zamboanga. Mindanao;NA;;6.938 , 122.066;NA;NA;;NA;NA;NA;\Non\;;;NA;\Oui\;\Non\;;NA;;true;;NA;true
MNHN;P;P01983398;Annonaceae;Polyalthia;sp.;;Philippines;null;NA;NA;false;Bohol;NA;NA;false;01/08/1923 - 31/10/1923;NA;null;Ramos, M.;;NA;null;43236;NA;null;;NA;true;Philippines. Bohol;NA;false;9.855243840465409 , 124.20593261718751;NA;NA;false;NA;NA;NA;\Non\;;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P00411125;Annonaceae;Mitrephora;weberi;;Philippines;null;NA;NA;false;Palawan;NA;NA;false;01/03/1912 - 31/03/1912;NA;null;Weber, C.M.;;NA;null;1550;NA;null;Kessler, P.;NA;null;Philippines. Island of Busuanga;NA;false;12.133 , 120.0;NA;NA;false;NA;NA;NA;\Oui\;\Non\;;NA;\Non\;;;NA;03/09/1985 - 03/09/1985;null;;NA;true
MNHN;P;P00411126;Annonaceae;Mitrephora;weberi;;Philippines;null;NA;NA;false;Palawan;NA;NA;false;01/03/1912 - 31/03/1912;NA;null;Weber, C.M.;;NA;null;1550;NA;null;;NA;true;Philippines. Island Busuanga;NA;false;12.145 , 120.028;NA;NA;false;NA;NA;NA;\Oui\;\Non\;;NA;\Non\;;;NA;;true;;NA;true
MNHN;P;P00411127;Annonaceae;Mitrephora;weberi;;Philippines;false;NA;NA;;Palawan;NA;NA;;01/03/1912 - 31/03/1912;NA;false;Weber, C.M.;;NA;false;1550;NA;false;;NA;true;Philippines. Island Busuanga;NA;;12.145 , 120.03;NA;NA;;NA;NA;NA;\Oui\;\Non\;;NA;\Non\;;;NA;;true;;NA;true
