;scientific_name;genus;species-tobesplit;country_id;locality;ddlat;ddlong;recorded_by;colnum;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;barcode;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;prel_bc;prel_herbCode;prel_code;prel_code_X
4332;Popowia Endl.;Popowia;;ID;Borneo, Kalimantan Barat. Ketpang. Gunung Palung National Park. Cabang Panti research Site.;-1.866666;109.983333;"Laman TG; et al.";"Laman, TG; et al.  963 ";22;3;1997;Ganesan SK;2011-10-01T00:00:00;;Botany;L.1763895;0;0;0;0;0;0;01;10;2011;0;0;0;1763895;L;L.;
4333;Mitrephora polypyrena (Blume) Miq.;Mitrephora;Mitrephora polypyrena;ID;Indonesia. Java, Besoeki, Rogodjampi.;-8.316667;114.283333;Koorders SH;Koorders, SH  38889 B;14;12;1900;Weerasooriya AD;2001-03-01T00:00:00;;Botany;L.1762222;0;0;0;0;0;0;01;03;2001;0;0;0;1762222;L;L.;
4334;Polyalthia Blume;Polyalthia;;ID;"Kab. Padang Pariaman; Sipisang, 40 km north from Padang, Anak Air (stream) Ganggu.";-0.55;100.35;"Okada H; et al.";"Okada, H; et al.  49 ";25;2;1994;;;;Botany;L.1763381;0;0;0;0;0;0;;;;0;0;0;1763381;L;L.;
4335;Meiogyne virgata (Blume) Miq.;Meiogyne;Meiogyne virgata;ID;East Kalimantan, Berau, Inhutani I area, km 37, transect J, Labanan.;2.1;117.316667;"Kessler PJA; et al.";"Kessler, PJA; et al. Berau 970 ";19;10;1997;Kessler PJA;1997-10-01T00:00:00;;Botany;L.1765966;0;0;0;0;0;0;01;10;1997;0;0;0;1765966;L;L.;
4336;Pseuduvaria reticulata (Blume) Miq.;Pseuduvaria;Pseuduvaria reticulata;ID;Indonesia, Java, cultivated in hort. Bot. Bogor.;-6.5897;106.7913;"Teijsmann JE; cultivated in Bogor";"Teijsmann, JE; cultivated in Bogor  s.n. ";;;;Su YCF;2004-06-01T00:00:00;;Botany;L.1764227;0;0;0;0;0;0;01;06;2004;0;0;0;1764227;L;L.;
4337;Pseuduvaria reticulata (Blume) Miq.;Pseuduvaria;Pseuduvaria reticulata;ID;"Indoensia, Borneo, Kalimantan Timur, W. Kutei; no. 13/14, near Marah";0.0;116.5;Endert FH;Endert, FH  2357 ;2;8;1925;Su YCF;2001-12-01T00:00:00;;Botany;L.1764804;0;0;0;0;0;0;01;12;2001;0;0;0;1764804;L;L.;
4338;Pseuduvaria reticulata (Blume) Miq.;Pseuduvaria;Pseuduvaria reticulata;ID;Indonesia, Borneo, Kalimantan Timur, E. Kutei, Sg. Menubar region;1.083333;118.416667;Kostermans AJGH;Kostermans, AJGH  4996 ;6;6;1951;Su YCF;2001-12-01T00:00:00;;Botany;L.1764199;0;0;0;0;0;0;01;12;2001;0;0;0;1764199;L;L.;
4339;Polyalthia lateriflora var. elongata Boerl.;Polyalthia;Polyalthia lateriflora;ID;"Indonesia, Celebes, Sulawesie Utara, Bolaang Mongondow, Dumoga Bone National Park, Toraut Dam.0.34 N, 123.54 E; 220 m alt.";0.566667;123.9;"Vogel EF de; Vermeulen JJ";"Vogel, EF de; Vermeulen, JJ  6905 ";27;3;1985;Pitopang R;2005-10-24T00:00:00;;Botany;L.1766830;0;0;0;0;0;0;24;10;2005;0;0;0;1766830;L;L.;
4340;Polyalthia Blume;Polyalthia;;ID;"Sumatra: Sekundur Forest Reserve; E. side of Gunung Leuser Natural Park, Langkat, Prov. North Sumatra; base camp at Aras Napal; Upper Besitang River area.";3.916667;98.0;"Wilde WJJO de; Wilde-Duyfjes BEE de";"Wilde, WJJO de; Wilde-Duyfjes, BEE de  21136 ";24;7;1991;;;;Botany;L.1764050;0;0;0;0;0;0;;;;0;0;0;1764050;L;L.;
4341;Polyalthia Blume;Polyalthia;;MY;Malaysia/Sarawak. Foot of Gunung Berumput.;1.683333;109.65;Ismawi O;Ismawi, O S 61950 ;13;6;1991;Kessler PJA;1998-12-01T00:00:00;;Botany;L.1763669;0;0;0;0;0;0;01;12;1998;0;0;0;1763669;L;L.;
4342;Polyalthia Blume;Polyalthia;;ID;Udjung Kulon Nature Reserve, Mt. Pajung;-6.75;105.333333;Wirawan N;Wirawan, N  72 ;27;12;1963;;;;Botany;L.1764026;0;0;0;0;0;0;;;;0;0;0;1764026;L;L.;
4343;Polyalthia lateriflora (Blume) Kurz;Polyalthia;Polyalthia lateriflora;ID;Java, Sylva Tjitjiriengien;-6.3025;106.339;Unknown;Unknown  s.n. ;;;;Bakhuizen van den Brink Sr RC;1954-11-01T00:00:00;;Botany;L.1762586;0;0;0;0;0;0;01;11;1954;0;0;0;1762586;L;L.;
4344;Polyalthia longipes (Miq.) Koord. & Valeton;Polyalthia;Polyalthia longipes;ID;Archipel. Ind. Java, Madioen, Ngebel.;-7.7891;111.6167;Koorders SH;Koorders, SH  38733 b;21;11;1900;Turner IM;2008-10-01T00:00:00;;Botany;L.1766789;0;0;0;0;0;0;01;10;2008;0;0;0;1766789;L;L.;
4345;Polyalthia Blume;Polyalthia;;ID;Gunung Leuser NR, Atjeh, N Sumatra, Ketambe, valley of Lau Alas, near tributary of Lau ketambe, c.35km NW of Kutatjane;3.6831;97.6486;"Wilde WJJO de; Wilde-Duyfjes BEE de";"Wilde, WJJO de; Wilde-Duyfjes, BEE de  12454 ";29;5;1972;Kessler PJA;2002-06-01T00:00:00;;Botany;L.1763582;0;0;0;0;0;0;01;06;2002;0;0;0;1763582;L;L.;
4346;Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;;ID;Indonesia, Kalimantan Selatan, Tabalong distr., near Tanjung, PT Aya Yayang logging concession, near plot 1;-1.7;115.483333;"Kessler PJA; Arifin Z";"Kessler, PJA; Arifin, Z  2759 ";24;2;2000;Kessler PJA;2000-02-01T00:00:00;;Botany;L.1765616;0;0;0;0;0;0;01;02;2000;0;0;0;1765616;L;L.;
4347;Mezzettia parviflora Becc.;Mezzettia;Mezzettia parviflora;ID;Archipel. Ind. Eil. Simaloer, Sumatra.;2.58;96.08;Achmad;Achmad  1324 ;21;8;1919;Kessler PJA;1989-06-01T00:00:00;;Botany;L.1766056;0;0;0;0;0;0;01;06;1989;0;0;0;1766056;L;L.;
4348;Polyalthia lateriflora (Blume) Kurz;Polyalthia;Polyalthia lateriflora;ID;East Kalimantan, Wanariset research area, road Samboj-Semoi, Km 3.;-1.0;117.0;"Ambriansyah; Arifin Z";"Ambriansyah; Arifin, Z W 684 ";21;2;1991;Turner IM;2006-06-01T00:00:00;;Botany;L.1766885;0;0;0;0;0;0;01;06;2006;0;0;0;1766885;L;L.;
4349;Polyalthia myristica I.M.Turner;Polyalthia;Polyalthia myristica;ID;"Indonesia, Borneo, C. Kalimantan, Barito Ulu.0.02 S; 114.06 E; 0 m alt.";-0.033333;114.1;Sidiyasa K;Sidiyasa, K PBU 441 ;12;6;1990;Turner IM;2010-06-01T00:00:00;;Botany;L.1767016;0;0;0;0;0;0;01;06;2010;0;0;0;1767016;L;L.;
4350;Orophea polycarpa A.DC.;Orophea;Orophea polycarpa;ID;Sesser Sunda Isl. Sumba.;-10.0;120.0;Verheijen JAJ;Verheijen, JAJ  4212 ;;;;Kessler PJA;1985-02-01T00:00:00;;Botany;L.1766531;0;0;0;0;0;0;01;02;1985;0;0;0;1766531;L;L.;
4351;Orophea corymbosa (Blume) Miq.;Orophea;Orophea corymbosa;ID;Sumatra, prov. Lampung, Mt. Tanggamus.;-5.433333;104.683333;Jacobs M;Jacobs, M  8045 ;25;4;1968;Kessler PJA;1985-08-01T00:00:00;;Botany;L.1766429;0;0;0;0;0;0;01;08;1985;0;0;0;1766429;L;L.;
4352;Pseuduvaria reticulata (Blume) Miq.;Pseuduvaria;Pseuduvaria reticulata;ID;Indonesia, Borneo, Poeloe Lampei;-3.33;114.58;Korthals PW;Korthals, PW  s.n. ;;;;Su YCF;2001-12-01T00:00:00;;Botany;L.1764202;0;0;0;0;0;0;01;12;2001;0;0;0;1764202;L;L.;
4353;Desmos cochinchinensis Lour.;Desmos;Desmos cochinchinensis;ID;East Kalimantan, KPC area Sangatta, Tanjung Bara area.;0.833333;117.583333;"Kessler PJA; et al.";"Kessler, PJA; et al.  2382 ";6;4;1997;Kessler PJA;1999-04-01T00:00:00;;Botany;L.1760227;0;0;0;0;0;0;01;04;1999;0;0;0;1760227;L;L.;
4354;Pseuduvaria latifolia (Blume) Bakh.f.;Pseuduvaria;Pseuduvaria latifolia;ID;Indonesia. Sumatra. Palembang. N. voet. G. Pakiwang. N.W. Rananmui.;-2.916667;104.75;Steenis CGGJ van;Steenis, CGGJ van  3503 ;31;10;1929;Su YCF;2001-05-01T00:00:00;;Botany;L.1764435;0;0;0;0;0;0;01;05;2001;0;0;0;1764435;L;L.;
4355;Popowia Endl.;Popowia;;ID;Mt. Sago near Pajakumbuh, W Sumatra, Mt. forest above teagarden Halaban;-3.1167;101.95;Maradjo P;Maradjo, P  153 ;11;5;1957;;;;Botany;L.1764092;0;0;0;0;0;0;;;;0;0;0;1764092;L;L.;
4356;Orophea dodecandra Miq.;Orophea;Orophea dodecandra;ID;East Kalimantan, P.T. Inhutani area, to plot 1 & 2, from Desa Labanan.;1.916667;117.216667;"Sidiyasa K; et al.";"Sidiyasa, K; et al. Berau 1227 ";10;5;1998;Leonardía AAP;1999-09-01T00:00:00;;Botany;L.1766255;0;0;0;0;0;0;01;09;1999;0;0;0;1766255;L;L.;
4357;Polyalthia Blume;Polyalthia;;ID;Sungai Bohorok;3.5;98.2;"Whitmore TC; Sutisna U";"Whitmore, TC; Sutisna, U  3265 ";1;9;1983;;;;Botany;L.1763654;0;0;0;0;0;0;;;;0;0;0;1763654;L;L.;
4358;Goniothalamus phaeotrichus I.M.Turner & R.M.K.Saunders;Goniothalamus;Goniothalamus phaeotrichus;ID;Indonesia, East Kalimantan, Coal mining company KPC, Sangatta.;1.333333;117.666667;"Kessler PJA; et al.";"Kessler, PJA; et al.  1127 A";12;4;1995;Turner IM;2010-03-03T00:00:00;;Botany;L.1765452;0;0;0;0;0;0;03;03;2010;0;0;0;1765452;L;L.;
4359;Orophea corymbosa (Blume) Miq.;Orophea;Orophea corymbosa;ID;Indonesia, Tjampea.;-6.554722;106.700833;Harreveld P van;Harreveld, P van  1675 ;28;7;1907;Kessler PJA;1987-10-01T00:00:00;;Botany;L.1766382;0;0;0;0;0;0;01;10;1987;0;0;0;1766382;L;L.;
4360;Friesodielsia Steenis;Friesodielsia;;ID;Borneo, Bukit Raya;-0.75;112.75;Nooteboom HP;Nooteboom, HP  4412 ;28;12;1982;;;;Botany;L.1765088;0;0;0;0;0;0;;;;0;0;0;1765088;L;L.;
4361;Orophea corymbosa (Blume) Miq.;Orophea;Orophea corymbosa;ID;montis Ungarang;-7.1281;110.4044;Waitz FAC;Waitz, FAC  s.n. ;;;;Kessler PJA;1984-03-01T00:00:00;;Botany;L.1766353;0;0;0;0;0;0;01;03;1984;0;0;0;1766353;L;L.;
4362;Popowia Endl.;Popowia;;ID;Borneo, Kalimantan Barat. Ketpang. Gunung Palung National Park. Cabang Panti research Site.;-1.866666;109.983333;"Laman TG; et al.";"Laman, TG; et al.  909 ";19;3;1997;Ganesan SK;2011-10-01T00:00:00;;Botany;L.1763923;0;0;0;0;0;0;01;10;2011;0;0;0;1763923;L;L.;
4363;Pseuduvaria reticulata (Blume) Miq.;Pseuduvaria;Pseuduvaria reticulata;ID;Indonesia, Sumatra, Atjeh, Ketambe, valley of Lau Alas, near tributary of Lau Ketambe, c. 35 km NW of Kutatjane, 200-400 m alt.;3.5;97.8;"Wilde WJJO de; Wilde-Duyfjes BEE de";"Wilde, WJJO de; Wilde-Duyfjes, BEE de  12643 ";6;6;1972;Su YCF;2001-12-01T00:00:00;;Botany;L.1764282;0;0;0;0;0;0;01;12;2001;0;0;0;1764282;L;L.;
4364;Pseuduvaria reticulata (Blume) Miq.;Pseuduvaria;Pseuduvaria reticulata;ID;Indonesia, Java, Madioen, Ngebel;-7.6298;111.5239;Koorders SH;Koorders, SH  610 ;29;10;1892;;;;Botany;L.1764238;0;0;0;0;0;0;;;;0;0;0;1764238;L;L.;
4365;Goniothalamus brevicuspis Miq.;Goniothalamus;Goniothalamus brevicuspis;ID;Insula Celebes, Provincia Minahassa;1.0;124.583333;Koorders SH;Koorders, SH  16017 ;;;;Boerlage JG;1897-12-01T00:00:00;;Botany;L.1765306;0;0;0;0;0;0;01;12;1897;0;0;0;1765306;L;L.;
4366;Polyalthia dictyoneura Diels;Polyalthia;Polyalthia dictyoneura;ID;"Indonesia, Borneo. Cagar alam Raya-Pasi; kec. Tujuh Belas, kab. Sambas, Kalimantan Barat.";0.816667;109.066667;Peters CM;Peters, CM  1028 ;6;10;1990;Turner IM;2008-02-01T00:00:00;;Botany;L.1763146;0;0;0;0;0;0;01;02;2008;0;0;0;1763146;L;L.;
4367;Monoon lateriflorum (Blume) Miq.;Polyalthia;Polyalthia lateriflora;ID;Indonesia, Kalimantan Tengah, base camp P.B.U and environs. Project Bariot Ulu.;-0.033333;114.1;Sidiyasa K;Sidiyasa, K PBU 111 ;;;;Nurmawati S;2017-08-01T00:00:00;;Botany;L.1763536;0;0;0;0;0;0;01;08;2017;0;0;0;1763536;L;L.;
4368;Friesodielsia Steenis;Friesodielsia;;ID;Borneo, Tumbang Atey;-1.116667;113.033333;Veldkamp JF;Veldkamp, JF  8416 ;27;1;1983;;;;Botany;L.1765076;0;0;0;0;0;0;;;;0;0;0;1765076;L;L.;
4369;Polyalthia Blume;Polyalthia;;ID;Indonesia, Borneo, Kalimantan Timur, Berau, P.T. Inhutani I logging area, near km 36;1.75;117.5;Arifin Z;Arifin, Z Berau 1410 ;17;10;1998;Kessler PJA;1998-10-01T00:00:00;;Botany;L.1764012;0;0;0;0;0;0;01;10;1998;0;0;0;1764012;L;L.;
4370;Polyalthia Blume;Polyalthia;;ID;Mt. Sago near Pajakumbuh, W Sumatra;-3.1167;101.95;Maradjo P;Maradjo, P  244 ;13;7;1957;;;;Botany;L.1764040;0;0;0;0;0;0;;;;0;0;0;1764040;L;L.;
4371;Polyalthia Blume;Polyalthia;;ID;Java, Djapara, Ngarengan;-6.442;110.7569;Koorders SH;Koorders, SH  37220 ß;25;5;1899;Kessler PJA;1989-05-01T00:00:00;;Botany;L.1763548;0;0;0;0;0;0;01;05;1989;0;0;0;1763548;L;L.;
4372;Orophea corymbosa (Blume) Miq.;Orophea;Orophea corymbosa;ID;Java, Madioen, Ngebel;-7.7891;111.6167;Koorders SH;Koorders, SH  38701 ;7;11;1900;Kessler PJA;1984-03-01T00:00:00;;Botany;L.1766393;0;0;0;0;0;0;01;03;1984;0;0;0;1766393;L;L.;
4373;Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;Orophea creaghii;ID;Indonesia, Java, Kebun Raya Bogor.;-6.583333;106.783333;Kessler PJA;Kessler, PJA XX.D 116 ;1;1;1999;Leonardía AAP;1999-07-01T00:00:00;;Botany;L.1766307;0;0;0;0;0;0;01;07;1999;0;0;0;1766307;L;L.;
4374;Pseuduvaria Miq.;Pseuduvaria;;ID;New Guinea, Indonesia, W. Irian, Dosai, E. of Sukarnapura (= Hollandia);-2.533333;140.7;"Kostermans AJGH; Soegeng-Reksodihardjo W";"Kostermans, AJGH; Soegeng-Reksodihardjo, W  514 ";23;8;1966;;;;Botany;L.1764562;0;0;0;0;0;0;;;;0;0;0;1764562;L;L.;
4375;Popowia Endl.;Popowia;;ID;E Kalimantan, Wanariset research I area, off km 11 Wanariset-semoi road;-0.983333;116.933333;"Ambriansyah; Arifin Z";"Ambriansyah; Arifin, Z W 632 ";2;2;1991;Ganesan SK;2011-10-01T00:00:00;;Botany;L.1763920;0;0;0;0;0;0;01;10;2011;0;0;0;1763920;L;L.;
4376;Friesodielsia Steenis;Friesodielsia;;ID;"Borneo, Indonesia, Central Kalimantan, Sintang, HPH km 87, east of camp off main road towards km 850.49258 S; 112.03388 E";-0.816667;112.05;"Church AC; et al.";"Church, AC; et al.  1067 ";23;4;1994;Kessler PJA;1995-07-01T00:00:00;;Botany;L.1765112;0;0;0;0;0;0;01;07;1995;0;0;0;1765112;L;L.;
4377;Friesodielsia cuneiformis (Blume) Steenis;Friesodielsia;Friesodielsia cuneiformis;ID;Kebun Raya Bogor, W. Java.;-6.583333;106.783333;"Balgooy MMJ van; Setten AK van";"Balgooy, MMJ van; Setten, AK van  5284 ";31;5;1980;;;;Botany;L.1765027;0;0;0;0;0;0;;;;0;0;0;1765027;L;L.;
4378;Polyalthia Blume;Polyalthia;;ID;Kangean, Kangajan 800m E of Kampong;-6.9;115.333333;Dames TWG;Dames, TWG  5 ;20;10;1949;;;;Botany;L.1763549;0;0;0;0;0;0;;;;0;0;0;1763549;L;L.;
4379;Meiogyne virgata (Blume) Miq.;Meiogyne;Meiogyne virgata;ID;Borneo, Tumbang Tapi;-1.0;113.0;Veldkamp JF;Veldkamp, JF  8319 ;19;1;1983;Heusden ECH van;;;Botany;L.1765905;0;0;0;0;0;0;;;;0;0;0;1765905;L;L.;
4380;Polyalthia myristica I.M.Turner;Polyalthia;Polyalthia myristica;ID;Sepaku area, PT.ITCI, Kenangan, Balikpapan, East Kalimantan;-0.916666;116.766666;Sidiyasa K;Sidiyasa, K  526 ;12;11;1990;Turner IM;2010-03-05T00:00:00;;Botany;L.1767009;0;0;0;0;0;0;05;03;2010;0;0;0;1767009;L;L.;
4381;Popowia Endl.;Popowia;;ID;Moluccas, Morotai, Totodokoe.;2.041944;128.350278;Kostermans AJGH;Kostermans, AJGH  765 b;14;5;1949;Kessler PJA;1984-08-01T00:00:00;;Botany;L.1763804;0;0;0;0;0;0;01;08;1984;0;0;0;1763804;L;L.;
4382;Polyalthia tipuliflora D.M.Johnson;Polyalthia;Polyalthia tipuliflora;ID;East Kalimantan, Berau, Inhutani I area, km 37, near transect I, plot 5.;2.1;117.316667;"Ambriansyah; et al.";"Ambriansyah; et al. Berau 839 ";7;10;1997;Turner IM;2008-11-01T00:00:00;;Botany;L.1767990;0;0;0;0;0;0;01;11;2008;0;0;0;1767990;L;L.;
4383;Orophea celebica (Blume) Miq.;Orophea;Orophea celebica;ID;Indonesia, North Sulawesi, Dumoga Bone National Park, en route from Toraut to Gua Batu;0.483333;123.866667;"Kato M; et al.";"Kato, M; et al.  354 ";5;1;1979;Kessler PJA;2001-01-01T00:00:00;;Botany;L.1766449;0;0;0;0;0;0;01;01;2001;0;0;0;1766449;L;L.;
4384;Monoon kingii (Baker f.) B.Xue & R.M.K.Saunders;Polyalthia;Polyalthia kingii;ID;Vicinity of Hoeta Bagasan, Asahan;3.0285;99.865;Rahmat Si Boeea;Rahmat Si Boeea  7179 ;7;9;1934;Nurmawati S;2017-08-01T00:00:00;;Botany;L.1763591;0;0;0;0;0;0;01;08;2017;0;0;0;1763591;L;L.;
4385;Goniothalamus malayanus Hook.f. & Thomson;Goniothalamus;Goniothalamus malayanus;ID;Indonesia. Central Kalimantan, Kabupaten Kapuas, Katunjung village.;-2.166667;114.416667;"Sidiyasa K; et al.";"Sidiyasa, K; et al.  2637 ";16;10;2001;Turner IM;2010-03-03T00:00:00;;Botany;L.1765467;0;0;0;0;0;0;03;03;2010;0;0;0;1765467;L;L.;
4386;Orophea celebica (Blume) Miq.;Orophea;Orophea celebica;ID;BW Buru, Indonesia, Wae Duna river, N of Bara;-3.143597;126.232105;Nooteboom HP;Nooteboom, HP  5348 ;30;11;1984;Kessler PJA;1987-10-01T00:00:00;;Botany;L.1766462;0;0;0;0;0;0;01;10;1987;0;0;0;1766462;L;L.;
4387;Pseuduvaria reticulata (Blume) Miq.;Pseuduvaria;Pseuduvaria reticulata;ID;"Borneo, Indonesia, Central Kalimantan, Sintang, HPH km 85-87, along 5 yr. old logging road to east0.49258 S; 112.03388 E";-0.816667;112.05;"Church AC; et al.";"Church, AC; et al.  1258 ";1;5;1994;Su YCF;2001-12-01T00:00:00;;Botany;L.1764807;0;0;0;0;0;0;01;12;2001;0;0;0;1764807;L;L.;
4388;Popowia Endl.;Popowia;;ID;Celebes, SW peninsula, NE of Makassar within 54-60 km on the road.;-5.016667;119.583333;Meijer W;Meijer, W  10782 ;4;7;1976;Kessler PJA;1985-01-01T00:00:00;;Botany;L.1763798;0;0;0;0;0;0;01;01;1985;0;0;0;1763798;L;L.;
4389;Polyalthia Blume;Polyalthia;;ID;in den tuin voor het huis van den administrateur der K.W.III-school te Batavia;-6.174444;106.829444;Heurn WC van;Heurn, WC van  s.n. ;1;4;1933;Kessler PJA;1987-06-01T00:00:00;;Botany;L.1764024;0;0;0;0;0;0;01;06;1987;0;0;0;1764024;L;L.;
4390;Polyalthia Blume;Polyalthia;;ID;Gunung Leuser NR, Atjeh, N Sumatra, Ketambe, valley of Lau Alas, near tributary of Lau Ketambe, c. 35km NW of Kutatjane;3.566667;97.766667;"Wilde WJJO de; Wilde-Duyfjes BEE de";"Wilde, WJJO de; Wilde-Duyfjes, BEE de  12175 ";20;5;1972;;;;Botany;L.1764039;0;0;0;0;0;0;;;;0;0;0;1764039;L;L.;
4391;Orophea enneandra Blume;Orophea;Orophea enneandra;ID;"Indonesia, Borneo, Kalimantan Selatan, valley between limestone hills, N. part of Meratus Mts.1.49'S; 115.44'E";-1.816667;115.733333;Vogel EF de;Vogel, EF de  1819 ;24;10;1972;;;;Botany;L.1766177;0;0;0;0;0;0;;;;0;0;0;1766177;L;L.;
4392;Popowia schefferiana Diels;Popowia;Popowia schefferiana;ID;W. Ceram Kairatu Gomba.;-3.360847;128.378042;"Kuswata Kartawinata E; Soepadmo E";"Kuswata Kartawinata, E; Soepadmo, E  68 ";4;6;1959;Moeljono S;2002-10-12T00:00:00;;Botany;L.1764107;0;0;0;0;0;0;12;10;2002;0;0;0;1764107;L;L.;
4393;Polyalthia Blume;Polyalthia;;ID;Indonesia, Sumatra, Aceh, Ketambe.;3.6831;97.6486;Koop H;Koop, H  96 ;19;10;1992;;;;Botany;L.1763644;0;0;0;0;0;0;;;;0;0;0;1763644;L;L.;
4394;Orophea chlorantha Kessler;Orophea;Orophea chlorantha;ID;East Java, Gunung Baung, Mountain garden Purwodadi;-8.0;113.0;"Dilmy A; et al.";"Dilmy, A; et al.  20 ";15;12;1961;Kessler PJA;1986-03-01T00:00:00;;Botany;L.1766482;0;0;0;0;0;0;01;03;1986;0;0;0;1766482;L;L.;
4395;Haplostichanthus longirostris (Scheff.) Heusden;Haplostichanthus;Haplostichanthus longirostris;ID;Netherlands New Guinea, Vogelkop Peninsula, Aifat river valley;-1.366667;132.6;"Royen P van; Sleumer HO";"Royen, P van; Sleumer, HO  7093 ";26;10;1961;;;;Botany;L.1761085;0;0;0;0;0;0;;;;0;0;0;1761085;L;L.;
4396;Polyalthia Blume;Polyalthia;;ID;Taram, East of Pajakumbuh, W. Sumatra, sandstone region of River Tjampo.;-0.216667;100.666667;Meijer W;Meijer, W  6834 ;22;8;1957;Hildebrand FHG;1965-04-01T00:00:00;;Botany;L.1763563;0;0;0;0;0;0;01;04;1965;0;0;0;1763563;L;L.;
4397;Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;Orophea creaghii;ID;East Kutai Reserve, vicinity of Sengata and Mentoko Rivers.;0.5;117.333333;Leighton M;Leighton, M  273 ;25;9;1978;Leonardía AAP;1999-07-01T00:00:00;;Botany;L.1766293;0;0;0;0;0;0;01;07;1999;0;0;0;1766293;L;L.;
4398;Rauwenhoffia Scheff.;Uvaria;;PG;Near Ingambit village, Western District.;-5.633333;141.0;"Henty EE; Ridsdale CE; Galore M";"Henty, EE; Ridsdale, CE; Galore, M NGF 33004 ";13;6;1967;;;;Botany;L.1764956;0;0;0;0;0;0;;;;0;0;0;1764956;L;L.;
4399;Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;;ID;Sumatra, Aceh, Ketambe;3.6831;97.6486;Koop H;Koop, H  188 ;23;10;1992;;;;Botany;L.1765455;0;0;0;0;0;0;;;;0;0;0;1765455;L;L.;
4400;Popowia Endl.;Popowia;;ID;East Kalimantan, near Gunung Meratus, Orang Utan release site.;-0.957306;116.325389;Slik JWF;Slik, JWF MEPRI/ 4828 ;14;1;2005;Ganesan SK;2011-10-01T00:00:00;;Botany;L.1763916;0;0;0;0;0;0;01;10;2011;0;0;0;1763916;L;L.;
4401;Polyalthia Blume;Polyalthia;;ID;Archipel. Ind.: Z. en O. Afd.v.Borneo, Balikpapan, Pemaloean.;-1.066666;116.65;Unknown;Unknown bb 24754 ;24;6;1938;;;;Botany;L.1763527;0;0;0;0;0;0;;;;0;0;0;1763527;L;L.;
4402;Meiogyne virgata (Blume) Miq.;Meiogyne;Meiogyne virgata;ID;NE Borneo, island Nunukan (northern part);4.083333;117.666666;Kostermans AJGH;Kostermans, AJGH  8912 ;3;12;1953;Heusden ECH van;;;Botany;L.1765918;0;0;0;0;0;0;;;;0;0;0;1765918;L;L.;
4403;Goniothalamus parallelovenius Ridl.;Goniothalamus;Goniothalamus parallelovenius;ID;Indonesia, Gunung Nap, North of Kg. Semane, Bentiang, Pontianak, Kalimantan Barat.;-0.0333;109.3333;Shea G;Shea, G ANU 27792 ;7;11;1980;Kessler PJA;1995-07-01T00:00:00;;Botany;L.1765448;0;0;0;0;0;0;01;07;1995;0;0;0;1765448;L;L.;
4404;Pseuduvaria reticulata (Blume) Miq.;Pseuduvaria;Pseuduvaria reticulata;ID;Indonesia, Java, Madioen, Ngebel;-7.6298;111.5239;Koorders SH;Koorders, SH  38647 ;12;11;1900;;;;Botany;L.1764230;0;0;0;0;0;0;;;;0;0;0;1764230;L;L.;
4405;Pseuduvaria reticulata (Blume) Miq.;Pseuduvaria;Pseuduvaria reticulata;ID;Indonesia, Java Timur, res. Bezoeki, G. Kemiri Sanga bij Djember;-8.1705;113.702;Backer CA;Backer, CA  30610 ;12;4;1920;Su YCF;2001-12-01T00:00:00;;Botany;L.1764228;0;0;0;0;0;0;01;12;2001;0;0;0;1764228;L;L.;
4406;Mitrephora polypyrena (Blume) Miq.;Mitrephora;Mitrephora polypyrena;ID;Indonesia. Java, Res. Pasoeroean, Bantoer.;-8.3;112.566667;Backer CA;Backer, CA  30431 ;5;4;1920;Weerasooriya AD;2001-03-01T00:00:00;;Botany;L.1762204;0;0;0;0;0;0;01;03;2001;0;0;0;1762204;L;L.;
4407;Pseuduvaria Miq.;Pseuduvaria;;ID;Borneo, Muan region near Sg. Riko (Balikpapan Bay);-1.216666;116.666666;Kostermans AJGH;Kostermans, AJGH  4360 ;9;11;1950;Kessler PJA;2002-07-01T00:00:00;;Botany;L.1764654;0;0;0;0;0;0;01;07;2002;0;0;0;1764654;L;L.;
4408;Orophea corymbosa (Blume) Miq.;Orophea;Orophea corymbosa;ID;E Java, res. Besuki, Mt. Raung, S slope, above village Gunungsari;-8.133333;114.05;Jacobs M;Jacobs, M  4813 ;17;5;1957;Kessler PJA;1984-03-01T00:00:00;;Botany;L.1766407;0;0;0;0;0;0;01;03;1984;0;0;0;1766407;L;L.;
4409;Orophea corymbosa (Blume) Miq.;Orophea;Orophea corymbosa;ID;Java, Preanger, Tjigenteng;-7.1311;107.4638;Koorders SH;Koorders, SH  32869 ;9;4;1899;Kessler PJA;1984-03-01T00:00:00;;Botany;L.1766414;0;0;0;0;0;0;01;03;1984;0;0;0;1766414;L;L.;
4410;Friesodielsia korthalsiana (Miq.) Steenis;Friesodielsia;Friesodielsia korthalsiana;ID;"Archipel. Ind.: N. Borneo; Commisi Kap. Genderen Stort. Boekit Soengei Tikoeng.";2.2;115.533333;Amdjah;Amdjah 1912/ 883 ;1;11;1912;Turner IM;2008-10-01T00:00:00;;Botany;L.1765237;0;0;0;0;0;0;01;10;2008;0;0;0;1765237;L;L.;
