;scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby;to_check;to_check_det
2571;Goniothalamus parallelivenius Ridl.;Goniothalamus;ID;"Bukit Raya and Upper Katingan River area, Upper Samba River, 60-80 km NNW of Tumbang Samba. At Tumbang Dahiyé; c. 4 km. N. of Base Camp.";-0.833333;112.833333;Mogea, JP;"Mogea, JP; Wilde, WJJO de  4074 ";11;12;1982;Saunders RMK;2013-06-01T00:00:00;<NA>;Botany;L.3966294;0;0;0;Mogea;;0;1;6;2013;0;0;0;L3966294;4074;parallelivenius;"Mogea JP; Wilde WJJO de";Saunders RMK;Mogea, JP;
2572;Goniothalamus rufus Miq.;Goniothalamus;ID;Indonesia, Borneo, East Kalimantan, Long Iram subdistrict, Maruwai, North East Lampunut to block Pari, Bukit Ateng.;-0.033333;114.9;Kessler, PJA;"Kessler, PJA; et al.  2482 ";10;3;1999;Saunders RMK;2001-03-01T00:00:00;<NA>;Botany;L.3965873;0;0;0;Kessler;;0;1;3;2001;0;0;0;L3965873;2482;rufus;"Kessler PJA; et al.";Saunders RMK;Kessler, PJA;
2573;Miliusa macropoda Miq.;Miliusa;ID;East Borneo, Berouw, Mapulu at base of Mt. Ilas Mapulu.;1.75;117.5;Kostermans, AJGH;Kostermans, AJGH  13973 ;20;9;1957;<NA>;<NA>;<NA>;Botany;L.4293469;0;0;0;Kostermans;;0;;;;0;0;0;L4293469;13973;macropoda;Kostermans AJGH;<NA>;Kostermans, AJGH;
2574;Friesodielsia Steenis;Friesodielsia;ID;East Kalimantan, Inhutani area Batu Ampar, ex Sidatim TJTI. Petak 12, jalur 5.;-1.016667;116.816667;Kessler, PJA;"Kessler, PJA; et al.  1441 ";30;4;1996;Kessler PJA;1996-04-01T00:00:00;<NA>;Botany;L.4268249;0;0;0;Kessler;;0;1;4;1996;0;0;0;L4268249;1441;;"Kessler PJA; et al.";Kessler PJA;Kessler, PJA;
2575;Xylopia L.;Xylopia;ID;East Halmahera. Weda Bay. Kao Rahai. Camp 5.;0.677361;128.010694;Haris, I;"Haris, I; Mahroji, R; Loha, D; Yani, A  109 ";7;1;2014;Arias Guerrero S;<NA>;<NA>;Botany;L.3967676;0;0;0;Haris;;0;;;;0;0;0;L3967676;109;;"Haris I; Mahroji R; Loha D; Yani A";Arias Guerrero S;Haris, I; S
2576;Goniothalamus dewildei R.M.K.Saunders;Goniothalamus;ID;Camp Simpang and vicinity, 3-5 km upstream Lau Ketambe, ca 35 km NW of Kutatjane.;4.0;97.0;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  13628 ";15;7;1972;Saunders RMK;2002-05-01T00:00:00;<NA>;Botany;L.3966154;0;0;0;Wilde;;0;1;5;2002;0;0;0;L3966154;13628;dewildei;"Wilde WJJO de; Wilde-Duyfjes BEE de";Saunders RMK;Wilde, WJJO de;
2577;Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Sumatra, Bukit Palelawan NR, S. Sumatra.;-4.9273;103.8436;Afriastini, JJ;Afriastini, JJ  743 ;11;2;1983;<NA>;<NA>;<NA>;Botany;L.3965528;0;0;0;Afriastini;;0;;;;0;0;0;L3965528;743;;Afriastini JJ;<NA>;Afriastini, JJ;
2578;Goniothalamus macrophyllus (Blume) Hook.f. & Thomson;Goniothalamus;ID;W. Java, Tjiandjur Distr., Mt. Beser.;-6.918889;107.306944;Kostermans, AJGH;Kostermans, AJGH  s.n. ;11;1;1969;Saunders RMK;2001-11-01T00:00:00;<NA>;Botany;L.3965407;0;0;0;Kostermans;;0;1;11;2001;0;0;0;L3965407;nan;macrophyllus;Kostermans AJGH;Saunders RMK;Kostermans, AJGH;
2579;Pseuduvaria rugosa (Blume) Merr.;Pseuduvaria;ID;Indonesia, North Sumatra, Upper Deli, Central Petani valley;3.77;98.73;ZZZ_THIS_NAME_FAILED;Lörzing, JA  14982 ;10;1;1929;<NA>;<NA>;<NA>;Botany;L.4293418;0;0;0;L;;0;;;;0;0;0;L4293418;14982;rugosa;Lörzing JA;<NA>;nan;
2580;Polyalthia sumatrana (Miq.) Kurz;Maasia;ID;<NA>;-2.916667;104.75;Unknown;Unknown HB 3881 ;;;;Rogstad SH;1986-05-01T00:00:00;<NA>;Botany;U.1088960;0;0;0;Unknown;;0;1;5;1986;0;0;0;U1088960;3881;sumatrana;Unknown;Rogstad SH;Unknown;
2581;Popowia Endl.;Popowia;ID;Ujung Kulon Reserve: Gunung Cibinua, base camp 3 km E of Taman Jaya, Taman Jaya watershed.;-6.8;105.5;ZZZ_THIS_NAME_FAILED;"McDonald, JA; Afriastini, JJ  3344 ";12;5;1992;McDonald JA;<NA>;<NA>;Botany;U.1080087;0;0;0;McDonald;;0;;;;0;0;0;U1080087;3344;;"McDonald JA; Afriastini JJ";McDonald JA;nan;McDonald JA
2582;Fissistigma longipetalum (Ridl.) Merr.;Fissistigma;ID;near upper Perian river, right bank Mahakam river tributary.;-0.816667;116.466667;Leeuwenberg, AJM;"Leeuwenberg, AJM; Rudjiman  13048 ";13;2;1984;Turner IM;2007-09-01T00:00:00;<NA>;Botany;U.1072570;0;0;0;Leeuwenberg;;0;1;9;2007;0;0;0;U1072570;13048;longipetalum;"Leeuwenberg AJM; Rudjiman";Turner IM;Leeuwenberg, AJM;
2583;Trivalvaria macrophylla (Blume) Miq.;Trivalvaria;ID;<NA>;-6.75;105.333333;Okada, H;Okada, H  3484 ;13;7;1981;<NA>;<NA>;<NA>;Botany;U.1081284;0;0;0;Okada;;0;;;;0;0;0;U1081284;3484;macrophylla;Okada H;<NA>;Okada, H;
2584;Polyalthia Blume;Polyalthia;ID;<NA>;0.933333;110.433333;Burley, JS;"Burley, JS; et al.  3019 ";1;1;1989;<NA>;<NA>;<NA>;Botany;U.1080119;0;0;0;Burley;;0;;;;0;0;0;U1080119;3019;;"Burley JS; et al.";<NA>;Burley, JS;
2585;Goniothalamus costulatus Miq.;Goniothalamus;ID;Java, Batavia, Depok;-2.4869;140.3711;Koorders, SH;Koorders, SH  33429 ;23;7;1900;Saunders RMK;2002-05-01T00:00:00;<NA>;Botany;L.3966206;0;0;0;Koorders;;0;1;5;2002;0;0;0;L3966206;33429;costulatus;Koorders SH;Saunders RMK;Koorders, SH;
2586;Goniothalamus malayanus Hook.f. & Thomson;Goniothalamus;ID;Pontianak.;-0.033333;109.333333;Teijsmann, JE;Teijsmann, JE  100 ;;;;Saunders RMK;2001-03-01T00:00:00;<NA>;Botany;L.3965982;0;0;0;Teijsmann;;0;1;3;2001;0;0;0;L3965982;100;malayanus;Teijsmann JE;Saunders RMK;Teijsmann, JE;
2587;Goniothalamus macrophyllus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Eest Kalimanta, Base camp Gunung Meratus, km 84 from Kenangan.;-0.966667;116.333333;Kessler, PJA;"Kessler, PJA; et al.  1309 ";26;3;1996;Kessler PJA;1996-03-01T00:00:00;<NA>;Botany;L.3965898;0;0;0;Kessler;;0;1;3;1996;0;0;0;L3965898;1309;macrophyllus;"Kessler PJA; et al.";Kessler PJA;Kessler, PJA;
2588;Goniothalamus rufus Miq.;Goniothalamus;ID;"Indonesia, Borneo, Kalimantan Tengah, Sintang, HPH km 70, along main logging road and cutting block environs up to 100 m.0.51 S; 112.13 E; 100 m alt.";-0.85;112.216667;Church, AC;"Church, AC; et al.  762 ";8;4;1994;Saunders RMK;2001-03-01T00:00:00;<NA>;Botany;L.3965861;0;0;0;Church;;0;1;3;2001;0;0;0;L3965861;762;rufus;"Church AC; et al.";Saunders RMK;Church, AC;
2589;Goniothalamus tapisoides Mat-Salleh;Goniothalamus;ID;"Central Kalimantan , Bukit Raya and upper Katingan (Mendawai) River area. Upper Katingan river , c. 50-100 km WNW of Tumbang Samba. K.T.C. logging area; near central Base Camp; c.km. 55 W. of Batu Badinging. Alluvial ground along Sungei Gaga.";-1.25;112.666667;Mogea, JP;Mogea, JP  4340 ;22;12;1982;Saunders RMK;2013-05-01T00:00:00;<NA>;Botany;L.3965678;0;0;0;Mogea;;0;1;5;2013;0;0;0;L3965678;4340;tapisoides;Mogea JP;Saunders RMK;Mogea, JP;
2590;Goniothalamus ventristylus Boerl. & Koord. ex Koord.-Schum.;Goniothalamus;ID;Indonesia, Irian Jaya, Ds. Sawa, Kec. Sawaerma, Agats distr. Merauke.;-7.0;139.0;Widjaja, EA;"Widjaja, EA; Wally, E; Subari, EAW  6227 ";23;10;1992;<NA>;<NA>;<NA>;Botany;L.3965557;0;0;0;Widjaja;;0;;;;0;0;0;L3965557;6227;malayanus;"Widjaja EA; Wally E; Subari EAW";<NA>;Widjaja, EA;
2591;Goniothalamus macrophyllus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Tumbang Tapi;-1.016667;113.0;Veldkamp, JF;Veldkamp, JF  8285 ;17;1;1983;Saunders RMK;2013-11-01T00:00:00;<NA>;Botany;L.3965458;0;0;0;Veldkamp;;0;1;11;2013;0;0;0;L3965458;8285;macrophyllus;Veldkamp JF;Saunders RMK;Veldkamp, JF;
2592;Polyalthia forbesii F.Muell. ex Diels;Hubera;ID;Archipel. Ind. N. guinea. Rouffaer Rivier, bigin heuvels.;-2.908306;138.4413;ZZZ_THIS_NAME_FAILED;Docters van Leeuwen, WM  9752 ;1;8;1926;Diels FLE;<NA>;<NA>;Botany;U.1088979;0;0;0;Docters;;0;;;;0;0;0;U1088979;9752;forbesii;Docters van Leeuwen WM;Diels FLE;nan;
2593;Cyathocalyx havilandii Boerl.;Drepananthus;ID;Gn Palung Nature Reserve, c.100km S of Pontianak.;-1.216667;110.1333;Balgooy, MMJ van;"Balgooy, MMJ van; Setten, AK van  5503 ";18;6;1986;Setten AK van;<NA>;<NA>;Botany;U.1067884;0;0;0;Balgooy;;0;;;;0;0;0;U1067884;5503;havilandii;"Balgooy MMJ van; Setten AK van";Setten AK van;Balgooy, MMJ van;
2594;Polyalthia subcordata (Blume) Blume;Polyalthia;ID;<NA>;-6.738088;107.005205;Balgooy, MMJ van;"Balgooy, MMJ van; Setten, AK van  5667 ";5;7;1986;<NA>;<NA>;<NA>;Botany;U.1088955;0;0;0;Balgooy;;0;;;;0;0;0;U1088955;5667;subcordata;"Balgooy MMJ van; Setten AK van";<NA>;Balgooy, MMJ van;
2595;Popowia pisocarpa (Blume) Endl.;Popowia;ID;Kebun Raya Bogor.;-6.583333;106.783333;Balgooy, MMJ van;"Balgooy, MMJ van; Setten, AK van  5683 ";8;7;1986;<NA>;<NA>;<NA>;Botany;U.1080067;0;0;0;Balgooy;;0;;;;0;0;0;U1080067;5683;pisocarpa;"Balgooy MMJ van; Setten AK van";<NA>;Balgooy, MMJ van;
2596;Annonaceae;<NA>;ID;Palembang.;-2.916667;104.75;Unknown;Unknown HB 3559 ;;;;<NA>;<NA>;<NA>;Botany;U.1075704;0;0;0;Unknown;;0;;;;0;0;0;U1075704;3559;;Unknown;<NA>;Unknown;
2597;Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Borneo orientalis, pr. fluv. Boengaloen;0.633333;117.7;Rutten, LMR;Rutten, LMR  765 ;25;11;1912;Setten AK van;<NA>;<NA>;Botany;U.1062885;0;0;0;Rutten;;0;;;;0;0;0;U1062885;765;odorata;Rutten LMR;Setten AK van;Rutten, LMR;
2598;Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Hort. Bog., Java;-6.5897;106.7913;Bogoriensis, HB;Hort Bot Bogoriensis  s.n. ;;;;Diels FLE;<NA>;<NA>;Botany;U.1062870;0;0;0;Hort;;0;;;;0;0;0;U1062870;nan;odorata;Hort Bot Bogoriensis;Diels FLE;Bogoriensis, HB;
2599;Popowia pisocarpa (Blume) Endl.;Popowia;ID;Lore Lindu National Park, Pono valley near Toro, SFB 552 Sulawesi Throughfall Displacement Experiment.;-1.493333;120.056667;Culmsee, H;"Culmsee, H; et al. y 493 ";1;7;2007;Culmsee H;<NA>;<NA>;Botany;L.3966899;0;0;0;Culmsee;;0;;;;0;0;0;L3966899;493;pisocarpa;"Culmsee H; et al.";Culmsee H;Culmsee, H;
2600;Goniothalamus giganteus Wall. ex Hook.f. & Thomson;Goniothalamus;ID;Climbing the Gunung Bandahara, track from kampung Seldok north-east to large 'blang' S of the summit, ca 25 km NNW of Kutatjane.;3.748056;97.158056;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  12932 ";17;6;1972;Saunders RMK;2001-03-01T00:00:00;<NA>;Botany;L.3966118;0;0;0;Wilde;;0;1;3;2001;0;0;0;L3966118;12932;giganteus;"Wilde WJJO de; Wilde-Duyfjes BEE de";Saunders RMK;Wilde, WJJO de;
2601;Annonaceae;<NA>;ID;Z.O.B. Boeloengan, Noemoekan.;4.083333;117.666666;Henar, GH;Henar, GH bb 26225 ;13;7;1938;Saunders RMK;2013-06-01T00:00:00;<NA>;Botany;L.3966019;0;0;0;Henar;;0;1;6;2013;0;0;0;L3966019;26225;;Henar GH;Saunders RMK;Henar, GH;
2602;Goniothalamus parallelivenius Ridl.;Goniothalamus;ID;Bukit Raya.;-0.75;112.783333;Nooteboom, HP;Nooteboom, HP  4339 ;17;12;1982;<NA>;2013-06-01T00:00:00;<NA>;Botany;L.3966004;0;0;0;Nooteboom;;0;1;6;2013;0;0;0;L3966004;4339;parallelivenius;Nooteboom HP;<NA>;Nooteboom, HP;
2603;Goniothalamus malayanus Hook.f. & Thomson;Goniothalamus;ID;East Kalimantan, Berau, Inhutani I area, Labanan, Plot 4.;2.083333;117.283333;Goverse, E;"Goverse, E; Adriansyah Berau 490 ";12;3;1997;<NA>;2001-03-01T00:00:00;<NA>;Botany;L.3965917;0;0;0;Goverse;;0;1;3;2001;0;0;0;L3965917;490;malayanus;"Goverse E; Adriansyah";<NA>;Goverse, E;
2604;Popowia pisocarpa (Blume) Endl.;Popowia;ID;Central Halmahera, Weda Bay, Bukit Limber.;0.540722;127.975611;Gushilman, I;"Gushilman, I; Mahroji, R; Haris, I; Lasut, SA; Fabanyo, B  609 ";13;5;2013;Kessler PJA;<NA>;<NA>;Botany;L.3968404;0;0;0;Gushilman;;0;;;;0;0;0;L3968404;609;pisocarpa;"Gushilman I; Mahroji R; Haris I; Lasut SA; Fabanyo B";Kessler PJA;Gushilman, I;
2605;Goniothalamus acehensis R.M.K.Saunders;Goniothalamus;ID;Kloet nature reserve, S. Kloet, along the Krung(-river) Lembang/vicinity of Pucuk Lembang.;3.083333;97.416667;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  20049 ";14;7;1985;Saunders RMK;2002-05-01T00:00:00;<NA>;Botany;L.3966248;0;0;0;Wilde;;0;1;5;2002;0;0;0;L3966248;20049;acehensis;"Wilde WJJO de; Wilde-Duyfjes BEE de";Saunders RMK;Wilde, WJJO de;
2606;Goniothalamus giganteus Wall. ex Hook.f. & Thomson;Goniothalamus;ID;Masihi Forest Reserve, Asahan, East Coast.;2.166667;99.7;Krukoff, BA;Krukoff, BA  4237 ;1;1;1932;<NA>;<NA>;<NA>;Botany;L.3966127;0;0;0;Krukoff;;0;;;;0;0;0;L3966127;4237;giganteus;Krukoff BA;<NA>;Krukoff, BA;
2607;Goniothalamus giganteus Wall. ex Hook.f. & Thomson;Goniothalamus;ID;<NA>;2.85;98.266667;Junghuhn, FW;Junghuhn, FW  s.n. ;;;;Saunders RMK;2001-03-01T00:00:00;<NA>;Botany;L.3966112;0;0;0;Junghuhn;;0;1;3;2001;0;0;0;L3966112;nan;giganteus;Junghuhn FW;Saunders RMK;Junghuhn, FW;
2608;Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Borneo, Indonesia West Kalimantan, Kabupaten Sanggau, Tembawang Baei Jes, Ngira;1.133333;109.6;Jong, W de;Jong, W de  544 ;4;8;1993;Kessler PJA;1998-01-01T00:00:00;<NA>;Botany;L.3965379;0;0;0;Jong;;0;1;1;1998;0;0;0;L3965379;544;;Jong W de;Kessler PJA;Jong, W de;
2609;Xylopia L.;Xylopia;ID;Central Halmahera. Weda Bay. Uni-uni forest.;0.487806;127.939194;Bangun, TJF;"Bangun, TJF; Mahroji, R; Loha, D  168 ";24;11;2012;"Johnson DM; Sahroni D";<NA>;<NA>;Botany;L.3967704;0;0;0;Bangun;;0;;;;0;0;0;L3967704;168;;"Bangun TJF; Mahroji R; Loha D";"Johnson DM; Sahroni D";Bangun, TJF;"; Sahroni D"
2610;Goniothalamus parallelivenius Ridl.;Goniothalamus;ID;"Bukit Raya and Upper Katingan River area, Upper Samba River, 60-80 km NNW of Tumbang Samba. At Tumbang Dahiyé; c. 4 km. N. of Base Camp.";-0.833333;112.833333;Mogea, JP;"Mogea, JP; Wilde, WJJO de  4074 ";11;12;1982;Saunders RMK;2013-06-01T00:00:00;<NA>;Botany;L.3966295;0;0;0;Mogea;;0;1;6;2013;0;0;0;L3966295;4074;parallelivenius;"Mogea JP; Wilde WJJO de";Saunders RMK;Mogea, JP;
2611;Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Indonesia, Borneo, Kalimantan Tengah, Bukit Raya.;-0.75;112.75;Nooteboom, HP;Nooteboom, HP  4334 ;17;12;1982;Saunders RMK;2013-05-01T00:00:00;<NA>;Botany;L.3966280;0;0;0;Nooteboom;;0;1;5;2013;0;0;0;L3966280;4334;;Nooteboom HP;Saunders RMK;Nooteboom, HP;
2612;Goniothalamus tapisoides Mat-Salleh;Goniothalamus;ID;Borneo, Bukit Raya.;-0.75;112.783333;Nooteboom, HP;Nooteboom, HP  5035 ;6;2;1983;Saunders RMK;2013-05-01T00:00:00;<NA>;Botany;L.3965669;0;0;0;Nooteboom;;0;1;5;2013;0;0;0;L3965669;5035;tapisoides;Nooteboom HP;Saunders RMK;Nooteboom, HP;
2613;Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Archipel. Ind. N. Borneo, Samenggaris.;4.333333;117.0;Amdjah;Amdjah 1912/ 989 ;1;12;1912;<NA>;<NA>;<NA>;Botany;L.3965328;0;0;0;Amdjah;;0;;;;0;0;0;L3965328;1912;;Amdjah;<NA>;Amdjah;
2614;Annonaceae;<NA>;ID;Ebele, Kec. Wamena, Kab. Jayawijawa.;-4.09512;138.94492;Argent, GCG;"Argent, GCG; Mendum, M  92524 ";24;10;1992;Balgooy MMJ van;<NA>;<NA>;Botany;L.3957286;0;0;0;Argent;;0;;;;0;0;0;L3957286;92524;;"Argent GCG; Mendum M";Balgooy MMJ van;Argent, GCG;
2615;Disepalum platipetalum Merr.;Disepalum;ID;Indonesia, North Sumatra, inland (N-NW) of the town of Batangtoru, Kecamatan Batangtoru, Kabupaten Tapanuli selatan, logging concession area adjacent to the Newmont Martabe Project site;1.683333;99.016667;Takeuchi, WN;"Takeuchi, WN; Sambas, E  18600 ";18;6;2003;Kessler PJA;2003-08-01T00:00:00;<NA>;Botany;L.3928300;0;0;0;Takeuchi;;0;1;8;2003;0;0;0;L3928300;18600;platipetalum;"Takeuchi WN; Sambas E";Kessler PJA;Takeuchi, WN;
2616;Uvaria L.;Uvaria;ID;Indonesia, North Sumatra, inland (N-NW) of the town of Batangtoru, Kecamatan Batangtoru, Kabupaten Tapanuli selatan, Newmont Martabe Project site, lower Purnama;1.483333;99.05;Takeuchi, WN;"Takeuchi, WN; Sambas, E  18555 ";17;6;2003;Kessler PJA;2003-08-01T00:00:00;<NA>;Botany;L.3928333;0;0;0;Takeuchi;;0;1;8;2003;0;0;0;L3928333;18555;;"Takeuchi WN; Sambas E";Kessler PJA;Takeuchi, WN;
2617;Goniothalamus parallelivenius Ridl.;Goniothalamus;ID;East Kutai Reserve, vicinity of Sengata and Mentoko rivers.;-0.5;117.333333;Leighton, M;Leighton, M  672 ;26;6;1979;Saunders RMK;2013-06-01T00:00:00;<NA>;Botany;L.3966301;0;0;0;Leighton;;0;1;6;2013;0;0;0;L3966301;672;parallelivenius;Leighton M;Saunders RMK;Leighton, M;
2618;Goniothalamus parallelivenius Ridl.;Goniothalamus;ID;Tumbang Tubus;-0.75;112.85;Veldkamp, JF;Veldkamp, JF  8141 ;8;1;1983;Tang CC;2014-10-01T00:00:00;<NA>;Botany;L.3965993;0;0;0;Veldkamp;;0;1;10;2014;0;0;0;L3965993;8141;parallelivenius;Veldkamp JF;Tang CC;Veldkamp, JF;
2619;Goniothalamus rufus Miq.;Goniothalamus;ID;"Indonesia, Borneo, W. Kalimantan, Serawai. Sungai Merah; 5 km SW of camp along ridge, old Gaharu trail, and surrounding environs.0.33 S; 112.37 E; 700 m alt.";-0.55;112.616667;Church, AC;"Church, AC; et al.  1824 A";9;2;1995;Saunders RMK;2001-03-01T00:00:00;<NA>;Botany;L.3965872;0;0;0;Church;A;0;1;3;2001;0;0;0;L3965872;1824;rufus;"Church AC; et al.";Saunders RMK;Church, AC;
2620;Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;Indonesia, Borneo, Kalimantan Barat, Kabupaten Sanggau, Tembawang Ngira.;0.25;110.25;Jong, W de;Jong, W de  335 ;20;5;1993;Kessler PJA;1996-06-01T00:00:00;<NA>;Botany;L.3965348;0;0;0;Jong;;0;1;6;1996;0;0;0;L3965348;335;;Jong W de;Kessler PJA;Jong, W de;
2621;Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;Central Halmahera. Weda Bay. Loy Poloy.;0.521056;127.906278;Lasut, SA;"Lasut, SA; Haris, I; Fabanyo, B  47 ";16;2;2013;"Johnson DM; Kessler PJA";<NA>;<NA>;Botany;L.3967687;0;0;0;Lasut;;0;;;;0;0;0;L3967687;47;glauca;"Lasut SA; Haris I; Fabanyo B";"Johnson DM; Kessler PJA";Lasut, SA;"; Kessler PJA"
2622;Goniothalamus miquelianus R.M.K.Saunders;Goniothalamus;ID;Middle Alas river (Lae Sauraya) area, c. 15 km N. of Gelombang, S. of Bengkong River.;2.916667;97.95;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  20162 ";21;7;1985;Saunders RMK;2002-05-01T00:00:00;<NA>;Botany;L.3966165;0;0;0;Wilde;;0;1;5;2002;0;0;0;L3966165;20162;miquelianus;"Wilde WJJO de; Wilde-Duyfjes BEE de";Saunders RMK;Wilde, WJJO de;
2623;Goniothalamus fasciculatus Boerl.;Goniothalamus;ID;East Borneo, Central Kutai, Belajan R. near Long Bleh;0.266666;116.183333;Kostermans, AJGH;Kostermans, AJGH  10243 ;25;3;1955;Kessler PJA;1995-07-01T00:00:00;<NA>;Botany;L.3966044;0;0;0;Kostermans;;0;1;7;1995;0;0;0;L3966044;10243;fasciculatus;Kostermans AJGH;Kessler PJA;Kostermans, AJGH;
2624;Goniothalamus rufus Miq.;Goniothalamus;ID;Indonesia, Borneo, Kalimantan Barat, Gunung Bentuang area, 5-10 km N of Masa village, 150 km NE of Pontianak.;0.866667;110.433333;Burley, JS;"Burley, JS; et al.  2310 ";6;6;1989;Saunders RMK;2001-03-01T00:00:00;<NA>;Botany;L.3965858;0;0;0;Burley;;0;1;3;2001;0;0;0;L3965858;2310;rufus;"Burley JS; et al.";Saunders RMK;Burley, JS;
2625;Goniothalamus tapis Miq.;Goniothalamus;ID;<NA>;-2.916667;104.75;Grashoff, CWF;Grashoff, CWF  999 ;17;3;1916;Saunders RMK;2002-10-01T00:00:00;<NA>;Botany;L.3965722;0;0;0;Grashoff;;0;1;10;2002;0;0;0;L3965722;999;tapis;Grashoff CWF;Saunders RMK;Grashoff, CWF;
2626;Goniothalamus (Blume) Hook.f. & Thomson;Goniothalamus;ID;"Central Kalimantan , Bukit Raya and upper Katingan (Mendawai) River area. Upper Katingan river , c. 50-100 km WNW of Tumbang Samba. K.T.C. logging area; near central Base Camp; c.km. 55 W. of Batu Badinging. Alluvial ground along Sungei Gaga.";-1.25;112.666667;Mogea, JP;Mogea, JP  4343 ;22;12;1982;<NA>;<NA>;<NA>;Botany;L.3965502;0;0;0;Mogea;;0;;;;0;0;0;L3965502;4343;;Mogea JP;<NA>;Mogea, JP;
2627;Cyathocalyx Champ. ex Hook.f. & Thomson;Cyathocalyx;ID;Oransbari.;-1.3442;134.2587;Unknown;Unknown  s.n. ;;;;<NA>;<NA>;<NA>;Botany;L.4364967;0;0;0;Unknown;;0;;;;0;0;0;L4364967;nan;;Unknown;<NA>;Unknown;
2628;Friesodielsia cuneiformis (Blume) Steenis;Friesodielsia;ID;N.Moluccas, Halmahera, Gunung Jailolo.;1.066667;127.45;Vogel, EF de;Vogel, EF de  3492 ;15;10;1974;Nedi;<NA>;<NA>;Botany;L.4345959;0;0;0;Vogel;;0;;;;0;0;0;L4345959;3492;cuneiformis;Vogel EF de;Nedi;Vogel, EF de;
2629;Xylopia fusca Maingay ex Hook.f. & Thomson;Xylopia;ID;SE West Irian, Jaat;-5.89791;140.99564;Reksodihardjo, S;Reksodihardjo, S  482 ;12;6;1967;<NA>;<NA>;<NA>;Botany;L.4301757;0;0;0;Reksodihardjo;;0;;;;0;0;0;L4301757;482;fusca;Reksodihardjo S;<NA>;Reksodihardjo, S;
2630;Friesodielsia Steenis;Friesodielsia;ID;"East Borneo; E. Kutei, G. Sekrat, S. of Sangkulirang";0.883333;117.816667;Kostermans, AJGH;Kostermans, AJGH  5975 ;30;7;1951;Bygrave PC;1996-01-01T00:00:00;<NA>;Botany;L.4345968;0;0;0;Kostermans;;0;1;1;1996;0;0;0;L4345968;5975;;Kostermans AJGH;Bygrave PC;Kostermans, AJGH;
2631;Monocarpia kalimantanensis Kessler;Monocarpia;ID;Indonesia, Borneo, Kalimantan Timur, P.T. ITCI, road Kenangan to G. Maratus, than to Basecamp Birawa, km 57.;1.833333;117.0;Kessler, PJA;"Kessler, PJA; et al.  968 ";28;3;1995;Xue B;2012-10-01T00:00:00;<NA>;Botany;L.4298758;0;0;0;Kessler;;0;1;10;2012;0;0;0;L4298758;968;kalimantanensis;"Kessler PJA; et al.";Xue B;Kessler, PJA;
2632;Xylopia malayana Hook.f. & Thomson;Xylopia;ID;Bangka, Lobok-besar.;-2.6;106.55;Kostermans, AJGH;"Kostermans, AJGH; Anta  882 ";25;9;1949;Johnson DM;2014-03-01T00:00:00;<NA>;Botany;L.4301692;0;0;0;Kostermans;;0;1;3;2014;0;0;0;L4301692;882;malayana;"Kostermans AJGH; Anta";Johnson DM;Kostermans, AJGH;
2633;Polyalthia Blume;Polyalthia;ID;Netherlands New Guinea, distr. Radjah Ampat, Waigeo Island, Lupintol village on SW coast of Majalibit Bay;-0.1723;130.8248;Royen, P van;Royen, P van  5481 ;10;2;1955;<NA>;<NA>;<NA>;Botany;L.4300831;0;0;0;Royen;;0;;;;0;0;0;L4300831;5481;;Royen P van;<NA>;Royen, P van;
2634;Anaxagorea javanica var. tripetala Corner;Anaxagorea;ID;Inhutani I concession area, Labanan, near camp km 35.;2.15;117.466667;Kessler, PJA;"Kessler, PJA; et al. Berau 1561 ";3;3;2000;Kessler PJA;2000-03-01T00:00:00;<NA>;Botany;L.3928288;0;0;0;Kessler;;0;1;3;2000;0;0;0;L3928288;1561;javanica;"Kessler PJA; et al.";Kessler PJA;Kessler, PJA;
